Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7
"234","85915","0","0","235","0","1","60","60"
"235","85933","0","0","236","0","1","60","60"
"236","85916","0","0","237","0","1","60","60"
"237","85934","0","0","238","0","1","60","60"
"238","85917","0","0","0","0","1","60","60"
"239","84415","0","500","240","0","0","60","60"
"240","84416","0","500","241","0","0","60","60"
"241","84417","0","500","242","0","0","60","60"
"242","84418","0","500","243","0","0","60","60"
"243","84419","0","100","244","0","0","60","60"
"244","84420","0","500","245","0","0","60","60"
"245","84421","0","100","246","0","0","60","60"
"246","84422","0","0","0","0","0","60","60"
"247","85918","0","0","248","0","1","60","60"
"248","85936","0","0","0","0","1","60","60"
"249","84415","0","500","250","0","0","60","60"
"250","84416","0","500","251","0","0","60","60"
"251","84417","0","500","252","0","0","60","60"
"252","84418","0","500","253","0","0","60","60"
"253","84419","0","100","254","0","0","60","60"
"254","84367","0","1000","255","0","0","60","60"
"255","84421","0","100","256","0","0","60","60"
"257","85951","0","0","258","0","0","60","60"
"258","85952","0","0","259","0","0","60","60"
"259","85953","0","0","0","0","0","60","60"
"263","85437","0","5000","264","0","0","60","60"
"264","85442","0","5000","265","0","0","60","60"
"265","85445","0","5000","0","0","0","60","60"
"266","86110","0","1000","267","0","0","60","60"
"267","86111","0","5250","268","0","0","60","60"
"268","86112","0","5000","269","0","0","60","60"
"269","86113","0","3000","270","0","0","60","60"
"270","86114","0","3000","271","0","0","60","60"
"271","86115","0","5000","294","0","0","60","60"
"272","84337","0","0","0","0","1","60","60"
"273","86083","0","5000","274","0","0","60","60"
"274","86084","0","5000","275","0","0","60","60"
"275","86085","0","5000","0","0","0","60","60"
"276","86087","0","5000","277","0","0","60","60"
"277","86088","0","5000","278","0","0","60","60"
"278","86090","0","5000","0","0","0","60","60"
"279","86092","0","5000","280","0","0","60","60"
"280","86093","0","5000","281","0","0","60","60"
"281","86095","0","5000","0","0","0","60","60"
"282","86097","0","5000","283","0","0","60","60"
"283","86098","0","5000","284","0","0","60","60"
"284","86099","0","5000","0","0","0","60","60"
"285","86100","0","5000","286","0","0","60","60"
"286","86101","0","5000","287","0","0","60","60"
"287","86102","0","5000","0","0","0","60","60"
"288","86175","0","5000","289","0","0","60","60"
"289","86177","0","5000","290","0","0","60","60"
"290","86178","0","5000","0","0","0","60","60"
"291","86179","0","5000","292","0","0","60","60"
"292","86180","0","5000","293","0","0","60","60"
"293","86181","0","5000","0","0","0","60","60"
"294","86217","0","0","0","0","0","60","60"
"295","86236","0","1000","297","0","0","60","60"
"297","86238","0","3000","298","0","0","60","60"
"298","86239","0","3000","299","0","0","60","60"
"299","86240","0","3000","0","0","0","60","60"
"302","86294","0","0","303","0","0","60","60"
"303","86295","0","0","0","0","0","60","60"
"311","85951","0","1000","312","0","0","60","60"
"312","85952","0","1000","313","0","0","60","60"
"314","86250","0","0","315","0","0","60","60"
"315","86251","0","0","316","0","0","60","60"
"316","86252","0","0","317","0","0","60","60"
"317","86253","0","0","0","0","0","60","60"
"318","86271","0","0","319","0","0","60","60"
"319","86272","0","0","320","0","0","60","60"
"320","86273","0","0","321","0","0","60","60"
"321","86274","0","2000","366","0","0","60","60"
"322","86277","0","0","323","0","0","60","60"
"323","86278","0","0","0","0","0","60","60"
"324","86315","0","5000","325","0","0","60","60"
"325","86317","0","5000","326","0","0","60","60"
"326","86320","0","5000","0","0","0","60","60"
"327","86335","0","5000","0","0","1","60","60"
"328","86254","0","0","329","0","0","60","60"
"329","86255","0","0","0","0","0","60","60"
"330","86375","0","0","333","0","0","60","60"
"333","86379","0","0","334","0","0","60","60"
"334","86380","0","4294966796","336","0","0","60","60"
"336","86381","0","500","337","0","0","60","60"
"337","86382","0","500","338","0","0","60","60"
"338","86386","0","500","340","0","0","60","60"
"340","86388","0","500","342","0","0","60","60"
"342","86392","0","500","343","0","0","60","60"
"343","86394","0","0","344","0","0","60","60"
"344","86397","0","0","349","0","0","60","60"
"349","0","0","0","0","0","0","60","60"
"351","84404","0","500","352","0","1","60","60"
"352","84405","0","500","353","0","0","60","60"
"353","84406","0","500","354","0","0","60","60"
"354","84407","0","1000","355","0","0","60","60"
"355","84408","0","0","0","0","1","60","60"
"356","86267","0","0","357","0","0","60","60"
"357","86266","0","0","358","0","0","60","60"
"358","86268","0","0","359","0","0","60","60"
"359","86269","0","0","361","0","0","60","60"
"360","86270","0","0","0","0","0","60","60"
"361","86467","0","0","360","0","0","60","60"
"362","84409","0","500","363","0","1","60","60"
"363","84410","0","500","364","0","1","60","60"
"364","84411","0","500","365","0","1","60","60"
"365","84412","0","0","0","0","1","60","60"
"366","86275","0","0","367","0","0","60","60"
"367","86276","0","0","0","0","0","60","60"
"368","84330","47568","500","369","0","0","60","60"
"369","84331","47569","500","370","0","0","60","60"
"370","84332","47570","500","371","0","0","60","60"
"371","84333","0","0","0","0","1","60","60"
"373","84334","47568","2000","0","0","1","60","60"
"374","84350","0","500","375","0","1","60","60"
"375","84351","0","500","376","0","0","60","60"
"376","84352","0","500","377","0","0","60","60"
"377","84353","0","1000","378","0","0","60","60"
"378","84354","0","0","0","0","1","60","60"
"379","84355","0","500","380","0","1","60","60"
"380","84356","0","500","381","0","1","60","60"
"381","84357","0","500","382","0","1","60","60"
"382","84358","0","0","0","0","1","60","60"
"383","84345","0","500","384","0","0","60","60"
"384","84346","0","0","0","0","0","60","60"
"386","86303","0","0","387","0","0","60","60"
"387","86304","0","0","0","0","0","60","60"
"388","84335","0","500","389","0","1","60","60"
"390","86306","0","3000","391","0","0","60","60"
"391","86748","0","32000","392","0","0","60","60"
"392","86749","0","2000","393","0","0","60","60"
"393","86750","0","0","0","0","0","60","60"
"394","86778","0","500","430","0","0","60","60"
"397","86779","0","0","399","0","0","60","60"
"398","0","0","1000","394","0","0","60","60"
"400","86307","0","0","401","0","0","60","60"
"401","86788","0","33000","402","0","0","60","60"
"402","86789","0","2000","403","0","0","60","60"
"403","86790","0","0","0","0","0","60","60"
"404","86839","0","5000","405","0","0","60","60"
"405","86840","0","5000","0","0","0","60","60"
"406","86897","0","6000","407","0","0","60","60"
"407","86924","0","6000","408","0","0","60","60"
"408","86925","0","6000","409","0","0","60","60"
"409","86945","0","1000","410","0","0","60","60"
"410","86946","0","1000","419","0","0","60","60"
"411","86955","0","5000","412","0","0","60","60"
"412","86956","0","4000","413","0","0","60","60"
"413","86957","0","2000","0","0","0","60","60"
"414","87117","0","0","0","0","0","60","60"
"415","87156","0","0","0","0","0","60","60"
"417","87158","0","0","0","0","0","60","60"
"419","87173","0","5000","420","0","0","60","60"
"420","87174","0","5000","0","0","0","60","60"
"422","87177","0","3000","423","0","0","60","60"
"423","87178","0","5000","424","0","0","60","60"
"424","87180","0","5000","0","0","0","60","60"
"425","87208","0","5000","426","0","0","60","60"
"426","87209","0","9000","427","0","0","60","60"
"427","87210","0","5000","428","0","0","60","60"
"428","87211","0","7000","429","0","0","60","60"
"429","87212","0","5000","0","0","0","60","60"
"430","0","48850","1200","431","0","0","60","60"
"431","0","48478","1000","397","0","0","60","60"
"432","86657","0","5000","433","0","0","60","60"
"433","87204","0","0","0","0","0","60","60"
"439","87447","0","0","440","0","0","60","60"
"440","87448","0","4000","441","0","0","60","60"
"441","87457","0","4000","442","0","1","60","60"
"442","87449","0","6000","0","0","1","60","60"
"444","87455","0","0","445","0","1","60","60"
"445","87461","0","0","464","0","0","60","60"
"450","87465","0","0","451","0","0","60","60"
"451","87466","0","0","0","0","0","60","60"
"452","87897","0","0","453","0","1","60","60"
"453","87898","0","0","454","0","1","60","60"
"454","87921","0","0","455","0","1","60","60"
"455","87899","0","0","456","0","1","60","60"
"456","87937","0","3000","457","0","1","60","60"
"457","87900","0","0","458","0","1","60","60"
"458","87922","0","0","459","0","0","60","60"
"459","87923","0","0","460","0","1","60","60"
"460","87902","0","0","0","0","1","60","60"
"461","87924","0","0","462","0","1","60","60"
"462","87901","0","0","463","0","1","60","60"
"463","87925","0","0","0","0","0","60","60"
"464","87456","0","0","465","0","1","60","60"
"465","87463","0","0","466","0","0","60","60"
"466","87459","0","0","0","0","0","60","60"
"467","88428","0","3000","468","0","0","60","60"
"468","88429","0","3000","469","0","0","60","60"
"469","88430","0","5000","470","0","0","60","60"
"470","88431","0","4000","471","0","0","60","60"
"471","88432","0","4000","472","0","0","60","60"
"472","88433","0","4000","473","0","0","60","60"
"473","88434","0","3000","0","0","0","60","60"
"474","88539","0","6000","475","0","0","60","60"
"475","88540","0","4000","476","0","0","60","60"
"476","88541","0","5000","477","0","0","60","60"
"477","88542","0","5000","478","0","0","60","60"
"478","88543","0","8000","479","0","0","60","60"
"479","88544","0","0","0","0","0","60","60"
"480","82590","0","0","481","0","0","60","60"
"481","88712","0","0","482","0","0","60","60"
"482","82589","0","0","0","0","0","60","60"
"483","87068","0","500","484","0","0","60","60"
"484","87069","0","500","485","0","0","60","60"
"485","87070","0","500","486","0","0","60","60"
"486","87066","0","500","487","0","0","60","60"
"487","87071","0","500","0","0","0","60","60"
"488","87063","0","500","489","0","0","60","60"
"489","87064","0","500","490","0","0","60","60"
"490","87065","0","500","491","0","0","60","60"
"491","87066","0","500","492","0","0","60","60"
"492","87067","0","500","0","0","0","60","60"
"493","81050","0","5000","494","0","0","60","60"
"494","83771","0","5000","0","0","0","60","60"
"495","79610","0","0","496","0","0","60","60"
"496","79611","0","0","0","0","0","60","60"
"497","79616","0","0","498","0","0","60","60"
"498","79617","0","0","499","0","0","60","60"
"499","79618","0","0","0","0","0","60","60"
"500","79612","0","0","501","0","0","60","60"
"501","79613","0","0","0","0","0","60","60"
"502","79614","0","0","503","0","0","60","60"
"503","79615","0","0","504","0","0","60","60"
"504","79620","0","0","0","0","0","60","60"
"505","79607","0","0","506","0","0","60","60"
"506","79608","0","0","0","0","0","60","60"
"507","82079","0","1000","508","0","1","60","60"
"508","82088","0","2000","509","0","1","60","60"
"509","82089","0","1000","510","0","1","60","60"
"510","82090","0","0","0","0","1","60","60"
"511","82113","0","0","512","0","1","60","60"
"512","82114","0","0","519","0","1","60","60"
"514","82128","0","4294966796","515","0","1","60","60"
"515","82129","0","500","516","0","1","60","60"
"516","82132","0","0","517","0","1","60","60"
"517","82140","0","0","518","0","1","60","60"
"518","82141","0","0","0","0","1","60","60"
"519","82115","0","0","0","0","1","60","60"
"521","89349","0","3000","522","0","0","60","60"
"522","89348","0","0","0","0","0","60","60"
"523","89896","0","1000","524","0","0","60","60"
"524","89898","0","1000","525","0","0","60","60"
"525","89899","0","1000","526","0","0","60","60"
"526","89900","0","1000","0","0","0","60","60"
"527","89901","0","1000","528","0","0","60","60"
"528","89902","0","1000","529","0","0","60","60"
"529","89903","0","1000","530","0","0","60","60"
"530","89904","0","1000","531","0","0","60","60"
"531","89905","0","1000","0","0","0","60","60"
"532","89906","0","1000","533","0","0","60","60"
"533","89907","0","1000","534","0","0","60","60"
"534","89908","0","1000","535","0","0","60","60"
"535","89909","0","1000","536","0","0","60","60"
"536","89910","0","1000","537","0","0","60","60"
"537","89911","0","1000","538","0","0","60","60"
"538","89912","0","1000","0","0","0","60","60"
"539","89913","0","1000","540","0","0","60","60"
"540","89914","0","1000","541","0","0","60","60"
"541","89915","0","1000","542","0","0","60","60"
"542","89916","0","1000","543","0","0","60","60"
"543","89917","0","1000","544","0","0","60","60"
"544","89918","0","1000","0","0","0","60","60"
"545","89919","0","1000","546","0","0","60","60"
"546","89920","0","1000","547","0","0","60","60"
"547","89921","0","1000","548","0","0","60","60"
"548","89922","0","1000","549","0","0","60","60"
"549","89923","0","1000","550","0","0","60","60"
"550","89924","0","1000","0","0","0","60","60"
"551","85075","0","5000","552","0","1","60","60"
"552","89925","0","3000","553","0","0","60","60"
"553","89926","0","0","0","0","0","60","60"
"554","89929","0","1000","555","0","0","60","60"
"555","89930","0","1000","556","0","0","60","60"
"556","89931","0","1000","557","0","0","60","60"
"557","89932","0","1000","558","0","0","60","60"
"558","89933","0","1000","559","0","0","60","60"
"559","89934","0","1000","0","0","0","60","60"
"560","89935","0","1000","561","0","0","60","60"
"561","89936","0","1000","562","0","0","60","60"
"562","89937","0","1000","563","0","0","60","60"
"563","89938","0","1000","564","0","0","60","60"
"564","89939","0","1000","565","0","0","60","60"
"565","89940","0","1000","566","0","0","60","60"
"566","89941","0","1000","0","0","0","60","60"
"567","89942","0","1000","568","0","0","60","60"
"568","89943","0","1000","569","0","0","60","60"
"569","89944","0","1000","570","0","0","60","60"
"570","89945","0","1000","571","0","0","60","60"
"571","89946","0","1000","0","0","0","60","60"
"572","87947","0","0","573","0","1","60","60"
"573","87936","0","0","574","0","1","60","60"
"574","87917","0","0","0","0","1","60","60"
"575","90196","0","2000","576","0","0","60","60"
"576","90197","0","2000","577","0","0","60","60"
"577","90198","0","2000","0","0","0","60","60"
"578","90199","0","2000","579","0","0","60","60"
"579","90200","0","2000","580","0","0","60","60"
"580","90201","0","2000","581","0","0","60","60"
"581","90202","0","2000","0","0","0","60","60"
"582","90233","0","4000","0","0","0","60","60"
"585","90522","0","0","586","0","0","60","60"
"586","90525","0","0","0","0","0","60","60"
"587","87455","0","0","588","0","1","60","60"
"588","88967","0","0","589","0","0","60","60"
"589","87456","0","0","590","0","1","60","60"
"590","87464","0","0","591","0","0","60","60"
"591","88966","0","0","0","0","0","60","60"
"592","87447","0","0","593","0","0","60","60"
"593","87448","0","4000","594","0","0","60","60"
"594","88965","0","4000","595","0","1","60","60"
"596","87467","0","0","0","0","0","60","60"
"597","90885","0","3000","598","0","0","60","60"
"598","90886","0","0","0","0","0","60","60"
"602","90890","0","0","603","0","0","60","60"
"603","90891","0","0","655","0","0","60","60"
"604","90887","0","0","605","0","0","60","60"
"605","90888","0","0","672","0","0","60","60"
"607","90895","0","0","608","0","0","60","60"
"608","90896","0","0","609","0","0","60","60"
"609","90897","0","0","610","0","0","60","60"
"610","90898","0","0","611","0","0","60","60"
"611","90899","0","0","708","0","0","60","60"
"612","90900","0","0","613","0","0","60","60"
"613","90901","0","0","614","0","0","60","60"
"614","90902","0","0","615","0","0","60","60"
"615","90903","0","0","616","0","0","60","60"
"616","90904","0","0","617","0","0","60","60"
"617","90905","0","0","714","0","0","60","60"
"618","90910","0","0","619","0","0","60","60"
"619","90911","0","0","0","0","0","60","60"
"624","92421","0","500","1015","0","0","60","60"
"626","91012","0","500","627","0","0","60","60"
"627","91038","0","500","628","0","0","60","60"
"628","91017","0","500","629","0","0","60","60"
"629","91043","0","500","630","0","0","60","60"
"630","91021","0","500","0","0","0","60","60"
"631","91503","0","2000","632","9926","0","60","60"
"632","91504","0","2000","633","9926","0","60","60"
"633","91505","0","1000","634","9926","0","60","60"
"634","91506","0","1000","635","9926","0","60","60"
"635","91507","0","1000","636","9926","0","60","60"
"636","91508","0","1000","637","9926","0","60","60"
"637","91509","0","0","0","9926","0","60","60"
"638","83055","0","4250","639","0","0","60","60"
"639","83059","0","2000","640","0","0","60","60"
"640","83071","0","4000","0","0","0","60","60"
"641","84532","0","4250","642","0","0","60","60"
"642","84533","0","2000","643","0","0","60","60"
"643","84534","0","4000","0","0","0","60","60"
"644","0","52228","0","645","0","0","60","60"
"645","87222","0","1000","647","0","0","60","60"
"647","87223","0","0","0","0","0","60","60"
"648","91286","52244","1500","649","0","0","60","60"
"649","91287","52244","1500","650","0","0","60","60"
"650","91288","52244","1500","651","0","0","60","60"
"651","91289","52244","1500","652","0","0","60","60"
"652","91290","52244","1500","0","0","0","60","60"
"654","0","0","1500","604","0","0","60","60"
"656","91643","0","1000","657","0","0","60","60"
"657","91646","0","2000","0","0","0","60","60"
"660","91645","0","1000","661","0","0","60","60"
"661","91647","0","2000","0","0","0","60","60"
"662","91651","0","1000","663","0","0","60","60"
"663","91652","0","1000","664","0","0","60","60"
"665","90908","0","0","597","0","0","60","60"
"666","90894","0","0","607","0","0","60","60"
"667","90910","0","0","668","0","0","60","60"
"668","90911","0","0","669","0","0","60","60"
"669","0","0","1000","612","0","0","60","60"
"670","91711","0","0","671","0","0","60","60"
"671","91712","0","0","0","0","0","60","60"
"672","90889","0","0","673","0","0","60","60"
"673","90909","0","0","602","0","0","60","60"
"678","84892","0","500","679","0","1","60","60"
"679","84905","0","500","680","0","1","60","60"
"680","84893","0","500","681","0","1","60","60"
"681","84906","0","0","0","0","1","60","60"
"682","84910","0","4294965296","683","0","1","60","60"
"683","84901","0","0","0","0","1","60","60"
"684","84897","0","0","0","0","1","60","60"
"685","84898","0","0","0","0","1","60","60"
"686","84908","0","500","687","0","1","60","60"
"687","84900","0","4294965296","688","0","1","60","60"
"688","84909","0","0","0","0","1","60","60"
"689","84896","0","0","0","0","1","60","60"
"690","91938","0","0","0","0","1","60","60"
"691","91939","0","0","0","0","1","60","60"
"692","84899","0","0","0","0","1","60","60"
"693","91950","0","1000","694","0","0","60","60"
"694","91953","0","1000","695","0","0","60","60"
"695","91951","0","1000","0","0","0","60","60"
"696","91954","0","2000","697","0","0","60","60"
"697","91952","0","2000","698","0","0","60","60"
"698","91955","0","2000","0","0","0","60","60"
"699","81103","0","500","702","0","0","60","60"
"700","81116","0","500","701","0","0","60","60"
"701","81107","0","500","699","0","0","60","60"
"702","81115","0","0","0","0","0","60","60"
"708","92154","0","0","0","0","0","60","60"
"714","92164","0","0","0","0","0","60","60"
"715","92196","0","0","716","0","0","60","60"
"716","92197","0","1000","717","0","0","60","60"
"717","92198","0","2000","718","0","0","60","60"
"718","92199","0","1000","719","0","0","60","60"
"719","0","775","0","0","0","0","60","60"
"749","0","0","500","750","0","0","60","60"
"750","92594","0","1500","751","0","0","60","60"
"751","92596","0","2000","752","0","0","60","60"
"752","92597","0","2000","753","0","0","60","60"
"753","0","0","500","754","0","0","60","60"
"754","92598","0","500","755","0","0","60","60"
"755","0","775","0","1132","0","0","60","60"
"756","92647","0","0","757","0","0","60","60"
"757","92648","0","0","0","0","0","60","60"
"827","92716","0","3000","867","0","0","60","60"
"828","92717","0","3000","863","0","0","60","60"
"829","92718","0","3000","866","0","0","60","60"
"830","92719","0","3000","868","0","0","60","60"
"863","92747","0","0","0","0","0","60","60"
"864","92748","0","3000","865","0","0","60","60"
"865","92749","0","0","0","0","0","60","60"
"866","92750","0","0","0","0","0","60","60"
"867","92751","0","0","0","0","0","60","60"
"868","92752","0","3000","869","0","0","60","60"
"869","92753","0","0","0","0","0","60","60"
"870","92761","0","3000","871","0","0","60","60"
"872","92763","0","3000","873","0","0","60","60"
"874","92718","0","3000","875","0","0","60","60"
"875","92762","0","0","0","0","0","60","60"
"876","92719","0","3000","877","0","0","60","60"
"877","92764","0","3000","878","0","0","60","60"
"879","92765","0","3000","880","0","0","60","60"
"880","92766","0","0","0","0","0","60","60"
"881","92767","0","3000","882","0","0","60","60"
"893","92794","0","2000","894","0","0","60","60"
"894","92795","0","0","0","0","0","60","60"
"907","92836","0","500","908","0","0","60","60"
"908","92837","0","500","0","0","0","60","60"
"909","92839","0","500","0","0","0","60","60"
"910","92845","0","500","0","0","0","60","60"
"911","92846","0","500","912","0","0","60","60"
"912","92847","0","500","913","0","0","60","60"
"913","92848","0","500","0","0","0","60","60"
"914","92851","0","500","0","0","1","60","60"
"915","92857","0","500","916","0","0","60","60"
"916","92859","0","500","917","0","0","60","60"
"917","92858","0","500","0","0","0","60","60"
"918","92861","0","500","0","0","0","60","60"
"919","92862","0","500","0","0","0","60","60"
"920","92879","0","1000","921","0","0","60","60"
"921","92880","0","1000","922","0","0","60","60"
"922","92881","0","1000","923","0","0","60","60"
"923","92882","0","500","0","0","0","60","60"
"924","92931","0","500","0","0","0","60","60"
"925","92932","0","500","0","0","0","60","60"
"926","92933","0","500","0","0","0","60","60"
"927","92934","0","500","0","0","0","60","60"
"928","92999","0","1000","929","0","0","60","60"
"929","93000","0","500","930","0","0","60","60"
"930","93001","0","500","0","0","0","60","60"
"955","93252","0","500","956","0","0","60","60"
"956","93253","0","500","957","0","0","60","60"
"957","93254","0","500","958","0","0","60","60"
"958","93255","0","500","959","0","0","60","60"
"959","93256","0","500","0","0","0","60","60"
"960","93263","0","500","961","0","0","60","60"
"961","93265","0","500","0","0","0","60","60"
"962","88938","0","1000","963","0","1","60","60"
"963","90212","0","2000","964","0","0","60","60"
"964","90215","0","1000","965","0","0","60","60"
"965","0","0","2000","966","0","0","60","60"
"966","90225","0","0","0","0","0","60","60"
"980","93357","0","500","0","0","0","60","60"
"982","0","0","2000","983","0","0","60","60"
"983","0","0","1000","984","0","0","60","60"
"984","0","0","2000","1143","0","0","60","60"
"985","0","0","1000","986","0","0","60","60"
"986","0","0","500","987","0","0","60","60"
"988","0","0","4000","989","0","0","60","60"
"989","0","0","1000","1148","0","0","60","60"
"990","93393","0","500","991","0","0","60","60"
"991","93394","0","500","992","0","0","60","60"
"992","93395","0","500","993","0","0","60","60"
"993","93396","0","500","994","0","0","60","60"
"994","93397","0","500","995","0","0","60","60"
"995","93398","0","500","0","0","0","60","60"
"996","93399","0","500","997","0","0","60","60"
"997","93400","0","500","998","0","0","60","60"
"998","93401","0","500","999","0","0","60","60"
"999","93402","0","500","1000","0","0","60","60"
"1000","93403","0","500","0","0","1","60","60"
"1001","93518","0","500","1002","0","0","60","60"
"1002","93519","0","500","1003","0","0","60","60"
"1003","93520","0","500","1004","0","0","60","60"
"1004","93521","0","500","1005","0","0","60","60"
"1005","93522","0","500","1006","0","0","60","60"
"1006","93523","0","500","0","0","0","60","60"
"1015","93536","0","500","1016","0","0","60","60"
"1016","93537","0","500","0","0","0","60","60"
"1018","93551","0","500","0","0","0","60","60"
"1021","93490","0","1000","1022","0","0","60","60"
"1022","93496","0","500","0","0","0","60","60"
"1023","0","0","2000","1018","0","0","60","60"
"1024","0","0","2000","1021","0","0","60","60"
"1025","0","0","2000","1026","0","0","60","60"
"1026","93543","0","1000","0","0","0","60","60"
"1027","93580","0","500","1028","0","0","60","60"
"1028","93581","0","500","1029","0","0","60","60"
"1029","93583","0","500","0","0","0","60","60"
"1030","93601","0","1000","1067","0","0","60","60"
"1035","93621","0","500","0","0","0","60","60"
"1036","93630","0","100","1037","0","0","60","60"
"1037","93631","0","500","1039","0","0","60","60"
"1038","93633","0","500","0","0","0","60","60"
"1039","93632","0","100","1038","0","0","60","60"
"1041","93670","0","500","0","0","0","60","60"
"1042","93566","0","0","1043","0","0","60","60"
"1043","93567","0","4294967216","1044","0","0","60","60"
"1044","93568","0","500","1045","0","0","60","60"
"1045","93569","0","500","1046","0","0","60","60"
"1046","93570","0","500","1047","0","0","60","60"
"1047","93571","0","500","0","0","0","60","60"
"1048","93888","0","500","1049","0","0","60","60"
"1049","93890","0","500","1050","0","0","60","60"
"1050","93892","0","500","1051","0","1","60","60"
"1051","93893","0","500","0","0","1","60","60"
"1052","0","948","0","1053","0","0","60","60"
"1053","93909","0","500","0","0","0","60","60"
"1054","93946","0","500","1055","0","1","60","60"
"1055","93947","0","500","0","0","1","60","60"
"1056","93953","0","500","1058","0","1","60","60"
"1058","93955","0","500","0","0","1","60","60"
"1059","94000","0","500","0","0","0","60","60"
