Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5
"352","794790","0","10","1","0","5"
"357","793012","0","2.5","1.5","1750","7"
"358","166677","50","2","1","0","15"
"359","167170","15","10","1","0","1"
"360","793014","0","3","1","0","7"
"361","526663","0","6","2","0","5"
"362","796544","0","5","3","0","7"
"363","796157","50","3","5","0","23"
"364","166677","100","4","1.5","0","7"
"365","796544","50","2","3","0","4"
"366","797822","5","3","1","0","3"
"367","794772","5","3","1","0","3"
"368","791823","5","3","1","0","3"
"369","797822","5","3","1","48000","7"
"376","797822","5","2.7","0.9","48000","7"
"377","797822","5","2.4","0.8","48000","7"
"378","797822","5","2.1","0.7","48000","7"
"379","797822","5","1","0.6","48000","7"
"380","797822","5","1","0.5","48000","7"
"381","797822","5","0.9","0.4","48000","7"
"382","327753","25","3","1.5","0","0"
"384","797829","5","3","1","0","3"
"385","797829","5","0.9","0.4","48000","7"
"386","797829","5","1","0.5","48000","7"
"387","797829","5","1","0.6","48000","7"
"388","797829","5","2.1","0.7","48000","7"
"389","797829","5","2.4","0.8","48000","7"
"390","797829","5","2.7","0.9","48000","7"
"391","797829","5","3","1","48000","7"
"398","797822","10","1","0.6","8000","3"
"399","797829","10","1","0.7","8000","3"
"400","797822","10","2","1","1500","1"
"401","797829","10","2","1","1500","1"
"403","794774","0","3","1","3000","7"
"404","794772","0","3","1","2000","7"
"405","794716","0","3","1","2000","7"
"406","530800","10","3","3","0","134"
"407","794770","0","3","1","0","23"
"408","794770","0","5","2","0","7"
"409","794774","3","3","1","0","0"
"410","794774","3","3","1","0","3"
"411","794716","10","3","1","0","0"
"413","794762","10","1","1","0","32"
"414","667634","0","2","0.5","1000","7"
"415","667369","0","2","0.5","1000","7"
"416","604738","10","1","1","0","7"
"417","794764","0","6","1","2000","7"
"418","794762","0","6","1","1500","7"
"419","654222","0","3","1","3000","7"
"420","655447","0","3","3","1000","5"
"421","791673","0","3","1","2000","7"
"423","667366","0","3","1","2000","7"
"425","791811","0","3.5","1.5","1000","7"
"426","791673","10","3","1","0","0"
"427","794716","10","1","1","0","0"
"428","610475","0","1.5","2","0","7"
"429","794774","5","1","1","2000","0"
"431","791673","0","1","1","0","1"
"433","667366","0","4","1","1200","7"
"434","667364","0","5","2","800","7"
"435","240803","0","2","1","800","7"
"436","794762","0","0","1","1000","1"
"437","791675","0","3","1","0","7"
"438","791673","0","3","1","1500","7"
"439","307486","0","3","0.75","0","7"
"440","419340","0","2","1.5","2000","5"
"441","654222","100","0","1","800","4"
"442","792625","0","3","0.75","1500","7"
"443","792570","0","3","1","0","7"
"444","792627","0","3","1","1500","7"
"445","382348","0","10","1.5","6000","5"
"446","793012","0","4","1.5","0","7"
"447","794766","0","1.5","2","2000","5"
"448","791675","0","8","3","3000","7"
"449","794786","0","2","1","0","7"
"450","655447","100","0","1","800","4"
"452","794766","0","3","3","500","7"
"453","793012","0","3","0.5","0","7"
"454","655447","0","3","2","0","1"
"455","841096","5","4","0.81","0","7"
"456","841096","5","1.5","0.5","48000","7"
"459","841096","5","1.8","0.6","48000","7"
"461","841096","5","2.1","0.7","48000","7"
"463","841096","5","2.4","0.8","48000","7"
"464","841096","5","2.7","0.9","48000","7"
"465","841096","5","3","1","48000","7"
"469","841275","0","3","1.75","1500","5"
"470","794774","10","2","1","0","32"
"471","841273","10","2","2","0","36"
"472","667634","0","1.5","0.5","10000","7"
"473","796544","100","3","2","500","4"
"474","610473","25","0.5","0.5","0","32"
"475","791857","0","10","2","0","1"
"476","794464","0","3","1","0","7"
"478","610475","0","2.5","5","250","7"
"480","839167","0","1.5","0.5","0","7"
"481","791823","0","7","3","0","1"
"482","839165","0","1","0.2","0","7"
"483","659607","0","0","1","0","0"
"484","849126","0","5","1","0","7"
"485","849124","0","5","1","1500","1"
"486","841273","0","5","1","0","7"
"487","654222","0","5","1","4000","23"
"488","791673","0","5","1","1000","7"
"489","791673","0","3","2","1000","7"
"490","791675","0","5","2","0","7"
"491","794786","0","5","2","0","7"
"492","667634","0","5","1.5","0","7"
"495","654222","0","5","1","0","7"
"498","841273","0","3","1","0","7"
"499","655447","100","0","1","0","36"
"500","166306","15","3","0.5","0","4"
"501","841096","5","0","1","0","0"
"502","852563","30","1","1","0","0"
"503","667366","0","3","1","0","7"
"504","667634","0","5","1","0","7"
"506","791673","0","3","1.75","3000","5"
"507","794764","350","1","1","0","0"
"508","791673","0","3","1","0","7"
"509","791704","0","3","1","0","7"
"511","655447","0","3","1.75","1000","5"
"512","655447","0","10","1.25","1000","5"
"513","792627","0","2","1","2000","5"
"514","794462","0","2","1","2000","5"
"515","794770","0","3","1","3000","23"
"516","852563","20","2","2","2000","4"
"517","667369","0","2","0.8","3000","7"
"518","667369","0","3","1","1000","7"
"519","840304","0","4","1","0","7"
"520","840411","0","1.5","0.5","0","7"
"521","396420","0","5","1","0","23"
"522","794464","0","3","1","0","39"
"523","841273","0","2","1","0","7"
"524","792625","0","3","1","1500","7"
"525","797898","0","3","1","1500","7"
"526","791675","0","2.5","1","0","7"
"527","791675","0","4","1","0","7"
"528","382344","5","4","0.3","3000","7"
"529","898417","10","4","0.5","500","1"
"531","878047","0","3","0.75","0","3"
"532","792570","0","1.5","0.5","0","7"
"533","791675","0","5","1","0","39"
"534","654222","0","10","1","4000","7"
"535","897417","0","6","2","0","7"
"536","897414","0","12","3.5","2000","5"
"537","667366","0","1","0.25","0","7"
"540","622147","1000","1","1","0","32"
"541","794764","0","3","1","0","135"
"542","840304","0","8","1","0","7"
"543","794786","0","8","1","1000","7"
"544","166010","0","3","1","0","135"
"545","791675","0","6","1","0","7"
"546","791675","0","6","2","0","7"
"547","841275","0","3","2","700","5"
"548","396420","0","6","0.7","1750","7"
"549","647736","0","12","5","500","5"
"550","791675","0","6","3","0","7"
"551","791675","0","6","2.5","0","7"
"552","894011","0","4","1","2000","1"
"553","892450","0","5","1","1000","1"
"554","852563","20","2","2","1000","5"
"555","654222","0","3","0.75","1000","7"
"557","535231","45","1","0.03","0","36"
"558","797822","75","1","1","0","4"
"559","613078","0","2","1","2000","5"
"560","792570","0","1.5","0.75","0","7"
"561","791675","0","1.5","1","0","7"
"562","840411","0","6","1.5","0","7"
"563","841273","0","6","1.5","0","7"
"565","589260","0","3","0.4","3000","7"
"566","165716","10","0","1","0","2"
"567","464482","0","5","1","0","7"
"568","655447","0","5","1","0","5"
"569","124008","2","0","1","0","8"
"570","517317","0","5","1","0","7"
"571","791700","0","3","1","1500","7"
"573","240944","0","5","3","1500","7"
"574","529052","0","20","0.25","0","7"
"575","793012","0","3","1","4000","7"
"576","655447","200","1","2","500","5"
"577","464482","0","5","1","3000","7"
"578","841273","0","5","1","0","3"
"579","840415","0","5","1","0","3"
"580","838741","1","100","0.5","0","96"
"583","896708","0","8","2","1000","7"
"584","654222","0","2","0.25","0","7"
"585","655447","0","1","1","2000","1"
"586","791857","0","3","1","2000","7"
"587","791823","0","3","1","0","7"
"588","840415","10","1","0.4","0","7"
"590","586021","0","5","1","0","7"
"592","655447","0","2.5","1.75","1000","5"
"593","792627","0","4","2","1500","7"
"594","841273","0","2.25","0.75","0","7"
"595","166069","0.5","5","1","3000","7"
"596","219236","0","2","0.01","0","6"
"597","327203","0","4","2","5000","7"
"598","589260","0","1","1","0","7"
"599","841273","0","1","0.75","0","3"
"600","654222","0","3","0.75","4000","135"
"601","793012","0","3","1","0","7"
"602","794766","0","1","2","500","7"
"603","791704","0","2","0.75","0","7"
"604","791700","0","3","1","0","5"
"605","464482","0","5","1","1000","7"
"606","793012","0","1.5","0.5","0","7"
"607","937416","0","2.5","1","0","7"
"608","841273","0","2.5","1","0","7"
"609","166820","0","3","3","0","7"
"611","878047","10","2","1","0","34"
"612","793014","0","1","0.5","0","7"
"613","793012","0","1","0.25","0","7"
"614","382347","0","3","0.4","0","7"
"616","396420","0","4","2","0","7"
"617","654222","0","4","0.5","1","7"
"618","915631","15","10","0.5","5000","6"
"619","514163","4","1.5","1","3000","2"
"620","667366","10","4","1","3000","7"
"621","897417","0","4","2","0","7"
"622","897414","0","8","3.5","2000","5"
"623","841096","0","3","1","0","71"
"624","841275","0","0","2","1000","1"
"625","654222","0","0","0.5","1500","5"
"626","655447","0","3","2","0","129"
"627","240944","0","2.75","1.5","1500","7"
"628","464482","0","5","1","2000","7"
"630","794774","0","3","0.5","0","7"
"631","348086","5","5","0.5","0","0"
"632","841273","5","2","2","0","6"
"633","655447","0","3","1.75","1000","133"
"634","659607","0","3","0.75","1000","5"
"635","953287","0","6","2","5000","7"
"636","953285","0","6","2","2000","7"
"637","419340","0","5","2","1000","7"
"639","959632","5","3","0.5","2000","1"
"640","950917","0","5","2","1000","7"
"641","794774","0","3","1","0","7"
"642","793012","1","12","2.5","8000","1"
"643","943402","0","3","1.75","3000","5"
"644","878047","5","1","1","0","0"
"645","878047","10","2","1","0","32"
"646","902195","5","0","1","0","16"
"648","953287","15","1","1","3000","7"
"649","953285","0","2","1.5","2000","7"
"650","971052","1","5","3","0","34"
"651","959924","2","2","2","0","35"
"654","791675","0","3","1","0","135"
"655","791673","0","3","1","1500","135"
"656","791673","0","0.5","0.25","1500","7"
"657","794764","0","5","1.5","2000","7"
"659","537701","8","4.5","0.5","10000","7"
"660","794774","0","1","0.5","3000","7"
"661","655447","0","3","2","3000","5"
"662","791675","0","2.5","0.75","0","7"
"663","841275","0","0","1.5","1000","1"
"664","841275","0","1.5","1.25","1000","1"
"665","667366","3","3","0.5","0","39"
"668","667366","3","3","1","0","39"
"669","667364","10","0","1","0","6"
"671","793014","0","8","2","2900","7"
"672","794764","0","3","1","0","7"
"673","794762","0","3","1","0","7"
"674","791704","1","2","0.5","0","6"
"675","772657","10","0","1","0","0"
"676","772657","3","0","2","0","0"
"677","792570","0","1.5","0.5","0","135"
"678","878047","0","4","1","0","35"
"680","165591","5","0.5","2","0","6"
"682","240877","2","0","1","0","0"
"683","902195","2","0","1","0","0"
"684","791675","75","2","1","0","6"
"685","791673","0","3","3","1500","7"
"686","953316","0","1.75","1","1000","7"
"687","240915","0","1","0.25","0","1"
"688","841273","0","4","2","0","7"
"689","796155","0","2.75","1.5","1500","7"
"690","515653","100","0","0.75","0","2"
"691","943404","0","3","3","0","7"
"692","942432","10","0","1","500","1"
"694","968953","10","1","1","0","6"
"695","915631","10","4","0.25","0","64"
"696","943404","25","2","0.5","0","64"
"697","841096","0","2","0.5","0","135"
"698","840361","0","0.5","0.5","0","135"
"699","793014","0","3","0.75","0","7"
"700","897041","0","1","1","0","32"
"701","943404","0","2","2","0","135"
"702","1016921","5","0","1","0","0"
"703","1016921","0","2.25","0.5","0","3"
"704","953287","0","6","2","250","7"
"705","1031588","0","2.25","0.5","0","3"
"706","953287","0","2","2","5000","7"
"707","241014","100","3","1","0","7"
"708","654222","0","5","1.5","0","7"
"709","953287","0","6","2","0","7"
"710","1016921","10","0","1","0","0"
"711","654222","0","5","1","0","87"
"712","840361","0","1","1","0","7"
"713","794764","0","5","1.5","0","7"
"714","772657","6","0","0.75","0","0"
"715","654222","0","3","0.75","4000","23"
"716","659609","0","3","0.75","1000","133"
"717","970996","0","1","1.25","750","133"
"719","654222","0","5","1.3","4000","23"
"720","166095","15","0","1","0","0"
"721","953287","0","4.5","1.5","5000","7"
"722","953285","0","3","2","2000","7"
"723","897417","0","4","2","3000","7"
"724","165716","10","0","2","0","2"
"725","943402","0","2","2","0","135"
"726","943404","0","5","2","0","135"
"727","943402","0","6","1","1000","135"
"728","838750","0","10","0.5","0","7"
"729","838750","0","10","0.5","200","5"
"730","1031588","1","5","1","0","67"
"731","838750","0.5","5","0.3","2000","7"
"732","1125983","5","2.5","1","0","7"
"733","841273","5","2","0.5","0","3"
"734","838750","0.4","10","0.75","0","4"
"735","166280","4","10","2","0","4"
"736","838750","20","2","0.1","0","7"
"737","943404","0","2","2","0","71"
"738","166980","15","0","1","0","0"
"739","943402","20","2","0.75","0","135"
"740","943402","0","12","2","2500","5"
"741","1112478","1","20","0.6","0","7"
"742","166222","25","3","1","0","0"
"743","166095","8","0","2","0","0"
"744","166096","13","3","2","0","0"
"745","1125983","4","1","1","300","0"
"746","1125982","1","4","1.25","0","7"
"747","794770","0","5","3","0","7"
"748","166364","0","2","1","0","5"
"749","942432","12","0","0.2","0","0"
"750","943404","35","5.04","2.88","0","3"
"751","943402","35","7","2","0","3"
"753","1103829","35","4","1","1000","0"
"755","936481","0","5","1.5","5000","7"
"756","840361","10","1","0.5","0","134"
"757","794762","0","3","1","1500","67"
"758","943404","2000","3","1","0","0"
"759","943404","200","3","1","0","7"
"760","1495845","1","3","2","0","27"
"761","794764","75","5","1","0","0"
"762","1063414","35","4","1","1000","0"
"764","1125982","1","2","0.5","0","7"
"765","620834","3","3","3","0","134"
"766","943402","25","5","0.5","0","132"
"767","652494","10","1","1","0","1"
"768","251902","0","1.5","1","0","3"
"769","250763","0","1","1","0","1"
"770","659607","150","4","1","0","132"
"771","953285","25","5","0.5","0","132"
"772","1327086","5","0","0.25","0","0"
"773","659607","25","5","0.5","0","132"
"774","1034211","0","5","1","0","7"
"775","1063414","100","0.5","0.6","500","0"
"776","166096","12","3","2","0","0"
"777","943402","0","2","2","1500","135"
"778","943402","0","2","1","1500","135"
"779","943404","0","2","2","0","7"
"781","897414","15","5","0.1","0","132"
"782","852563","0","1","1","0","3"
"783","916389","150","0.5","0.75","900","0"
"784","794786","200","6","3","0","132"
"785","1269857","25","10","1","0","132"
"786","166919","0","5","1","1000","33"
"787","464482","0","3","0.75","0","7"
"788","166123","100","5","1","0","6"
"789","794770","35","5.04","2.88","0","3"
"790","794770","35","10","5","0","3"
"791","792625","50","5","0.3","0","4"
"792","654222","0","3","0.75","0","7"
"793","1019872","50","2","1","0","71"
"794","1327086","35","5","0.5","0","0"
"795","791675","0","0","1","0","35"
"796","943402","20","2","1","1000","129"
"797","841275","0","0","0.75","1000","1"
"798","794764","0","5","0.75","0","7"
"799","840304","0","2","0.25","0","7"
"800","166069","0.5","5","1","0","7"
"801","950917","3","4","8","0","27"
"802","1249124","0","1","1","0","106"
"803","841275","0","5","2","1000","1"
"804","897414","120","3","1","0","196"
"805","794762","70","5","0.3","0","4"
"806","667366","100","2","0.25","4000","4"
"807","655447","0","5","2","0","1"
"808","654222","0","7","1","0","6"
"810","953287","150","4","1","0","132"
"811","878047","5","1","1","0","32"
"812","791700","150","5","0.4","0","192"
"813","791700","150","3","1","1250","128"
"814","841273","10","3","1","0","2"
"815","165578","0","0","1","1000","1"
"816","878047","0","0","1","1000","3"
"817","659607","50","2","1","0","132"
"818","1329848","25","5","1","0","132"
"819","1302947","50","2","1","1500","132"
"820","1025030","35","4","1","500","0"
"821","1025030","50","6","2","1000","0"
"822","1321139","10","2","4","0","2"
"823","1321139","50","3","1","0","3"
"824","943402","2","1","0.5","0","132"
"825","165760","1","2","2","0","6"
"826","1302947","0","3","1","1000","7"
"827","794774","0","5","1","0","7"
"828","1007494","10","4","4","0","32"
"829","792570","30","3","1","0","38"
"830","943402","30","2","1","0","6"
"831","1017490","5","2","0.75","100","7"
"832","1375894","1","5","0.3","0","4"
"833","165738","0","0","1","0","32"
"834","949681","0","3","1","1500","7"
"835","451033","0","0","1","0","33"
"836","792570","0","3","1","2000","3"
"837","309648","0","3","2","0","16"
"838","953285","0","2","1","2000","7"
"840","1025030","0","3","1","1500","7"
"841","792570","0","6","1","2000","7"
"842","655447","0","1","1","1000","5"
"843","943404","0","3","1.5","0","11"
"844","840361","1","0","1","2000","3"
"846","1125983","0","3","1","0","7"
"847","165967","25","5","1","0","4"
"848","1278263","0","8","1","500","129"
"851","794772","10","2","0.5","0","0"
"852","1327081","0","3","0.75","750","7"
"853","1017490","5","3","1","100","7"
"854","1327081","5","0","1","0","0"
"856","986845","0","5","0.2","0","7"
"857","1399654","0","10","1","2000","7"
"858","953287","0","0","1","0","6"
"859","1302949","0","0","1","0","132"
"860","1399654","0","10","1","0","6"
"861","791673","25","5","0.5","0","132"
"862","194235","1","0","0.5","0","4"
"863","1329344","2","0","1","0","0"
"864","797479","3","5","0.3","0","4"
"865","1394849","0","2","1","3000","7"
"866","667366","0","6","1","3000","7"
"867","792570","0","10","0.5","0","7"
"869","792570","5","3","1","0","7"
"870","419340","0","0","1","0","0"
"872","419340","500","0.5","1","500","128"
"873","953287","10","3","1","0","2"
"874","793012","10","3","1","0","2"
"875","240877","2","0","0.35","0","0"
"876","840304","0","3","1","8000","71"
"877","840361","1","0","1","0","3"
"878","1327298","20","2","0.5","1000","129"
"879","794762","0","4","1","1500","7"
"880","949681","0","3","0.5","1500","7"
"881","1453406","0","5","2","0","7"
"882","1394849","0","10","1","2000","7"
"883","1394790","0","10","1","0","7"
"884","1125983","20","3","1","0","6"
"885","877522","0","5","1.5","250","7"
"886","878047","0","0","1","3000","19"
"887","878047","0","0","1","2000","19"
"888","659609","150","5","2","0","135"
"889","659607","10","5","2","0","134"
"890","840304","0","3","1","0","71"
"891","586032","15","0","1","0","0"
"892","1327081","100","4","0.75","0","6"
"893","794770","0","10","1.25","0","3"
"894","794770","0","8","1.25","0","3"
"895","1495845","1","5","3","0","27"
"898","166822","0","0.2","0.75","0","7"
"899","1329344","5","0","1","0","0"
"900","949681","0","4","0.5","1500","7"
"901","792627","5","5","1","0","6"
"905","841096","0","3","0.5","800","7"
"911","166333","0","1","1","1000","1"
"912","1513194","0","0","1","0","1"
"195","166677","5","0","1","0","0"
"156","419340","0","5","2.5","2000","5"
"319","307486","0","6","0.75","3000","7"
"679","165591","20","0.5","2","0","6"
"494","307486","0","8","1.5","1000","5"
"493","396420","0","6","1","3000","7"
"215","419340","0","2","1","2000","5"
"224","419340","0","2","1","2000","5"
"297","797819","5","4","2","48000","7"
"298","797819","5","4","2","48000","7"
"299","797819","5","4","2","48000","7"
"300","797819","5","4","2","48000","7"
"301","797819","5","4","2","48000","7"
"302","797819","5","4","2","48000","7"
"303","797819","5","4","2","48000","7"
"304","797819","5","4","2","48000","7"
"305","797819","5","4","2","48000","7"
"306","797819","5","4","2","48000","7"
"307","797819","5","4","2","48000","7"
"308","797819","5","4","2","48000","7"
"763","796544","75","1.5","2","0","7"
"451","667369","0","1.5","0.5","1500","7"
"845","792570","0","3","1","3000","7"
"780","793014","0","3","1","0","7"
"383","797822","5","3","1","0","3"
"370","797822","5","3","1","48000","7"
"371","797822","5","3","1","48000","7"
"372","797822","5","3","1","48000","7"
"373","797822","5","3","1","48000","7"
"374","797822","5","3","1","48000","7"
"375","797822","5","3","1","48000","7"
"392","797829","5","3","1","48000","7"
"393","797829","5","3","1","48000","7"
"394","797829","5","3","1","48000","7"
"395","797829","5","3","1","48000","7"
"396","797829","5","3","1","48000","7"
"397","797829","5","3","1","48000","7"
"510","654222","0","3","1","3000","7"
"615","667366","0","4","1","1200","7"
"839","792570","0","3","1","0","7"
"457","841096","5","1.5","0.5","48000","7"
"458","841096","5","1.5","0.5","48000","7"
"460","841096","5","1.8","0.6","48000","7"
"462","841096","5","2.1","0.7","48000","7"
"466","841096","5","3","1","48000","7"
"467","841096","5","3","1","48000","7"
"468","841096","5","3","1","48000","7"
"505","791675","0","5","2","0","7"
"658","841273","0","3","1","0","7"
"572","791704","0","3","1","0","7"
"754","667366","0","1","0.25","0","7"
"871","1399654","0","10","1","0","6"
