Id,Unknown0,Unknown1,Unknown2,Unknown3
"450","-0.24","256","4","184"
"451","-0.13","65","4","184"
"452","0.12","264","4","184"
"453","-0.3","103","4","185"
"454","-0.3","259","4","185"
"455","-0.3","261","4","185"
"456","0.6","255","4","185"
"457","0.5","254","4","185"
"458","0.5","253","4","185"
"459","1","4","1","186"
"460","-0.32","252","4","164"
"461","1","3","1","187"
"462","-0.32","252","4","187"
"463","1","4","1","188"
"464","-0.24","263","4","188"
"465","-0.24","263","4","163"
"466","-0.32","252","4","189"
"467","1","4","1","189"
"468","1","4","1","190"
"469","-0.24","263","4","190"
"470","-0.24","263","4","160"
"471","-0.32","252","4","159"
"472","-0.32","252","4","169"
"473","-0.32","252","4","150"
"474","-0.24","263","4","161"
"475","-0.27","253","4","161"
"476","1","4","1","191"
"477","-0.27","253","4","191"
"478","-0.5","263","4","180"
"479","-0.5","263","4","181"
