Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6
"137","Hurricane","Cast by the druid to damage many enemies.","136018","0","0","0","1"
"138","Berserk","Significantly increases the druid's burst damage.","236149","0","0","0","1"
"139","Celestial Alignment","Significantly increases the druid's burst damage.","136060","0","0","0","1"
"140","Provoke","Forces the enemy to attack the monk.","620830","0","0","0","1"
"141","Guard","Used by a monk to significantly reduce damage.","611417","0","0","0","1"
"142","Chi Wave","Cast by a monk to heal a group of allies.","606541","0","0","0","1"
"143","Roll","Used by a monk to quickly move out of harm's way.","574574","0","0","0","1"
"144","Paralysis","Used by a monk to neutralize a dangerous enemy.","629534","0","0","0","1"
"145","Detox","Cast by a monk to remove a harmful magic effect.","460692","0","0","0","1"
"146","Mana Tea","Cast by a monk to quickly regenerate the target's mana.","608949","2","0","0","1"
"147","Spear Hand Strike","Used by a monk to interrupt a spell.","608940","0","0","0","1"
"148","Dispel Magic","Cast by a priest to remove a harmful magic effect.","135894","0","0","0","1"
"149","Shadowfiend","Cast by a priest to greatly increase burst damage and mana regeneration.","136199","2","0","0","1"
"150","Mind Sear","Cast by a priest to damage many enemies.","237565","0","0","0","1"
"151","Dominate Mind","Cast by a priest to neutralize a dangerous enemy.  Wildly popular in AB and EotS.","136206","0","0","0","1"
"152","Power Infusion","Cast by a priest to greatly increase burst damage.","135939","0","0","0","1"
"153","Water Shield","Cast by a shaman to greatly increase mana regeneration.","132315","2","0","0","1"
"154","Chain Lightning","Cast by a shaman to damage many enemies.","136015","0","0","0","1"
"155","Wind Shear","Cast by a shaman to interrupt a spell.","463565","0","0","0","1"
"156","Ghost Wolf","Cast by a shaman to quickly move out of harm's way.","136095","0","0","0","1"
"157","Hex","Cast by a shaman to neutralize a dangerous enemy.  Also makes them feel dumb.","237579","0","0","0","1"
"158","Ascendance","Cast by a shaman to greatly increase burst damage.  Seems unfair at times.","135791","0","0","0","1"
"159","Evasion","Used by a rogue to avoid significant damage.","136205","0","0","0","1"
"160","Sprint","Used by a rogue to escape harm's way.  Or, to move quickly between the mailbox and auction house.","132307","0","0","0","1"
"161","Fan of Knives","Used by a rogue to damage many enemies.","236273","0","0","0","1"
"162","Marked for Death","Used by a rogue to greatly increase burst damage.","236364","0","0","0","1"
"163","Feign Death","Used by a hunter to force the enemy to attack a different target.","132293","0","0","0","1"
"164","Deterrence","Used by a hunter to prevent damage.","132369","0","0","0","1"
"165","Disengage","Used by a hunter to quickly move out of harm's way.","132294","0","0","0","1"
"166","Counter Shot","Used by a hunter to interrupt a spell.","249170","0","0","0","1"
"167","Freezing Trap","Used by a hunter to neutralize a dangerous enemy.  Watch your step!","135834","0","0","0","1"
"168","Ice Block","Cast by a mage to prevent massive damage.  For a while.","135841","0","0","0","1"
"169","Conjure Food","Your body needs energy to perform to its fullest!","609812","2","0","0","1"
"170","Blink","Cast by a mage to quickly teleport out of harm's way.  Hax.","135736","0","0","0","1"
"171","Counterspell","Cast by a mage to interrupt a spell.","135856","0","0","0","1"
"172","Polymorph","Cast by a mage to neutralize a dangerous enemy.","136071","0","0","0","1"
"173","Time Warp","Cast by a mage to greatly increase burst damage.","458224","0","0","0","1"
"174","Unending Resolve","Cast by a warlock to prevent significant damage.","136150","0","0","0","1"
"175","Drain Life","Cast by a warlock to regain life.  Duh.","136169","0","0","0","1"
"176","Singe Magic","Cast by an annoying imp to remove a harmful magic effect.","841219","0","0","0","1"
"177","Metamorphosis","Cast by a warlock pretending to be a demon hunter. Greatly increases burst damage.","236293","0","0","0","1"
"178","Rain of Fire","Cast by a warlock to damage many enemies.","135804","0","0","0","1"
"179","Spell Lock","Cast by a warlock to interrupt a spell.","136174","0","0","0","1"
"180","Fear","Used to neutralize a dangerous opponent.  Sometimes causes them to violate basic laws of physics.  Odd.","136183","0","0","0","1"
"181","Summon Infernal","Cast by a warlock to feel powerful and deal significant damage.  Makes nearby innocents very nervous.","136219","0","0","0","1"
"182","Dash","Used by a druid to quickly dash out of harm's way, as if they didn't already move fast enough.","132120","0","0","0","1"
"183","Energizing Brew","Used by a monk to significantly increase burst damage.  Also tastes fantastic.","608938","0","0","0","1"
"199","Extra Training","Grants a bonus to XP upon mission completion.","236221","2","0","0","1"
"200","Extra Training","Grants a bonus to XP upon mission completion.","236221","2","0","0","1"
"201","Combat Experience","Grants a bonus to mission success chance.","458725","51","0","11","1"
"202","Combat Experience","Grants a bonus to mission success chance.","236221","2","0","0","1"
"203","Teleport","Reduces travel time of missions.","236221","2","0","0","1"
"204","Teleport","Reduces travel time of missions.","236221","2","0","0","1"
"205","Salvage Arms","Awards a bonus to garrison resources upon mission completion.","236221","2","0","0","1"
"206","Salvage Arms","Awards a bonus to garrison resources upon mission completion.","236221","2","0","0","1"
"221","Epic Mount","Reduces mission time by 50%.","631718","1","0","8","1"
"222","Powered By Death","Reduces mission duration by 25%.","575534","3","0","0","1"
"227","Angler","With Nat's knowledge your fishing skill in Draenor allows you to catch lunkers without bait.","236574","19","0","5","1"
"228","Evergreen","When assigned to the Lumber Mill, can more efficiently and humanely processes timber.","236160","19","0","5","1"
"231","Bodyguard","Can accompany you as a guardian in Draenor when assigned to a level 2 or 3 barracks.","1037260","19","0","5","1"
"232","Dancer","Your lithe moves help you skip out of danger zones just a bit more quickly.","132171","3","0","12","1"
"236","Hearthstone Pro","A master tactician, and a must-watch.  Party members gain experience 35% more quickly.","1061040","3","0","7","1"
"244","Brute","Greatly increases success chance when on a mission alone.","1035504","19","0","9","1"
"248","Mentor","Accompanying followers gain this follower's combat effectiveness.","442732","19","0","7","1"
"249","Explorer Extraordinaire","An expert in both Beast Lore and Terrain Exploration, Harrison can anticipate all incoming danger.

|cFFFFD200""Fortune and glory, kid. Fortune and glory."" - Harrison Jones |r","646781","18","0","0","1"
"250","Speed of Light","The Sun-touched Feather of Rukhmar infuses a follower with epic speed.","642580","3","0","8","1"
"252","Ogre Buddy","Increases success chance when on a mission with an ogre.","1030796","3","0","4","1"
"253","Mechano Affictionado","Increases success chance when on a mission with a construct or machine.","254104","3","0","4","1"
"254","Bird Watcher","Increases success chance when on a mission with an arakkoa.","1042646","3","0","4","1"
"255","Wildling","Increases success chance when on a mission with a beastly companion.","134176","3","0","4","1"
"256","Extreme Scavenger","Increases the garrison resources gained from a mission by 200%.","1005027","1","0","7","1"
"257","Test - Temporary Follower Ability","Temporary follower ability description.  Lasts for one mission.","463852","65","0","0","1"
"260","Boarding Party","Allows transports to run missions that require boots on the ground.","1141393","51","0","0","2"
"261","Submarine","Allows the submarine to become invisible to radar and sneak up on enemy ships.","1141396","51","0","0","2"
"262","Battleship","Fires armor piercing rounds that cleanly cut through armor.","1141390","51","0","0","2"
"263","Destroyer","Drops explosive shells into the water, destroying submerged craft.","1141395","51","0","0","2"
"264","Carrier","A fleet of bombers that can attack from the air.","1141394","51","0","0","2"
"265","Ice Cutter","Slices a path through Icy Waters.","892834","0","0","0","2"
"266","Bilge Pump","Pumps out excess water from the ship, allowing it to remain afloat during Stormy Weather.","986488","0","0","0","2"
"267","High Intensity Fog Lights","Burn through the fog (and maybe some retinas) with these super illuminating lights.","460953","0","0","0","2"
"268","Gyroscopic Internal Stabilizer","Keeps the ship upright and stable, allowing it to move effortlessly around Chaotic Whirlpools.","657937","0","0","0","2"
"269","Blast Furnace","A massive furnace, capable of producing 11 out of 10 power.","900306","0","0","0","2"
"270","True Iron Rudder","Reinforces the rudder to allow tighter turns at higher speeds.","986491","0","0","0","2"
"271","Trained Shark Tank","Mines are no match for a tank of trained sharks.","294472","0","0","0","2"
"272","Felsmoke Launcher","Creates a smoke screen around your ship, blocking sight on a First Strike.","627487","0","0","0","2"
"273","Nitro Fuel Tanks","Allows the ship to burn nitro fuel, getting it to and from destinations quicker.  Reduces mission time by 50%.","237030","18","0","0","2"
"274","Salty Crew","This crew has seen it all and has the hats to prove it.  Grants a bonus to mission success chance.","669453","18","0","0","2"
"275","Unsinkable","On a devastating hit, saves the ship by surrounding the ship with an impenetrable shield. Unsinkable is destroyed when triggered.","1030102","2","0","0","2"
"276","Food Storage Bay","Adds space for additional food stores, improving success chance on long missions.","651578","18","0","0","2"
"277","Automated Sky Scanner","Increases success chance when on a mission with a Carrier.","133873","0","0","0","2"
"278","Ammo Reserves","Increases success chance when on a mission with a Battleship.","249177","0","0","0","2"
"279","Sonic Amplification Field","Increases success chance when on a mission with a Destroyer.","252188","0","0","0","2"
"280","Extra Quarters","Increases success chance when on a mission with a Transport.","133004","0","0","0","2"
"281","Q-43 Noisemaker Mines","Increases success chance when on a mission with a Submarine.","948864","0","0","0","2"
"282","Orc Crew","The icy waters surrounding Frostfire have long been training grounds for navigating Icy Waters.","236452","5","284","0","2"
"283","Dwarven Crew","Allows naval equipment to be recovered from successful missions.","236443","9","286","0","2"
"284","Draenic Crew","Draenei are adept at navigating the Dense Fog surrounding Shadowmoon Valley.","236442","9","282","0","2"
"285","Tauren Crew","Increases the experience gained from a mission for all ships by 50%.","236453","5","291","0","2"
"286","Goblin Crew","Allows naval equipment to be recovered from successful missions.","632354","5","283","0","2"
"287","Gnomish Crew","Allows naval equipment to be recovered from successful missions.","236446","9","290","0","2"
"288","Night Elf Crew","Reduces mission time by 50%.","236450","9","289","0","2"
"289","Blood Elf Crew","Reduces mission time by 50%.","236439","5","288","0","2"
"290","Troll Crew","Allows naval equipment to be recovered from successful missions.","236456","5","287","0","2"
"291","Worgen Crew","Increases the experience gained from a mission for all ships by 50%.","463876","9","285","0","2"
"292","Human Crew","Increases success chance on missions.","236447","9","293","0","2"
"293","Undead Crew","Increases success chance on missions.","236457","5","292","0","2"
"294","Pandaren Crew","Pandaren crewman stash extra supplies on their ships, which helps on long missions.","626190","1","0","0","2"
"299","Empty Equipment Bay","Attach ship equipment to this bay.","0","2","0","0","2"
"300","Empty Equipment Bay","Attach ship equipment to this bay.","0","2","0","0","2"
"303","Demonic Knowledge","Grants a large bonus to mission success chance.","1020342","51","0","11","1"
"304","Wreckage Recovery Module","When deployed on a successful mission, filters the surrounding waters and returns a box full of useful junk.","236815","18","0","0","2"
"305","Tuskarr Fishing Net","A fishing net that is attached to the back of a ship, courtesy of the tuskarr.  Supplies fish when returning from a successful mission.","134325","2","0","0","2"
"306","Ghostly Spyglass","A long spyglass that seems to display nothing when you look through it.  Maybe it will come in handy.","134441","2","0","0","2"
"307","Fel Rush","Lunges toward an enemy. Sometimes used on critters to travel quickly.","135788","0","0","0","4"
"308","Chaos Nova","Used by demon hunters to control multiple dangerous enemies at once.","135795","0","0","0","4"
"309","Stone Skin","Demon hunters can cover their skin in fel stone to absorb large blows. Also notoriously uncomfortable.","538745","0","0","0","4"
"310","Immolation","Some demon hunters take the mantra ""fight fire with fire"" a bit too seriously.","135817","0","0","0","4"
"311","Devour Magic","Magic is a delicacy among the Illidari. Tastes like chicken.","236298","0","0","0","4"
"312","Vengeful Retreat","Used by demon hunters to who are... not prepared.","236171","0","0","0","4"
"313","Metamorphosis","Demon hunters can unleash the demon within to defeat the strongest foes.","237558","0","0","0","4"
"314","Greasemonkey","Increases the oil gained from a mission by 100%.","252178","1","0","7","1"
"315","Murloc Crew","Murlocs can exit their ship and swim ashore even when underwater, always functioning as a Transport.  Being amphibious has its perks.","134169","3","0","0","2"
"317","Apexis Storm","The kraken unleashed in this area grants Apexis Crystals upon completion of any successful mission.","1061300","2","0","0","2"
"318","Air Superiority","An airship spots and attacks hostile ships in the area, increasing the success chance of missions.","342918","2","0","0","2"
"319","Captain Reania's Command","Increases the experience gained from a mission for all ships by 50%.","1139028","2","0","0","2"
"320","Treasure Map","Grants additional Apexis Crystals upon completion of any successful mission.","237386","2","0","0","2"
"321","Captain Thokash's Command","Increases the experience gained from a mission for all ships by 50%.","1126434","2","0","0","2"
"322","Fearless Privateer","Increases the success chance of missions.","1126433","2","0","0","2"
"323","Boarding Party","Allows transports to run missions that require boots on the ground.","1141392","51","0","0","2"
"324","Apex Predator","Greatly increases success chance when fighting many creature types.","236186","19","0","1","1"
"325","Exorcist","Grants a bonus to mission success chance, and provides a greater success chance when fighting demons.","236262","19","0","1","1"
"326","Apexis Attenuation","Increases the Apexis Crystals gained from a mission by 100%.","1061300","19","0","7","1"
"327","Arakkoa Crew","Capable of launching attacks from the air.","1042646","3","0","0","2"
"331","Elemental","A spellcaster who harnesses the destructive forces of nature and the elements to counter some |C00b3ffffBosses|R.","136048","562","0","0","4"
"332","Enhancement","A totemic warrior who strikes foes with weapons imbued with elemental power to counter some |C00b3ffffBosses|R.","132314","562","0","0","4"
"333","Restoration","A healer who calls upon ancestral spirits and the cleansing power of water to counter some |C00b3ffffBosses|R.","136052","562","0","0","4"
"334","Windwalker","A martial artist without peer who counters some |C00b3ffffBosses|R with hands and fists.","608953","562","0","0","4"
"335","Brewmaster","A sturdy brawler who counters some |C00b3ffffBosses|R, using liquid fortification and unpredictable movement.","608951","562","0","0","4"
"336","Mistweaver","A healer who masters the mysterious arts of manipulating life energies to counter some |C00b3ffffBosses|R.","608952","562","0","0","4"
"337","Affliction","A master of shadow magic who specializes in drains and damage-over-time spells to counter some |C00b3ffffBosses|R.","136145","562","0","0","4"
"338","Demonology","A master of demons who compels demonic powers to aid him in countering some |C00b3ffffBosses|R.","136172","562","0","0","4"
"339","Destruction","A master of chaos who calls down fire to burn and counter some |C00b3ffffBosses|R.","136186","562","0","0","4"
"340","Holy","Invokes the power of the Light to protect and to counter some |C00b3ffffBosses|R.","135920","562","0","0","4"
"341","Retribution","A righteous crusader who judges and counters some |C00b3ffffBosses|R with weapons and Holy magic.","135873","562","0","0","4"
"342","Protection","Uses Holy magic to shield himself and defend allies to counter some |C00b3ffffBosses|R.","236264","562","0","0","4"
"343","Fury","A furious berserker wielding a weapon in each hand, unleash a flurry of attacks to counter some |C00b3ffffBosses|R.","132347","562","0","0","4"
"344","Arms","A battle-hardened master of two-handed weapons, using mobility and overpowering attacks to counter some |C00b3ffffBosses|R.","132355","562","0","0","4"
"345","Protection","A stalwart protector who uses a shield to counter |C00b3ffffBosses|R.","132341","562","0","0","4"
"346","Arcane","Manipulate the arcane to counter some |C00b3ffffBosses|R with overwhelming power.","135932","562","0","0","4"
"347","Fire","Ignite the air around you with balls of fire and combustive flames to counter some |C00b3ffffBosses|R.","135812","562","0","0","4"
"348","Frost","Counter some |C00b3ffffBosses|R by freezing them in their tracks and shattering them with Frost magic.","135846","562","0","0","4"
"349","Outlaw","A ruthless fugitive who uses ability and guile to stand toe-to-toe, countering some |C00b3ffffBosses|R.","135340","562","0","0","4"
"350","Subtlety","A dark stalker who leaps from the shadows to ambush and counter some |C00b3ffffBosses|R.","132320","562","0","0","4"
"351","Assassination","A deadly master of poisons who counters some |C00b3ffffBosses|R with vicious dagger strikes.","236270","562","0","0","4"
"352","Holy","A versatile healer who can counter some |C00b3ffffBosses|R.","237542","562","0","0","4"
"353","Shadow","Uses sinister Shadow magic, to counter some |C00b3ffffBosses|R.","136207","562","0","0","4"
"354","Discipline","Uses magic to shield allies from taking damage to counter some |C00b3ffffBosses|R.","135940","562","0","0","4"
"355","Balance","Can take on the form of a powerful Moonkin, balancing the power of Arcane and Nature magic to counter some |C00b3ffffBosses|R.","136096","562","0","0","4"
"356","Feral","Takes on the form of a great cat to deal damage with bleeds and bites, to counter some |C00b3ffffBosses|R.","132115","562","0","0","4"
"357","Restoration","Uses powerful Nature spells to keep allies alive and counter some |C00b3ffffBosses|R.","136041","562","0","0","4"
"358","Havoc","A brooding master of warglaives who uses the destructive power of Fel Magic to counter some |C00b3ffffBosses|R.","1247264","562","0","0","4"
"359","Vengeance","Embraces the demon within to incinerate enemies and protect allies, countering some |C00b3ffffBosses|R.","1247265","562","0","0","4"
"360","Outcast","Allies of the Demon Hunters made up of Naga, Broken and even demons, the Outcast employ a variety of techniques to counter some |C00b3ffffBosses|R.","1391770","562","0","0","4"
"361","Frost","An icy harbinger of doom, channeling runic power and delivering vicious weapon strikes to counter some |C00b3ffffBosses|R.","135773","562","0","0","4"
"362","Blood","A dark guardian who manipulates and corrupts life energy to sustain himself in the face of an enemy onslaught, countering some |C00b3ffffBosses|R.","135770","562","0","0","4"
"363","Unholy","A master of death and decay, spreading infection and controlling undead minions to counter some |C00b3ffffBosses|R.","135775","562","0","0","4"
"364","Beast Mastery","A master of the wild who can tame a wide variety of beasts to assist them in countering some |C00b3ffffBosses|R.","461112","562","0","0","4"
"365","Marksmanship","A master archer or sharpshooter who excels in countering some |C00b3ffffBosses|R from afar.","236179","562","0","0","4"
"366","Survival","A rugged tracker who counters some |C00b3ffffBosses|R using animal venom, explosives and traps as deadly weapons.","461113","562","0","0","4"
"388","Traveler's Backpack","When sent on missions, theres a chance you will bring back a random item.","133633","2","0","0","4"
"389","Felsworn Gas Mask","Negates the stench created by Fel corrupted air.","133133","2","0","0","4"
"393","Invasion Thwated","Increases the success chance of missions in this area.","1099803","2","0","0","4"
"394","Chenship","Increases success chance of mission by ${$a478}% when accompanied by Chen Stormstout.","236701","18","0","0","4"
"404","Carrot on a Stick","Reduces mission duration by 3%.","134010","2","0","0","4"
"406","Portable Teleporter","Reduces mission duration by 30%.","321487","2","0","0","4"
"407","Path of the Ox","Increases success chance of missions by ${$a491}% when accompanied by Initiates of the Ox.","615340","18","0","0","4"
"408","Path of the Tiger","Increases success chance of missions by ${$a492}% when accompanied by Tiger Initiates, Tiger Adepts or Tiger Masters.","606548","18","0","0","4"
"410","Test - Follower Test Ability","Test follower ability description","463852","321","0","0","4"
"412","Roll","Roll a short distance to counter a |C00b3ffffHazard|R.","574574","18","0","0","4"
"413","7.0 - Test - Anders Garrison Ability Test","Desc of ID410 $@garrabdesc410 
7 times action flat: ${$a497*7$}
Combatmax divided by 5: ${$m497/5$}
Adding the base with the max: ${$b497+$m497$}
Subtracting 10 from hours: ${$h497-10$}
No expression: $a497  -  $m497","1028994","0","0","11","4"
"414","Empty Equipment Slot","Equip items here.","0","1025","0","0","4"
"415","Empty Equipment Slot","Equip items here.","0","1025","0","0","4"
"416","Breath of Fire","Breathe fire in front of you to counter a |C00b3ffffMinion|R.","615339","18","0","0","4"
"417","Spear Hand Strike","Jab the enemy in the throat, to counter a |C00b3ffffSpell|R.","608940","18","0","0","4"
"418","Go Bananas","Chance from successful missions to return with a Golden Banana. Golden Bananas are given to Champions to improve success chance.","133980","18","0","0","4"
"419","Fists of Fury","Increases success chance of missions with |C00b3ffffMinions|R by ${$a503}%.","627606","18","0","0","4"
"420","Brewer's Luck","Increases success chance of missions with |C00b3ffffHazards|R by ${$a504}%.","839394","18","0","0","4"
"421","Path of the Crane","Increases success chance of missions by ${$a505}% when accompanied by Initiates of the Crane.","988195","18","0","0","4"
"422","Hero of the Storm","Increases success chance when not accompanied by other Champions by ${$a506}%.","136111","18","0","0","4"
"423","Flying Serpent Kick","Reduces mission duration by ${100-$a507*100}%.","606545","18","0","0","4"
"428","Slowing","Mission duration increased.","1383681","0","0","0","4"
"435","Strength of the Ancients","Increases success chance of missions by ${$a523}%.","874857","18","0","0","4"
"436","Powerful","Reduces success chance.","1390116","0","0","0","4"
"437","Lethal","Troops on this mission will be killed.","1383682","0","0","0","4"
"438","Hellfire","Ignite the area around the Warlock, to counter a |C00b3ffffMinion|R.","135818","18","0","0","4"
"439","Spell Lock","Counters the enemy's spellcast, to counter a |C00b3ffffSpell|R.","136174","18","0","0","4"
"440","Demonic Circle","Teleports you to your Demonic Circle and counters a |C00b3ffffHazard|R.","237560","18","0","0","4"
"441","Wind Shear","Disrupts the target's concentration with a burst of wind, to counter a |C00b3ffffSpell|R.","136018","18","0","0","4"
"442","Ghost Wolf","Turns the Shaman into a Ghost Wolf, increasing movement speed to counter a |C00b3ffffHazard|R.","136095","18","0","0","4"
"443","Chain Lightning","Hurls a lightning bolt at the enemy, dealing Nature damage to counter a |C00b3ffffMinion|R.","136015","18","0","0","4"
"444","Mind Freeze","Smash the target's mind with cold to counter a |C00b3ffffSpell|R.","237527","18","0","0","4"
"445","Death and Decay","Corrupts the ground, causing Shadow damage to counter |C00b3ffffMinions|R.","136144","18","0","0","4"
"446","Icebound Fortitude","The Death Knight freezes his blood to counter a |C00b3ffffHazard|R.","237525","18","0","0","4"
"447","Aspect of the Cheetah","Increases movement speed for a short duration to counter a |C00b3ffffHazard|R.","132242","18","0","0","4"
