Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5
"96","Racial Ability 2","0","0","0","0","0"
"97","Secondary - Survival","0","0","0","0","0"
"98","Big Direct Damage - Spell (2)","0","0","0","0","0"
"99","Instant Spell","0","0","0","0","0"
"100","Item - Mana Gem","0","0","0","0","0"
"101","Felhunter","0","0","0","0","0"
"102","Item - Long Buff","0","0","0","0","0"
"103","Item - Epic","0","0","0","0","0"
"104","Totem (Healing)","0","0","0","0","0"
"105","Totem (Serpent)","0","0","0","0","0"
"106","Totem (Slowing)","0","0","0","0","0"
"107","Totem (Mana)","0","0","0","0","0"
"108","Totem (Invisibility)","0","0","0","0","0"
"109","Melee (Disarm)","0","0","0","0","0"
"132","Discipline","0","0","0","0","0"
"133","Global","0","0","0","0","0"
"150","Item - Bandage","0","0","0","0","0"
"170","Finishing Move (Weapon-scaled)","0","1","0","0","0"
"190","Banish","0","0","0","0","0"
"230","Totem (Grounding)","0","0","0","0","0"
"250","Blast Wave","0","0","0","0","0"
"270","Kidney Shot","0","0","0","0","0"
"290","Pyroblast","0","0","0","0","0"
"310","Transmute - Alchemy","0","8","0","0","0"
"330","Mount","0","0","0","0","0"
"350","Inner Rage","0","0","0","0","0"
"351","Ranged Weapon","0","2","0","0","0"
"371","Lightning Shield","0","0","0","0","0"
"391","Quest - Felcurse","0","0","0","0","0"
"411","Trap (Frost)","0","0","0","0","0"
"431","Holy Nova","0","0","0","0","0"
"451","Holy Fire","0","0","0","0","0"
"471","Ice Barrier","0","0","0","0","0"
"511","Astral Recall","0","0","0","0","0"
"531","Nature's Grasp","0","0","0","0","0"
"551","Aura of the Pious","0","0","0","0","0"
"571","Hurricane","0","0","0","0","0"
"591","Totem (Mana Tide)","0","0","0","0","0"
"611","Wings of Hope","0","0","0","0","0"
"631","Soul Fire","0","0","0","0","0"
"633","Death Coil","0","0","0","0","0"
"634","Howl of Terror","0","0","0","0","0"
"651","Shadowburn","0","0","0","0","0"
"671","Desperate Prayer","0","0","0","0","0"
"672","Class - Warlock - Conflagrate","12000","0","0","1","1"
"691","Devouring Plague","0","0","0","0","0"
"731","Warlock - Summon Guardian","0","0","0","0","0"
"751","Tree Form","0","0","0","0","0"
"791","Item - Salt Shaker","0","0","0","0","0"
"811","Divine Intervention","0","0","0","0","0"
"831","Soulstone","0","0","0","0","0"
"851","Restoration","0","0","0","0","0"
"871","Shadowmeld","0","0","0","0","0"
"891","Whirlwind","0","0","0","0","0"
"892","Holy Shock","0","0","0","0","4"
"911","Distracting Shot","0","0","0","0","0"
"931","Holy Shield","0","0","0","0","0"
"932","Consecration","0","0","0","0","0"
"951","PvP Battlefield Item - LONG (30 mins)","0","0","0","0","0"
"971","Class - Warrior - Mortal Strike","6000","0","0","1","1"
"991","Item - SnowMaster","0","0","0","0","0"
"1011","Frenzied Healing","0","0","0","0","0"
"1031","Item - Half Hour","0","0","0","0","0"
"1051","Item - Jumper Cables","0","0","0","0","0"
"1071","Item - Hatch Jubling","0","0","0","0","0"
"1091","Battlegrounds Recall","0","0","0","0","0"
"1111","Wyvern Sting","0","0","0","0","0"
"1131","Hammer of Vengeance","0","0","0","0","0"
"1132","Intimidation","0","0","0","0","0"
"1133","Faerie Fire (Feral)","0","0","0","0","0"
"1134","Riposte","0","0","0","0","0"
"1135","Counterattack","0","0","0","0","0"
"1136","Holiday - Firework Rockets","0","0","0","0","0"
"1137","Holiday - Firecracker","0","0","0","0","0"
"1138","RC Weapons","0","0","0","0","0"
"1139","Item - Quest (10 minutes)","0","0","0","0","0"
"1140","Item - Quest (1 min)","0","0","0","0","0"
"1141","Item - Burst Trinket","0","0","0","0","0"
"1142","Holiday - Valentine","0","0","0","0","0"
"1143","Item - Target Dummy","0","0","0","0","0"
"1144","Priest Racial","0","0","0","0","0"
"1145","Lightwell","0","0","0","0","0"
"1146","Item - Enchanting Rod","0","0","0","0","0"
"1147","Revive Champion","0","0","0","0","0"
"1148","Spellstone","0","0","0","0","0"
"1149","Quest - 1 Hour","0","0","0","0","0"
"1150","ShadowThunderstrike","0","0","0","0","0"
"1151","Talent - DPS","0","0","0","0","0"
"1152","Creature Special 1","0","0","0","0","0"
"1153","Item - Combat Cons. (Non-Aggressive)","0","0","0","0","0"
"1154","Jewelcrafting - Cut Jewel","0","0","0","0","0"
"1155","Arathi Basin Trinket","0","0","0","0","0"
"1156","Reincarnation (Pet Talent)","0","0","0","0","0"
"1157","Item - Quest (10 sec)","0","0","0","0","0"
"1158","Intercept","0","0","0","0","0"
"1159","Creature Special 2","0","0","0","0","0"
"1160","Item - Priest Epic Staff","0","0","0","0","0"
"1161","Reincarnation (Player)","0","0","0","0","0"
"1162","Invisibility","0","0","0","0","0"
"1163","Chess Cooldown, Move","0","0","0","0","0"
"1164","Quest - Azuremyst Mount","0","0","0","0","0"
"1165","Pain Spike","0","0","0","0","0"
"1166","PvP Trinket/WOTF","0","0","0","0","0"
"1167","Quest - Throw Boulder","0","0","0","0","0"
"1168","Smoke Flare","0","0","0","0","0"
"1169","Shadow Word: Death","9000","0","0","1","1"
"1170","Quest - Aerial Assault","0","0","0","0","0"
"1171","Kill Command","0","0","0","0","0"
"1172","Swift Shot","0","0","0","0","0"
"1173","Arcane Shot","0","0","0","0","0"
"1174","Enchanting","0","0","0","0","0"
"1175","Viper Sting","0","0","0","0","0"
"1176","Hearthstone","0","0","0","0","0"
"1177","Ritual of Souls/Refreshment","0","0","0","0","0"
"1178","Stealth Start","0","0","0","0","0"
"1179","Curse of Doom","0","0","0","0","0"
"1180","Goblin Rocket Helm","0","0","0","0","0"
"1181","Prayer of Mending","0","0","0","0","0"
"1182","PvP Class Trinkets","0","0","0","0","0"
"1183","Item - Netherwing Whelp","0","0","0","0","0"
"1184","Zone Flask - Blade's Edge","0","0","0","0","0"
"1185","Zone Flask - Shattrath","0","0","0","0","0"
"1186","Class - Paladin - Hand of Sacrifice","150000","0","0","1","1"
"1187","Blind","0","0","0","0","0"
"1188","Chastise","0","0","0","0","0"
"1189","Arcane Barrage","0","0","0","0","0"
"1190","Item - PvP Health Increase","0","0","0","0","0"
"1191","Shatter Shield","0","0","0","0","0"
"1192","Starshards","0","0","0","0","0"
"1193","Item - Repair Bot","0","1","0","0","0"
"1194","Zone Buff - Sunwell","0","0","0","0","0"
"1195","Earth Shield","0","0","0","0","0"
"1196","Death Strike","8000","0","0","2","0"
"1197","Holiday - Snowball","0","0","0","0","0"
"1198","Transmute - Alchemy (Metals)","0","0","0","0","0"
"1199","Transmute - Alchemy (Legion)","0","8","0","0","0"
"1200","Transmute - Alchemy (Gems)","0","0","0","0","0"
"1201","Shockwave","0","0","0","0","0"
"1202","Nature's Swiftness (Shaman)","0","0","0","0","0"
"1203","Item - Speed","0","0","0","0","0"
"1204","Circle of Healing","0","0","0","0","0"
"1205","Feral Charge","0","0","0","0","9"
"1206","Class - Rogue - Shadowstep","30000","0","0","1","9"
"1207","Blood Strike","0","0","0","0","0"
"1208","Berserk","0","0","0","0","0"
"1209","Shield Slam","0","0","0","0","0"
"1210","Judgment","0","0","0","0","0"
"1211","Class - Warrior - Heroic Leap","45000","0","0","1","9"
"1212","Teleport - Dalaran (Ring)","0","0","0","0","0"
"1213","Item - Tracking","0","0","0","0","0"
"1214","Living Bomb","0","0","0","0","0"
"1215","Dragon's Breath","0","0","0","0","0"
"1216","Item - Engineering Enchant","0","0","0","0","0"
"1217","Typhoon","0","0","0","0","0"
"1218","Starfall","0","0","0","0","0"
"1219","Charge","20000","0","0","0","0"
"1221","Deep Freeze","0","0","0","0","0"
"1222","Haunt","0","0","0","0","0"
"1223","Thunderstorm","0","0","0","0","0"
"1224","Quest - Lava Burst","0","0","0","0","0"
"1225","Class - Warlock - Demonic Empowerment","12000","0","0","3","1"
"1226","Kill Shot","0","0","0","0","0"
"1227","Bomber - Damage Control","0","0","0","0","0"
"1228","Class - Shaman - Riptide","6000","0","0","1","1"
"1229","Item - Scroll of Recall","0","0","0","0","0"
"1230","Class - Priest - Penance","0","0","0","0","1"
"1231","Concussive Shot","0","0","0","0","0"
"1232","Item - Darkmoon Tarot Cards","0","0","0","0","0"
"1233","Windfury Weapon","0","0","0","0","0"
"1234","Holiday - Thanksgiving Table","0","0","0","0","0"
"1235","Icecrown Bomber - Switch Seats","0","0","0","0","0"
"1236","Darkmoon - Ride Items","0","0","0","0","0"
"1237","Wild Growth","0","0","0","0","0"
"1238","Tracking","0","0","0","0","0"
"1240","Corpse Explosion","0","0","0","0","0"
"1241","Cower","0","0","0","0","0"
"1242","AP/POM","0","0","0","0","0"
"1243","Power Word: Barrier","0","0","0","0","0"
"1244","Tournament - Mounted Melee","0","0","0","0","0"
"1245","Raise Dead","0","0","0","0","0"
"1246","Tournament - Banner","0","0","0","0","0"
"1247","Froststorm Breath","0","0","0","0","0"
"1248","Howling Blast","0","0","0","0","0"
"1249","Trap (Nature)","0","0","0","0","0"
"1250","Trap (Fire)","0","0","0","0","0"
"1251","Temporary Health","0","0","0","0","0"
"1252","Goblin Rocket Belt","0","0","0","0","0"
"1253","Horn of Winter","0","0","0","0","0"
"1254","Class - Shaman - Stormstrike","12000","0","0","0","1"
"1255","Quest - Vehicle","0","0","0","0","0"
"1256","Test - Ron's test","10000","8","7","5","0"
"1257","Stampeding Roar","0","0","0","0","0"
"1258","Tree Climbing","0","0","0","0","0"
"1259","Class - Shaman - Fire Nova","4500","0","0","1","1"
"1260","Skull Bash","0","0","0","0","0"
"1261","Warrior Shout Buffs","0","0","0","0","0"
"1262","Ardent Defender","0","0","0","0","0"
"1263","Inscription - Create Recipe","0","8","0","0","0"
"1264","Crusader Strike (OLD)","0","0","0","0","0"
"1265","Heroic Strike","0","0","0","0","0"
"1266","Fear (Warlock)","0","0","0","0","0"
"1267","Forged Documents","0","8","0","0","0"
"1268","Priest - Archangel","0","0","0","0","0"
"1269","Flame Orb","0","0","0","0","0"
"1271","Soul Swap","0","0","0","0","0"
"1272","Entangling Roots","0","0","0","0","0"
"1273","Inscription - Forged Documents","0","8","0","0","0"
"1274","Alchemy Research - Northrend","0","8","0","0","0"
"1275","Inscription Research - Minor","0","8","0","0","0"
"1276","Inscription Research - Northrend","0","8","0","0","0"
"1277","Guild Page/Herald","0","0","0","0","0"
"1278","Tailoring - Dreamcloth (Air)","0","8","0","0","0"
"1279","Tailoring - Dreamcloth (Water)","0","8","0","0","0"
"1280","Tailoring - Dreamcloth (Fire)","0","8","0","0","0"
"1281","Tailoring - Dreamcloth (Earth)","0","8","0","0","0"
"1282","Tailoring - Dreamcloth (Life)","0","8","0","0","0"
"1283","Engineering - Belt Enchantment","0","0","0","0","0"
"1284","Cosmetic - Summon","0","0","0","0","0"
"1285","Tailoring - Glacial Bag","0","8","0","0","0"
"1286","Archaeology Survey","0","0","0","0","0"
"1287","Blade Flurry","0","0","0","0","0"
"1288","Centering Move","0","0","0","0","0"
"1289","Last Stand","0","0","0","0","0"
"1290","Bird Attacks","0","0","0","0","0"
"1291","Jewelcrafting - Prism","0","8","0","0","0"
"1298","Shield Wall","0","0","0","0","0"
"1328","Tailoring - Dreamcloth (ALL)","0","0","5","0","0"
"1329","Rogue - Survival","0","0","0","0","1"
"1330","Deadly Calm","0","0","0","0","0"
"1331","Quest - Monastery Training","0","0","0","0","0"
"1332","Enchantment - Windsong","0","0","0","0","0"
"1333","Incarnation","0","0","0","0","0"
"1334","Guardian","0","0","0","0","0"
"1335","Dragon Soul Legendary","0","0","0","0","0"
"1336","Warlock - Grimoire of Service","0","0","0","0","0"
"1339","Inscription - Scroll of Wisdom - 5.0 Daily Cooldown","0","8","0","0","0"
"1345","War Banner","0","0","0","0","0"
"1347","Guild Banner","0","0","0","0","0"
"1348","Warlock - Demonic Circle","0","0","0","0","0"
"1349","Player Farm - Plot 1 Harvest Cooldown VFW: (DLA)","0","8","0","0","0"
"1350","Player Farm - Plot 2 Harvest Cooldown VFW: (DLA)","0","8","0","0","0"
"1351","Player Farm - Plot 3 Harvest Cooldown VFW: (DLA)","0","8","0","0","0"
"1352","Player Farm - Plot 4 Harvest Cooldown VFW: (DLA)","0","8","0","0","0"
"1353","Player Farm - Plot 5 Harvest Cooldown VFW: (DLA)","0","8","0","0","0"
"1354","Player Farm - Plot 6 Harvest Cooldown VFW: (DLA)","0","8","0","0","0"
"1355","Player Farm - Plot 7 Harvest Cooldown VFW: (DLA)","0","8","0","0","0"
"1356","Shaman Elemental Totems","0","0","0","0","0"
"1357","Enchanting - Crystal Transformation","0","8","0","0","0"
"1358","Demonic Slash","4500","0","0","3","0"
"1359","Barkskin","0","0","0","0","0"
"1360","Chakra","0","0","0","0","0"
"1361","Scenario - Item - Damage","0","0","0","0","0"
"1362","Scenario - Item - Stun","0","0","0","0","0"
"1363","Warlock - Summon Demon","0","0","0","0","0"
"1364","Scenario - Item - Heal","0","0","0","0","0"
"1365","Class - Monk - Roll","20000","0","0","2","9"
"1366","Priest - Halo","0","0","0","0","0"
"1367","Monk - Serpent Statue","180000","0","0","2","0"
"1372","Wild Mushroom","0","0","0","0","0"
"1373","Class - Priest - Angelic Feather","20000","0","0","3","9"
"1374","Monk - Roll <Celerity>","15000","0","0","3","0"
"1376","Druid - Savage Defense","12000","0","0","2","0"
"1377","Monk - Healing Sphere","15000","0","0","3","0"
"1378","Dire Beast","0","0","0","0","0"
"1380","Divine Star","0","0","0","0","0"
"1383","Heart of the Wild","0","0","0","0","0"
"1384","Priest - Psyfiend","0","0","0","0","0"
"1385","Class - Warrior - Shield Block","13000","0","0","1","1"
"1386","Class - Warrior - Charge","20000","0","0","1","9"
"1387","Engineering - Blingtron","0","8","0","0","0"
"1388","Alter Time","0","0","0","0","0"
"1389","Cascade","0","0","0","0","0"
"1390","Class - Paladin - Hand of Freedom","25000","0","0","1","1"
"1391","Hand of Salvation","120000","0","0","0","0"
"1392","Class - Paladin - Hand of Protection","300000","16","0","1","1"
"1393","Player Farm - Plot 8 Harvest Cooldown VFW: (DLA)","0","8","0","0","0"
"1394","Player Farm - Plot 9 Harvest Cooldown VFW: (DLA)","0","8","0","0","0"
"1395","Player Farm - Plot 10 Harvest Cooldown VFW: (DLA)","0","8","0","0","0"
"1396","Player Farm - Plot 11 Harvest Cooldown VFW: (DLA)","0","8","0","0","0"
"1397","Player Farm - Plot 12 Harvest Cooldown VFW: (DLA)","0","8","0","0","0"
"1398","Player Farm - Plot 13 Harvest Cooldown VFW: (DLA)","0","8","0","0","0"
"1399","Player Farm - Plot 14 Harvest Cooldown VFW: (DLA)","0","8","0","0","0"
"1400","Player Farm - Plot 15 Harvest Cooldown VFW: (DLA)","0","8","0","0","0"
"1401","Player Farm - Plot 16 Harvest Cooldown VFW: (DLA)","0","8","0","0","0"
"1402","Tailoring - Imperial Silk","0","8","0","0","0"
"1407","Challenger's Path","0","0","0","0","0"
"1409","Pandaria - Jewelcrafting - Research","0","8","0","0","0"
"1415","Warrior Stances","0","0","0","0","0"
"1416","Item - The Pigskin","0","0","0","0","0"
"1417","Priest - Shadowfiend","0","0","0","0","0"
"1418","Xuen","0","0","0","0","0"
"1419","Fury Ward","10000","0","0","2","0"
"1420","Solar Beam","0","0","0","0","0"
"1421","Default (Bug 336222)","0","0","0","0","0"
"1422","Brawl - Playing Dirty","0","0","0","0","0"
"1423","Scenario - Fort - Activated Ability","0","0","0","0","0"
"1424","Scenario - Fort - Shotgun","5000","0","0","3","0"
"1425","Unstable Explosion","0","0","0","0","0"
"1426","Vol'jin Scenario - Land Mines","10000","0","0","5","0"
"1427","Summon Krasarang Presence","0","0","0","0","0"
"1428","Class - Death Knight - Death Grip","25000","0","0","1","1"
"1429","Symbiosis","0","4","0","0","0"
"1430","Item - Combat Cons. (Landshark)","0","4","0","0","0"
"1431","Incomplete Drakkari Colossus Abilities","0","0","0","0","0"
"1432","Zandalari Council - Soul Fragment","0","0","0","0","0"
"1433","Blacksmithing - Lightning Steel Ingot - 5.2 Daily Cooldown","0","8","0","0","0"
"1434","Leatherworking - Magnificent Hide - 5.2 Daily Cooldown","0","8","0","0","0"
"1435","Leatherworking - Magnificent Hide - 5.2 Daily Cooldown - spare","0","8","0","0","0"
"1436","Jewelcrafting - Serpent's Heart - 5.2 Daily Cooldown","0","8","0","0","0"
"1437","Ring of Frost","0","0","0","0","0"
"1438","Engineering - Stabilized Lightning Source - 5.2 Daily Cooldown","0","8","0","0","0"
"1439","Scenario - Shimmer - Sniper","0","4","0","0","0"
"1440","Force of Nature","20000","0","0","3","0"
"1441","Leatherworking - Hardened Magnificent Hide - 5.4 Daily Cooldown","0","8","0","0","0"
"1442","Tailoring - Grand Imperial Silk","0","8","0","0","0"
"1443","Blacksmithing - Improved Lightning Steel Ingot - 5.4 Daily Cooldown","0","8","0","0","0"
"1444","Item - Push Loot","0","0","0","0","0"
"1445","Hamstring","0","0","0","0","0"
"1446","Class - Mage - Blink","15000","0","0","1","9"
"1447","Warlock - Dark Soul","120000","48","0","0","0"
"1448","Class - Hunter - Deterrence Base","180000","0","0","2","1"
"1449","Class - Hunter - Disengage","30000","0","0","1","9"
"1450","Scenario - Naaru's Momentum","1000","0","0","1","0"
"1451","Chi Brew","60000","0","0","2","0"
"1452","Class - Mage - Ice Floes","20000","0","0","3","1"
"1453","Class - Hunter - Deterrence Talented","120000","0","0","2","1"
"1454","Leap Charge Protection","0","0","0","0","0"
"1456","Class - Paladin - Sacred Shield","10000","0","0","3","1"
"1457","Trade - Cooking","0","0","0","0","0"
"1458","Wild Mushroom (Resto)","0","0","0","0","0"
"1461","Event - AO - Tallstrider","0","0","0","0","0"
"1463","Event - AO - Powermonger - 2 charge","10000","0","0","2","0"
"1464","Event - AO - Powermonger - 2 charge, Slot 2","10000","0","0","0","0"
"1465","6.0 Professions - Blacksmithing - Blackrock Crucible","0","8","1","0","0"
"1466","Quest - Call Thaelin Darkanvil","0","0","0","0","0"
"1467","OLD","0","0","0","0","0"
"1468","Seduction","0","0","0","0","0"
"1469","Class - Druid - Survival Instincts","180000","48","0","2","1"
"1470","Slow Fall","0","0","0","0","0"
"1471","Shield Charge","15000","0","0","2","0"
"1472","Warrior - Interrupt","0","0","0","0","0"
"1473","Item - Portable Mailbox","0","0","0","0","0"
"1474","Monk - Guard","30000","0","0","0","0"
"1475","Rune Tap","40000","0","0","2","0"
"1476","Item - On Use - Helm Visual","0","0","0","0","0"
"1477","6.0 Professions - Alchemy - Daily Cooldown","0","8","0","0","0"
"1479","Transmute - Alchemy (Wild, Legion)","0","8","0","0","0"
"1480","Garrison - Artillery Strike","200000","0","0","3","0"
"1481","6.0 Professions - Engineering - Material","0","8","0","0","0"
"1482","Trap (Physical)","0","0","0","0","0"
"1483","Paladin - Beacon of Light","0","0","0","0","0"
"1484","6.0 Professions - Alchemy - 3 Charges 24 hr Cooldown","86400000","0","0","3","0"
"1485","Starsurge / Starfall","30000","16","0","3","0"
"1486","Supernova / Blastwave","25000","0","0","2","0"
"1487","Ice Nova","25000","0","0","2","0"
"1488","Client Scene Triggered Spell","0","0","0","0","0"
"1489","Aspects","0","0","0","0","0"
"1490","Class - Monk - Keg Smash","8000","0","0","0","1"
"1491","Garrison - Land Mine","10000","0","0","3","0"
"1493","6.0 Tradeskills - Enchanting","0","8","0","0","0"
"1494","6.0 Tradeskills - Inscription","0","8","0","0","0"
"1495","6.0 Tradeskills - Enchanting (3)","86400000","8","0","3","0"
"1497","6.0 Tradeskills - Inscription (3)","86400000","8","0","3","0"
"1498","6.0 Professions - Tailoring - Daily Cooldown","0","8","0","0","0"
"1499","6.0 Professions - Tailoring - 3 Charges 24 hr Cooldown","86400000","0","0","3","0"
"1500","Class - Mage - Inferno Blast","12000","0","0","1","1"
"1501","6.0 Professions - Jewelcrafting - Daily Cooldown","0","8","0","0","0"
"1502","6.0 Professions - Jewelcrafting - 3 Charges 24 hr Cooldown","86400000","0","0","3","0"
"1503","Battle Pets - Revive","0","0","0","0","0"
"1504","Icy Veins","0","0","0","0","0"
"1505","6.0 Professions - Leatherworking - Daily Cooldown","0","8","0","0","0"
"1506","6.0 Professions - Leatherworking - 3 Charges 24 hr Cooldown","86400000","0","0","3","0"
"1507","6.0 Professions - Blacksmithing - Daily Cooldown","0","8","0","0","0"
"1508","6.0 Professions - Blacksmithing - 3 Charges 24 hr Cooldown","86400000","0","0","3","0"
"1509","Class - Priest - Purify","8000","0","0","1","1"
"1510","Class - Druid - Nature's Cure","8000","0","0","1","1"
"1511","Class - Monk - Detox","8000","0","0","1","1"
"1512","Class - Paladin - Cleanse","8000","0","0","1","1"
"1513","Class - Shaman - Purify Spirit","8000","0","0","1","1"
"1516","Toy Use Charges","0","0","0","30","0"
"1517","Renewing Mist","8000","0","0","1","0"
"1518","Class - Monk - Rising Sun Kick","10000","0","0","1","1"
"1519","6.0 Professions - Alchemy - Research","0","8","0","0","0"
"1520","6.0 Professions - Blacksmithing - Research","0","8","0","0","0"
"1521","6.0 Professions - Tailoring - Research","0","8","0","0","0"
"1522","6.0 Professions - Leatherworking - Research","0","8","0","0","0"
"1523","6.0 Professions - Jewelcrafting - Research","0","8","0","0","0"
"1524","Garrison Hearthstone","0","0","0","0","0"
"1526","Explosive Slag Mines","0","0","0","5","0"
"1527","6.0 Professions - Engineering - 3 Charges (24h)","86400000","0","0","3","0"
"1528","6.0 Professions - Engineering - Secrets","0","8","0","0","0"
"1529","6.0 Professions - Inscription - Material","0","8","0","0","0"
"1530","6.0 Professions - Inscription - Secrets","0","8","0","0","0"
"1531","6.0 Professions - Inscription - 3 Charges (24h)","86400000","0","0","3","0"
"1532","6.0 Professions - Enchanting - Material","0","8","0","0","0"
"1533","6.0 Professions - Enchanting - Secrets","0","8","0","0","0"
"1534","6.0 Professions - Enchanting - 3 Charges (24h)","86400000","0","0","3","0"
"1535","Garrisons - Inscription Perk","0","8","0","0","0"
"1536","Class - Shaman - Lava Burst","8000","0","0","1","1"
"1537","Class - Shaman - Earthquake","10000","0","0","1","1"
"1538","Class - Shaman - Lava Lash","9000","0","0","1","1"
"1539","Class - Shaman - Unleash Life","15000","0","0","1","1"
"1540","Class - Shaman - Spirit Link Totem","180000","48","0","1","1"
"1541","Demon Hunter - Brands","0","0","0","0","0"
"1542","Crusader Strike","3000","0","0","2","4"
"1543","Class - Paladin - Shield of the Righteous","16000","0","0","3","1"
"1544","Inspiring Shot","0","0","0","0","0"
"1545","Demon Hunter - Fel Rush","10000","0","0","2","9"
"1547","Legendary Rings","0","1","0","0","0"
"1548","Demon Hunter - Evade","12000","0","0","2","0"
"1550","Class - Paladin - Avenging Wrath","120000","48","0","1","1"
"1551","Shaman - Tempest Totem","10000","0","0","3","0"
"1552","Demon Hunter - Tank Mitigation","12000","0","0","2","0"
"1553","Demon Hunter - Infernal Strike","20000","0","0","2","9"
"1554","7.0 Quest - Black Rook Hold - Glaive Thrower","600000","0","0","5","0"
"1555","Raise Ally","0","0","0","0","0"
"1556","6.2 Tanaan - Seeking Crystal","0","0","0","0","0"
"1557","Class - Hunter - Mongoose Bite","12000","0","0","3","1"
"1559","7.0 Inscription - Vantus Rune","0","0","1","0","0"
"1560","Class - Mage - Ice Block","300000","0","0","1","1"
"1561","Blackout Kick/Breath of Fire","0","0","0","0","0"
"1562","Class - Monk - Brewmaster Brews","21000","0","0","3","1"
"1563","Scroll of Forgotten Knowledge","0","0","1","0","0"
"1564","Ancient Mana","0","0","0","0","0"
"1565","Zen Pilgrimage","0","0","0","0","0"
"1566","Solar Flare","12000","16","0","2","0"
"1568","Class - Druid - Frenzied Regeneration","24000","0","0","2","1"
"1569","Class - Shaman - Healing Stream Totem","30000","0","0","1","1"
"1570","Class - Paladin - Hammer of the Righteous","4500","0","0","2","1"
"1571","Class - Monk - Mistwalk","20000","0","0","2","1"
"1572","Fire/Storm Elemental","0","0","0","0","0"
"1573","Monk - Thunder Focus Tea","30000","0","0","1","0"
"1574","Inter-Dalaran Wormhole","60000","1","0","5","0"
"1575","Class - Hunter - Throwing Axes","15000","0","0","2","1"
"1576","Class - Druid - Swiftmend","30000","0","0","1","1"
"1577","Demon Hunter - Metamorphosis (Havoc)","0","32","0","0","1"
"1578","Class - Hunter - Traps","0","0","0","0","0"
