Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10
"886","0","0","0","0","0","0","0","42","-1","-1","0"
"887","0","0","0","0","0","0","0","43","-1","-1","0"
"888","0","0","0","0","0","0","0","44","-1","-1","0"
"889","0","0","0","0","0","0","0","45","-1","-1","0"
"890","0","0","0","0","0","0","0","46","-1","-1","0"
"358","0","0","0","0","0","0","0","47","-1","-1","0"
"457","0","0","0","0","0","0","0","47","-1","-1","0"
"861","0","0","0","0","0","0","0","47","-1","-1","0"
"350","0","0","0","0","0","0","0","48","-1","-1","0"
"357","0","0","0","0","0","0","0","48","-1","-1","0"
"864","0","0","0","0","0","0","0","48","-1","-1","0"
"870","0","0","0","0","0","0","0","49","-1","-1","0"
"882","0","0","0","0","0","0","0","50","-1","-1","0"
"836","0","0","0","0","0","0","0","51","-1","-1","0"
"835","0","0","0","0","0","0","0","52","-1","-1","0"
"839","0","0","0","0","0","0","0","53","-1","-1","0"
"865","0","0","0","0","0","0","0","54","-1","-1","0"
"58","0","0","0","0","0","0","2","-1","-1","-1","0"
"66","0","0","0","0","0","0","2","-1","-1","-1","0"
"85","0","0","0","0","0","0","2","-1","-1","-1","0"
"316","0","0","0","0","0","0","2","-1","-1","-1","0"
"366","0","0","0","0","0","0","2","-1","-1","-1","0"
"458","0","0","0","0","0","0","2","-1","-1","-1","0"
"751","0","0","0","0","0","0","2","-1","-1","-1","0"
"71","0","0","0","0","2","8","0","19","-1","-1","2244"
"86","1","0","0","0","2","5","-1","-1","-1","-1","0"
"95","1","0","0","0","2","5","-1","-1","-1","-1","0"
"309","1","0","0","0","2","5","-1","-1","-1","-1","0"
"364","1","0","0","0","2","5","-1","-1","-1","-1","0"
"374","1","0","0","0","2","5","-1","-1","-1","-1","0"
"377","1","0","0","0","2","5","-1","-1","-1","-1","0"
"689","1","0","0","0","2","5","-1","-1","-1","-1","0"
"692","1","0","0","0","2","5","-1","-1","-1","-1","0"
"779","1","0","0","0","2","5","-1","-1","-1","-1","0"
"800","1","0","0","0","2","5","-1","-1","-1","-1","0"
"807","1","0","0","0","2","5","-1","-1","-1","-1","0"
"947","1","0","0","0","2","5","-1","-1","-1","-1","0"
"69","0","0","0","0","1","12","0","19","-1","-1","0"
"265","0","0","0","0","1","12","0","19","-1","-1","0"
"348","0","0","0","0","1","12","0","19","-1","-1","0"
"349","0","0","0","0","1","12","0","19","-1","-1","0"
"368","0","0","0","0","1","12","0","19","-1","-1","0"
"369","0","0","0","0","1","12","0","19","-1","-1","0"
"440","0","0","0","0","1","12","0","19","-1","-1","0"
"653","0","0","0","0","1","12","0","19","-1","-1","0"
"654","0","0","0","0","1","12","0","19","-1","-1","0"
"693","0","0","0","0","1","12","0","19","-1","-1","0"
"702","0","0","0","0","1","12","0","19","-1","-1","0"
"704","0","0","0","0","1","12","0","19","-1","-1","0"
"707","0","0","0","0","1","12","0","19","-1","-1","0"
"730","0","0","0","0","1","12","0","19","-1","-1","0"
"734","0","0","0","0","1","12","0","19","-1","-1","0"
"739","0","0","0","0","1","12","0","19","-1","-1","0"
"752","0","0","0","0","1","12","0","19","-1","-1","0"
"758","0","0","0","0","1","12","0","19","-1","-1","0"
"760","0","0","0","0","1","12","0","19","-1","-1","0"
"762","0","0","0","0","1","12","0","19","-1","-1","0"
"764","0","0","0","0","1","12","0","19","-1","-1","0"
"768","0","0","0","0","1","12","0","19","-1","-1","0"
"770","0","0","0","0","1","12","0","19","-1","-1","0"
"900","0","0","0","0","1","12","0","19","-1","-1","0"
"902","0","0","0","0","1","12","0","19","-1","-1","0"
"904","0","0","0","0","1","12","0","19","-1","-1","0"
"919","0","0","0","0","1","12","0","19","-1","-1","0"
"921","0","0","0","0","1","12","0","19","-1","-1","0"
"719","0","0","0","0","1","12","0","-1","-1","-1","0"
"328","0","0","0","0","1","4","-1","-1","-1","-1","0"
"329","0","0","0","0","1","4","-1","-1","-1","-1","0"
"334","0","0","0","0","1","4","-1","-1","-1","-1","0"
"339","0","0","0","0","1","4","-1","-1","-1","-1","0"
"342","0","0","0","0","1","4","-1","-1","-1","-1","0"
"345","0","0","0","0","1","4","-1","-1","-1","-1","0"
"351","0","0","0","0","1","4","-1","-1","-1","-1","0"
"356","0","0","0","0","1","4","-1","-1","-1","-1","0"
"359","0","0","0","0","1","4","-1","-1","-1","-1","0"
"367","0","0","0","0","1","4","-1","-1","-1","-1","0"
"372","0","0","0","0","1","4","-1","-1","-1","-1","0"
"381","0","0","0","0","1","4","-1","-1","-1","-1","0"
"384","0","0","0","0","1","4","-1","-1","-1","-1","0"
"389","0","0","0","0","1","4","-1","-1","-1","-1","0"
"390","0","0","0","0","1","4","-1","-1","-1","-1","0"
"391","0","0","0","0","1","4","-1","-1","-1","-1","0"
"392","0","0","0","0","1","4","-1","-1","-1","-1","0"
"398","0","0","0","0","1","4","-1","-1","-1","-1","0"
"399","0","0","0","0","1","4","-1","-1","-1","-1","0"
"401","0","0","0","0","1","4","-1","-1","-1","-1","0"
"414","0","0","0","0","1","4","-1","-1","-1","-1","0"
"417","0","0","0","0","1","4","-1","-1","-1","-1","0"
"450","0","0","0","0","1","4","-1","-1","-1","-1","0"
"647","0","0","0","0","1","4","-1","-1","-1","-1","0"
"668","0","0","0","0","1","4","-1","-1","-1","-1","0"
"750","0","0","0","0","1","4","-1","-1","-1","-1","0"
"798","0","0","0","0","1","4","-1","-1","-1","-1","0"
"808","0","0","0","0","1","4","-1","-1","-1","-1","0"
"810","0","0","0","0","1","4","-1","-1","-1","-1","0"
"930","0","0","0","0","1","4","-1","-1","-1","-1","0"
"338","0","0","0","0","2","1","-1","-1","-1","-1","0"
"341","0","0","0","0","2","1","-1","-1","-1","-1","0"
"371","0","0","0","0","2","1","-1","-1","-1","-1","0"
"393","0","0","0","0","2","1","-1","-1","-1","-1","0"
"413","0","0","0","0","2","1","-1","-1","-1","-1","0"
"416","0","0","0","0","2","1","-1","-1","-1","-1","0"
"429","0","0","0","0","2","1","-1","-1","-1","-1","0"
"449","0","0","0","0","2","1","-1","-1","-1","-1","0"
"667","0","0","0","0","2","1","-1","-1","-1","-1","0"
"706","0","0","0","0","2","1","-1","-1","-1","-1","0"
"715","0","0","0","0","2","1","-1","-1","-1","-1","0"
"736","0","0","0","0","2","1","-1","-1","-1","-1","0"
"746","0","0","0","0","2","1","-1","-1","-1","-1","0"
"749","0","0","0","0","2","1","-1","-1","-1","-1","0"
"460","0","0","0","0","0","0","4","-1","-1","-1","0"
"305","0","0","0","0","1","0","-1","-1","-1","-1","0"
"310","0","0","0","0","1","0","-1","-1","-1","-1","0"
"312","0","0","0","0","1","0","-1","-1","-1","-1","0"
"365","0","0","0","0","1","0","-1","-1","-1","-1","0"
"375","0","0","0","0","1","0","-1","-1","-1","-1","0"
"378","0","0","0","0","1","0","-1","-1","-1","-1","0"
"394","0","0","0","0","1","0","-1","-1","-1","-1","0"
"397","0","0","0","0","1","0","-1","-1","-1","-1","0"
"634","0","0","0","0","1","0","-1","-1","-1","-1","0"
"687","0","0","0","0","1","0","-1","-1","-1","-1","0"
"690","0","0","0","0","1","0","-1","-1","-1","-1","0"
"718","0","0","0","0","1","0","-1","-1","-1","-1","0"
"737","0","0","0","0","1","0","-1","-1","-1","-1","0"
"801","0","0","0","0","1","0","-1","-1","-1","-1","0"
"804","0","0","0","0","1","0","-1","-1","-1","-1","0"
"296","1","0","0","0","0","1","0","19","2","-1","0"
"713","1","0","0","0","0","1","0","19","2","-1","0"
"795","1","0","0","0","0","1","0","19","2","-1","0"
"432","0","0","0","0","1","13","0","20","-1","-1","0"
"712","0","0","0","0","1","13","0","20","-1","-1","0"
"789","0","0","0","0","1","13","0","20","-1","-1","0"
"791","0","0","0","0","1","13","0","20","-1","-1","0"
"732","0","0","0","0","0","0","0","-1","-1","-1","0"
"733","0","0","0","0","0","0","0","-1","-1","-1","0"
"308","0.5","0","0","0","0","1","0","21","0","22","0"
"651","0.5","0","0","0","0","1","0","21","0","22","0"
"920","0.5","0","0","0","0","1","0","21","0","22","0"
"326","0","0","0","0","1","1","0","19","-1","-1","0"
"331","0","0","0","0","1","1","0","19","-1","-1","0"
"650","0","0","0","0","1","1","0","19","-1","-1","0"
"658","0","0","0","0","1","1","0","19","-1","-1","0"
"675","0","0","0","0","1","1","0","19","-1","-1","0"
"757","0","0","0","0","1","1","0","19","-1","-1","0"
"796","0","0","0","0","1","1","0","19","-1","-1","0"
"805","0","0","0","0","1","1","0","19","-1","-1","0"
"928","0","0","0","0","1","1","0","19","-1","-1","0"
"941","0","0","0","0","1","1","0","19","-1","-1","0"
"942","0","0","0","0","1","1","0","19","-1","-1","0"
"945","0","0","0","0","1","1","0","19","-1","-1","0"
"948","0","0","0","0","1","1","0","19","-1","-1","0"
"321","0","0","0","0","0","1","0","19","1","19","0"
"396","0","0","0","0","2","2","0","-1","-1","-1","0"
"714","0","0","0","0","2","2","0","-1","-1","-1","0"
"788","0","0","0","0","2","2","0","-1","-1","-1","0"
"793","0","0","0","0","2","2","0","-1","-1","-1","0"
"427","0","0","0","0","1","10","0","19","1","19","0"
"726","0","0","0","0","1","10","0","19","1","19","0"
"423","0","1","0","0","0","2","0","6","0","4","0"
"435","0","1","0","0","0","2","0","6","0","4","0"
"424","0","1","0","0","0","2","0","4","0","21","0"
"436","0","1","0","0","0","2","0","4","0","21","0"
"421","0","1","0","0","0","2","0","5","0","3","0"
"437","0","1","0","0","0","2","0","5","0","3","0"
"422","0","1","0","0","0","2","0","3","0","22","0"
"438","0","1","0","0","0","2","0","3","0","22","0"
"451","0","0","0","0","1","1","4","-1","-1","-1","0"
"716","0","0","0","0","1","1","4","-1","-1","-1","0"
"767","350","1","0","0","0","6","0","19","-1","-1","0"
"915","350","1","0","0","0","6","0","19","-1","-1","0"
"691","0","0","0","0","0","5","0","20","0","20","0"
"682","0","0","0","0","1","10","1","19","0","19","0"
"683","0","0","0","0","0","0","1","19","-1","-1","0"
"766","100","0","0","0","1","15","0","19","-1","-1","0"
"777","0","0","0","0","1","13","0","19","-1","-1","0"
"815","0","0","0","0","1","13","0","19","-1","-1","0"
"818","0","0","0","0","1","13","0","19","-1","-1","0"
"820","0","0","0","0","1","13","0","19","-1","-1","0"
"918","0","0","0","0","1","13","0","19","-1","-1","0"
"794","0","0","0","0","1","13","0","-1","-1","-1","0"
"816","0","0","0","0","1","13","0","-1","-1","-1","0"
"765","0","0","0","0","0","7","0","22","0","19","0"
"763","0","0","0","0","0","7","0","21","0","19","0"
"929","0","0","0","0","2","2","0","19","-1","-1","0"
"916","300","0","0","0","1","15","0","19","-1","-1","0"
"943","0","0","0","1","0","7","0","19","3","-1","0"
