Id,Unknown0,Unknown1_0,Unknown1_1,Unknown1_2,Unknown1_3,Unknown2,Unknown3
"325","6789","524288","0","0","4194304","5","0"
"326","6795","0","8","0","0","7","0"
"327","6807","2048","0","0","0","7","0"
"328","6940","8192","0","0","0","10","0"
"330","7178","0","0","0","0","13","0"
"331","7230","0","0","0","0","13","0"
"332","7231","0","0","0","0","13","0"
"333","7232","0","0","0","0","13","0"
"334","7233","0","0","0","0","13","0"
"335","7234","0","0","0","0","13","0"
"336","7235","0","0","0","0","13","0"
"337","7236","0","0","0","0","13","0"
"338","7237","0","0","0","0","13","0"
"339","7238","0","0","0","0","13","0"
"340","7239","0","0","0","0","13","0"
"341","7240","0","0","0","0","13","0"
"342","7241","0","0","0","0","13","0"
"343","7242","0","0","0","0","13","0"
"344","7243","0","0","0","0","13","0"
"345","7244","0","0","0","0","13","0"
"346","7245","0","0","0","0","13","0"
"347","7246","0","0","0","0","13","0"
"348","7247","0","0","0","0","13","0"
"349","7248","0","0","0","0","13","0"
"350","7249","0","0","0","0","13","0"
"351","7250","0","0","0","0","13","0"
"352","7251","0","0","0","0","13","0"
"353","7252","0","0","0","0","13","0"
"354","7253","0","0","0","0","13","0"
"355","7254","0","0","0","0","13","0"
"356","7268","2097152","0","0","0","3","0"
"361","7384","4","0","0","0","4","0"
"363","7396","0","0","0","0","13","0"
"364","7812","1048576","0","0","0","57","0"
"365","7814","16777216","0","0","0","57","0"
"366","7840","0","0","0","0","13","0"
"368","7870","67108864","0","0","0","57","0"
"369","7922","16777216","0","0","0","4","0"
"370","8004","128","0","0","0","11","0"
"376","8042","1048576","0","0","0","11","0"
"383","8092","8192","0","0","0","6","0"
"384","8122","65536","0","0","0","6","0"
"390","8178","67108864","0","0","0","11","0"
"394","8187","1073741828","0","0","0","11","0"
"395","8190","4096","0","0","0","11","0"
"396","8212","0","0","0","0","13","0"
"399","8349","0","262144","0","0","11","0"
"403","8676","8389120","0","0","0","8","0"
"404","8679","268435456","0","1","0","8","0"
"405","8680","268443648","524288","0","0","8","0"
"406","8875","33554432","0","0","0","9","0"
"407","8921","2097154","0","0","128","7","0"
"408","8936","64","0","0","0","7","0"
"412","9484","0","67108864","0","0","6","0"
"418","10052","0","256","0","0","3","0"
"421","10057","0","256","0","0","3","0"
"422","10058","0","256","0","0","3","0"
"423","10059","2147483648","0","0","134217728","3","0"
"424","10060","0","536870912","0","0","6","0"
"432","10277","0","0","0","0","9","0"
"435","10444","2097152","0","0","0","11","0"
"473","11319","0","0","0","0","13","0"
"474","11327","2048","0","0","1","8","0"
"475","11328","0","0","0","0","13","0"
"480","11334","0","0","0","0","13","0"
"481","11348","0","0","0","0","13","0"
"482","11349","0","0","0","0","13","0"
"483","11351","0","0","0","0","13","0"
"485","11363","0","0","0","0","13","0"
"486","11364","0","0","0","0","13","0"
"487","11366","4194304","0","8","0","3","0"
"490","11387","0","0","0","0","13","0"
"491","11389","0","0","0","0","13","0"
"493","11392","0","0","0","0","13","0"
"499","11405","0","0","0","0","13","0"
"501","11407","0","0","0","0","13","0"
"502","11416","2147483648","0","0","134217728","3","0"
"503","11417","2147483648","0","0","134217728","3","0"
"504","11418","2147483648","0","0","134217728","3","0"
"505","11419","2147483648","0","0","134217728","3","0"
"506","11420","2147483648","0","0","134217728","3","0"
"507","11426","0","1","8","0","3","0"
"509","11903","0","0","0","0","13","0"
"511","12042","0","524288","8","0","3","0"
"513","12051","67108864","0","8","0","3","0"
"521","12292","0","0","1024","0","4","0"
"522","12294","33554432","0","0","0","4","0"
"533","12323","0","32","0","0","4","0"
"548","12354","4","0","0","0","3","0"
"560","12472","0","16384","8","512","3","0"
"564","12486","1048576","0","0","0","3","0"
"574","12529","524288","0","0","0","3","0"
"577","12544","524288","0","0","0","3","0"
"579","12556","524288","0","0","0","3","0"
"592","12608","0","0","0","0","13","0"
"594","12654","134217728","0","8","0","3","0"
"622","12846","0","0","0","0","3","0"
"645","12950","0","0","0","0","4","0"
"655","12975","0","524288","0","0","4","0"
"656","12982","0","0","0","0","3","0"
"665","13326","0","0","0","0","3","0"
"666","13339","131072","0","0","0","0","0"
"667","13340","131074","0","0","0","3","0"
"668","13341","131074","0","0","0","3","0"
"669","13342","131074","0","0","0","3","0"
"670","13374","131074","0","0","0","3","0"
"671","13438","0","0","0","0","3","0"
"672","13439","0","0","0","0","3","0"
"673","13441","0","0","0","0","3","0"
"674","13490","0","0","0","0","4","0"
"675","13491","0","0","0","0","4","0"
"676","13532","0","0","0","0","4","0"
"684","13744","0","0","0","0","3","0"
"685","13750","0","128","0","0","8","0"
"691","13809","128","0","268435456","0","9","0"
"692","13810","16","0","0","0","9","0"
"693","13812","4","0","0","0","9","0"
"694","13813","128","0","2097152","0","9","0"
"695","13819","0","268435456","0","0","10","0"
"696","13847","16","0","0","0","4","0"
"707","13877","1073741824","2048","0","0","8","0"
"708","13878","131088","0","0","0","3","0"
"709","13912","0","0","0","0","3","0"
"716","14062","0","0","0","33554432","8","0"
"726","14105","0","0","0","0","3","0"
"731","14117","0","0","0","0","8","0"
"738","14145","131074","0","0","0","3","0"
"744","14161","0","0","0","0","8","0"
"754","14172","0","0","0","0","8","0"
"764","14190","0","0","0","0","8","0"
"773","14267","64","0","0","0","0","0"
"774","14268","64","0","0","0","0","0"
"775","14514","0","0","0","0","3","0"
"792","14795","65536","0","0","0","8","0"
"793","14816","0","0","0","0","6","0"
"795","14874","1048576","0","0","0","8","0"
"799","14895","4","0","0","0","4","0"
"803","14903","1048576","0","0","0","8","0"
"806","14909","0","0","0","0","6","0"
"811","14914","1048576","0","0","0","6","0"
"812","14983","0","4194304","0","0","8","0"
"821","15017","0","0","0","0","6","0"
"832","15041","131080","0","0","0","3","0"
"833","15044","524544","0","0","0","3","0"
"840","15062","8192","0","0","0","4","0"
"842","15087","32","0","0","0","8","0"
"848","15241","131088","0","0","0","3","0"
"859","15286","4","0","0","0","6","0"
"885","15407","0","0","64","0","6","0"
"889","15487","0","2097152","0","0","6","0"
"890","15547","1","0","0","0","9","0"
"891","15574","131074","0","0","0","3","0"
"893","15583","1048576","0","0","0","8","0"
"894","15602","0","0","0","0","4","0"
"895","15607","0","0","0","0","9","0"
"897","15620","1","0","0","0","9","0"
"898","15662","0","0","0","0","3","0"
"900","15691","8519680","0","0","0","8","0"
"901","15692","8519680","0","0","0","8","0"
"902","15735","0","0","0","0","3","0"
"903","15736","0","0","0","0","3","0"
"905","15749","1","0","0","0","4","0"
"906","15784","524288","0","0","0","3","0"
"907","15790","0","0","0","0","3","0"
"908","15791","0","0","0","0","3","0"
"909","15795","0","0","0","0","9","0"
"910","15822","0","0","0","0","13","0"
"911","15849","524288","0","0","0","3","0"
"913","15860","1","0","0","0","9","0"
"914","16000","0","0","0","0","9","0"
"915","16001","1","0","0","0","0","0"
"922","16053","131072","0","0","0","6","0"
"923","16067","0","0","0","0","3","0"
"924","16070","0","0","0","0","3","0"
"927","16100","1","0","0","0","9","0"
"941","16144","131074","0","0","0","3","0"
"944","16164","0","0","0","0","11","0"
"945","16166","0","0","0","0","11","0"
"959","16196","0","0","0","0","11","0"
"986","16244","131072","0","0","0","4","0"
"987","16246","0","16384","0","0","11","0"
"1001","16321","32","0","0","0","8","0"
"1002","16327","0","0","0","0","3","0"
"1003","16329","2147483650","0","0","0","0","0"
"1004","16380","0","0","0","0","3","0"
"1005","16407","0","0","0","0","3","0"
"1006","16412","0","0","0","0","3","0"
"1007","16413","0","0","0","0","3","0"
"1008","16415","0","0","0","0","3","0"
"1009","16454","0","0","0","0","3","0"
"1012","16496","1","0","0","0","9","0"
"1013","16511","41943040","0","0","0","8","0"
"1018","16551","0","0","0","0","3","0"
"1019","16568","8388608","0","0","0","6","0"
"1025","16636","1","0","0","0","4","0"
"1034","16785","131072","0","0","0","3","0"
"1044","16827","268959744","0","0","0","9","0"
"1061","16864","0","0","0","262144","7","0"
"1062","16870","0","0","0","262144","7","0"
"1073","16908","0","0","0","0","3","0"
"1082","16927","0","0","0","0","3","0"
"1092","16949","0","0","0","0","7","0"
"1098","16974","0","0","0","0","7","0"
"1099","16979","0","0","32","0","7","0"
"1104","17010","524288","0","0","0","3","0"
"1106","17012","4","0","0","0","11","0"
"1107","17038","0","0","0","0","13","0"
"1146","17137","268437504","0","0","0","6","0"
"1147","17138","268437504","0","0","0","6","0"
"1149","17141","1048576","0","0","0","6","0"
"1150","17142","1048576","0","0","0","6","0"
"1151","17144","0","0","0","0","7","0"
"1153","17150","0","0","0","0","3","0"
"1155","17154","0","0","0","0","7","0"
"1156","17165","8388608","0","0","0","6","0"
"1157","17171","0","0","0","0","0","75"
"1158","17174","0","0","0","0","0","75"
"1160","17195","131088","0","0","0","3","0"
"1161","17198","4","0","0","0","4","0"
"1164","17253","67633152","0","0","0","9","0"
"1165","17273","0","0","0","0","3","0"
"1166","17274","0","0","0","0","3","0"
"1167","17276","131074","0","0","0","3","0"
"1171","17331","0","0","0","0","9","0"
"1172","17353","1","0","0","0","9","0"
"1173","17364","0","16777232","0","0","11","0"
"1174","17441","0","0","0","0","1","0"
"1176","17443","32768","0","0","0","1","0"
"1177","17492","131074","0","0","0","3","0"
"1179","17530","0","0","0","0","13","0"
"1180","17531","0","0","0","0","13","0"
"1181","17534","0","0","0","0","13","0"
"1184","17538","0","0","0","0","13","0"
"1187","17543","0","0","0","0","13","0"
"1188","17544","0","0","0","0","13","0"
"1189","17545","0","0","0","0","13","0"
"1190","17546","0","0","0","0","13","0"
"1191","17548","0","0","0","0","13","0"
"1192","17549","0","0","0","0","13","0"
"1194","17619","0","0","0","0","13","0"
"1195","17626","0","0","0","0","13","0"
"1196","17627","0","0","0","0","13","0"
"1197","17628","0","0","0","0","13","0"
"1198","17629","0","0","0","0","13","0"
"1199","17735","524288","0","0","0","57","0"
"1200","17740","0","0","0","0","3","0"
"1201","17741","0","0","0","0","3","0"
"1202","17767","4194304","0","0","0","57","0"
"1203","17768","0","0","0","0","7","0"
"1236","17843","268437504","0","0","0","6","0"
"1237","17877","128","0","0","4194304","5","0"
"1243","17941","0","0","0","2048","5","0"
"1250","17962","0","8388608","0","4194304","5","0"
"1252","18082","0","0","0","0","3","0"
"1253","18083","0","0","0","0","3","0"
"1254","18085","0","0","0","0","3","0"
"1255","18091","0","0","0","0","3","0"
"1256","18092","0","0","0","0","3","0"
"1260","18100","524288","0","0","0","3","0"
"1262","18104","0","0","0","0","7","0"
"1263","18105","0","0","0","0","3","0"
"1264","18108","0","0","0","0","3","0"
"1267","18125","0","0","0","0","6","0"
"1273","18141","0","0","0","0","6","0"
"1274","18146","524288","0","0","0","3","0"
"1275","18165","1048576","0","0","0","6","0"
"1276","18167","1048576","0","0","0","6","0"
"1285","18191","0","0","0","0","13","0"
"1286","18192","0","0","0","0","13","0"
"1287","18193","0","0","0","0","13","0"
"1288","18194","0","0","0","0","13","0"
"1289","18199","0","0","0","0","3","0"
"1290","18204","0","0","0","0","3","0"
"1295","18222","0","0","0","0","13","0"
"1302","18276","0","0","0","0","3","0"
"1304","18328","131072","0","0","0","4","0"
"1307","18381","0","0","0","0","4","0"
"1308","18388","0","0","0","0","6","0"
"1309","18398","0","0","0","0","3","0"
"1319","18499","268435456","67108864","0","0","4","0"
"1325","18540","0","524288","0","0","5","0"
"1326","18545","0","0","0","0","0","75"
"1327","18561","1","0","0","0","9","0"
"1328","18562","0","2","0","0","7","0"
"1329","18649","0","0","0","0","0","75"
"1347","18730","67108864","0","0","0","5","0"
"1349","18733","32768","0","0","0","1","0"
"1374","18796","0","0","0","0","3","0"
"1376","18826","0","0","0","0","4","0"
"1379","18832","0","0","0","0","13","0"
"1380","18833","0","0","0","0","3","0"
"1383","18948","4","0","0","0","3","0"
"1384","18949","4","0","0","0","3","0"
"1385","18960","0","0","0","65536","7","0"
"1388","19130","0","0","0","0","4","0"
"1389","19131","1","0","0","0","4","0"
"1390","19134","262144","0","0","0","4","0"
"1394","19196","1","0","0","0","4","0"
"1395","19199","0","0","0","0","13","0"
"1396","19223","1","0","0","0","4","0"
"1397","19236","16777216","0","0","0","6","0"
"1404","19260","0","0","0","0","3","0"
"1405","19263","0","2","0","0","9","0"
"1406","19286","0","0","0","0","9","0"
"1407","19287","0","0","0","0","9","0"
"1408","19290","0","0","0","0","9","0"
"1409","19294","0","0","0","0","9","0"
"1412","19386","0","4096","0","0","9","0"
"1413","19387","0","0","0","0","9","0"
"1427","19434","131072","0","0","0","9","0"
"1436","19471","1","0","0","0","4","0"
"1437","19472","8388610","0","0","0","8","0"
"1445","19491","0","0","0","0","9","0"
"1446","19493","0","0","0","0","9","0"
"1447","19494","0","0","0","0","9","0"
"1452","19505","2147483648","0","1024","0","57","0"
"1468","19574","0","33554432","0","0","9","0"
"1470","19577","0","0","8","0","9","0"
"1473","19581","134217728","0","0","0","9","0"
"1484","19596","0","0","0","0","9","0"
"1485","19597","2048","0","0","0","9","0"
"1506","19623","0","0","0","0","9","0"
"1509","19634","0","0","0","0","7","0"
"1510","19639","8","0","0","0","4","0"
"1511","19647","1073741824","0","0","0","57","0"
"1513","19676","2048","0","0","0","9","0"
"1514","19677","2048","0","0","0","9","0"
"1515","19678","2048","0","0","0","9","0"
"1516","19679","2048","0","0","0","9","0"
"1517","19680","2048","0","0","0","9","0"
"1518","19681","2048","0","0","0","9","0"
"1519","19682","2048","0","0","0","9","0"
"1520","19683","2048","0","0","0","9","0"
"1521","19684","2048","0","0","0","9","0"
"1522","19685","2048","0","0","0","9","0"
"1523","19686","2048","0","0","0","9","0"
"1527","19750","1073741824","0","0","0","10","0"
"1528","19767","1","0","0","0","9","0"
"1529","19778","131072","0","0","0","4","0"
"1530","19781","0","0","0","0","9","0"
"1531","19785","0","0","0","0","9","0"
"1535","19878","0","0","2","0","9","0"
"1536","19879","0","0","2","0","9","0"
"1537","19880","0","0","2","0","9","0"
"1538","19882","0","0","2","0","9","0"
"1539","19883","0","0","2","0","9","0"
"1540","19884","0","0","2","0","9","0"
"1542","19952","16777216","0","0","0","5","0"
"1551","20066","4","0","0","0","10","0"
"1593","20229","131072","0","0","0","3","0"
"1603","20243","0","64","0","0","4","0"
"1614","20271","8388608","0","0","0","10","0"
"1627","20463","1","0","0","0","9","0"
"1632","20473","2097152","0","0","0","10","0"
"1633","20484","268435456","0","0","0","7","0"
"1645","20537","0","0","0","0","3","0"
"1648","20608","512","0","0","0","11","0"
"1650","20679","131074","0","0","0","3","0"
"1654","20706","0","0","0","0","6","0"
"1655","20711","0","0","512","0","6","0"
"1656","20736","0","131072","0","0","9","0"
"1657","20782","0","512","0","0","9","0"
"1658","20784","2147483648","0","0","0","9","0"
"1660","20788","0","0","0","0","3","0"
"1661","20795","131074","0","0","0","3","0"
"1664","20832","131074","0","0","0","3","0"
"1665","20869","0","0","0","0","3","0"
"1666","20882","2048","0","0","0","5","0"
"1667","20883","0","0","0","0","3","0"
"1670","20936","0","0","0","0","6","0"
"1671","20937","0","0","0","0","6","0"
"1676","21088","0","0","0","0","3","0"
"1677","21089","0","0","0","0","6","0"
"1678","21091","0","0","0","0","6","0"
"1679","21093","0","0","0","0","6","0"
"1680","21127","0","0","0","0","3","0"
"1681","21159","0","0","0","0","3","0"
"1682","21162","0","0","0","0","3","0"
"1683","21163","0","0","0","0","7","0"
"1684","21169","512","0","0","0","11","0"
"1685","21178","0","0","0","0","7","0"
"1687","21187","262144","0","0","0","7","0"
"1688","21228","0","0","0","0","3","0"
"1689","21229","32","0","0","0","3","0"
"1690","21230","1","0","0","0","3","0"
"1691","21335","256","0","0","0","7","0"
"1692","21337","256","0","0","0","7","0"
"1693","21339","0","0","0","0","6","0"
"1694","21393","0","0","0","0","13","0"
"1695","21394","0","0","0","0","13","0"
"1696","21395","0","0","0","0","13","0"
"1697","21396","0","0","0","0","13","0"
"1699","21563","0","0","0","0","9","0"
"1701","21668","4","0","0","0","7","0"
"1702","21669","2","0","0","0","7","0"
"1703","21744","0","0","0","0","10","0"
"1704","21791","128","0","0","0","7","0"
"1706","21831","0","0","0","0","4","0"
"1707","21853","0","0","0","0","6","0"
"1708","21856","0","0","0","0","4","0"
"1710","21871","0","0","0","0","7","0"
"1711","21872","0","0","0","0","7","0"
"1712","21873","0","0","0","0","7","0"
"1713","21874","0","0","0","0","8","0"
"1714","21878","32","0","0","0","8","0"
"1715","21879","0","0","0","0","3","0"
"1716","21880","0","0","0","0","8","0"
"1717","21881","0","0","0","0","8","0"
"1718","21887","0","0","0","0","4","0"
"1719","21890","0","0","0","0","4","0"
"1721","21895","0","0","0","0","11","0"
"1722","21899","0","0","0","0","11","0"
"1724","21942","0","0","0","0","9","0"
"1725","21972","0","0","0","0","7","0"
"1726","21973","0","0","0","0","6","0"
"1727","21976","0","0","0","0","6","0"
"1728","21977","0","0","0","0","4","0"
"1729","22007","0","0","0","0","3","0"
"1730","22008","0","0","0","0","3","0"
"1731","22009","0","0","0","0","6","0"
"1732","22010","0","0","0","0","6","0"
"1738","22121","1","0","0","0","9","0"
"1739","22128","256","0","0","0","7","0"
"1740","22203","8388608","0","0","0","6","0"
"1741","22205","8388608","0","0","0","6","0"
"1743","22272","0","0","0","0","3","0"
"1744","22273","0","0","0","0","3","0"
"1745","22313","8388608","0","0","0","6","0"
"1746","22411","1","0","0","0","9","0"
"1748","22427","69206016","0","0","0","4","0"
"1749","22460","4096","0","0","0","3","0"
"1750","22568","0","0","0","4096","7","0"
"1751","22570","0","128","0","0","7","0"
"1753","22703","0","0","0","0","5","0"
"1754","22729","0","0","0","0","13","0"
"1755","22730","0","0","0","0","13","0"
"1756","22738","0","0","0","0","4","0"
"1759","22752","536870912","0","0","0","6","0"
"1760","22778","0","0","0","0","4","0"
"1761","22781","256","0","0","0","7","0"
"1762","22800","8388608","0","0","0","6","0"
"1763","22801","0","0","0","0","11","0"
"1764","22802","8388608","0","0","0","6","0"
"1766","22804","0","0","0","0","11","0"
"1767","22807","0","0","0","0","13","0"
"1768","22812","0","262144","0","0","7","0"
"1772","22842","0","1073741824","0","0","7","0"
"1773","22854","0","0","0","0","9","0"
"1774","22855","0","0","0","0","5","0"
"1777","22887","0","0","0","0","9","0"
"1778","22907","1","0","0","0","9","0"
"1779","22908","8192","0","0","0","9","0"
"1781","22911","1","0","0","0","4","0"
"1782","22914","0","0","0","0","0","75"
"1785","22996","0","0","0","0","9","0"
"1786","23005","0","0","0","0","9","0"
"1787","23025","0","0","0","0","3","0"
"1788","23034","0","0","0","0","9","0"
"1789","23035","0","0","0","0","9","0"
"1790","23037","0","0","0","0","3","0"
"1792","23043","0","0","0","0","6","0"
"1793","23044","0","0","0","0","6","0"
"1794","23046","0","0","0","0","5","0"
"1795","23047","0","0","0","0","5","0"
"1796","23048","0","0","0","0","8","0"
"1797","23049","0","0","0","0","8","0"
"1798","23073","1","0","0","0","9","0"
"1801","23157","0","0","0","0","9","0"
"1802","23158","0","0","0","0","9","0"
"1803","23214","0","268435456","0","0","10","0"
"1804","23218","0","0","0","0","7","0"
"1805","23236","0","0","0","0","6","0"
"1806","23237","0","0","0","0","6","0"
"1808","23262","131072","0","0","0","4","0"
"1809","23267","0","0","0","0","3","0"
"1810","23300","0","0","0","0","10","0"
"1811","23302","0","0","0","0","10","0"
"1812","23331","131072","0","0","0","3","0"
"1813","23337","1","0","0","0","9","0"
"1814","23396","0","0","0","0","13","0"
"1815","23397","0","0","0","0","4","0"
"1816","23398","0","0","0","0","7","0"
"1817","23401","0","0","0","0","6","0"
"1818","23402","0","0","0","0","6","0"
"1819","23410","0","0","0","0","4","0"
"1820","23411","0","0","0","0","4","0"
"1821","23412","0","0","0","0","4","0"
"1822","23413","0","0","0","0","4","0"
"1823","23414","0","0","0","0","4","0"
"1825","23416","1","0","0","0","4","0"
"1826","23418","0","0","0","0","4","0"
"1827","23419","671088640","0","0","0","11","0"
