Id,Unknown0
"184","Nature's Call"
"185","Archdruid of the Vale"
"186","Archdruid of the Claw"
"187","Archdruid of Lore"
"188","Into the Nightmare"
"189","All Nightmare Long"
"191","Bradensbrook"
"192","Black Rook Hold"
"193","The Fangs of Ashamane"
"194","Fu Zan, The Wanderer's Companion"
"195","The Fists of the Heavens"
"197","Destiny of the Illidari"
"198","Champion of the Alliance"
"199","Champion of the Horde"
"200","The Waning Crescent"
"201","Blood and Wine"
"202","Statecraft"
"203","Growing Pains"
"204","A Change of Seasons"
"205","Balance of Power"
"206","Origins"
"207","Council of the Black Harvest"
"208","Ulthalesh, the Deadwind Harvester"
"209","Apocalypse"
"210","The Scythe of Elune"
"211","Artifact Research"
"212","Saga of the Shadowblade"
"213","Becoming Valarjar"
"215","Hunter of Heroes"
"216","The Sword of Kings"
"217","Legacy of the Icebreaker"
"218","Light and the Void"
"219","Blade in Twilight"
"220","Talonclaw"
"221","Truthguard"
"223","Ebonchill"
"224","Scepter of Sargeras"
"225","Defending Azurewing Repose"
"226","Against the Giants"
"227","Mak'rana and the Fate of the Queen's Reprisal"
"228","Watchers in the Wild"
"229","Rebuilding the Council"
"230","Fulfilling the Prophecy"
"231","The Elemental Lords"
"232","The Four Horsemen"
"233","The Obliterum Forge"
"234","Journey of the Grandmaster"
"235","The Eternal Dream"
"236","Path of the Light"
"237","Rise of the Tirisgarde"
"238","Chronicles of Skyhold"
"239","Light's Wrath"
"240","Legion Launch Events - Week 1"
"241","Legion Launch Events - Week 2"
"242","Legion Launch Events - Week 3"
"243","T'uure"
"244","Felo'melorn"
"245","Skull of the Man'ari"
"246","Staff of the Mists"
"247","Weapon of Legend"
"248","The Tirisgarde Reborn"
"264","A Ring Unbroken"
"265","Call of the Doomhammer"
"266","The Voice of Thunder"
"267","Azshara's Power"
"268","Your Fullest Potential"
"271","Path of the Hunter"
"272","The Weapons of Old"
"274","The Tome of Blighted Implements"
"275","7.0 World Quests"
"279","Elisande's Retort"
"280","Deemed Worthy"
"282","An Elven Problem"
"283","Crafting War"
"284","March on Suramar"
"285","Lockdown"
"286","Missing Persons"
"287","Waxing Crescent"
"288","As Strong As Our Will"
"289","Battle Pet Tamers"
"292","Breaking the Nighthold"
"294","Return to Karazhan"
"295","Touch of a Titan"
"39","Foothold in a Savage Land"
"33","Establishing your Outpost"
"32","The Battle for Shattrath"
"31","In the Shadows of Auchindoun"
"28","Against the Warsong"
"30","The Throne of the Elements"
"36","Admiral Taylor's Garrison"
"54","Supporting Your Garrison"
"56","In the Land of Giants"
"59","On the Shadow's Trail"
"84","The Bleeding Hollow"
"85","The Bleeding Hollow"
"69","The Iron Approach"
"71","Garrison Campaign"
"99","Garrison Campaign"
"100","Garrison Campaign"
"101","Garrison Campaign"
"102","Garrison Campaign"
"103","Garrison Campaign"
"104","Garrison Campaign"
"105","Garrison Campaign"
"106","Garrison Campaign"
"107","Garrison Campaign"
"108","Garrison Campaign"
"109","Garrison Campaign"
"110","Garrison Campaign"
"111","Garrison Campaign"
"112","Garrison Campaign"
"113","Garrison Campaign"
"114","Garrison Campaign"
"115","Garrison Campaign"
"116","Garrison Campaign"
"117","Garrison Campaign"
"118","Garrison Campaign"
"119","Garrison Campaign"
"120","Garrison Campaign"
"222","The Silver Hand"
"249","Legion Mining"
"250","Legion Mining"
"276","Legion Tailoring"
"122","Gorefiend"
"125","The Search for Iskar"
"126","Gul'dan Finale"
"131","Greymane's Gambit"
"133","The Trial of Will"
"137","The Secret of the Shieldmaidens"
"273","The Ebon Blade"
"196","The Broken Temple"
"269","Legacy of the Windrunners"
"270","Legacy of the Windrunners"
"253","Legion Herbalism"
"254","Legion Herbalism"
"255","Legion Herbalism"
"256","Legion Herbalism"
"257","Legion Herbalism"
"251","Legion Skinning"
"252","Legion Skinning"
"190","All Nightmare Long"
"214","Becoming Valarjar"
"259","Legion Launch Events - Week 1"
"260","Legion Launch Events - Week 1"
"261","Legion Launch Events - Week 1"
"262","Legion Launch Events - Week 1"
"263","Legion Launch Events - Week 1"
"258","Legion Launch Events - Week 2"
"290","Battle Pet Tamers"
"300","Battle Pet Tamers"
