Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4
"1219","-10000","0","43","3317","28"
"1220","-10000","0","43","3319","28"
"1221","-10000","0","43","3322","28"
"1222","-10000","0","43","3324","28"
"1223","-10000","0","43","3326","28"
"1224","-10000","0","43","3330","28"
"1225","0","0","571","24710","27"
"1226","-10000","0","43","6384","28"
"1227","-10000","0","43","6417","28"
"1228","-10000","0","43","6680","28"
"1229","-10000","0","43","5692","28"
"1230","-10000","0","43","6418","28"
"1231","-10000","0","43","6420","28"
"1232","-10000","0","43","6422","28"
"1233","-10000","0","43","6424","28"
"1234","-10000","0","43","3333","28"
"1235","-10000","0","43","3334","28"
"1236","-10000","0","43","3335","28"
"1239","-10000","0","43","6416","28"
"1240","-10000","0","43","6419","28"
"1241","-10000","0","43","6421","28"
"1242","-10000","0","43","6423","28"
"1243","-10000","0","43","5693","28"
"1244","-10000","0","43","3332","28"
"1245","-10000","0","43","3336","28"
"1246","-10000","0","43","3337","28"
"1247","-10000","0","43","3342","28"
"1248","-10000","0","43","3343","28"
"1249","-10000","0","571","25063","27"
"1250","-10000","0","571","25064","27"
"1251","-10000","0","571","25065","27"
"1252","-10000","0","571","25066","27"
"1253","-10000","0","571","25067","27"
"1254","-10000","0","571","25068","27"
"1255","-10000","0","571","25123","27"
"1256","-10000","0","571","25131","27"
"1257","-10000","0","571","25177","27"
"1258","-10000","0","571","25145","27"
"1259","-10000","0","571","25069","27"
"1260","-10000","0","571","25070","27"
"1261","-10000","0","571","25071","27"
"1262","-10000","0","571","25072","27"
"1263","-10000","0","571","25073","27"
"1264","-10000","0","571","25074","27"
"1265","-10000","0","571","25076","27"
"1266","-10000","0","571","25077","27"
"1267","-10000","0","571","25038","27"
"1268","-10000","0","571","25039","27"
"1269","-10000","0","571","25040","27"
"1270","-10000","0","571","25133","27"
"1271","-10000","0","571","25135","27"
"1272","-10000","0","571","25134","26"
"1273","-10000","0","571","25137","26"
"1274","-10000","0","571","25136","26"
"1275","-10000","0","571","25132","26"
"1276","-10000","0","571","25133","26"
"1277","-10000","0","571","25135","26"
"1278","-10000","0","571","25367","27"
"1279","-10000","0","571","25371","27"
"1280","-10000","0","571","25369","27"
"1281","-10000","0","571","25368","27"
"1282","-10000","0","571","25370","27"
"1283","-10000","0","571","25041","27"
"1284","-10000","0","571","25419","27"
"1285","-10000","0","571","25320","27"
"1286","-10000","0","571","25768","27"
"1287","-10000","0","571","25381","27"
"1288","-10000","0","571","25384","27"
"1289","-10000","0","571","25360","27"
"1290","-10000","0","571","25808","27"
"1291","-10000","0","571","25383","27"
"1292","-10000","0","571","25696","27"
"1293","-10000","0","571","25406","27"
"1294","-10000","0","571","25418","27"
"1295","-10000","0","571","25288","27"
"1296","-10000","0","571","25206","27"
"1297","-10000","0","571","25207","27"
"1298","-10000","0","571","25208","27"
"1299","-10000","0","571","25209","27"
"1300","-10000","0","571","25204","27"
"1301","-10000","0","571","25205","27"
"1302","-10000","0","571","25420","27"
"1303","-10000","0","571","25794","27"
"1304","-10000","0","571","25436","27"
"1305","-10000","0","571","25607","27"
"1306","-10000","0","571","25608","27"
"1307","-10000","0","571","25137","27"
"1308","-10000","0","571","25136","27"
"1309","-10000","0","571","25607","26"
"1310","-10000","0","571","25608","26"
"1311","-10000","0","571","25430","26"
"1312","-10000","0","571","25431","26"
"1313","-10000","0","571","25868","27"
"1314","-10000","0","571","25840","27"
"1315","-10000","0","571","25870","27"
"1316","-10000","0","571","25838","27"
"1317","-10000","0","571","25837","27"
"1318","-10000","0","571","25839","27"
"1319","-10000","0","571","25841","27"
"1320","-10000","0","571","25869","27"
"1332","-10000","0","595","23447","34"
"1333","-10000","0","595","23425","34"
"1334","-10000","0","595","23499","34"
"1335","-10000","0","595","23501","34"
"1336","-10000","0","595","23389","34"
"1337","-10000","0","595","23392","34"
"1338","-10000","0","595","23394","34"
"1339","-10000","0","595","23396","34"
"1340","-10000","0","595","23398","34"
"1341","-10000","0","595","23400","34"
"1342","-10000","0","595","23403","34"
"1343","-10000","0","595","23463","34"
"1344","-10000","0","595","23513","34"
"1345","-10000","0","595","23511","34"
"1346","-10000","0","595","23512","34"
"1347","-10000","0","595","23609","34"
"1348","-10000","0","595","23538","34"
"1349","-10000","0","595","23424","34"
"1350","-10000","0","595","23435","34"
"1351","-10000","0","595","23610","34"
"1352","-10000","0","595","23436","34"
"1353","-10000","0","595","23448","34"
"1354","-10000","0","595","23464","34"
"1355","-10000","0","595","23384","34"
"1356","-10000","0","595","23385","34"
"1357","-10000","0","595","23386","34"
"1358","-10000","0","595","23387","34"
"1359","-10000","0","595","23388","34"
"1360","-10000","0","595","23390","34"
"1361","-10000","0","595","23391","34"
"1362","-10000","0","595","23393","34"
"1363","-10000","0","595","23395","34"
"1364","-10000","0","595","23397","34"
"1365","-10000","0","595","23399","34"
"1366","-10000","0","595","23401","34"
"1367","-10000","0","595","23402","34"
"1368","-10000","0","595","23404","34"
"1369","-10000","0","595","23428","34"
"1370","-10000","0","595","23500","34"
"1371","-10000","0","595","23490","34"
"1373","-10000","0","604","25060","36"
"1374","-10000","0","604","25061","36"
"1375","-10000","0","604","24860","36"
"1376","-10000","0","604","24889","36"
"1377","-10000","0","604","25146","36"
"1378","-10000","0","604","25147","36"
"1379","-10000","0","604","25148","36"
"1380","-10000","0","604","25149","36"
"1381","-10000","0","604","25150","36"
"1382","-10000","0","604","25151","36"
"1383","-10000","0","604","25263","36"
"1384","-10000","0","604","25264","36"
"1385","-10000","0","604","24946","36"
"1386","-10000","0","604","24947","36"
"1387","-10000","0","604","25049","36"
"1388","-10000","0","604","25058","36"
"1389","-10000","0","604","25349","36"
"1390","-10000","0","604","25434","36"
"1391","-10000","0","604","25435","36"
"1392","-10000","0","604","25805","36"
"1393","-10000","0","604","25806","36"
"1394","-10000","0","604","25103","36"
"1395","-10000","0","604","25842","36"
"1396","-10000","0","604","25843","36"
"1397","-10000","0","600","23721","37"
"1398","-10000","0","600","23840","37"
"1399","-10000","0","600","23841","37"
"1400","-10000","0","600","23718","37"
"1401","-10000","0","600","23720","37"
"1402","-10000","0","600","23893","37"
"1403","-10000","0","600","24104","37"
"1404","-10000","0","600","23894","37"
"1405","-10000","0","600","23891","37"
"1406","-10000","0","600","24103","37"
"1407","-10000","0","600","23719","37"
"1408","-10000","0","600","23813","37"
"1409","-10000","0","600","23812","37"
"1410","-10000","0","600","23810","37"
"1411","-10000","0","600","24905","37"
"1412","-10000","0","600","25849","38"
"1413","-10000","0","600","24992","38"
"1414","-10000","0","600","23842","38"
"1415","-10000","0","600","25030","38"
"1417","-10000","0","600","25031","38"
"1418","-10000","0","600","23811","38"
"1419","-10000","0","600","23839","38"
"1420","31","0","600","24993","38"
"1424","-10000","0","600","24448","38"
"1425","-10000","0","600","24993","37"
"1426","-10000","0","600","23842","37"
"1427","-10000","0","600","25030","37"
"1428","-10000","0","575","23108","39"
"1429","-10000","0","575","23129","39"
"1430","-10000","0","575","23103","39"
"1431","-10000","0","575","23107","39"
"1432","-10000","0","575","22727","39"
"1433","-10000","0","575","23102","39"
"1434","-10000","0","575","22698","39"
"1435","-10000","0","575","23017","39"
"1437","-10000","0","575","25499","40"
"1439","-10000","0","575","23128","40"
"1440","-10000","0","575","23094","40"
"1441","-10000","0","575","22619","40"
"1442","-10000","0","575","23101","40"
"1443","-10000","0","575","22552","40"
"1444","-10000","0","575","23202","40"
"1445","-10000","0","575","23084","40"
"1446","-10000","0","575","22799","40"
"1447","-10000","0","575","23018","40"
"1448","-10000","0","575","23019","40"
"1449","-10000","0","575","23072","40"
"1450","-10000","0","575","23083","40"
"1451","-10000","0","575","23109","40"
"1452","77","0","575","23103","40"
"1453","80","0","575","22698","40"
"1454","76","0","575","23017","40"
"1455","92","0","575","23107","40"
"1456","-10000","0","574","22853","1"
"1458","136","0","574","22887","41"
"1461","-10000","0","578","24598","42"
"1462","-10000","0","578","24639","43"
"1463","-10000","0","578","24601","43"
"1464","-10000","0","578","24600","43"
"1465","-10000","0","578","24599","43"
"1466","-10000","0","578","24635","42"
"1467","-10000","0","578","24633","43"
"1468","-10000","0","578","22730","45"
"1469","-10000","0","578","24604","45"
"1470","-10000","0","578","24602","45"
"1471","-10000","0","578","24603","45"
"1472","-10000","2184995","578","24568","46"
"1473","-10000","0","601","24879","47"
"1474","-10000","0","601","25050","48"
"1475","-10000","0","601","24549","49"
"1476","727","0","601","25050","49"
"1477","-10000","0","619","25259","50"
"1478","-10000","0","619","25261","50"
"1479","-10000","0","619","25245","50"
"1480","-10000","0","619","25247","50"
"1481","-10000","0","619","25318","50"
"1486","-10000","0","608","25154","52"
"1487","-10000","0","599","24073","53"
"1488","-10000","0","599","24401","53"
"1489","-10000","0","599","24402","53"
"1490","-10000","0","599","24403","53"
"1491","-10000","0","599","24404","53"
"1492","-10000","0","599","23694","53"
"1493","-10000","0","599","23697","53"
"1494","-10000","0","599","23699","53"
"1495","-10000","0","599","23818","53"
"1496","-10000","0","599","23819","53"
"1497","-10000","0","599","23953","53"
"1498","-10000","0","599","25283","53"
"1499","-10000","0","599","23954","53"
"1500","-10000","0","599","23957","53"
"1501","-10000","0","599","23958","53"
"1502","-10000","0","602","24001","54"
"1503","-10000","0","602","24479","54"
"1504","-10000","0","602","24000","54"
"1505","-10000","0","602","24678","55"
"1506","37","0","602","24001","55"
"1507","-10000","0","602","24003","55"
"1508","-10000","0","602","23999","55"
"1509","-10000","0","602","24002","55"
"1510","-10000","0","602","24004","55"
"1511","-10000","0","533","20076","56"
"1512","-10000","0","533","19897","56"
"1513","-10000","0","533","19904","56"
"1514","-10000","0","533","19875","56"
"1515","-10000","0","533","19902","56"
"1516","-10000","0","533","19901","56"
"1517","-10000","0","533","19903","56"
"1518","-10000","0","533","19905","56"
"1519","-10000","0","533","19930","56"
"1520","-10000","0","533","19899","56"
"1521","-10000","0","533","19929","56"
"1522","-10000","0","533","19893","56"
"1523","-10000","0","533","19879","56"
"1524","-10000","0","533","19900","56"
"1525","-10000","0","533","19898","56"
"1526","-10000","0","533","19926","57"
"1527","-10000","0","533","19880","57"
"1528","-10000","0","533","19872","57"
"1529","-10000","0","533","19873","57"
"1530","-10000","0","533","19867","57"
"1531","-10000","0","533","19868","57"
"1532","-10000","0","533","19874","57"
"1533","-10000","0","533","19881","57"
"1534","-10000","0","533","19924","57"
"1535","-10000","0","533","19869","57"
"1536","-10000","0","533","19877","57"
"1537","-10000","0","533","19883","57"
"1538","-10000","0","533","19870","57"
"1539","-10000","0","533","19927","57"
"1540","-10000","0","533","19925","57"
"1541","-10000","0","533","19871","57"
"1542","-10000","0","533","19866","57"
"1543","-10000","0","533","19884","58"
"1544","-10000","0","533","19932","58"
"1545","-10000","0","533","19933","58"
"1546","-10000","0","533","19934","58"
"1547","-10000","0","533","19935","58"
"1548","-10000","0","533","19936","58"
"1549","-10000","0","533","19885","58"
"1550","-10000","0","533","19886","58"
"1551","-10000","0","533","19887","58"
"1552","-10000","0","533","19888","58"
"1553","-10000","0","533","19889","58"
"1554","-10000","0","533","19896","58"
"1555","-10000","0","533","19890","58"
"1556","-10000","0","533","19892","58"
"1557","-10000","0","533","20075","58"
"1558","-10000","0","533","19922","59"
"1559","-10000","0","533","19917","59"
"1560","-10000","0","533","19919","59"
"1561","-10000","0","533","19923","59"
"1562","-10000","0","533","19906","59"
"1563","-10000","0","533","19907","59"
"1564","-10000","0","533","19908","59"
"1565","-10000","0","533","19909","59"
"1566","-10000","0","533","19910","59"
"1567","-10000","0","533","19911","59"
"1568","-10000","0","533","19916","59"
"1569","-10000","0","533","19921","59"
"1570","-10000","0","533","19913","59"
"1571","-10000","0","533","19914","59"
"1572","-10000","0","533","19920","59"
"1573","-10000","0","533","19918","59"
"1574","-10000","0","533","19931","60"
"1575","-10000","0","616","24890","61"
"1576","-10000","0","624","25741","63"
"1577","-10000","0","624","25742","63"
"1582","-10000","0","624","25747","63"
"1584","-10000","0","574","23096","1"
"1585","-10000","0","574","23097","41"
"1586","-10000","0","575","23016","40"
"1587","-10000","0","575","23015","40"
"1588","-10000","0","575","25500","40"
"1589","-10000","0","600","24455","37"
"1641","-10000","0","603","24082","69"
"1642","-10000","0","603","25929","69"
"1643","-10000","0","603","25906","69"
"1644","-10000","0","603","24083","69"
"1645","-10000","0","603","24080","69"
"1646","-10000","0","603","24460","69"
"1647","-10000","0","603","24076","69"
"1648","-10000","0","603","24075","69"
"1649","-10000","0","603","24077","69"
"1650","-10000","0","603","25884","70"
"1653","-10000","0","603","24442","70"
"1654","-10000","0","603","24443","70"
"1655","-10000","0","603","25903","70"
"1656","-10000","0","603","24086","70"
"1657","-10000","0","603","24436","70"
"1658","-10000","0","603","24437","70"
"1659","-10000","0","603","24438","70"
"1660","-10000","0","603","24439","70"
"1661","-10000","0","603","24405","70"
"1662","-10000","0","603","24458","70"
"1663","-10000","0","603","24771","70"
"1664","400","0","603","24084","70"
"1665","-10000","0","603","24459","70"
"1667","-10000","0","603","24457","70"
"1668","-10000","0","603","25891","70"
"1669","-10000","0","603","25998","70"
"1670","-10000","0","603","24669","70"
"1671","250","0","603","26048","71"
"1672","250","0","603","25928","71"
"1673","250","0","603","24084","71"
"1674","250","0","603","25905","71"
"1676","-10000","0","603","25973","72"
"1677","-10000","0","603","25944","72"
"1679","-10000","0","603","25962","72"
"1681","-10000","0","603","25960","72"
"1683","-10000","0","603","25963","72"
"1685","-10000","0","603","25961","72"
"1687","250","0","603","25884","71"
"1688","-10000","0","603","24441","70"
"1689","-10000","0","603","25931","70"
"1690","-10000","0","603","25933","70"
"1691","-10000","0","603","25932","70"
"1692","-10000","0","533","20119","73"
"1693","-10000","0","533","20120","73"
"1694","-10000","0","533","20118","73"
"1695","-10000","0","533","20064","73"
"1696","-10000","0","578","23875","42"
"1697","-10000","0","578","23874","42"
"1698","-10000","0","600","25025","37"
"1699","-10000","0","619","25246","50"
"1700","-10000","0","619","25248","50"
"1701","-10000","0","619","25372","50"
"1702","-10000","0","619","25486","50"
"1703","-10000","0","619","26079","50"
"1705","-10000","0","600","24101","38"
"1706","-10000","0","600","24102","38"
"1707","65","0","600","24103","38"
"1708","102","0","575","23108","40"
"1709","56","0","602","24000","55"
"1710","-10000","0","574","22882","1"
"1711","-10000","0","601","25886","47"
"1719","-10000","0","603","25934","70"
"1720","-10000","0","603","25945","70"
"1734","-10000","0","601","24550","47"
"1736","155","0","574","22854","41"
"1737","250","0","603","26083","71"
"1738","0","0","624","26433","63"
"1739","0","0","624","26432","63"
"1741","200","0","649","26333","94"
"1742","0","0","649","26337","95"
"1743","200","0","650","26333","96"
"1745","-10000","0","603","26205","70"
"1746","-10000","0","603","26204","70"
"1748","0","0","649","26336","95"
"1749","0","0","603","26003","98"
"1750","0","0","603","26004","98"
"1751","0","0","603","26006","98"
"1752","0","0","603","26005","98"
"1753","200","0","650","26661","99"
"1754","200","0","650","26662","99"
"1755","200","0","649","26661","100"
"1756","200","0","649","26662","100"
"1757","0","0","632","27053","101"
"1758","0","0","632","26199","101"
"1759","0","0","632","26217","101"
"1760","0","0","632","26314","101"
"1761","0","0","632","26315","101"
"1762","0","0","668","27663","102"
"1763","0","0","668","27662","102"
"1764","0","0","668","27664","102"
"1765","0","0","668","27665","102"
"1766","0","0","668","27666","102"
"1767","0","0","631","26227","103"
"1768","0","0","631","26295","103"
"1769","0","0","631","26277","103"
"1770","0","0","631","26627","103"
"1771","103","0","631","26628","104"
"1772","190","0","631","26626","104"
"1773","535","0","631","26629","105"
"1774","535","0","631","26434","105"
"1775","202","0","631","26457","106"
"1776","203","0","631","26589","106"
"1777","203","0","631","27052","106"
"1778","203","0","631","26741","106"
"1779","203","0","631","27333","106"
"1780","325","0","631","27052","107"
"1781","325","0","631","26741","107"
"1782","365","0","631","27051","107"
"1783","364","0","631","26454","107"
"1784","358","0","631","26740","107"
"1785","358","0","631","26669","107"
"1786","351","0","631","26452","107"
"1787","344","0","631","26472","107"
"1788","358","0","631","27050","107"
"1789","355","0","631","27684","107"
"1790","350","0","631","26746","107"
"1791","353","0","631","26744","107"
"1792","353","0","631","26743","107"
"1793","350","0","631","26742","107"
"1794","351","0","631","26470","107"
"1795","360","0","631","26484","107"
"1796","360","0","631","26481","107"
"1797","360","0","631","26471","107"
"1798","360","0","631","26480","107"
"1799","389","0","631","26479","107"
"1800","350","0","631","26530","107"
"1801","361","0","631","26527","107"
"1802","361","0","631","26532","107"
"1803","361","0","631","26536","107"
"1804","375","0","631","26536","108"
"1805","375","0","631","26532","108"
"1806","384","0","631","26535","108"
"1807","384","0","631","26534","108"
"1808","384","0","631","26529","108"
"1809","384","0","631","26533","108"
"1810","400","0","631","26527","108"
"1811","0","0","631","26438","109"
"1812","-10000","0","624","25746","63"
"1813","-10000","0","624","28162","63"
"1814","-10000","0","624","28165","63"
"1815","-10000","0","624","28167","63"
"1816","-10000","0","624","28164","63"
"1817","-10000","0","624","28166","63"
"1818","-10000","0","624","28163","63"
"1819","-10000","0","624","26038","63"
"1820","-10000","0","624","26039","63"
"1821","-10000","0","624","25745","63"
"1822","-10000","0","624","25740","63"
"1823","0","0","631","28228","110"
"1824","190","0","631","28388","110"
"1825","0","0","631","28360","109"
"1826","0","0","631","28402","103"
"1827","384","0","631","28411","108"
"1829","0","4186990","645","26493","116"
"1830","0","4186990","645","26492","116"
"1831","170","4186990","645","26497","116"
"1832","0","4186990","645","26500","116"
"1833","156","4186990","645","26494","116"
"1834","0","4186990","645","26494","117"
"1835","0","4186990","645","26625","117"
"1836","0","4186990","645","26497","117"
"1837","0","4186990","645","26495","117"
"1838","0","4186990","645","26496","117"
"1839","0","4186990","645","28671","117"
"1846","0","4173097","644","28103","119"
"1847","0","4173097","644","26591","119"
"1848","0","4173097","644","26590","119"
"1849","0","4173097","644","26605","119"
"1850","0","4173097","644","26619","119"
"1851","0","4173097","644","27299","119"
"1852","0","4173097","644","26620","119"
"1853","0","4173097","644","26644","119"
"1854","0","0","644","26645","119"
"1867","0","4173097","644","26633","119"
"1868","0","4173097","644","26632","119"
"1869","0","4173097","644","27954","119"
"1870","0","5650008","657","28779","122"
"1871","0","5650008","657","28776","122"
"1872","0","5650008","657","28777","122"
"1873","0","5650008","657","28687","122"
"1874","0","0","657","28903","122"
"1875","0","5483302","670","27887","123"
"1876","0","5483302","670","27885","123"
"1877","0","5483302","670","27919","123"
"1878","0","0","670","27893","123"
"1879","0","5483302","670","27941","123"
"1880","0","0","670","27944","123"
"1881","0","5483302","670","27943","123"
"1882","0","5483302","670","27888","123"
"1883","0","5483302","670","27950","123"
"1884","0","5483302","670","27884","123"
"1885","0","5483302","670","27886","123"
"1886","0","5483302","670","27890","123"
"1887","0","5483302","670","27891","123"
"1888","0","5483302","670","27892","123"
"1889","0","5483302","670","27894","123"
"1890","0","5483302","670","27895","123"
"1891","0","0","670","27946","123"
"1892","0","5483302","670","27947","123"
"1893","0","0","670","27948","123"
"1894","0","0","670","27949","123"
"1895","0","5483302","670","29707","123"
"1896","0","5483302","670","29800","123"
"1897","0","5483302","670","29801","123"
"1898","0","5483302","670","29802","123"
"1899","0","5483302","670","29803","123"
"1900","0","5483302","670","29804","123"
"1901","0","5483302","670","29805","123"
"1902","0","5483302","670","28387","123"
"1903","0","5483302","670","28326","123"
"1904","0","5483302","670","28327","123"
"1906","0","5684245","725","29017","125"
"1907","0","5684245","725","28690","125"
"1908","0","5684245","725","28689","125"
"1909","0","5684245","725","28840","125"
"1910","0","5684245","725","28841","125"
"1911","0","5684245","725","28839","125"
"1912","0","5684245","725","28773","125"
"1913","0","5794644","643","26440","126"
"1914","0","5794644","643","26302","126"
"1915","0","5794644","643","26507","126"
"1916","0","5794644","643","26509","126"
"1917","0","5794644","643","29371","126"
"1918","0","5794644","643","29372","126"
"1919","0","5794644","643","26429","126"
"1920","0","5794644","643","26300","127"
"1921","0","5794644","643","26429","127"
"1922","0","5794644","643","26341","127"
"1923","0","5794644","643","26299","127"
"1926","-10000","5588729","671","29003","128"
"1928","-10000","5588729","671","28894","128"
"1929","-10000","5588729","671","28895","128"
"1930","-10000","5588729","671","28896","128"
"1931","-10000","5588729","671","28897","128"
"1932","-10000","5588729","671","28898","128"
"1933","-10000","5588729","671","28899","128"
"1954","-10000","4398340","669","27461","131"
"1955","-10000","4398340","669","27460","131"
"1956","-10000","4398340","669","27459","131"
"1957","-10000","4398340","669","27982","131"
"1958","-10000","4398340","669","28178","131"
"1959","-10000","4398340","669","27467","131"
"1960","-10000","4398340","669","27458","132"
"1961","-10000","4398340","669","27671","132"
"1962","-10000","4398340","669","27683","132"
"1963","-10000","4398340","669","27682","132"
"1964","-10000","4398340","669","28176","132"
"1965","-10000","4398340","669","28177","132"
"1966","-10000","4398340","669","28155","132"
"1967","-10000","4398340","669","28156","132"
"1968","-10000","4398340","669","28157","132"
"1969","-10000","4398340","669","28158","132"
"1970","-10000","5588729","671","28548","134"
"1971","-10000","5588729","671","29003","129"
"1972","-10000","5588729","671","29323","129"
"1973","-10000","5588729","671","29035","129"
"1974","-10000","5588729","671","28547","129"
"1975","270","5588729","671","29715","129"
"1976","-10000","4173097","644","26734","135"
"1977","-10000","4173097","644","26685","135"
"1978","-10000","4173097","644","26733","135"
"1979","-10000","4173097","644","26735","135"
"1980","-10000","4173097","644","26736","135"
"1981","-10000","0","644","28181","120"
"1982","-10000","0","644","28180","120"
"1983","-10000","4173097","644","28124","120"
"1984","-10000","0","644","28179","120"
"1985","-10000","4173097","644","26621","119"
"1986","-10000","4173097","644","28122","119"
"1987","-10000","4173097","644","28123","119"
"1988","-10000","0","389","17671","136"
"1989","-10000","0","389","17672","136"
"1990","-10000","0","389","17674","136"
"1991","-10000","0","389","17670","136"
"1992","-10000","0","389","17673","136"
"1993","-10000","0","389","17681","136"
"1994","-10000","353171","189","7889","137"
"1996","-10000","353171","189","7874","137"
"1997","-10000","353171","189","7876","137"
"1998","-10000","353171","189","7878","137"
"2000","-10000","353171","189","7885","137"
"2001","-10000","353171","189","7888","137"
"2005","-10000","353171","189","7898","137"
"2006","-10000","353171","189","7900","137"
"2007","-10000","353171","189","7875","137"
"2008","-10000","353171","189","7877","137"
"2009","-10000","353171","189","7879","137"
"2011","-10000","353171","189","7886","137"
"2012","-10000","353171","189","7887","137"
"2017","-10000","353171","189","7899","137"
"2018","-10000","353171","189","7884","137"
"2027","-10000","353169","189","7926","140"
"2028","-10000","353169","189","7928","140"
"2029","-10000","353169","189","7933","140"
"2030","-10000","353169","189","7927","140"
"2031","-10000","353169","189","7929","140"
"2032","-10000","353169","189","7932","140"
"2033","-10000","353169","189","7935","140"
"2034","-10000","353169","189","7938","140"
"2035","-10000","353169","189","7940","140"
"2036","-10000","353169","189","7944","140"
"2037","-10000","353169","189","7947","140"
"2038","-10000","353169","189","7925","140"
"2039","-10000","353169","189","7934","140"
"2040","-10000","353169","189","7936","140"
"2041","-10000","353169","189","7939","140"
"2042","-10000","353169","189","7941","140"
"2043","-10000","353169","189","7943","140"
"2044","-10000","353169","189","7924","140"
"2045","-10000","218202","33","1377","142"
"2046","-10000","218202","33","1354","142"
"2047","-10000","218202","33","1355","142"
"2048","-10000","218202","33","1351","142"
"2049","-10000","218202","33","1339","142"
"2050","-10000","218202","33","1352","142"
"2051","-10000","218202","33","1350","142"
"2052","-10000","218202","33","1353","142"
"2053","-10000","218202","33","1411","142"
"2054","-10000","218202","33","1400","142"
"2055","-10000","218202","33","1346","142"
"2056","-10000","218202","33","1345","142"
"2057","-10000","218202","33","1343","142"
"2058","-10000","218202","33","1344","142"
"2059","-10000","218202","33","1341","142"
"2060","-10000","218202","33","1402","142"
"2061","-10000","218202","33","1360","142"
"2062","-10000","218202","33","1367","142"
"2063","-10000","218202","33","1368","142"
"2064","-10000","218202","33","1369","142"
"2065","-10000","218202","33","1361","142"
