Id,Unknown1,Unknown2
"417","1940","119"
"418","1939","34"
"420","1746","34"
"421","1529","34"
"422","1775","34"
"423","1773","117"
"424","2260","117"
"425","1528","117"
"426","1747","117"
"427","1527","118"
"428","1772","118"
"429","1530","118"
"430","1771","119"
"431","943","119"
"432","1774","118"
"441","1447","120"
"442","1164","120"
"443","1562","121"
"444","1430","121"
"445","977","121"
"446","1431","121"
"447","1046","105"
"448","1313","58"
"449","1950","58"
"450","1951","58"
"451","53","122"
"452","1415","122"
"453","554","123"
"454","311","123"
"455","312","123"
"456","1434","123"
"457","1407","130"
"458","1411","124"
"459","1425","124"
"460","54","124"
"461","961","125"
"462","1790","125"
"463","1433","126"
"464","138","126"
"465","27","126"
"466","1421","7"
"467","852","7"
"468","180","7"
"469","1564","7"
"470","888","7"
"471","976","127"
"472","51","127"
"473","850","123"
"474","1797","128"
"475","1048","128"
"476","48","128"
"477","49","128"
"478","975","128"
"479","1403","129"
"480","1787","129"
"481","946","131"
"482","1791","130"
"483","1445","2"
"484","175","2"
"485","960","130"
"486","1865","2"
"487","1418","130"
"488","1055","130"
"489","1422","8"
"490","1168","8"
"491","1806","132"
"492","1805","132"
"493","1807","132"
"494","182","132"
"495","295","132"
"496","296","132"
"497","962","133"
"498","1047","133"
"499","1166","133"
"500","840","133"
"501","50","134"
"502","29","134"
"503","11","134"
"504","1051","134"
"505","1380","135"
"506","1381","135"
"507","1170","136"
"508","681","135"
"509","947","136"
"511","1187","135"
"512","1441","136"
"513","952","137"
"514","981","137"
"515","1163","136"
"516","173","136"
"517","1520","136"
"518","30","138"
"519","31","138"
"520","1468","139"
"521","1487","139"
"522","146","139"
"523","1181","139"
"524","1291","139"
"525","1244","139"
"526","1245","139"
"527","1233","103"
"528","1228","103"
"529","1272","76"
"530","1294","76"
"531","1276","76"
"532","1868","57"
"533","1867","57"
"534","2345","140"
"535","1462","140"
"536","1458","141"
"537","1444","141"
"538","159","141"
"539","1184","142"
"540","1287","142"
"541","1288","142"
"542","1289","142"
"543","1715","143"
"544","937","143"
"545","1481","144"
"546","1472","144"
"547","156","145"
"548","1370","145"
"549","1470","145"
"550","559","145"
"551","1246","145"
"552","1250","145"
"553","1252","145"
"554","1335","146"
"555","1440","152"
"556","1464","147"
"557","983","147"
"558","149","147"
"559","1758","148"
"560","951","148"
"561","1185","148"
"562","1278","148"
"563","1279","148"
"564","1281","148"
"565","1859","24"
"566","1284","24"
"567","1290","24"
"568","1571","24"
"569","1942","149"
"570","1943","149"
"571","1944","149"
"572","265","149"
"573","266","149"
"574","1222","149"
"575","1225","149"
"576","1227","149"
"577","1480","149"
"578","1486","149"
"579","1314","150"
"580","953","150"
"581","1573","150"
"582","1323","150"
"583","1189","151"
"584","1479","151"
"585","966","152"
"586","1440","146"
"587","742","152"
"588","153","153"
"589","1324","153"
"590","1188","154"
"591","560","154"
"592","1363","155"
"593","151","155"
"594","1190","155"
"595","1484","155"
"596","1436","156"
"597","1469","156"
"598","1476","156"
"599","705","156"
"600","1382","156"
"601","1229","156"
"602","1230","156"
"603","1232","156"
"604","1333","156"
"605","1186","156"
"606","1860","156"
"607","1286","156"
"608","1247","156"
"609","1478","157"
"610","1183","157"
"611","143","158"
"612","1466","158"
"613","982","158"
"614","1482","159"
"615","147","159"
"616","1477","160"
"617","1471","160"
"618","148","160"
"619","155","160"
"632","1788","125"
"633","1789","125"
"634","1792","130"
"635","1793","130"
"636","1280","83"
"637","1282","83"
"638","1300","55"
"639","1302","55"
"649","2408","33"
"650","2409","33"
"651","2410","33"
"652","2411","32"
"653","2412","32"
"654","2413","32"
"661","2415","109"
"662","2416","78"
"663","2417","86"
"664","2419","84"
"669","1579","110"
"670","2421","94"
"671","1580","82"
"672","2426","110"
"673","2431","84"
"674","2434","109"
"675","2441","84"
"676","2444","109"
"677","2451","84"
"678","2454","109"
"679","2459","109"
"680","2462","96"
"681","2464","88"
"682","2465","109"
"683","2466","78"
"684","2467","67"
"685","2468","109"
"686","2472","88"
"687","2473","112"
"688","2476","82"
"689","2479","107"
"690","2480","96"
"691","2483","82"
"693","2487","110"
"694","2488","106"
"695","2489","96"
"704","2501","95"
"705","2503","107"
"706","2504","94"
"707","2506","95"
"708","2513","95"
"709","2514","107"
"716","863","80"
"717","2522","110"
"718","2523","110"
"759","97","163"
"760","2577","163"
"762","2609","57"
"763","852","27"
"826","1636","112"
"827","2674","107"
"828","2675","94"
"829","2676","164"
"830","2677","82"
"831","2679","67"
"832","2680","67"
"834","872","80"
"835","2681","166"
"836","2683","166"
"837","2684","166"
"838","2686","87"
"839","2687","87"
"841","2688","86"
"842","2690","88"
"843","2691","164"
"846","2694","78"
"847","2695","87"
"848","2696","67"
"849","2692","78"
"850","2689","166"
"851","2698","95"
"852","2699","78"
"853","2700","78"
"854","2702","28"
"855","2703","28"
"856","2704","28"
"857","2705","92"
"858","2706","7"
"860","2709","167"
"861","2710","88"
"868","887","7"
"869","892","7"
"870","893","7"
"871","882","7"
"872","883","7"
"873","884","7"
"874","885","7"
"875","886","7"
"876","889","7"
"877","890","7"
"878","891","7"
"879","894","7"
"880","895","7"
"881","896","7"
"884","927","143"
"885","928","143"
"886","929","143"
"887","930","143"
"888","931","143"
"889","932","143"
"890","933","143"
"891","934","143"
"892","935","143"
"893","936","143"
"894","938","143"
"895","939","143"
"896","940","143"
"897","941","143"
"898","1155","169"
"899","2526","169"
"900","2527","170"
"901","1781","170"
"902","1782","170"
"903","1783","170"
"904","1393","169"
"905","550","169"
"908","859","80"
"909","860","80"
"910","861","80"
"911","864","80"
"912","865","80"
"913","866","80"
"914","867","80"
"915","868","80"
"916","869","80"
"917","870","80"
"918","871","80"
"919","873","80"
"920","2735","86"
"932","2701","171"
"933","2825","171"
"946","1340","140"
