Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4
"5056","190411","0","","72","17"
"5057","1856","0","","260","16"
"5058","199736","0","","260","17"
"5059","199740","0","","260","18"
"5061","199754","0","","260","19"
"5063","199804","0","","260","20"
"5064","853","0","","65","20"
"5072","853","0","","66","23"
"5074","200829","0","","256","19"
"5138","201845","0","","263","24"
"5139","33757","0","","263","25"
"5142","184662","0","","70","14"
"5144","202800","0","","255","17"
"5145","8004","0","","264","17"
"5164","203513","0","","581","6"
"5166","203782","162243","","581","7"
"5169","203720","198793","","581","8"
"5172","204021","179057","","581","3"
"5173","2061","0","","257","20"
"5174","204157","185123","","581","10"
"5176","178940","0","","577","0"
"5178","202137","0","","581","9"
"5180","204596","188499","","581","11"
"5189","31661","0","","63","14"
"5190","120","0","","64","13"
"5191","205523","100784","","268","15"
"5194","203528","0","","70","15"
"5195","203538","0","","70","16"
"5199","100130","0","","72","18"
"5200","116694","0","","270","15"
"5229","57994","0","","264","18"
"5230","34428","0","","73","24"
"5231","110959","66","","62","15"
"5232","66","0","","63","15"
"5233","66","0","","64","14"
"5234","1706","0","","258","21"
"5235","36554","0","","261","19"
"5242","16164","0","","262","21"
"5243","185244","0","","581","12"
"5247","207197","0","","581","13"
"5251","108199","0","","250","14"
"5255","29166","0","","105","22"
"5256","81229","0","","251","17"
"5257","51462","0","","252","19"
"5261","45243","0","","256","20"
"5262","204254","0","","581","14"
"5269","781","0","","253","17"
"5270","781","0","","254","14"
"5271","203783","0","","581","15"
"5276","209694","0","","72","19"
"5277","116694","0","","269","20"
"5278","116694","0","","268","16"
"5279","116670","0","","270","16"
"5280","203539","0","","70","17"
"5281","686","0","","266","11"
"5285","106951","0","","103","26"
"5286","210706","0","","104","23"
"5288","403","0","","264","19"
"5291","51505","0","","264","20"
"5292","77756","0","","264","21"
"5294","212036","0","","256","21"
"5295","212036","0","","257","21"
"5296","212040","0","","105","23"
"5297","212048","0","","264","22"
"5298","212051","0","","270","17"
"5299","212056","0","","65","21"
"5300","185313","0","","261","20"
"5301","2094","0","","261","21"
"5305","212283","0","","261","22"
"5306","2094","0","","260","21"
"5307","212612","0","","577","1"
"5308","212613","0","","581","16"
"5309","212658","0","","254","15"
"5310","212552","0","","250","15"
"5311","212552","0","","251","18"
"5312","212552","0","","252","20"
"5313","20782","0","","535","2"
"5314","20782","0","","536","4"
"5315","20782","0","","537","4"
"5320","213644","0","","66","24"
"5321","213644","0","","70","18"
"5322","213634","0","","258","22"
"5323","2782","0","","102","19"
"5324","2782","0","","103","27"
"5325","2782","0","","104","24"
"5326","51886","0","","262","22"
"5327","51886","0","","263","26"
"5328","213764","0","","103","28"
"5329","213764","0","","104","25"
"5330","106832","0","","104","26"
"5331","1833","0","","260","22"
"5332","193316","0","","260","23"
"5337","19750","0","","66","25"
"5338","6770","0","","260","24"
"5348","1719","0","","73","25"
"5349","31884","0","","66","26"
"5350","5246","0","","71","16"
"5351","5246","0","","72","20"
"5352","18499","0","","73","26"
"5353","216519","0","","268","17"
"5354","172","0","","265","7"
"5355","5277","0","","259","25"
"5356","5277","0","","261","23"
"5357","408","0","","259","26"
"5358","408","0","","261","24"
"5359","218164","0","","268","18"
"5361","218164","0","","269","21"
"5362","218256","0","","581","17"
"5366","219562","0","","65","22"
"5367","8004","0","","262","23"
"5368","220357","0","","269","22"
"5369","185164","0","","577","2"
"5370","203747","0","","581","18"
"5376","220657","0","","268","19"
"5377","220657","0","","269","23"
"5378","220674","0","","262","24"
"5379","220674","0","","263","27"
"5383","220704","0","","255","18"
"5384","220743","0","","104","27"
"5385","220739","0","","104","28"
"5386","220743","0","","103","29"
"5387","220739","0","","103","30"
"5388","220552","0","","102","20"
"5389","220568","0","","253","18"
"5391","58423","0","","261","25"
"5392","206930","0","","250","16"
"5393","221562","0","","250","17"
"5397","5301","0","","73","27"
"5401","115072","0","","268","20"
"5403","178976","0","","577","3"
"5404","226359","0","","581","19"
"5405","118038","0","","71","17"
"5406","227068","0","","65","23"
"5419","207684","0","","581","21"
"5433","227847","0","","71","18"
"5434","228260","0","","258","23"
"5435","228266","0","","258","24"
"5436","228264","0","","258","25"
"5438","44614","0","","64","15"
"5439","228477","162794","","581","20"
"5449","228545","0","","103","31"
"5458","231021","0","","102","21"
"5459","231032","0","","105","24"
"5460","231040","0","","105","25"
"5461","231042","0","","102","22"
"5462","231049","0","","102","23"
"5463","231050","0","","102","24"
"5464","231050","0","","105","26"
"5465","231052","0","","103","32"
"5466","231055","0","","103","33"
"5470","231056","0","","103","34"
"5471","231057","0","","103","35"
"5475","5185","0","","105","27"
"5476","231063","0","","103","36"
"5477","231064","0","","104","29"
"5478","231065","0","","104","30"
"5479","231070","0","","104","31"
"5480","196718","0","","577","4"
"5481","193455","0","","254","16"
"5486","159456","0","","105","28"
"5487","159456","0","","104","32"
"5488","159456","0","","103","37"
"5489","159456","0","","102","25"
"5490","231548","0","","253","19"
"5491","231546","0","","253","20"
"5492","231549","0","","253","21"
"5497","231549","0","","254","17"
"5498","231554","0","","254","18"
"5499","686","0","","267","12"
"5500","231555","0","","255","19"
"5501","231550","0","","255","20"
"5502","231546","0","","255","21"
"5503","231564","0","","62","16"
"5504","231565","0","","62","17"
"5505","66","0","","62","18"
"5506","231567","0","","63","16"
"5507","231568","0","","63","17"
"5508","231584","0","","64","16"
"5509","231582","0","","64","17"
"5510","231596","0","","64","18"
"5511","231598","0","","64","19"
"5512","231602","0","","268","21"
"5513","231605","0","","270","18"
"5514","231606","0","","270","19"
"5515","231602","0","","269","24"
"5516","231627","0","","269","25"
"5517","231633","0","","270","20"
"5518","231644","0","","65","24"
"5519","231642","0","","65","25"
"5520","231657","0","","66","27"
"5521","231665","0","","66","28"
"5522","231667","0","","70","19"
"5523","231663","0","","70","20"
"5524","231661","0","","70","21"
"5525","231682","0","","256","22"
"5526","231687","0","","257","22"
"5527","231688","0","","258","26"
"5528","231689","0","","258","27"
"5529","231691","0","","259","27"
"5530","1752","0","","259","28"
"5531","79327","0","","259","29"
"5532","196819","0","","259","30"
"5533","231719","0","","259","31"
"5534","231691","0","","261","26"
"5535","231716","0","","261","27"
"5536","231718","0","","261","28"
"5537","231691","0","","260","25"
"5538","231721","0","","262","25"
"5539","231722","0","","262","26"
"5540","231723","0","","263","28"
"5541","231780","0","","264","23"
"5542","231785","0","","264","24"
"5543","231788","0","","269","26"
"5544","231791","0","","265","8"
"5545","231799","0","","265","9"
"5546","231792","0","","265","10"
"5547","231811","0","","265","11"
"5548","231811","0","","266","12"
"5549","231795","0","","267","13"
"5550","231793","0","","267","14"
"5551","231794","0","","267","15"
"5552","231811","0","","267","16"
"5553","231842","0","","72","21"
"5554","231824","0","","72","22"
"5555","231827","0","","72","23"
"5556","231833","0","","71","19"
"5557","231830","0","","71","20"
"5558","231834","0","","73","28"
"5559","231847","0","","73","29"
"5560","231876","0","","270","21"
"5561","231551","0","","254","19"
"5562","108853","0","","64","20"
"5564","109304","0","","254","20"
"5565","231546","0","","254","21"
"5569","2061","0","","256","23"
"5570","2061","0","","258","28"
"5571","231725","0","","264","25"
"5572","231630","0","","63","18"
"5573","232643","0","","262","27"
"5574","232670","0","","265","12"
"5575","231283","0","","103","38"
"5576","232698","0","","258","29"
"5580","229976","0","","66","29"
"5584","231667","0","","65","26"
"5585","234153","0","","266","13"
"5586","234153","0","","267","17"
"5596","234702","0","","258","30"
"5597","48792","0","","250","18"
"5598","187698","0","","253","22"
"5599","187650","0","","253","23"
"5600","187650","0","","254","22"
"5601","187698","0","","254","23"
"5602","234955","0","","255","22"
"5603","198590","232670","","265","13"
"5604","231721","0","","264","26"
"5605","19236","0","","257","23"
"5606","86949","0","","63","19"
"5607","235219","0","","64","21"
"5608","235313","0","","63","20"
"5609","11426","0","","64","22"
"5610","235450","0","","62","19"
