Id,Unknown0,Unknown1,Unknown2,Unknown3
"459","128360","116","0","0"
"460","128370","116","0","1"
"461","128359","129","0","0"
"462","128371","129","0","1"
"463","58803","130","0","0"
"464","107328","131","0","0"
"465","128359","133","0","0"
"466","128371","133","0","1"
"467","30699","134","0","0"
"468","30699","134","0","1"
"469","30699","135","0","0"
"470","30699","135","0","1"
"471","128361","128","0","0"
"472","128369","128","0","1"
"473","125209","136","0","0"
"476","108468","138","0","0"
"478","107328","139","0","0"
"480","110456","140","0","0"
"482","31609","141","0","0"
"483","31609","141","0","1"
"484","82826","142","0","0"
"485","118240","137","0","0"
"486","128360","143","0","0"
"487","128370","143","0","1"
"489","65972","145","0","0"
"493","30396","144","0","0"
"494","10612","147","0","0"
"495","10612","147","0","1"
"497","15460","149","0","0"
"499","39818","150","0","0"
"500","125367","151","0","0"
"502","37050","152","0","0"
"503","52052","146","0","0"
"510","5286","155","0","0"
"512","1905","155","0","1"
"513","127346","156","0","0"
"514","77408","156","0","1"
"517","137263","158","0","0"
"518","137264","158","0","1"
"519","137174","159","0","0"
"520","137264","159","0","1"
"521","44821","160","0","0"
"523","33773","162","0","0"
"524","35727","163","0","0"
"526","140229","163","0","1"
"527","33169","164","0","0"
"530","36449","164","0","1"
"531","109641","165","0","0"
"532","109641","165","0","1"
"536","45900","161","0","0"
"537","90011","168","0","0"
"543","40488","170","0","0"
"544","28187","170","0","1"
"545","26003","171","0","0"
"546","28456","172","0","0"
"547","47104","173","0","0"
"548","47104","173","0","1"
"549","111743","174","0","0"
"550","27862","175","0","0"
"551","28345","176","0","0"
"552","80266","177","0","0"
"553","80266","177","0","1"
"554","122072","178","0","0"
"557","108731","179","0","0"
"558","113270","179","0","1"
"559","63052","180","0","0"
"560","28188","181","0","0"
"561","137176","166","0","0"
"562","140345","167","0","0"
"564","108923","182","0","0"
"565","13316","183","0","0"
"566","105940","184","0","0"
"567","126759","184","0","1"
"568","128366","185","0","0"
"569","49968","186","0","0"
"570","73465","186","0","1"
"571","35781","187","0","0"
"572","5112","188","0","0"
"573","29405","189","0","0"
"574","74051","189","0","1"
"575","18842","190","0","0"
"578","58137","193","0","0"
"580","1908","194","0","0"
"581","44241","195","0","0"
"586","35561","198","0","0"
"587","35561","198","0","1"
"588","38633","199","0","0"
"589","35939","200","0","0"
"590","129456","201","0","0"
"592","50252","203","0","0"
"594","117049","204","0","0"
"596","5600","206","0","0"
"597","11505","206","0","1"
"598","57020","207","0","0"
"599","118803","208","0","0"
"601","14879","210","0","0"
"602","92961","132","0","0"
"603","88471","211","0","0"
"604","30648","212","0","0"
"605","30648","212","0","1"
"606","28738","213","0","0"
"607","48045","214","0","0"
"608","80280","215","0","0"
"611","128361","217","0","0"
"612","128369","217","0","1"
"613","128361","218","0","0"
"614","128369","218","0","1"
"615","3364","219","0","0"
"616","57848","219","0","1"
"617","2057","220","0","0"
"618","1927","220","0","1"
"619","25538","221","0","0"
"620","25538","221","0","1"
"621","61620","222","0","0"
"622","7944","222","0","1"
"623","51905","205","0","0"
"624","923","223","0","0"
"625","15217","224","0","0"
"626","116647","224","0","1"
"627","34670","216","0","0"
"628","30882","216","0","1"
"630","28802","225","0","0"
"631","67149","225","0","1"
"632","20978","191","0","0"
"633","27842","192","0","0"
"634","13024","196","0","0"
"635","13024","196","0","1"
"636","40244","197","0","0"
"637","84911","197","0","1"
"638","4087","148","0","0"
"639","16004","153","0","0"
"640","64620","154","0","0"
"641","140345","157","0","0"
"642","89116","157","0","1"
"643","25233","226","0","0"
"644","19356","227","0","0"
"645","85574","228","0","0"
"646","83761","229","0","0"
"647","83761","229","0","1"
"648","90012","230","0","0"
"649","52492","231","0","0"
"650","52492","231","0","1"
"651","89576","232","0","0"
"652","82595","233","0","0"
"653","82595","233","0","1"
"654","55939","234","0","0"
"655","37169","235","0","0"
"656","62235","235","0","1"
"657","2236","236","0","0"
"658","19142","236","0","1"
"659","28633","237","0","0"
"660","65461","238","0","0"
"661","57763","193","0","1"
"662","129456","202","0","0"
"663","89551","209","0","0"
"664","140748","167","0","1"
"665","2179","239","0","0"
"666","2179","239","0","1"
"667","32471","240","0","0"
"668","32471","240","0","1"
"669","45861","241","0","0"
"670","5285","242","0","0"
"671","61297","243","0","0"
"672","61297","243","0","1"
"673","23481","244","0","0"
"674","23481","244","0","1"
"443","5597","119","0","0"
"457","49340","127","0","0"
