Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9
"61","20672","0","0","0","0","0","0","0","12","0"
"62","22766","0","0","0","0","0","0","0","12","0"
"63","22911","0","0","0","0","0","0","0","4","0"
"66","24275","0","0","0","0","0","0","2","0","0"
"67","24450","0","0","0","0","0","0","0","12","0"
"68","24927","0","0","79636","0","0","0","0","0","0"
"69","28500","0","0","0","0","0","0","0","12","0"
"70","29364","0","0","0","0","0","0","2","0","0"
"71","29627","0","0","0","0","0","0","0","12","0"
"72","29909","0","0","0","0","0","0","2","0","0"
"73","29921","0","0","0","0","0","0","0","12","0"
"75","30628","0","0","0","0","0","0","0","12","0"
"76","30831","0","0","0","0","0","0","0","12","0"
"77","30991","0","0","0","0","0","0","0","12","0"
"78","31819","0","0","0","0","0","7","0","0","0"
"80","32199","0","0","0","0","0","0","0","12","0"
"81","32612","0","0","0","0","0","0","0","12","0"
"82","32615","0","0","0","0","0","0","0","12","0"
"84","32648","0","0","0","0","0","0","0","12","0"
"85","32772","0","0","0","0","0","0","2","0","0"
"86","32811","0","0","0","0","0","0","0","12","0"
"87","32943","0","0","0","0","0","0","0","12","0"
"88","34097","0","0","0","0","0","1","0","0","0"
"89","34189","0","0","0","0","0","0","0","12","0"
"90","34243","0","0","0","0","0","7","0","0","0"
"91","34428","0","0","0","0","0","10","0","0","0"
"92","34840","0","0","0","0","0","0","0","12","0"
"93","34858","0","0","0","0","0","0","0","12","0"
"94","35062","0","0","0","0","0","0","0","4","0"
"95","35205","0","0","0","0","0","0","0","12","0"
"97","35754","0","0","0","0","0","0","0","4","0"
"98","35771","0","0","0","0","0","0","2","0","0"
"99","36038","0","0","0","0","0","0","0","4","0"
"100","36058","0","0","0","0","0","0","0","4","0"
"102","36458","0","0","0","0","0","0","0","7","0"
"103","36535","0","0","0","0","0","0","0","12","0"
"104","36544","0","0","0","0","0","0","0","12","0"
"105","36554","0","0","0","65219","0","0","0","0","0"
"106","36734","0","0","0","0","0","0","2","0","0"
"108","37251","0","0","0","0","0","0","2","0","0"
"109","37255","0","0","0","0","0","0","2","0","0"
"110","37259","0","0","0","0","0","0","2","0","0"
"111","37511","0","0","0","0","0","0","0","4","0"
"112","37821","0","0","0","0","0","0","0","12","0"
"113","37897","0","0","79636","0","0","0","0","0","0"
"114","38895","0","0","0","0","0","0","2","0","0"
"115","38959","0","0","0","0","0","0","2","0","0"
"116","38985","0","0","0","0","0","0","0","7","0"
"117","39596","0","0","0","0","0","0","0","12","0"
"118","40392","0","0","0","0","0","1","0","0","0"
"119","41253","0","0","0","0","0","0","0","12","0"
"120","41272","0","0","0","0","0","0","0","4","0"
"121","41467","0","0","0","0","0","5","0","0","0"
"122","41947","0","0","79636","0","0","0","0","0","0"
"123","42325","0","0","0","0","0","0","2","0","0"
"124","42347","0","0","0","0","0","0","0","12","0"
"126","42969","0","0","0","0","0","0","0","12","0"
"127","43070","0","0","0","0","0","0","0","12","0"
"128","43071","0","0","0","0","0","0","0","12","0"
"129","43221","0","0","0","0","0","0","0","12","0"
"130","43222","0","0","0","0","0","0","0","12","0"
"131","43229","0","0","0","0","0","0","0","12","0"
"132","44029","0","0","44021","0","0","0","0","0","0"
"135","44083","0","0","44021","0","0","0","0","0","0"
"138","44505","0","0","0","0","0","0","0","12","0"
"140","44875","0","0","0","0","0","0","2","0","0"
"141","45317","0","0","0","0","0","0","0","20","0"
"142","45438","0","0","41425","0","0","0","0","0","0"
"143","46315","0","0","0","0","0","0","0","4","0"
"144","46808","0","0","0","0","0","0","0","12","0"
"145","46996","0","0","0","0","0","0","0","12","0"
"147","47395","0","0","0","0","0","0","0","12","0"
"148","47417","0","0","0","0","0","0","0","12","0"
"150","47679","0","0","0","0","0","0","13","0","0"
"151","47702","0","0","0","0","0","0","13","0","0"
"152","47722","0","0","0","0","0","0","13","0","0"
"153","48020","62388","0","0","0","0","0","0","0","0"
"154","48355","0","0","0","0","0","0","0","12","0"
"155","48357","0","0","0","0","0","0","0","12","0"
"156","48796","0","0","0","0","0","0","0","12","0"
"157","48929","0","0","79636","0","0","0","0","0","0"
"159","49376","0","0","0","65219","0","0","0","0","0"
"161","49692","0","0","0","49946","0","0","0","0","0"
"162","50240","0","0","0","0","0","22","0","0","0"
"163","50251","0","0","0","0","0","0","13","0","0"
"165","50874","0","0","0","0","0","0","0","4","0"
"166","50876","0","0","0","0","0","0","0","4","0"
"170","51913","0","0","0","0","0","0","0","12","0"
"171","52053","0","49777","0","49946","0","0","0","0","0"
"172","52060","0","0","0","0","0","0","0","12","0"
"173","52226","52255","0","0","0","0","0","0","0","0"
"175","52641","0","0","79636","0","0","0","0","0","0"
"177","52862","0","0","0","0","0","0","13","0","0"
"178","52864","0","0","0","0","0","0","13","0","0"
"179","52951","0","0","0","0","0","0","0","12","0"
"180","53031","0","0","0","53031","0","0","0","0","0"
"181","53174","0","0","0","53095","0","0","0","0","0"
"186","53497","0","0","0","0","0","13","0","0","0"
"187","53625","0","0","0","0","0","0","0","4","0"
"190","55001","0","0","79636","0","0","0","0","0","0"
"191","55033","55032","0","0","0","0","0","0","0","0"
"192","55042","55032","0","0","0","0","0","0","0","0"
"194","55982","0","0","0","0","0","0","0","4","0"
"195","56269","0","0","0","0","0","0","0","12","0"
"196","56426","0","0","0","0","0","0","2","0","0"
"197","56581","0","0","0","0","0","2","0","0","0"
"198","56753","56750","0","0","0","0","0","0","0","0"
"199","56793","52255","0","0","0","0","0","0","0","0"
"201","56893","0","0","0","0","0","0","2","0","0"
"202","57774","0","0","0","0","0","5","0","0","0"
"203","57922","0","49777","0","49946","0","0","0","0","0"
"204","58506","0","0","0","0","0","0","0","12","0"
"205","58543","0","0","0","0","0","0","0","12","0"
"206","58984","0","0","0","0","0","0","0","12","0"
"207","59109","0","0","0","0","0","2","0","0","0"
"208","59193","0","0","61498","0","0","0","0","0","0"
"209","59194","0","0","61499","0","0","0","0","0","0"
"210","59196","0","0","61497","0","0","0","0","0","0"
"211","59200","0","0","79636","0","0","0","0","0","0"
"212","59395","0","0","0","59832","0","0","0","0","0"
"213","59611","0","0","0","0","0","0","0","4","0"
"214","59622","0","0","0","49946","0","0","0","0","0"
"215","59702","4341","0","0","0","0","0","0","0","0"
"216","60287","0","0","0","49946","0","0","0","0","0"
"218","60587","56706","0","0","0","0","0","0","0","0"
"219","61093","61171","0","0","0","0","0","0","0","0"
"220","61140","0","0","0","0","0","0","2","0","0"
"221","61484","49135","0","0","0","0","0","0","0","0"
"222","61496","12345","0","0","0","0","0","0","0","0"
"223","61781","0","0","0","61781","0","0","0","0","0"
"224","61784","61801","0","0","0","0","0","0","0","0"
"225","61785","61798","0","0","0","0","0","0","0","0"
"226","61786","61802","0","0","0","0","0","0","0","0"
"227","61787","61799","0","0","0","0","0","0","0","0"
"228","61788","61800","0","0","0","0","0","0","0","0"
"229","61815","0","0","0","61815","0","0","0","0","0"
"230","62025","62028","0","0","0","0","0","0","0","0"
"231","62125","0","0","0","0","0","0","2","0","0"
"232","62306","0","0","62340","0","0","0","0","0","0"
"233","62324","62340","0","0","0","0","0","0","0","0"
"234","62359","0","0","0","49946","0","0","0","0","0"
"235","62395","0","0","0","62374","0","0","0","0","0"
"236","62400","0","0","0","62336","0","0","0","0","0"
"237","62412","0","0","62433","0","0","0","0","0","0"
"238","62416","0","0","62433","0","0","0","0","0","0"
"239","62419","0","0","62433","0","0","0","0","0","0"
"240","62425","0","0","62433","0","0","0","0","0","0"
"241","62426","0","0","62433","0","0","0","0","0","0"
"242","62427","0","0","62433","0","0","0","0","0","0"
"243","62439","0","0","0","62438","0","0","0","0","0"
"244","62473","62496","0","0","0","0","0","0","0","0"
"246","62482","0","62495","0","0","0","0","0","0","0"
"247","62486","62480","0","0","0","0","0","0","0","0"
"248","62490","0","0","62340","0","0","0","0","0","0"
"249","62634","0","0","0","49946","0","0","0","0","0"
"250","62645","0","0","0","49946","0","0","0","0","0"
"251","62673","0","0","62719","0","0","0","0","0","0"
"252","62719","0","0","62665","0","0","0","0","0","0"
"254","62846","0","0","62798","0","0","0","0","0","0"
"255","63003","0","0","62799","0","0","0","0","0","0"
"256","63018","0","0","62776","63024","0","0","0","0","0"
"257","63024","0","0","62776","63018","0","0","0","0","0"
"258","63031","0","0","62978","0","0","0","0","0","0"
"259","63148","0","0","0","0","0","0","0","17","0"
"260","63361","0","63034","0","0","0","0","0","0","0"
"261","63362","0","63034","0","0","0","0","0","0","0"
"262","63363","0","63034","0","0","0","0","0","0","0"
"263","63545","0","0","0","61969","0","0","0","0","0"
"264","63884","0","0","0","0","0","0","0","0","22"
"265","64104","0","0","64100","0","0","0","0","0","0"
"266","64145","0","0","0","63988","0","0","0","0","0"
"267","64176","0","64175","0","0","0","0","0","0","0"
"268","64234","0","0","62776","65121","0","0","0","0","0"
"269","64414","0","0","62433","0","0","0","0","0","0"
"270","64454","0","0","62798","0","0","0","0","0","0"
"271","64465","0","0","0","64497","0","0","0","0","0"
"272","64979","0","0","0","49946","0","0","0","0","0"
"273","65121","0","0","62776","64234","0","0","0","0","0"
"274","65403","0","0","65400","0","0","0","0","0","0"
"276","65802","0","0","41425","0","0","0","0","0","0"
"277","66009","0","0","0","61988","0","0","0","0","0"
"278","66010","0","0","61988","0","0","0","0","0","0"
"279","66011","0","0","61987","0","0","0","0","0","0"
"280","66197","0","0","0","66326","0","0","0","0","0"
"281","66209","0","0","0","66197","0","0","0","0","0"
"282","66237","0","0","0","66326","0","0","0","0","0"
"283","66283","0","0","0","66326","0","0","0","0","0"
"284","66379","0","0","0","66311","0","0","0","0","0"
"285","66528","0","0","0","66326","0","0","0","0","0"
"286","66718","0","0","0","66718","0","0","0","0","0"
"293","67247","0","0","0","67251","0","0","0","0","0"
"295","67340","0","0","0","0","0","0","0","12","0"
"297","67387","0","62495","0","0","0","0","0","0","0"
"298","67574","0","0","0","67574","0","0","0","0","0"
"300","67820","0","67823","0","0","0","0","0","0","0"
"304","68470","0","68479","68472","68472","0","0","0","0","0"
"305","68471","0","68478","68472","68472","0","0","0","0","0"
"306","68641","0","0","0","68529","0","0","0","0","0"
"307","68927","0","0","0","68529","0","0","0","0","0"
"308","68934","0","0","0","68530","0","0","0","0","0"
"309","68947","0","0","0","68530","0","0","0","0","0"
"310","68980","0","0","0","73879","0","0","0","0","0"
"311","69030","0","0","0","73879","0","0","0","0","0"
"312","69057","0","0","69076","0","0","0","0","0","0"
"313","69138","0","0","69076","0","0","0","0","0","0"
"314","69278","0","0","0","69278","0","0","0","0","0"
"315","69445","0","0","0","69438","0","0","0","0","0"
"316","69471","0","0","69487","0","0","0","0","0","0"
"317","69489","0","0","0","69438","0","0","0","0","0"
"318","69511","0","69510","0","0","0","0","0","0","0"
"319","69563","0","0","0","69438","0","0","0","0","0"
"320","69674","0","0","0","70002","0","0","0","0","0"
"321","69678","0","70120","0","0","0","0","0","0","0"
"322","69771","0","0","0","49256","0","0","0","0","0"
"323","69772","0","0","0","49256","0","0","0","0","0"
"324","69871","0","0","69871","69871","0","0","0","0","0"
"325","69900","0","0","69876","0","0","0","0","0","0"
"326","69908","69876","0","0","0","0","0","0","0","0"
"327","70127","0","0","0","70157","0","0","0","0","0"
"329","70157","0","0","0","72290","0","0","0","0","0"
"330","70162","0","70121","0","0","0","0","0","0","0"
"331","70192","0","71507","0","0","0","0","0","0","0"
"332","70222","0","70120","0","0","0","0","0","0","0"
"333","70287","0","0","0","0","0","0","0","12","0"
"334","70295","0","70121","0","0","0","0","0","0","0"
"335","70331","0","0","0","5384","0","0","0","0","0"
"336","70338","0","0","0","72846","0","0","0","0","0"
"337","70346","0","0","0","71971","0","0","0","0","0"
"338","70360","70346","0","0","0","0","0","0","0","0"
"339","70447","0","0","0","70530","0","0","0","0","0"
"341","70498","0","0","72679","0","0","0","0","0","0"
"342","70501","0","0","0","72546","0","0","0","0","0"
"343","70510","0","0","0","69705","0","0","0","0","0"
"344","70539","0","0","0","71971","0","0","0","0","0"
"345","70609","0","70121","0","0","0","0","0","0","0"
"346","70672","0","0","0","70812","0","0","0","0","0"
"349","70911","0","0","0","70953","0","0","0","0","0"
"350","70920","0","0","0","70955","0","0","0","0","0"
"351","71077","0","0","0","70157","0","0","0","0","0"
"352","71087","0","0","0","61815","0","0","0","0","0"
"355","71250","0","0","0","29266","0","0","0","0","0"
"356","71271","0","0","0","29266","0","0","0","0","0"
"358","71466","0","70203","0","0","0","0","0","0","0"
"359","71518","0","71516","0","0","0","0","0","0","0"
"360","71550","0","0","61988","0","0","0","0","0","0"
"361","71580","0","0","69076","0","0","0","0","0","0"
"362","71647","0","0","0","29266","0","0","0","0","0"
"364","72052","72059","0","0","0","0","0","0","0","0"
"365","72202","0","72178","0","0","0","0","0","0","0"
"366","72254","0","0","0","72293","0","0","0","0","0"
"367","72255","0","72293","0","0","0","0","0","0","0"
"368","72272","0","0","0","70001","0","0","0","0","0"
"370","72289","0","72290","0","0","0","0","0","0","0"
"371","72295","0","0","0","70447","0","0","0","0","0"
"372","72297","0","0","0","72214","0","0","0","0","0"
"373","72299","0","0","0","69240","0","0","0","0","0"
"377","72409","0","72410","0","0","0","0","0","0","0"
"378","72424","0","0","0","72466","0","0","2","0","0"
"388","72465","0","0","0","72466","0","0","2","0","0"
"400","72762","0","0","72679","68985","0","0","0","0","0"
"412","72864","0","0","0","72884","0","0","0","0","0"
"413","72865","0","0","0","72884","0","0","0","0","0"
"418","72934","0","72154","0","0","0","0","0","0","0"
"422","73142","0","0","69076","0","0","0","0","0","0"
"426","73771","73770","0","0","0","0","0","0","0","0"
"430","73830","73829","0","0","0","0","0","0","0","0"
"431","73832","73831","0","0","0","0","0","0","0","0"
"432","73833","73834","0","0","0","0","0","0","0","0"
"433","74203","0","0","75572","75572","0","0","0","0","0"
"434","74204","0","0","75572","75572","0","0","0","0","0"
"435","74205","0","0","75572","75572","0","0","0","0","0"
"439","74502","0","0","0","74502","0","0","0","0","0"
"440","75127","0","74276","0","0","0","0","0","0","0"
"441","75350","0","0","0","68529","0","0","0","0","0"
"443","76069","0","0","61551","0","0","0","0","0","0"
"444","76071","0","0","61551","0","0","0","0","0","0"
"445","76096","0","0","61551","0","0","0","0","0","0"
"446","76098","0","0","61551","0","0","0","0","0","0"
"447","76114","0","0","61551","0","0","0","0","0","0"
"448","76116","0","0","61551","0","0","0","0","0","0"
"450","77606","0","0","77609","0","0","0","0","0","0"
"456","3439","0","0","0","3436","0","0","0","0","0"
"457","5916","0","0","0","0","0","0","0","12","0"
"458","6408","0","0","0","0","0","0","0","12","0"
"459","6920","0","0","0","0","0","0","0","12","0"
"460","7160","0","0","0","0","0","0","2","0","0"
"461","23452","0","0","0","0","0","0","0","0","12"
"462","35570","0","0","0","0","0","0","0","4","0"
"463","65216","0","0","65234","0","0","0","0","0","0"
"464","65231","0","0","65234","0","0","0","0","0","0"
"465","65233","0","0","65234","0","0","0","0","0","0"
"466","65405","0","0","0","65464","0","0","0","0","0"
"467","65598","0","0","62776","63024","0","0","0","0","0"
"468","65786","65911","0","0","0","0","0","0","0","0"
"469","65865","65911","0","0","0","0","0","0","0","0"
"470","65887","65911","0","0","0","0","0","0","0","0"
"474","66772","0","0","46957","0","0","0","0","0","0"
"475","66894","0","0","66894","0","0","0","0","0","0"
"476","66914","0","0","0","66894","0","0","0","0","0"
"477","67053","0","0","0","47020","0","0","0","0","0"
"479","67508","67502","0","0","0","0","0","0","0","0"
"480","67522","67502","0","0","0","0","0","0","0","0"
"481","67524","67502","0","0","0","0","0","0","0","0"
"482","67525","67502","0","0","0","0","0","0","0","0"
"483","67526","67502","0","0","0","0","0","0","0","0"
"484","67555","0","0","0","67476","0","0","0","0","0"
"486","67917","0","0","0","67919","0","0","0","0","0"
"487","67963","0","0","0","0","0","0","13","0","0"
"488","68172","68171","0","0","0","0","0","0","0","0"
"489","68173","68171","0","0","0","0","0","0","0","0"
"490","68176","0","68165","0","0","0","0","0","0","0"
"491","68178","68172","0","0","0","0","0","0","0","0"
"492","68182","68181","0","0","0","0","0","0","0","0"
"493","68265","0","0","0","29266","0","0","0","0","0"
"494","68292","68290","0","0","0","0","0","0","0","0"
"495","68564","68579","0","0","0","0","0","0","0","0"
"496","68577","68579","0","0","0","0","0","0","0","0"
"497","68735","0","0","68735","0","0","0","0","0","0"
"498","68953","0","68482","0","0","0","0","0","0","0"
"499","69251","0","0","68630","0","0","0","0","0","0"
"500","69283","0","0","69010","0","0","0","0","0","0"
"501","69862","0","0","68651","68651","0","0","0","0","0"
"502","70456","0","0","0","0","0","0","0","12","0"
"503","70459","0","70447","0","0","0","0","0","0","0"
"504","70797","70794","0","0","0","0","0","0","0","0"
"505","70898","0","0","70899","70899","0","0","0","0","0"
"506","71442","0","0","71442","0","0","0","0","0","0"
"507","71511","0","69485","0","0","0","0","0","0","0"
"508","71710","0","0","71710","0","0","0","0","0","0"
"509","71771","0","71775","0","0","0","0","0","0","0"
"510","72631","0","0","72644","0","0","0","0","0","0"
"511","72632","0","0","72644","0","0","0","0","0","0"
"512","72634","0","0","72644","0","0","0","0","0","0"
"513","73068","0","0","0","0","0","0","13","0","0"
"514","73131","0","0","73132","73132","0","0","0","0","0"
"515","73179","0","0","73179","0","0","0","0","0","0"
"516","73238","0","0","46957","0","0","0","0","0","0"
"517","73257","75990","0","0","0","0","0","0","0","0"
"518","73387","0","0","0","0","0","0","13","0","0"
"519","73392","0","0","0","0","0","0","0","12","0"
"520","73486","0","0","0","73427","0","0","0","0","0"
"521","73570","0","0","46957","0","0","0","0","0","0"
"522","73601","0","0","73633","0","0","0","0","0","0"
"523","73603","0","0","73616","0","0","0","0","0","0"
"524","73608","0","0","73633","0","0","0","0","0","0"
"525","73609","0","0","73635","0","0","0","0","0","0"
"526","73610","0","0","73635","0","0","0","0","0","0"
"527","73611","0","0","73637","0","0","0","0","0","0"
"528","73612","0","0","73637","0","0","0","0","0","0"
"529","73648","0","0","73616","0","0","0","0","0","0"
"531","73873","0","0","0","73873","0","0","0","0","0"
"532","74003","0","0","0","74003","0","0","0","0","0"
"533","74010","74008","0","0","0","0","0","0","0","0"
"534","74011","74009","0","0","0","0","0","0","0","0"
"535","74012","74009","0","0","0","0","0","0","0","0"
"536","74013","74008","0","0","0","0","0","0","0","0"
"537","74087","0","0","74073","0","0","0","0","0","0"
"538","74089","0","0","74114","0","0","0","0","0","0"
"539","74101","0","0","0","74101","0","0","0","0","0"
"540","74351","0","0","74351","0","0","0","0","0","0"
"541","74415","0","0","0","0","0","0","13","0","0"
"544","75471","0","75470","0","0","0","0","0","0","0"
"546","75560","75990","0","0","0","0","0","0","0","0"
"548","75774","0","0","0","59632","0","0","0","0","0"
"549","75991","75990","0","0","0","0","0","0","0","0"
"550","76024","0","75901","0","0","0","0","0","0","0"
"551","76033","0","0","0","75919","0","0","0","0","0"
"552","76042","0","0","76042","0","0","0","0","0","0"
"553","76106","0","0","76042","0","0","0","0","0","0"
"554","76121","0","76039","0","0","0","0","0","0","0"
"555","76214","0","0","0","66326","0","0","0","0","0"
"556","76232","0","0","0","56512","0","0","0","0","0"
"557","76233","0","0","0","56512","0","0","0","0","0"
"558","76253","0","0","0","56512","0","0","0","0","0"
"560","76569","0","0","0","76569","0","0","0","0","0"
"561","76596","0","0","76596","76596","0","0","0","0","0"
"562","76676","0","0","0","76681","0","0","0","0","0"
"564","76859","76867","0","0","0","0","0","0","0","0"
"565","76887","0","0","76847","0","0","0","0","0","0"
"566","76889","0","0","76847","0","0","0","0","0","0"
"567","76894","0","0","0","76894","0","0","0","0","0"
"568","76904","0","0","0","76956","0","0","0","0","0"
"570","77055","0","0","76847","0","0","0","0","0","0"
"571","77231","0","77224","0","0","0","0","0","0","0"
"572","77275","0","0","77281","0","0","0","0","0","0"
"573","77313","0","0","0","77313","0","0","0","0","0"
"574","77475","0","0","69876","0","0","0","0","0","0"
"575","77645","0","0","0","77647","0","0","0","0","0"
"576","77720","0","0","0","0","0","0","2","0","0"
"577","77725","0","0","77725","0","0","0","0","0","0"
"578","77770","77736","0","0","0","0","0","0","0","0"
"579","77774","0","0","0","0","0","0","0","12","0"
"580","77780","0","0","0","0","0","0","0","12","0"
"581","77806","0","0","0","0","0","0","0","12","0"
"582","77812","0","0","0","56512","0","0","0","0","0"
"583","77902","0","77872","0","0","0","0","0","0","0"
"584","77903","0","77873","0","0","0","0","0","0","0"
"586","78176","0","0","76847","0","0","0","0","0","0"
"587","78177","0","0","0","76894","0","0","0","0","0"
"588","78178","0","0","76847","0","0","0","0","0","0"
"589","78179","0","0","76847","0","0","0","0","0","0"
"590","78283","78279","0","0","0","0","0","0","0","0"
"592","78297","78308","0","0","0","0","0","0","0","0"
"593","78319","0","78318","0","0","0","0","0","0","0"
"594","78371","0","0","62340","0","0","0","0","0","0"
"596","78503","0","78168","0","0","0","0","0","0","0"
"597","78519","78516","0","0","0","0","0","0","0","0"
"598","78525","0","78321","0","0","0","0","0","0","0"
"599","78702","78703","0","0","0","0","0","0","0","0"
"600","78832","78837","0","0","0","0","0","0","0","0"
"601","78846","0","78953","0","0","0","0","0","0","0"
"602","78875","0","78897","0","0","0","0","0","0","0"
"603","78891","0","78897","0","0","0","0","0","0","0"
"606","79042","0","82251","0","0","0","0","0","0","0"
"607","79045","0","0","78955","0","0","0","0","0","0"
"608","79051","0","83033","0","0","0","0","0","0","0"
"609","79091","0","0","0","79098","0","0","0","0","0"
"610","79103","0","0","0","75511","0","0","0","0","0"
"611","79153","0","0","0","79098","0","0","0","0","0"
"612","79159","0","79130","0","0","0","0","0","0","0"
"614","79403","0","0","0","0","0","0","0","12","0"
"615","79552","0","0","0","79551","0","0","0","0","0"
"616","79624","0","78740","0","0","0","0","0","0","0"
"617","79652","0","79612","0","79652","0","0","0","0","0"
"618","79688","0","0","0","79688","0","0","0","0","0"
"619","79830","0","0","0","65219","0","0","0","0","0"
"620","80093","0","0","0","80093","0","0","0","0","0"
"621","80130","0","0","0","70157","0","0","0","0","0"
"622","80133","0","68481","0","0","0","0","0","0","0"
"623","80134","0","68483","0","0","0","0","0","0","0"
"624","80174","0","0","0","77647","0","0","0","0","0"
"625","80180","80186","0","0","0","0","0","0","0","0"
"627","80645","80766","0","0","0","0","0","0","0","0"
"628","80646","80769","0","0","0","0","0","0","0","0"
"629","80648","80768","0","0","0","0","0","0","0","0"
"630","80649","80764","0","0","0","0","0","0","0","0"
"631","80652","80770","0","0","0","0","0","0","0","0"
"632","80655","80762","0","0","0","0","0","0","0","0"
"633","80665","0","0","80666","0","0","0","0","0","0"
"634","80718","80763","0","0","0","0","0","0","0","0"
"635","80747","80767","0","0","0","0","0","0","0","0"
"636","80786","0","0","74351","0","0","0","0","0","0"
"637","80842","0","0","74351","0","0","0","0","0","0"
"638","80858","0","0","74351","0","0","0","0","0","0"
"639","80859","0","0","74351","0","0","0","0","0","0"
"640","80994","0","0","80994","0","0","0","0","0","0"
"641","81002","0","81011","0","0","0","0","0","0","0"
"642","81180","0","0","74351","0","0","0","0","0","0"
"643","81182","0","0","74351","0","0","0","0","0","0"
"644","81224","0","0","0","81227","0","0","0","0","0"
"645","81375","0","81377","0","0","0","0","0","0","0"
"646","81490","0","0","81471","0","0","0","0","0","0"
"647","81506","81514","0","0","0","0","0","0","0","0"
"648","81513","0","0","81513","0","0","0","0","0","0"
"649","81514","81513","0","81514","0","0","0","0","0","0"
"650","81541","81514","0","0","0","0","0","0","0","0"
"652","81683","0","0","0","0","0","0","0","12","0"
"688","6607","0","0","0","11920","0","0","0","0","0"
"689","82058","0","0","0","0","0","0","2","0","0"
"690","82229","0","83020","0","78947","0","0","0","0","0"
"691","82273","0","0","74351","0","0","0","0","0","0"
"692","82274","0","0","74351","0","0","0","0","0","0"
"710","81526","0","0","81525","0","0","0","0","0","0"
"711","82617","0","0","0","82617","0","0","0","0","0"
"712","82644","77559","0","0","0","0","0","0","0","0"
"713","82717","0","0","0","0","0","0","0","12","0"
"714","82788","0","0","0","0","0","0","0","12","0"
"715","82820","0","0","0","0","0","0","0","12","0"
"716","82823","0","0","74351","0","0","0","0","0","0"
"717","82828","0","0","0","65219","0","0","0","0","0"
"721","75056","0","0","0","82864","0","0","0","0","0"
"722","82870","0","0","74351","0","0","0","0","0","0"
"727","82970","0","82962","0","0","0","0","0","0","0"
"728","83024","0","83022","0","78948","0","0","0","0","0"
"729","83044","0","81377","0","0","0","0","0","0","0"
"730","83045","0","81377","0","0","0","0","0","0","0"
"737","83242","0","0","61431","0","0","0","0","0","0"
"738","83243","0","0","61431","0","0","0","0","0","0"
"739","83244","0","0","61431","0","0","0","0","0","0"
"740","83245","0","0","61431","0","0","0","0","0","0"
"748","83791","0","0","83812","0","0","0","0","0","0"
"749","83794","0","0","83814","0","0","0","0","0","0"
"751","83795","0","0","83815","0","0","0","0","0","0"
"752","82766","0","83863","0","0","0","0","0","0","0"
"755","83946","0","0","0","83569","0","0","0","0","0"
"756","84348","0","0","0","0","0","0","0","12","0"
"757","83051","0","0","0","83089","0","0","0","0","0"
"758","84402","0","0","0","84402","0","0","0","0","0"
"759","84442","0","0","0","0","0","0","0","12","0"
"761","84438","0","0","0","84523","0","0","0","0","0"
"762","83446","0","0","0","83089","0","0","0","0","0"
"763","83872","0","0","0","83872","0","0","0","0","0"
"764","84618","0","0","83815","0","0","0","0","0","0"
"766","84623","0","0","83815","0","0","0","0","0","0"
"769","79629","0","0","0","78726","0","0","0","0","0"
"771","83151","0","0","84589","0","0","0","0","0","0"
