Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13
"95","774","0","10","0","0","0","0","0","0","0","0","0","0"
"98","785","260","0","0","0","0","0","0","0","0","0","0","0"
"99","845","100","0","0","0","0","0","1","0","0","0","0","0"
"100","851","200","0","0","0","0","0","0","0","0","0","0","0"
"101","853","0","3.5","0","0","0","0","0","0","0","0","0","0"
"105","980","0","3","0","0","0","0","0","0","0","0","0","0"
"106","982","35","0","0","0","0","0","2","0","0","0","0","0"
"107","1022","0","15","0","0","0","0","0","0","0","0","0","0"
"109","1044","0","15","0","0","0","0","0","0","0","0","0","0"
"110","1050","28","0","0","0","0","0","0","0","0","0","0","0"
"111","1064","0","25","0","0","0","0","0","0","0","0","0","0"
"113","1079","30","0","0","0","0","0","3","0","0","0","0","0"
"115","1090","90","0","0","0","0","0","0","0","0","0","0","0"
"116","1098","0","5","0","0","0","0","0","0","0","0","0","0"
"118","1122","1","0","0","0","0","0","7","0","0","0","0","0"
"122","1329","55","0","0","0","0","0","3","0","0","0","0","0"
"123","1449","0","2","0","0","0","0","0","0","0","0","0","0"
"127","1464","200","0","0","0","0","0","1","0","0","0","0","0"
"133","1535","0","13.7","0","0","0","0","0","0","0","0","0","0"
"135","1680","250","0","0","0","0","0","1","0","0","0","0","0"
"136","1706","0","0.9","0","137032","0","0","0","0","0","0","0","0"
"139","1725","30","0","0","0","0","0","3","0","0","0","0","0"
"140","1752","40","0","0","0","0","0","3","0","0","0","0","0"
"142","1776","25","0","0","0","0","0","3","0","0","0","0","0"
"143","1822","35","0","0","0","0","0","3","0","0","0","0","0"
"144","1833","40","0","0","0","0","0","3","0","0","0","0","0"
"145","1943","25","0","0","0","0","0","3","0","0","0","0","0"
"147","1953","0","2","0","0","0","0","0","0","0","0","0","0"
"148","1966","20","0","0","0","0","0","3","0","0","0","0","0"
"150","2006","0","0.8","0","137031","0","0","0","0","0","0","0","0"
"151","2008","0","4","0","137039","0","0","0","0","0","0","0","0"
"152","2050","0","4","0","0","0","0","0","0","0","0","0","0"
"153","2060","0","1.7","0","0","0","0","0","0","0","0","0","0"
"154","2061","0","2.8","0","0","0","0","0","0","0","0","0","0"
"157","2096","0","1","0","87336","0","0","0","0","0","0","0","0"
"158","2098","35","0","0","0","0","0","3","0","0","0","0","0"
"159","2120","0","3","0","0","0","0","0","0","0","0","0","0"
"161","2139","0","2","0","0","0","0","0","0","0","0","0","0"
"167","2606","80","0","0","0","0","0","0","0","0","0","0","0"
"168","2607","40","0","0","0","0","0","0","0","0","0","0","0"
"169","2608","135","0","0","0","0","0","0","0","0","0","0","0"
"170","2609","200","0","0","0","0","0","0","0","0","0","0","0"
"171","2610","260","0","0","0","0","0","0","0","0","0","0","0"
"183","2871","100","0","0","0","0","0","0","0","0","0","0","0"
"195","3108","100","0","0","0","0","0","0","0","0","0","0","0"
"196","3109","75","0","0","0","0","0","0","0","0","0","0","0"
"197","3110","40","0","0","0","0","0","3","0","0","0","0","0"
"198","3121","8","0","0","0","0","0","0","0","0","0","0","0"
"199","3205","1","0","0","0","0","0","0","0","0","0","0","0"
"200","3206","1","0","0","0","0","0","0","0","0","0","0","0"
"201","3207","1","0","0","0","0","0","0","0","0","0","0","0"
"202","3332","29","0","0","0","0","0","0","0","0","0","0","0"
"204","3443","90","0","0","0","0","0","0","0","0","0","0","0"
"205","3561","0","3","0","0","0","0","0","0","0","0","0","0"
"206","3562","0","3","0","0","0","0","0","0","0","0","0","0"
"207","3563","0","3","0","0","0","0","0","0","0","0","0","0"
"208","3565","0","3","0","0","0","0","0","0","0","0","0","0"
"209","3566","0","3","0","0","0","0","0","0","0","0","0","0"
"210","3567","0","3","0","0","0","0","0","0","0","0","0","0"
"212","3652","75","0","0","0","0","0","0","0","0","0","0","0"
"213","3655","50","0","0","0","0","0","0","0","0","0","0","0"
"214","3657","50","0","0","0","0","0","0","0","0","0","0","0"
"215","3658","50","0","0","0","0","0","0","0","0","0","0","0"
"217","3716","20","0","0","0","0","0","3","0","0","0","0","0"
"219","3742","8","0","0","0","0","0","0","0","0","0","0","0"
"220","4971","120","0","0","0","0","0","0","0","0","0","0","0"
"221","4987","0","13","0","0","0","0","0","0","0","0","0","0"
"222","5108","32","0","0","0","0","0","0","5","0","0","0","0"
"223","5110","50","0","0","0","0","0","0","0","0","0","0","0"
"226","5171","25","0","0","0","0","0","3","0","0","0","0","0"
"227","5176","0","3.5","0","166163","0","0","0","0","0","0","0","0"
"228","5185","0","9","0","0","0","0","0","0","0","0","0","0"
"231","5221","40","0","0","0","0","0","3","0","0","0","0","0"
"233","5252","50","0","0","0","0","0","0","0","0","0","0","0"
"234","5259","2","0","0","0","0","0","0","0","0","0","0","0"
"235","5276","98","0","0","0","0","0","0","0","0","0","0","0"
"236","5308","250","0","0","0","0","0","1","0","0","0","0","0"
"237","5394","0","11","0","0","0","0","0","0","0","0","0","0"
"242","5605","30","0","0","0","0","0","0","3","0","0","0","0"
"245","5697","0","2","0","0","0","0","0","0","0","0","0","0"
"247","5740","3","0","0","0","0","0","7","0","0","0","0","0"
"248","5759","9","0","0","0","0","0","0","0","0","0","0","0"
"249","5782","0","10","0","0","0","0","0","0","0","0","0","0"
"250","5862","66","0","0","0","0","0","0","0","0","0","0","0"
"257","6201","0","5","0","0","0","0","0","0","0","0","0","0"
"260","6305","25","0","0","0","0","0","0","0","0","0","0","0"
"264","6358","20","0","0","0","0","0","3","0","0","0","0","0"
"265","6360","40","0","0","0","0","0","3","0","0","0","0","0"
"267","6487","50","0","0","0","0","0","0","0","0","0","0","0"
"268","6490","30","0","0","0","0","0","0","0","0","0","0","0"
"269","6535","60","0","0","0","0","0","0","0","0","0","0","0"
"273","6725","153","0","0","0","0","0","0","0","0","0","0","0"
"274","6726","30","0","0","0","0","0","0","0","0","0","0","0"
"276","6742","10","0","0","0","0","0","0","2","0","0","0","0"
"277","6770","35","0","0","0","0","0","3","0","0","0","0","0"
"280","6807","200","0","0","0","0","0","1","0","0","0","0","0"
"281","6905","50","0","0","0","0","0","0","0","0","0","0","0"
"284","6940","0","7","0","0","0","0","0","0","0","0","0","0"
"285","6949","25","0","0","0","0","0","0","0","0","0","0","0"
"288","6960","15","0","0","0","0","0","0","0","0","0","0","0"
"289","7101","50","0","0","0","0","0","0","0","0","0","0","0"
"290","7108","45","0","0","0","0","0","0","0","0","0","0","0"
"295","7290","10","0","0","0","0","0","0","2","0","0","0","0"
"297","7328","0","4","0","0","0","0","0","0","0","0","0","0"
"301","7621","75","0","0","0","0","0","0","0","0","0","0","0"
"302","7645","30","0","0","0","0","0","0","0","0","0","0","0"
"303","7739","300","0","0","0","0","0","0","0","0","0","0","0"
"305","7806","75","0","0","0","0","0","0","0","0","0","0","0"
"306","7807","150","0","0","0","0","0","0","0","0","0","0","0"
"307","7808","225","0","0","0","0","0","0","0","0","0","0","0"
"308","7812","0","25","0","0","0","0","-2","0","0","0","0","0"
"309","7814","60","0","0","0","0","0","3","0","0","0","0","0"
"311","7855","500","0","0","0","0","0","0","0","0","0","0","0"
"312","7870","20","0","0","0","0","0","3","0","0","0","0","0"
"313","7933","60","0","0","0","0","0","0","0","0","0","0","0"
"315","7960","60","0","0","0","0","0","0","0","0","0","0","0"
"316","8000","160","0","0","0","0","0","0","0","0","0","0","0"
"317","8004","0","20","0","0","0","0","0","0","0","0","0","0"
"328","8122","0","3","0","0","0","0","0","0","0","0","0","0"
"335","8190","0","21.1","0","0","0","0","0","0","0","0","0","0"
"336","8211","110","0","0","0","0","0","0","0","0","0","0","0"
"339","8246","150","0","0","0","0","0","0","0","0","0","0","0"
"340","8262","85","0","0","0","0","0","0","0","0","0","0","0"
"341","8264","175","0","0","0","0","0","0","0","0","0","0","0"
"343","8277","30","0","0","0","0","0","0","0","0","0","0","0"
"345","8293","100","0","0","0","0","0","0","0","0","0","0","0"
"346","8348","30","0","0","0","0","0","0","0","0","0","0","0"
"347","8361","40","0","0","0","0","0","0","0","0","0","0","0"
"350","8376","95","0","0","0","0","0","0","0","0","0","0","0"
"353","8435","150","0","0","0","0","0","0","0","0","0","0","0"
"355","8552","70","0","0","0","0","0","0","0","0","0","0","0"
"356","8598","90","0","0","0","0","0","0","0","0","0","0","0"
"359","8676","60","0","0","0","0","0","3","0","0","0","0","0"
"360","8722","0","100","0","0","0","0","0","0","0","0","0","0"
"361","8736","60","0","0","0","0","0","0","0","0","0","0","0"
"362","8788","185","0","0","0","0","0","0","0","0","0","0","0"
"363","8809","100","0","0","0","0","0","0","0","0","0","0","0"
"364","8812","450","0","0","0","0","0","0","0","0","0","0","0"
"365","8814","153","0","0","0","0","0","0","0","0","0","0","0"
"367","8936","0","18.63","0","0","0","0","0","0","0","0","0","0"
"372","9053","90","0","0","0","0","0","0","0","0","0","0","0"
"373","9081","160","0","0","0","0","0","0","0","0","0","0","0"
"374","9373","10","0","0","0","0","0","0","2","0","0","0","0"
"375","9433","330","0","0","0","0","0","0","0","0","0","0","0"
"377","9438","75","0","0","0","0","0","0","0","0","0","0","0"
"378","9456","40","0","0","0","0","0","0","0","0","0","0","0"
"379","9481","220","0","0","0","0","0","0","0","0","0","0","0"
"380","9484","0","2","0","87336","0","0","0","0","0","0","0","0"
"382","9488","45","0","0","0","0","0","0","0","0","0","0","0"
"383","9532","90","0","0","0","0","0","0","0","0","0","0","0"
"386","9613","90","0","0","0","0","0","0","0","0","0","0","0"
"389","9654","90","0","0","0","0","0","0","4","0","0","0","0"
"390","9672","90","0","0","0","0","0","0","0","0","0","0","0"
"391","9734","75","0","0","0","0","0","0","0","0","0","0","0"
"392","9739","75","0","0","0","0","0","0","0","0","0","0","0"
"393","9771","90","0","0","0","0","0","0","4","0","0","0","0"
"394","9915","115","0","0","0","0","0","0","0","0","0","0","0"
"395","10059","0","4","0","0","0","0","0","0","0","0","0","0"
"399","10260","40","0","0","0","0","0","-2","0","25","0","0","0"
"402","11017","0","20","0","0","0","0","0","0","0","0","0","0"
"403","11021","90","0","0","0","0","0","0","4","0","0","0","0"
"405","11366","0","2.5","0","0","0","0","0","0","0","0","0","0"
"409","11416","0","4","0","0","0","0","0","0","0","0","0","0"
"410","11417","0","4","0","0","0","0","0","0","0","0","0","0"
"411","11418","0","4","0","0","0","0","0","0","0","0","0","0"
"412","11419","0","4","0","0","0","0","0","0","0","0","0","0"
"413","11420","0","4","0","0","0","0","0","0","0","0","0","0"
"414","11426","0","3","0","0","0","0","0","0","0","0","0","0"
"415","11431","180","0","0","0","0","0","0","0","0","0","0","0"
"416","11433","320","0","0","0","0","0","0","0","0","0","0","0"
"419","11444","50","0","0","0","0","0","0","5","0","0","0","0"
"420","11445","0","10","0","0","0","0","0","0","0","0","0","0"
"421","11639","95","0","0","0","0","0","0","0","0","0","0","0"
"424","11642","105","0","0","0","0","0","0","0","0","0","0","0"
"425","11647","100","0","0","0","0","0","0","0","0","0","0","0"
"426","11649","90","0","0","0","0","0","0","0","0","0","0","0"
"427","11824","135","0","0","0","0","0","0","0","0","0","0","0"
"428","11829","260","0","0","0","0","0","0","0","0","0","0","0"
"430","11835","125","0","0","0","0","0","0","0","0","0","0","0"
"431","11839","110","0","0","0","0","0","0","0","0","0","0","0"
"432","11895","560","0","0","0","0","0","0","0","0","0","0","0"
"433","11899","120","0","0","0","0","0","0","0","0","0","0","0"
"434","11921","90","0","0","0","0","0","0","0","0","0","0","0"
"435","11962","55","0","0","0","0","0","0","0","0","0","0","0"
"436","11969","95","0","0","0","0","0","0","0","0","0","0","0"
"437","11974","110","0","0","0","0","0","0","5","0","0","0","0"
"438","11975","120","0","0","0","0","0","0","0","0","0","0","0"
"440","11981","95","0","0","0","0","0","0","0","0","0","0","0"
"441","11986","145","0","0","0","0","0","0","0","0","0","0","0"
"442","11988","90","0","0","0","0","0","0","0","0","0","0","0"
"443","11990","15","0","0","0","0","0","0","15","0","0","0","0"
"444","12039","215","0","0","0","0","0","0","0","0","0","0","0"
"447","12096","35","0","0","0","0","0","0","4","0","0","0","0"
"448","12098","90","0","0","0","0","0","0","5","0","0","0","0"
"449","12151","150","0","0","0","0","0","0","0","0","0","0","0"
"451","12167","90","0","0","0","0","0","0","0","0","0","0","0"
"453","12258","0","10","0","0","0","0","0","0","0","0","0","0"
"456","12323","100","0","0","0","0","0","1","0","0","0","0","0"
"458","12466","90","0","0","0","0","0","0","0","0","0","0","0"
"459","12468","260","0","0","0","0","0","0","0","0","0","0","0"
"463","12491","145","0","0","0","0","0","0","0","0","0","0","0"
"464","12492","145","0","0","0","0","0","0","0","0","0","0","0"
"467","12529","125","0","0","0","0","0","0","0","0","0","0","0"
"468","12544","10","0","0","0","0","0","0","5","0","0","0","0"
"469","12548","115","0","0","0","0","0","0","0","0","0","0","0"
"470","12549","150","0","0","0","0","0","0","0","0","0","0","0"
"471","12550","5","0","0","0","0","0","0","5","0","0","0","0"
"472","12557","120","0","0","0","0","0","0","0","0","0","0","0"
"473","12611","120","0","0","0","0","0","0","0","0","0","0","0"
"474","12674","75","0","0","0","0","0","0","0","0","0","0","0"
"475","12675","90","0","0","0","0","0","0","0","0","0","0","0"
"476","12685","40","0","0","0","0","0","0","0","0","0","0","0"
"477","12737","90","0","0","0","0","0","0","0","0","0","0","0"
"478","12738","0","10","0","0","0","0","0","0","0","0","0","0"
"479","12739","90","0","0","0","0","0","0","0","0","0","0","0"
"483","12748","75","0","0","0","0","0","0","0","0","0","0","0"
"485","12845","110","0","0","0","0","0","0","0","0","0","0","0"
"487","13007","35","0","0","0","0","0","0","0","0","0","0","0"
"488","13049","50","0","0","0","0","0","0","0","0","0","0","0"
"489","13140","90","0","0","0","0","0","0","4","0","0","0","0"
"491","13322","90","0","0","0","0","0","0","0","0","0","0","0"
"493","13326","90","0","0","0","0","0","0","4","0","0","0","0"
"494","13339","120","0","0","0","0","0","0","0","0","0","0","0"
"495","13341","120","0","0","0","0","0","0","0","0","0","0","0"
"496","13374","120","0","0","0","0","0","0","0","0","0","0","0"
"497","13375","110","0","0","0","0","0","0","0","0","0","0","0"
"498","13381","260","0","0","0","0","0","0","0","0","0","0","0"
"499","13424","55","0","0","0","0","0","0","0","0","0","0","0"
"500","13438","45","0","0","0","0","0","0","0","0","0","0","0"
"501","13439","25","0","0","0","0","0","0","0","0","0","0","0"
"502","13440","40","0","0","0","0","0","0","0","0","0","0","0"
"503","13441","80","0","0","0","0","0","0","0","0","0","0","0"
"504","13442","18","0","0","0","0","0","0","0","0","0","0","0"
"505","13480","40","0","0","0","0","0","0","0","0","0","0","0"
"506","13482","20","0","0","0","0","0","0","0","0","0","0","0"
"508","13491","100","0","0","0","0","0","1","0","0","0","0","0"
"509","13519","35","0","0","0","0","0","0","0","0","0","0","0"
"510","13527","20","0","0","0","0","0","0","0","0","0","0","0"
"513","13744","195","0","0","0","0","0","0","0","0","0","0","0"
"514","13745","120","0","0","0","0","0","0","0","0","0","0","0"
"516","13748","90","0","0","0","0","0","0","0","0","0","0","0"
"517","13752","55","0","0","0","0","0","0","0","0","0","0","0"
"518","13787","275","0","0","0","0","0","0","20","0","0","0","0"
"522","13857","400","0","0","0","0","0","0","0","0","0","0","0"
"523","13860","50","0","0","0","0","0","0","0","0","0","0","0"
"525","13874","75","0","0","0","0","0","0","0","0","0","0","0"
"527","13878","50","0","0","0","0","0","0","0","0","0","0","0"
"528","13901","90","0","0","0","0","0","0","0","0","0","0","0"
"529","13902","50","0","0","0","0","0","0","0","0","0","0","0"
"530","13903","60","0","0","0","0","0","0","0","0","0","0","0"
"531","13952","150","0","0","0","0","0","0","0","0","0","0","0"
"532","13953","75","0","0","0","0","0","0","0","0","0","0","0"
"533","14032","95","0","0","0","0","0","0","0","0","0","0","0"
"534","14033","95","0","0","0","0","0","0","0","0","0","0","0"
"535","14034","90","0","0","0","0","0","0","0","0","0","0","0"
"536","14053","95","0","0","0","0","0","0","0","0","0","0","0"
"537","14103","18","0","0","0","0","0","0","0","0","0","0","0"
"538","14105","80","0","0","0","0","0","0","0","0","0","0","0"
"539","14106","40","0","0","0","0","0","0","0","0","0","0","0"
"540","14109","20","0","0","0","0","0","0","0","0","0","0","0"
"541","14119","20","0","0","0","0","0","0","0","0","0","0","0"
"543","14129","40","0","0","0","0","0","0","0","0","0","0","0"
"545","14145","120","0","0","0","0","0","0","0","0","0","0","0"
"547","14253","100","0","0","0","0","0","0","0","0","0","0","0"
"548","14514","75","0","0","0","0","0","0","0","0","0","0","0"
"552","14868","75","0","0","0","0","0","0","0","0","0","0","0"
"553","14871","400","0","0","0","0","0","0","0","0","0","0","0"
"554","14875","75","0","0","0","0","0","0","0","0","0","0","0"
"555","14887","160","0","0","0","0","0","0","0","0","0","0","0"
"556","14900","150","0","0","0","0","0","0","0","0","0","0","0"
"558","14903","25","0","0","0","0","0","3","0","0","0","0","0"
"559","14914","0","1","0","0","0","0","0","0","0","0","0","0"
"560","15038","65","0","0","0","0","0","0","0","0","0","0","0"
"561","15039","110","0","0","0","0","0","0","0","0","0","0","0"
"562","15040","70","0","0","0","0","0","0","0","0","0","0","0"
"563","15041","95","0","0","0","0","0","0","0","0","0","0","0"
"564","15043","90","0","0","0","0","0","0","0","0","0","0","0"
"565","15044","95","0","0","0","0","0","0","0","0","0","0","0"
"568","15063","75","0","0","0","0","0","0","0","0","0","0","0"
"569","15090","75","0","0","0","0","0","0","0","0","0","0","0"
"571","15095","70","0","0","0","0","0","0","0","0","0","0","0"
"572","15096","110","0","0","0","0","0","0","0","0","0","0","0"
"574","15124","90","0","0","0","0","0","0","0","0","0","0","0"
"575","15228","90","0","0","0","0","0","0","0","0","0","0","0"
"576","15230","90","0","0","0","0","0","0","0","0","0","0","0"
"577","15232","90","0","0","0","0","0","0","0","0","0","0","0"
"578","15234","90","0","0","0","0","0","0","0","0","0","0","0"
"579","15236","135","0","0","0","0","0","0","0","0","0","0","0"
"581","15238","75","0","0","0","0","0","0","0","0","0","0","0"
"582","15241","50","0","0","0","0","0","0","0","0","0","0","0"
"583","15242","90","0","0","0","0","0","0","0","0","0","0","0"
"584","15244","120","0","0","0","0","0","0","0","0","0","0","0"
"585","15245","160","0","0","0","0","0","0","0","0","0","0","0"
"586","15253","120","0","0","0","0","0","0","0","0","0","0","0"
"587","15254","90","0","0","0","0","0","0","0","0","0","0","0"
"588","15277","95","0","0","0","0","0","0","0","0","0","0","0"
"589","15288","90","0","0","0","0","0","0","4","0","0","0","0"
"590","15305","150","0","0","0","0","0","0","0","0","0","0","0"
"591","15306","135","0","0","0","0","0","0","0","0","0","0","0"
"592","15346","95","0","0","0","0","0","0","0","0","0","0","0"
"594","15451","90","0","0","0","0","0","0","0","0","0","0","0"
"595","15453","120","0","0","0","0","0","0","0","0","0","0","0"
"596","15472","90","0","0","0","0","0","0","0","0","0","0","0"
"599","15493","150","0","0","0","0","0","0","0","0","0","0","0"
"600","15497","90","0","0","0","0","0","0","0","0","0","0","0"
"601","15498","75","0","0","0","0","0","0","0","0","0","0","0"
"602","15499","115","0","0","0","0","0","0","0","0","0","0","0"
"603","15500","135","0","0","0","0","0","0","0","0","0","0","0"
"604","15501","130","0","0","0","0","0","0","0","0","0","0","0"
"605","15507","5","0","0","0","0","0","0","5","0","0","0","0"
"606","15530","90","0","0","0","0","0","0","0","0","0","0","0"
"607","15531","75","0","0","0","0","0","0","0","0","0","0","0"
"608","15532","75","0","0","0","0","0","0","0","0","0","0","0"
"609","15537","90","0","0","0","0","0","0","0","0","0","0","0"
"610","15585","400","0","0","0","0","0","0","0","0","0","0","0"
"611","15586","215","0","0","0","0","0","0","0","0","0","0","0"
"612","15587","110","0","0","0","0","0","0","0","0","0","0","0"
"613","15592","18","0","0","0","0","0","0","0","0","0","0","0"
"614","15605","135","0","0","0","0","0","0","0","0","0","0","0"
"615","15616","110","0","0","0","0","0","0","0","0","0","0","0"
"616","15653","90","0","0","0","0","0","0","4","0","0","0","0"
"617","15654","95","0","0","0","0","0","0","0","0","0","0","0"
"618","15659","150","0","0","0","0","0","0","0","0","0","0","0"
"619","15662","45","0","0","0","0","0","0","0","0","0","0","0"
"620","15665","110","0","0","0","0","0","0","0","0","0","0","0"
"621","15729","60","0","0","0","0","0","0","0","0","0","0","0"
"622","15735","235","0","0","0","0","0","0","0","0","0","0","0"
"623","15743","0","25","0","0","0","0","0","0","0","0","0","0"
"625","15783","8","0","0","0","0","0","0","8","0","0","0","0"
"626","15784","10","0","0","0","0","0","0","5","0","0","0","0"
"627","15785","95","0","0","0","0","0","0","0","0","0","0","0"
"629","15787","200","0","0","0","0","0","0","0","0","0","0","0"
"630","15790","235","0","0","0","0","0","0","0","0","0","0","0"
"631","15798","95","0","0","0","0","0","0","0","0","0","0","0"
"632","15799","150","0","0","0","0","0","0","0","0","0","0","0"
"633","15800","95","0","0","0","0","0","0","5","0","0","0","0"
"634","15801","90","0","0","0","0","0","0","0","0","0","0","0"
"635","15859","30","0","0","0","0","0","0","0","0","0","0","0"
"636","15867","65","0","0","0","0","0","0","0","0","0","0","0"
"637","15869","30","0","0","0","0","0","0","0","0","0","0","0"
"638","15968","65","0","0","0","0","0","0","0","0","0","0","0"
"639","15969","65","0","0","0","0","0","0","0","0","0","0","0"
"640","15970","90","0","0","0","0","0","0","5","0","0","0","0"
"641","15979","90","0","0","0","0","0","0","0","0","0","0","0"
"642","15981","90","0","0","0","0","0","0","0","0","0","0","0"
"643","15982","145","0","0","0","0","0","0","0","0","0","0","0"
"644","16006","150","0","0","0","0","0","0","0","0","0","0","0"
"645","16033","150","0","0","0","0","0","0","0","0","0","0","0"
"646","16034","135","0","0","0","0","0","0","0","0","0","0","0"
"647","16067","80","0","0","0","0","0","0","0","0","0","0","0"
"648","16097","120","0","0","0","0","0","0","0","0","0","0","0"
"649","16102","260","0","0","0","0","0","0","0","0","0","0","0"
"650","16170","10","0","0","0","0","0","0","2","0","0","0","0"
"651","16231","70","0","0","0","0","0","0","0","0","0","0","0"
"652","16249","90","0","0","0","0","0","0","0","0","0","0","0"
"653","16250","90","0","0","0","0","0","0","0","0","0","0","0"
"654","16367","150","0","0","0","0","0","0","0","0","0","0","0"
"655","16407","80","0","0","0","0","0","0","0","0","0","0","0"
"656","16408","40","0","0","0","0","0","0","0","0","0","0","0"
"657","16409","40","0","0","0","0","0","0","0","0","0","0","0"
"658","16410","40","0","0","0","0","0","0","0","0","0","0","0"
"659","16412","45","0","0","0","0","0","0","0","0","0","0","0"
"660","16413","45","0","0","0","0","0","0","0","0","0","0","0"
"661","16415","45","0","0","0","0","0","0","0","0","0","0","0"
"664","16431","0","10","0","0","0","0","0","0","0","0","0","0"
"665","16454","80","0","0","0","0","0","0","0","0","0","0","0"
"666","16511","30","0","0","0","0","0","3","0","0","0","0","0"
"667","16561","280","0","0","0","0","0","0","0","0","0","0","0"
"668","16568","60","0","0","0","0","0","0","0","0","0","0","0"
"669","16569","75","0","0","0","0","0","-2","0","75","0","0","0"
"670","16570","90","0","0","0","0","0","0","0","0","0","0","0"
"671","16583","135","0","0","0","0","0","0","0","0","0","0","0"
"672","16587","250","0","0","0","0","0","0","0","0","0","0","0"
"673","16588","215","0","0","0","0","0","0","0","0","0","0","0"
"674","16592","0","40","0","0","0","0","0","0","0","0","0","0"
"675","16799","90","0","0","0","0","0","0","0","0","0","0","0"
"676","16827","25","0","0","0","0","0","2","0","0","0","0","0"
"681","17137","125","0","0","0","0","0","0","0","0","0","0","0"
"682","17138","125","0","0","0","0","0","0","0","0","0","0","0"
"683","17139","110","0","0","0","0","0","0","5","0","0","0","0"
"684","17140","115","0","0","0","0","0","0","0","0","0","0","0"
"685","17141","115","0","0","0","0","0","0","0","0","0","0","0"
"686","17142","115","0","0","0","0","0","0","0","0","0","0","0"
"687","17143","75","0","0","0","0","0","0","0","0","0","0","0"
"689","17146","95","0","0","0","0","0","0","0","0","0","0","0"
"690","17147","85","0","0","0","0","0","0","0","0","0","0","0"
"691","17149","85","0","0","0","0","0","0","0","0","0","0","0"
"694","17162","500","0","0","0","0","0","0","0","0","0","0","0"
"695","17165","60","0","0","0","0","0","0","0","0","0","0","0"
"696","17172","300","0","0","0","0","0","0","0","0","0","0","0"
"697","17173","75","0","0","0","0","0","0","5","0","0","0","0"
"698","17177","30","0","0","0","0","0","0","0","0","0","0","0"
"699","17194","110","0","0","0","0","0","0","0","0","0","0","0"
"700","17195","50","0","0","0","0","0","0","0","0","0","0","0"
"701","17201","75","0","0","0","0","0","0","0","0","0","0","0"
"702","17203","90","0","0","0","0","0","0","0","0","0","0","0"
"703","17234","135","0","0","0","0","0","0","0","0","0","0","0"
"704","17238","75","0","0","0","0","0","0","5","0","0","0","0"
