Id,Unknown0,Unknown1,Unknown2,Unknown3
"2543","2167","|cFFFFD200Profession Trainer: |rLeatherworking (100)|n|cFFFFD200Cost: |r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t","3","-1"
"2544","2168","|cFFFFD200Profession Trainer: |rLeatherworking (110)|n|cFFFFD200Cost: |r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t","3","-1"
"2545","2169","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2549","2331","|cFFFFD200Profession Trainer: |rAlchemy (25)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2550","2332","|cFFFFD200Profession Trainer: |rAlchemy (40)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t","3","-1"
"2551","2334","|cFFFFD200Profession Trainer: |rAlchemy (50)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t","3","-1"
"2552","2335","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2553","2337","|cFFFFD200Profession Trainer: |rAlchemy (55)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2561","2658","|cFFFFD200Profession Trainer: |rMining (65)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2562","2659","|cFFFFD200Profession Trainer: |rMining (50)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2564","2661","|cFFFFD200Profession Trainer: |rBlacksmithing (35)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2565","2662","|cFFFFD200Profession Trainer: |rBlacksmithing (1)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t","3","-1"
"2567","2664","|cFFFFD200Profession Trainer: |rBlacksmithing (90)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2568","2665","|cFFFFD200Profession Trainer: |rBlacksmithing (65)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2569","2666","|cFFFFD200Profession Trainer: |rBlacksmithing (70)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2570","2667","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2571","2668","|cFFFFD200Profession Trainer: |rBlacksmithing (105)|n|cFFFFD200Cost: |r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2572","2670","|cFFFFD200Profession Trainer: |rBlacksmithing (105)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2573","2672","|cFFFFD200Profession Trainer: |rBlacksmithing (120)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2574","2674","|cFFFFD200Profession Trainer: |rBlacksmithing (125)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2575","2675","|cFFFFD200Profession Trainer: |rBlacksmithing (145)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2576","2737","|cFFFFD200Profession Trainer: |rBlacksmithing (15)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t","3","-1"
"2577","2740","|cFFFFD200Profession Trainer: |rBlacksmithing (110)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2578","2741","|cFFFFD200Profession Trainer: |rBlacksmithing (115)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2579","2738","|cFFFFD200Profession Trainer: |rBlacksmithing (20)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t","3","-1"
"2580","2739","|cFFFFD200Profession Trainer: |rBlacksmithing (25)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t","3","-1"
"2581","2742","|cFFFFD200Profession Trainer: |rBlacksmithing (120)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2587","3117","|cFFFFD200Profession Trainer: |rBlacksmithing (125)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2588","3116","|cFFFFD200Profession Trainer: |rBlacksmithing (65)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2589","3171","|cFFFFD200Profession Trainer: |rAlchemy (90)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2590","3173","|cFFFFD200Profession Trainer: |rAlchemy (120)|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2591","3174","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2592","3176","|cFFFFD200Profession Trainer: |rAlchemy (125)|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2593","3177","|cFFFFD200Profession Trainer: |rAlchemy (130)|n|cFFFFD200Cost: |r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2594","2333","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2595","3188","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2596","3170","|cFFFFD200Profession Trainer: |rAlchemy (15)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t","3","-1"
"2597","3230","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2598","3308","|cFFFFD200Profession Trainer: |rMining (115)|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2599","3307","|cFFFFD200Profession Trainer: |rMining (100)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2600","3304","|cFFFFD200Profession Trainer: |rMining (50)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t","3","-1"
"2601","3292","|cFFFFD200Profession Trainer: |rBlacksmithing (95)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2602","3293","|cFFFFD200Profession Trainer: |rBlacksmithing (35)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t","3","-1"
"2603","3294","|cFFFFD200Profession Trainer: |rBlacksmithing (70)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2604","3295","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2605","3296","|cFFFFD200Profession Trainer: |rBlacksmithing (130)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2606","3297","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2607","3319","|cFFFFD200Profession Trainer: |rBlacksmithing (20)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t","3","-1"
"2608","3320","|cFFFFD200Profession Trainer: |rBlacksmithing (25)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2609","3321","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2610","3323","|cFFFFD200Profession Trainer: |rBlacksmithing (40)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2611","3324","|cFFFFD200Profession Trainer: |rBlacksmithing (45)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2612","3325","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2613","3326","|cFFFFD200Profession Trainer: |rBlacksmithing (75)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t","3","-1"
"2614","3328","|cFFFFD200Profession Trainer: |rBlacksmithing (110)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2615","3330","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2616","3331","|cFFFFD200Profession Trainer: |rBlacksmithing (130)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2617","3333","|cFFFFD200Profession Trainer: |rBlacksmithing (135)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2618","3334","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2619","3336","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2620","3337","|cFFFFD200Profession Trainer: |rBlacksmithing (125)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2621","3447","|cFFFFD200Profession Trainer: |rAlchemy (110)|n|cFFFFD200Cost: |r40|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2622","3448","|cFFFFD200Profession Trainer: |rAlchemy (165)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2623","3449","|cFFFFD200Profession Trainer: |rAlchemy (165)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2624","3450","|cFFFFD200Profession Trainer: |rAlchemy (175)|n|cFFFFD200Cost: |r60|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2625","3451","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2626","3452","|cFFFFD200Profession Trainer: |rAlchemy (160)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2627","3453","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2628","3454","|cFFFFD200Vendor: |rBro'kin|n|cFFFFD200Zone: |rHillsbrad Foothills|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","2","-1"
"2630","3491","|cFFFFD200Profession Trainer: |rBlacksmithing (105)|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2631","3492","|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r30|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","2","-1"
"2632","3493","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2633","3494","|cFFFFD200Vendor: |rHigh Admiral ""Shelly"" Jorrik|n|cFFFFD200Zone: |rWestfall|n|cFFFFD200Cost: |r30|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200Vendor: |rMuuran|n|cFFFFD200Zone: |rDesolace|n|cFFFFD200Cost: |r30|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","2","0"
"2634","3495","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2635","3496","|cFFFFD200Vendor: |rZarena Cromwind|n|cFFFFD200Zone: |rThe Cape of Stranglethorn|n|cFFFFD200Cost: |r44|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","2","-1"
"2636","3497","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2637","3498","|cFFFFD200Vendor: |rJaquilina Dramet|n|cFFFFD200Zone: |rNorthern Stranglethorn|n|cFFFFD200Cost: |r44|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200Vendor: |rVharr|n|cFFFFD200Zone: |rNorthern Stranglethorn|n|cFFFFD200Cost: |r44|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","2","-1"
"2638","3500","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2639","3501","|cFFFFD200Profession Trainer: |rBlacksmithing (165)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2640","3502","|cFFFFD200Profession Trainer: |rBlacksmithing (170)|n|cFFFFD200Cost: |r12|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t","3","-1"
"2641","3503","|cFFFFD200Vendor: |rKrinkle Goodsteel|n|cFFFFD200Zone: |rTanaris|n|cFFFFD200Cost: |r44|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200Vendor: |rKrinkle Goodsteel|n|cFFFFD200Zone: |rTanaris|n|cFFFFD200Cost: |r44|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","2","-1"
"2642","3504","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2643","3505","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2644","3506","|cFFFFD200Profession Trainer: |rBlacksmithing (155)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2645","3507","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2646","3508","|cFFFFD200Profession Trainer: |rBlacksmithing (180)|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2647","3511","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2648","3513","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2649","3515","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2652","3569","|cFFFFD200Profession Trainer: |rMining (125)|n|cFFFFD200Cost: |r7|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t","3","-1"
"2655","3753","|cFFFFD200Profession Trainer: |rLeatherworking (25)|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t","3","-1"
"2656","3756","|cFFFFD200Profession Trainer: |rLeatherworking (55)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t","3","-1"
"2657","3759","|cFFFFD200Profession Trainer: |rLeatherworking (75)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2658","3760","|cFFFFD200Profession Trainer: |rLeatherworking (150)|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2659","3761","|cFFFFD200Profession Trainer: |rLeatherworking (85)|n|cFFFFD200Cost: |r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t","3","-1"
"2660","3762","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2661","3763","|cFFFFD200Profession Trainer: |rLeatherworking (80)|n|cFFFFD200Cost: |r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2662","3764","|cFFFFD200Profession Trainer: |rLeatherworking (145)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2663","3765","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2664","3766","|cFFFFD200Profession Trainer: |rLeatherworking (125)|n|cFFFFD200Cost: |r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2665","3767","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2666","3768","|cFFFFD200Profession Trainer: |rLeatherworking (130)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2667","3769","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2668","3770","|cFFFFD200Profession Trainer: |rLeatherworking (135)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2669","3771","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2670","3772","|cFFFFD200Vendor: |rGeorge Candarte|n|cFFFFD200Zone: |rHillsbrad Foothills|n|cFFFFD200Cost: |r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","2","0"
"2671","3773","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2672","3774","|cFFFFD200Profession Trainer: |rLeatherworking (160)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2673","3775","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2674","3776","|cFFFFD200Profession Trainer: |rLeatherworking (180)|n|cFFFFD200Cost: |r12|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2675","3777","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2676","3778","|cFFFFD200Vendor: |rRikqiz|n|cFFFFD200Zone: |rThe Cape of Stranglethorn|n|cFFFFD200Cost: |r30|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","2","-1"
"2677","3779","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Gather: |rOverloaded Harvest Golem|n|cFFFFD200Zone: |rWestfall|n|n|cFFFFD200Treasure: |rWorld Drop","0","0"
"2678","3816","|cFFFFD200Profession Trainer: |rLeatherworking (35)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t","3","-1"
"2679","3817","|cFFFFD200Profession Trainer: |rLeatherworking (100)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2680","3818","|cFFFFD200Profession Trainer: |rLeatherworking (150)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2681","3780","|cFFFFD200Profession Trainer: |rLeatherworking (150)|n|cFFFFD200Cost: |r7|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t","3","-1"
"2687","2385","|cFFFFD200Profession Trainer: |rTailoring (10)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t","3","-1"
"2688","2389","|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rOutland","0","0"
"2689","2386","|cFFFFD200Profession Trainer: |rTailoring (65)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
"2690","2392","|cFFFFD200Profession Trainer: |rTailoring (40)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t","3","-1"
"2691","2393","|cFFFFD200Profession Trainer: |rTailoring (1)|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t","3","-1"
"2692","2394","|cFFFFD200Profession Trainer: |rTailoring (40)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t","3","-1"
"2693","2397","|cFFFFD200Profession Trainer: |rTailoring (60)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","3","-1"
