Id,Unknown0,Unknown1,Unknown2
"433","3409","28658","6"
"434","3413","26782","0"
"435","3413","43574","3"
"436","3413","45754","4"
"437","3414","33335","5"
"438","3414","29985","6"
"439","3415","32032","6"
"440","3415","29068","7"
"441","3416","29857","1"
"442","3416","33787","2"
"443","3418","33334","5"
"444","3432","32194","5"
"445","3432","32524","6"
"446","3441","34329","5"
"447","3441","34194","6"
"448","3442","31246","5"
"449","3442","31550","6"
"450","3443","32524","6"
"451","3443","25014","7"
"452","3444","26373","1"
"453","3444","33972","2"
"454","3510","43840","3"
"455","3515","25486","1"
"456","3515","31644","2"
"457","3517","28000","1"
"458","3518","28000","1"
"459","3518","31562","2"
"460","3519","34329","5"
"461","3519","34194","6"
"462","3520","26692","0"
"463","3520","44289","3"
"464","3520","33797","4"
"465","3524","25491","1"
"466","3524","31646","2"
"467","3528","34239","2"
"468","3533","34197","6"
"469","3533","27806","7"
"470","3541","34826","5"
"471","3541","34619","6"
"472","3549","25012","7"
"473","3552","27867","0"
"474","3552","44259","3"
"475","3552","33623","4"
"476","3553","34402","5"
"477","3555","31549","6"
"478","3555","25789","7"
"479","3562","27073","0"
"480","3562","27238","1"
"481","3562","44874","3"
"482","3562","45381","4"
"483","3576","33141","5"
"484","3582","31436","5"
"485","3602","25476","1"
"486","3606","30923","1"
"487","3613","25437","1"
"488","3642","26372","1"
"489","3643","26370","1"
"490","3652","25435","1"
"491","3653","25431","1"
"492","3654","25432","1"
"493","3655","25475","1"
"494","3657","25472","1"
"495","3658","25475","1"
"496","3685","28105","0"
"497","3685","28258","1"
"498","3685","43663","3"
"499","3685","45655","4"
"500","3686","28086","0"
"501","3686","28239","1"
"502","3686","43644","3"
"503","3686","45636","4"
"504","3696","30500","5"
"505","3700","45231","3"
"506","3700","33213","4"
"507","3704","25433","1"
"508","3709","31549","6"
"509","3709","25789","7"
"510","3710","31543","6"
"511","3710","25786","7"
"512","3713","31545","6"
"513","3713","25787","7"
"514","3715","31551","6"
"515","3715","25790","7"
"516","3719","45731","3"
"517","3719","34599","4"
"518","3732","28009","1"
"519","3732","31567","2"
"520","3738","25791","7"
"521","3740","26371","1"
"522","3749","31757","6"
"523","3749","25792","7"
"524","3750","29503","6"
"525","3750","25042","7"
"526","3755","29500","6"
"527","3755","25041","7"
"528","3757","25012","7"
"529","3760","44803","3"
"530","3760","32831","4"
"531","3766","29978","6"
"532","3766","28805","7"
"533","3767","28006","1"
"534","3771","27582","1"
"535","3771","35202","2"
"536","3816","28431","0"
"537","3816","45277","3"
"538","3816","33223","4"
"539","3826","32457","5"
"540","3826","29787","6"
"541","3827","29786","6"
"542","3827","26749","7"
"543","3828","30944","1"
"544","3828","31682","2"
"545","3829","30943","1"
"546","3831","45284","3"
"547","3831","35314","4"
"548","3832","45287","3"
"549","3832","35317","4"
"550","3833","32467","5"
"551","3833","29801","6"
"552","3834","32472","5"
"553","3834","29807","6"
"554","3835","29800","6"
"555","3835","26756","7"
"556","3836","29804","6"
"557","3836","26758","7"
"558","3837","32470","5"
"559","3837","29805","6"
"560","3838","45286","3"
"561","3838","35316","4"
"562","3839","31890","1"
"563","3839","31689","2"
"564","3841","31889","1"
"565","3842","31895","1"
"566","3843","28451","0"
"567","3843","31929","1"
"568","3843","45298","3"
"569","3843","35328","4"
"570","3844","32486","5"
"571","3844","29827","6"
"572","3845","31928","1"
"573","3845","32148","2"
"574","3846","25435","1"
"575","3846","34847","2"
"576","3847","25432","1"
"577","3847","34844","2"
"578","3848","25431","1"
"579","3848","34843","2"
"580","3850","34851","2"
"581","3865","44152","3"
"582","3865","45036","4"
"583","3872","30504","5"
"584","3875","29833","1"
"585","3875","31649","2"
"586","3882","32464","5"
"587","3882","29797","6"
"588","3888","45872","3"
"589","3888","35120","4"
"590","3895","26374","1"
"591","3896","27326","1"
"592","3897","25382","1"
"593","3899","25382","1"
"594","3900","27851","0"
"595","3900","25376","1"
"596","3900","43840","3"
"597","3900","32969","4"
"598","3902","43926","3"
"599","3902","33615","4"
"600","3977","32391","5"
"601","3977","28674","6"
"602","3979","26323","1"
"603","3979","32614","2"
"604","3980","28000","1"
"605","3980","31562","2"
"606","3983","27575","1"
"607","3983","35199","2"
"608","3984","27582","1"
"609","3984","35202","2"
"610","3986","29877","1"
"611","3986","33869","2"
"612","3992","25471","1"
"613","3992","31636","2"
"614","3993","24695","1"
"615","3993","33752","2"
"616","3994","30626","1"
"617","3994","31684","2"
"618","3998","34850","2"
"619","3999","26370","1"
"620","3999","33969","2"
"621","4008","29792","6"
"622","4008","26752","7"
"623","4009","28748","6"
"624","4009","26709","7"
"625","4011","28742","6"
"626","4011","26706","7"
"627","4014","28746","6"
"628","4014","26708","7"
"629","4020","29790","6"
"630","4020","26751","7"
"631","4023","29764","6"
"632","4023","26738","7"
"633","4024","31757","6"
"634","4024","25792","7"
"635","4027","28738","6"
"636","4027","26704","7"
"637","4028","29686","6"
"638","4028","25851","7"
"639","4030","34195","6"
"640","4030","27805","7"
"641","4031","29978","6"
"642","4031","28805","7"
"643","4033","29982","6"
"644","4033","29003","7"
"645","4063","26382","1"
"646","4079","32402","5"
"647","4079","28685","6"
"648","4085","26697","0"
"649","4085","44294","3"
"650","4085","33603","4"
"651","4099","31255","5"
"652","4100","45270","3"
"653","4100","33216","4"
"654","4102","31442","5"
"655","4143","25011","7"
"656","4144","27581","1"
"657","4148","34824","5"
"658","4148","34617","6"
"659","4149","33250","5"
"660","4149","29979","6"
"661","4151","43570","3"
"662","4151","45750","4"
"663","4153","28878","6"
"664","4153","25833","7"
"665","4255","29833","1"
"666","4255","31647","2"
"667","4259","27322","1"
"668","4263","32462","5"
"669","4263","29793","6"
"670","4265","30295","5"
"671","4265","28741","6"
"672","4270","30130","0"
"673","4270","27324","1"
"674","4270","45167","3"
"675","4270","34975","4"
"676","4272","29496","6"
"677","4272","25039","7"
"678","4275","30883","1"
"679","4292","44738","3"
"680","4292","34314","4"
"681","4293","32201","5"
"682","4293","28666","6"
"683","4296","28665","6"
"684","4296","25018","7"
"685","4297","32200","5"
"686","4298","24974","0"
"687","4298","26381","1"
"688","4298","44741","3"
"689","4298","34317","4"
"690","4299","24971","0"
"691","4299","26377","1"
"692","4299","44738","3"
"693","4299","34314","4"
"694","4300","32206","5"
"695","4301","28671","6"
"696","4301","25021","7"
"697","4302","26380","1"
"698","4303","26380","1"
"699","4303","33974","2"
"700","4304","32207","5"
"701","4304","28672","6"
"702","4305","24981","0"
"703","4305","26393","1"
"704","4305","44748","3"
"705","4305","34946","4"
"706","4306","32401","5"
"707","4307","28684","6"
"708","4307","25027","7"
"709","4308","26393","1"
"710","4310","32402","5"
"711","4310","28685","6"
"712","4311","27425","0"
"713","4311","45871","3"
"714","4311","35119","4"
"715","4312","30501","5"
"716","4312","28760","6"
"717","4313","29833","1"
"718","4314","28759","6"
"719","4314","26715","7"
"720","4315","32466","5"
"721","4318","31890","1"
"722","4318","31689","2"
"723","4320","28438","0"
"724","4320","31891","1"
"725","4320","45284","3"
"726","4320","35314","4"
"727","4325","28433","0"
"728","4325","30627","1"
"729","4325","45279","3"
"730","4325","33225","4"
"731","4329","34827","5"
"732","4330","34620","6"
"733","4330","28021","7"
"734","4331","25101","1"
"735","4332","25102","1"
"736","4332","31586","2"
"737","4333","34828","5"
"738","4333","34621","6"
"739","4334","27483","0"
"740","4334","44315","3"
"741","4334","33801","4"
"742","4335","34798","5"
"743","4336","34558","6"
"744","4336","27814","7"
"745","4337","28215","1"
"746","4338","28215","1"
"747","4338","31572","2"
"748","4339","34799","5"
"749","4339","34559","6"
"750","4340","27469","0"
"751","4340","44300","3"
"752","4340","33609","4"
"753","4341","25124","1"
"754","4341","44704","3"
"755","4341","33810","4"
"756","4342","34990","5"
"757","4343","34636","6"
"758","4343","28028","7"
"759","4344","25122","1"
"760","4345","25123","1"
"761","4345","31595","2"
"762","4346","34991","5"
"763","4346","34637","6"
"764","4365","32197","5"
"765","4365","28662","6"
"766","4370","26380","1"
"767","4370","33974","2"
"768","4375","26386","1"
"769","4375","33977","2"
"770","4376","26386","1"
"771","4377","32395","5"
"772","4377","28678","6"
"773","4380","28673","6"
"774","4380","25022","7"
"775","4382","30943","1"
"776","4385","29786","6"
"777","4385","26749","7"
"778","4388","32264","5"
"779","4388","29785","6"
"780","4389","29784","6"
"781","4389","26748","7"
"782","4390","45277","3"
"783","4390","33223","4"
"784","4395","32478","5"
"785","4395","29815","6"
"786","4398","32474","5"
"787","4398","29809","6"
"788","4407","44315","3"
"789","4407","33801","4"
"790","4412","44704","3"
"791","4412","33810","4"
"792","4413","25123","1"
"793","4413","31595","2"
"794","4416","33056","5"
"795","4416","29669","6"
"796","4418","33066","5"
"797","4418","29679","6"
"798","4421","45138","3"
"799","4421","44756","4"
"800","4422","26317","1"
"801","4422","32610","2"
"802","4438","30928","1"
"803","4438","31674","2"
"804","4439","32250","5"
"805","4439","29771","6"
"806","4440","29770","6"
"807","4440","26741","7"
"808","4444","32198","5"
"809","4446","34402","5"
"810","4448","27583","1"
"811","4449","29788","6"
"812","4449","26750","7"
"813","4450","30502","5"
"814","4460","32471","5"
"815","4463","31767","6"
"816","4463","25797","7"
"817","4464","27576","1"
"818","4466","25013","7"
"819","4469","31439","5"
"820","4469","31772","6"
"821","4470","25446","1"
"822","4470","34857","2"
"823","4471","25446","1"
"824","4472","31771","6"
"825","4472","25799","7"
"826","4473","31438","5"
"827","4474","28514","0"
"828","4474","44811","3"
"829","4474","32983","4"
"830","4475","33047","5"
"831","4475","28889","6"
"832","4476","26294","1"
"833","4476","31814","2"
"834","4478","26293","1"
"835","4484","28801","6"
"836","4484","26736","7"
"837","4485","30921","1"
"838","4485","31669","2"
"839","4487","31781","6"
"840","4487","25804","7"
"841","4492","28512","0"
"842","4492","44809","3"
"843","4492","32981","4"
"844","4493","28884","6"
"845","4493","25836","7"
"846","4494","26103","1"
"847","4497","33043","5"
"848","4497","28885","6"
"849","4499","31237","5"
"850","4500","33141","5"
"851","4506","33834","5"
"852","4520","31430","5"
"853","4528","31240","5"
"854","4532","30500","5"
"855","4536","33682","5"
"856","4539","34356","5"
"857","4545","31237","5"
"858","4557","32206","5"
"859","4583","34862","2"
"860","4588","27404","0"
"861","4588","45736","3"
"862","4588","34604","4"
"863","4589","27395","0"
"864","4589","45729","3"
"865","4589","34597","4"
"866","4590","31448","5"
"867","4591","31446","5"
"868","4592","31444","5"
"869","4596","27426","0"
"870","4596","45872","3"
"871","4596","35120","4"
"872","4597","27424","0"
"873","4597","45870","3"
"874","4597","35118","4"
"875","4599","30498","5"
"876","4601","25478","1"
"877","4607","26380","1"
"878","4614","28667","6"
"879","4614","25019","7"
"880","4615","28663","6"
"881","4615","25017","7"
"882","4617","32199","5"
"883","4617","28664","6"
"884","4619","32393","5"
"885","4619","28676","6"
"886","4620","26373","1"
"887","4620","33972","2"
"888","4621","26382","1"
"889","4621","33975","2"
"890","4622","28671","6"
"891","4622","25021","7"
"892","4623","28679","6"
"893","4623","25025","7"
"894","4630","28677","6"
"895","4630","25024","7"
"896","4631","28675","6"
"897","4631","25023","7"
"898","4633","32396","5"
"899","4634","32392","5"
"900","4635","28090","0"
"901","4635","28243","1"
"902","4635","43648","3"
"903","4635","45640","4"
"904","4637","28097","0"
"905","4637","28250","1"
"906","4637","43655","3"
"907","4637","45647","4"
"908","4638","28091","0"
"909","4638","28244","1"
"910","4638","43649","3"
"911","4638","45641","4"
"912","4639","28096","0"
"913","4639","28249","1"
"914","4639","43654","3"
"915","4639","45646","4"
"916","4640","24981","0"
"917","4640","26393","1"
"918","4640","44748","3"
"919","4640","34946","4"
"920","4685","25445","1"
"921","4685","34856","2"
"922","4713","31545","6"
"923","4713","25787","7"
"924","4723","44393","3"
"925","4723","45930","4"
"926","4734","28657","6"
"927","4734","28052","7"
"928","4744","33037","5"
"929","4744","28879","6"
"930","4765","32203","5"
"931","4765","28668","6"
"932","4767","28521","0"
"933","4767","45139","3"
"934","4767","44757","4"
"935","4768","31914","1"
"936","4768","32143","2"
"937","4835","25039","7"
"938","4849","33137","5"
"939","4852","31249","5"
"940","4855","25100","1"
"941","4855","31585","2"
"942","4857","32860","5"
"943","4858","33674","5"
"944","4859","31247","5"
"945","4860","31253","5"
"946","4864","33687","5"
"947","4873","29503","6"
"948","4873","25042","7"
"949","4878","33677","5"
"950","4881","34387","5"
"951","4882","34373","5"
"952","4888","33055","5"
"953","4905","32390","5"
"954","4907","32473","5"
"955","4912","35344","5"
"956","4912","29685","6"
"957","4916","26306","1"
"958","4919","26103","1"
"959","4919","31812","2"
"960","4921","32526","6"
"961","4921","25016","7"
"962","4954","32204","5"
"963","4956","31779","6"
"964","4956","25803","7"
"965","4989","32202","5"
"966","4990","32394","5"
"967","5080","25024","7"
"968","5236","34393","5"
"969","5236","31487","6"
"970","5243","45719","3"
"971","5243","34506","4"
"972","5249","30127","0"
"973","5249","33974","2"
"974","5249","45165","3"
"975","5249","34973","4"
"976","5249","32397","5"
"977","5250","27767","0"
"978","5250","33750","2"
"979","5250","43574","3"
"980","5250","45754","4"
"981","5251","31671","2"
"982","5268","33974","2"
"983","5271","28442","0"
"984","5271","31903","1"
"985","5271","45289","3"
"986","5271","35319","4"
"987","5272","32139","2"
"988","5274","28442","0"
"989","5274","45289","3"
"990","5274","35319","4"
"991","5277","45289","3"
"992","5277","35319","4"
"993","5294","30127","0"
"994","5294","27322","1"
"995","5295","30128","0"
"996","5295","27321","1"
"997","5295","45164","3"
"998","5295","34972","4"
"999","5296","29178","5"
"1000","5297","29178","5"
"1001","5297","28706","6"
"1002","5298","27469","0"
"1003","5298","28215","1"
"1004","5299","27469","0"
"1005","5299","28215","1"
"1006","5299","44300","3"
"1007","5299","33609","4"
"1008","5300","34799","5"
"1009","5300","34558","6"
"1010","5301","34559","6"
"1011","5301","27814","7"
"1012","5302","31572","2"
"1013","5305","28135","0"
"1014","5305","28482","1"
"1015","5305","45368","3"
"1016","5305","45807","4"
"1017","5305","35036","5"
"1018","5306","28135","0"
"1019","5306","28482","1"
"1020","5306","45368","3"
"1021","5306","45807","4"
"1022","5307","35036","5"
"1023","5308","35036","5"
"1024","5308","31283","6"
"1025","5315","24964","0"
"1026","5315","26370","1"
"1027","5315","44731","3"
"1028","5315","34307","4"
"1029","5315","32191","5"
"1030","5317","26780","0"
"1031","5317","25376","1"
"1032","5317","43572","3"
"1033","5318","26780","0"
"1034","5318","27578","1"
"1035","5319","33330","5"
"1036","5320","33331","5"
"1037","5320","29981","6"
"1038","5321","29980","6"
"1039","5321","28806","7"
"1040","5322","27578","1"
"1041","5324","44152","3"
"1042","5324","45036","4"
"1043","5326","24981","0"
"1044","5326","26393","1"
"1045","5326","44748","3"
"1046","5326","34946","4"
"1047","5326","32401","5"
"1048","5327","33332","5"
"1049","5331","29980","6"
"1050","5331","29031","7"
"1051","5332","35199","2"
"1052","5333","25441","1"
"1053","5339","31254","5"
"1054","5339","31760","6"
"1055","5340","27396","0"
"1056","5340","25445","1"
"1057","5340","45730","3"
"1058","5340","34598","4"
"1059","5340","31436","5"
"1060","5341","31437","5"
"1061","5341","31770","6"
"1062","5343","27863","0"
"1063","5343","43926","3"
"1064","5343","33615","4"
"1065","5343","34398","5"
"1066","5344","34398","5"
"1067","5345","44259","3"
"1068","5345","33623","4"
"1069","5346","29181","5"
"1070","5346","29501","6"
"1071","5347","29501","6"
"1072","5347","25041","7"
"1073","5350","30127","0"
"1074","5350","27322","1"
"1075","5350","45165","3"
"1076","5350","34973","4"
"1077","5351","28706","6"
"1078","5351","25038","7"
"1079","5352","27853","0"
"1080","5352","25377","1"
"1081","5352","43842","3"
"1082","5352","32971","4"
"1083","5353","34391","5"
"1084","5354","29778","6"
"1085","5354","26745","7"
"1086","5355","25377","1"
"1087","5360","27867","0"
"1088","5360","25382","1"
"1089","5360","44259","3"
"1090","5360","33623","4"
"1091","5361","32196","5"
"1092","5362","27866","0"
"1093","5362","44257","3"
"1094","5362","33621","4"
"1095","5363","29496","6"
"1096","5363","25039","7"
"1097","5364","27072","0"
"1098","5364","27237","1"
"1099","5364","44873","3"
"1100","5364","45380","4"
"1101","5365","33676","5"
"1102","5365","30020","6"
"1103","5366","32096","7"
"1104","5367","28082","0"
"1105","5367","28235","1"
"1106","5367","43640","3"
"1107","5367","45710","4"
"1108","5368","34363","5"
"1109","5369","34364","5"
"1110","5369","30261","6"
"1111","5370","32114","7"
"1112","5372","33134","5"
"1113","5374","32127","7"
"1114","5378","34857","2"
"1115","5379","27857","0"
"1116","5379","25379","1"
"1117","5379","43919","3"
"1118","5379","32975","4"
"1119","5380","28665","6"
"1120","5380","25018","7"
"1121","5382","25482","1"
"1122","5383","31640","2"
"1123","5385","24973","0"
"1124","5385","44740","3"
"1125","5385","34316","4"
"1126","5386","43574","3"
"1127","5386","45754","4"
"1128","5387","29984","6"
"1129","5387","29004","7"
"1130","5388","27584","1"
"1131","5389","35203","2"
"1132","5399","25454","1"
"1133","5399","34865","2"
"1134","5400","34865","2"
"1135","5401","31759","6"
"1136","5401","25793","7"
"1137","5406","34852","2"
"1138","5409","34199","6"
"1139","5409","27807","7"
"1140","5418","25433","1"
"1141","5418","34845","2"
"1142","5420","31763","6"
"1143","5420","25795","7"
"1144","5425","28004","1"
"1145","5434","29854","1"
"1146","5435","30926","1"
"1147","5435","31673","2"
"1148","5441","31241","5"
"1149","5441","31546","6"
"1150","5443","32191","5"
"1151","5444","33969","2"
"1152","5446","31771","6"
"1153","5446","25799","7"
"1154","5447","27389","0"
"1155","5447","45723","3"
"1156","5447","34510","4"
