Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7
"210","Pet - Bear","","","1","0","7","0","0"
"211","Pet - Boar","","","1","0","7","0","0"
"212","Pet - Crocolisk","","","1","0","7","0","0"
"213","Pet - Carrion Bird","","","1","0","7","0","0"
"214","Pet - Crab","","","1","0","7","0","0"
"215","Pet - Gorilla","","","1","0","7","0","0"
"217","Pet - Raptor","","","1","0","7","0","0"
"218","Pet - Tallstrider","","","1","0","7","0","0"
"220","Racial - Undead","Racial - Undead","","1","33938","9","0","0"
"226","Crossbows","Higher weapon skill increases your chance to hit.","","1","128","6","0","0"
"228","Wands","Higher weapon skill increases your chance to hit.","","1","146","6","0","0"
"229","Polearms","Higher weapon skill increases your chance to hit.","","1","128","6","0","0"
"236","Pet - Scorpid","","","1","0","7","0","0"
"251","Pet - Turtle","","","1","0","7","0","0"
"270","Pet - Generic Hunter","","","1","0","7","0","0"
"293","Plate Mail","Allows the wearing of plate armor.","","1","128","8","0","0"
"313","Language: Gnomish","","","1","128","10","0","0"
"315","Language: Troll","","","1","128","10","0","0"
"333","Enchanting","Higher enchanting skill allows you to learn more powerful formulae.  Formulae can be found on trainers around the world as well as from quests and monsters.","Enchant","578","4224","11","1","0"
"356","Fishing","Higher fishing skill increases your chance of catching fish in bodies of water around the world.  If you are having trouble catching fish in a given area, move to a lower level area or purchase a fishing lure and try again.","","580","16512","9","0","0"
"393","Skinning","Higher skinning skill allows you to skin hides from higher level monsters around the world.","","736","4224","11","0","0"
"413","Mail","Allows the wearing of mail armor.","","1","128","8","0","0"
"414","Leather","Allows the wearing of leather armor.","","1","128","8","0","0"
"415","Cloth","Allows the wearing of cloth armor.","","1","128","8","0","0"
"433","Shield","Allows the use of shields.","","1","128","8","0","0"
"473","Fist Weapons","Allows for the use of fist weapons.  Chance to hit is determined by the Unarmed skill.","","1","130","6","0","0"
"533","Raptor Riding","","","1","1170","9","0","0"
"553","Mechanostrider Piloting","","","1","1170","9","0","0"
"554","Undead Horsemanship","","","1","1170","9","0","0"
"653","Pet - Bat","","","1","0","7","0","0"
"654","Pet - Hyena","","","1","0","7","0","0"
"655","Pet - Bird of Prey","","","1","0","7","0","0"
"656","Pet - Wind Serpent","","","1","0","7","0","0"
"673","Language: Forsaken","","","1","128","10","0","0"
"713","Kodo Riding","","","317","1170","9","0","0"
"733","Racial - Troll","Racial - Troll","","0","33938","9","0","0"
"753","Racial - Gnome","Racial - Gnome","","0","33938","9","0","0"
"754","Racial - Human","Racial - Human","","0","33938","9","0","0"
"755","Jewelcrafting","Higher jewelcrafting skill allows you to learn higher level jewelcrafting plans.  Jewelcrafting plans can be found on trainers around the world as well as from quests and monsters.","Modify","1768","4224","11","1","0"
"756","Racial - Blood Elf","Racial - Blood Elf","","0","32914","9","0","0"
"758","Pet - Event - Remote Control","","","0","0","12","0","0"
"759","Language: Draenei","","","0","128","10","0","0"
"760","Racial - Draenei","Racial - Draenei","","0","32914","9","0","0"
"761","Pet - Felguard","","","0","0","7","0","0"
"762","Riding","Higher riding skill allows you to ride faster and more exotic beasts.","","255","144","9","0","0"
"763","Pet - Dragonhawk","","","1530","0","7","0","0"
"764","Pet - Nether Ray","","","1577","0","7","0","0"
"765","Pet - Sporebat","","","2033","0","7","0","0"
"766","Pet - Warp Stalker","","","1952","0","7","0","0"
"767","Pet - Ravager","","","1585","0","7","0","0"
"768","Pet - Serpent","","","2167","0","7","0","0"
"769","Internal","Hi","","1775","1040","7","0","0"
"773","Inscription","Higher inscription skill allows you to learn more advanced inscriptions.  Inscriptions are acquired from learned scribes throughout the world.","Inscribe","3267","4224","11","1","0"
"775","Pet - Moth","","","0","0","7","0","0"
"777","Mounts","Your mounts.","","2224","2","7","0","0"
"778","Companions","Your companions.","","0","2","7","0","0"
"780","Pet - Exotic Chimaera","","","0","0","7","0","0"
"781","Pet - Exotic Devilsaur","","","0","0","7","0","0"
"782","Pet - Ghoul","","","221","0","7","0","0"
"783","Pet - Exotic Silithid","","","0","0","7","0","0"
"784","Pet - Exotic Worm","","","0","0","7","0","0"
"785","Pet - Wasp","Pet - Wasp","","0","0","7","0","0"
"786","Pet - Exotic Clefthoof","","","0","0","7","0","0"
"787","Pet - Exotic Core Hound","","","0","0","7","0","0"
"788","Pet - Exotic Spirit Beast","","","0","0","7","0","0"
"789","Racial - Worgen","Racial - Worgen","","4047","42130","9","0","0"
"790","Racial - Goblin","Racial - Goblin","","0","42130","9","0","0"
"791","Language: Gilnean","","","4057","128","10","0","0"
"792","Language: Goblin","","","4056","128","10","0","0"
"794","Archaeology","Higher archaeology skill allows you to complete more valuable artifacts and collect more artifact fragments. Fragments can be found in ruins and dig sites.","","4727","128","9","0","0"
"795","Hunter","Hunter skills.","","6338","1048","7","0","0"
"796","Death Knight","Death Knight skills.","","6336","1048","7","0","0"
"798","Druid","Druid skills.","","6337","1048","7","0","0"
"800","Paladin","Paladin skills.","","6341","1048","7","0","0"
"804","Priest","Priest skills.","","6342","1048","7","0","0"
"805","Pet - Water Elemental","","","0","0","7","0","0"
"808","Pet - Fox","","","0","0","7","0","0"
"810","All - Glyphs","Glyphs go here!","","4749","130","12","0","0"
"811","Pet - Dog","","","0","0","7","0","0"
"815","Pet - Monkey","","","0","0","5","0","0"
"817","Pet - Shale Spider","","","0","0","7","0","0"
"818","Beetle","","","0","0","7","0","0"
"821","All - Guild Perks","","","0","2","5","0","0"
"824","Pet - Hydra","","","5183","0","7","0","0"
"829","Monk","Monk skills.","","6340","1048","7","0","0"
"840","Warrior","Warrior skills.","","6346","1048","7","0","0"
"849","Warlock","Warlock skills.","","6345","1052","7","0","0"
"899","Racial - Pandaren","Racial - Pandaren","","0","32914","5","0","0"
"904","Mage","Mage skills.","","6339","1048","7","0","0"
"905","Language: Pandaren Neutral","","","5737","0","10","0","0"
"921","Rogue","Rogue skills.","","6343","1048","7","0","0"
"924","Shaman","Shaman skills.","","6344","1048","7","0","0"
"927","Fel Imp","","","5052","0","7","0","0"
"928","Voidlord","","","5913","0","5","0","0"
"929","Shivarra","","","5850","0","5","0","0"
"930","Observer","","","5914","0","5","0","0"
"931","Wrathguard","","","5915","0","5","0","0"
"934","All - Specializations","Misc specialization handling spells go here.","","0","0","12","0","0"
"960","Runeforging","","Engrave","2727","128","7","0","0"
"962","Pet - Primal Fire Elemental","","","0","0","7","0","0"
"963","Pet - Primal Earth Elemental","","","0","0","7","0","0"
"975","Way of the Grill","","","0","0","9","1","185"
"976","Way of the Wok","","","0","0","9","1","185"
"977","Way of the Pot","","","0","0","9","1","185"
"978","Way of the Steamer","","","0","0","9","1","185"
"979","Way of the Oven","","","0","0","9","1","185"
"980","Way of the Brew","","","0","0","9","1","185"
"981","Apprentice Cooking","","","0","0","12","1","185"
"982","Journeyman Cookbook","","","0","0","27","1","185"
"983","Porcupine","","","2753","0","7","0","0"
"984","Crane","","","6118","0","7","0","0"
"985","Water Strider","","","2833","0","7","0","0"
"986","Pet - Exotic Quilen","","","916","0","7","0","0"
"987","Pet - Goat","","","1177","0","7","0","0"
"988","Basilisk","","","0","0","5","0","0"
"999","NO PLAYERS","","","0","0","12","0","0"
"1305","Direhorn","","","7019","0","7","0","0"
"1748","Pet - Primal Storm Elemental","Pet - Primal Storm Elemental","","0","0","7","0","0"
"1777","Pet - Water Elemental Minor Talent Version","Minor Talent Water Elemental","","0","0","7","0","0"
"1818","Pet - Exotic Rylak","","","9696","0","7","0","0"
"1819","Pet - Riverbeast","","","3896","0","7","0","0"
"1830","Unused","Enchanting from the garrison.","Enchant","2490","6","12","0","0"
"1848","Demon Hunter","Demon Hunter skills.","","10395","1048","7","0","0"
"1945","Logging","Higher logging skill allows you to harvest more difficult timber around the Draenor. If you cannot harvest specific timber, then increase your skill by upgrading your Lumber Mill.","","9566","128","9","0","0"
"1981","Pet - Terrorguard","Terrorguard","","1","0","7","0","0"
"1982","Pet - Abyssal","Abyssal","","1","0","7","0","0"
"1993","Pet - Stag","","","9841","0","7","0","0"
"2000","Trading Post","Progress towards having a full set.","","9891","2","12","0","0"
"2152","Warglaives","Allows the use of warglaives.","","2596","128","6","0","0"
"2189","Pet - Mechanical","Mechanical Hunter Pet","","1","0","7","0","0"
"2216","Pet - Abomination","Death Knight Unholy Talent Pet","","10579","0","7","0","0"
"2279","Pet - Oxen","Oxen","","1177","0","7","0","0"
"2280","Pet - Scalehide","Scalehide","","1177","0","7","0","0"
