Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown0_3,Unknown0_4,Unknown0_5,Unknown0_6,Unknown1
"37","8.224533","12.728","13.70773","17.37067","20.32107","20.32107","20.32107","37"
"38","8.568533","13.18933","14.28107","17.97867","20.7328","20.7328","20.7328","38"
"39","8.92","13.70773","14.86613","18.53547","21.1504","21.1504","21.1504","39"
"40","9.282133","14.28107","15.4704","19.04427","21.5632","21.5632","21.5632","40"
"41","9.655467","14.86613","16.0928","19.50293","21.97173","21.97173","21.97173","41"
"42","10.03627","15.4704","16.72693","19.91253","22.384","22.384","22.384","42"
"43","10.4224","16.0928","17.37067","20.32107","22.79573","22.79573","22.79573","43"
"44","10.7872","16.72693","17.97867","20.7328","23.2048","23.2048","23.2048","44"
"45","11.12107","17.37067","18.53547","21.1504","23.61973","23.61973","23.61973","45"
"46","11.42667","17.97867","19.04427","21.5632","24.04","24.04","24.04","46"
"47","11.70187","18.53547","19.50293","21.97173","24.45973","24.45973","24.45973","47"
"48","11.94773","19.04427","19.91253","22.384","24.88267","24.88267","24.88267","48"
"49","12.19253","19.50293","20.32107","22.79573","25.30613","25.30613","25.30613","49"
"50","12.43947","19.91253","20.7328","23.2048","25.72533","25.72533","25.72533","50"
"51","12.69013","20.32107","21.1504","23.61973","26.14507","26.14507","26.14507","51"
"52","12.93813","20.7328","21.5632","24.04","26.5664","26.5664","26.5664","52"
"53","13.18293","21.1504","21.97173","24.45973","26.99253","26.99253","26.99253","53"
"54","13.4304","21.5632","22.384","24.88267","27.42453","27.42453","27.42453","54"
"55","13.67733","21.97173","22.79573","25.30613","27.86773","27.86773","27.86773","55"
"56","13.9232","22.384","23.2048","25.72533","28.3152","28.3152","28.3152","56"
"57","14.17173","22.79573","23.61973","26.14507","28.77067","28.77067","28.77067","57"
"58","14.45227","23.24427","24.08747","27.94133","31.7952","31.7952","31.7952","58"
"59","14.73867","23.70453","24.56427","28.34347","32.12267","32.12267","32.12267","59"
"60","15.01973","24.15627","25.03253","28.88373","32.73493","32.73493","32.73493","60"
"61","15.3056","24.61653","25.50933","29.28853","33.06773","33.06773","33.06773","61"
"62","15.58667","25.06827","25.9776","29.82613","33.67467","33.67467","33.67467","62"
"63","15.87253","25.528","26.45387","30.23307","34.01227","34.01227","34.01227","63"
"64","16.15307","25.97973","26.92213","30.768","34.6144","34.6144","34.6144","64"
"65","16.43947","26.44","27.39893","31.17813","34.95733","34.95733","34.95733","65"
"66","16.4608","26.47467","27.43467","30.27253","35.00267","35.00267","35.00267","66"
"67","16.48213","26.5088","27.4704","30.312","35.04853","35.04853","35.04853","67"
"68","16.50347","26.54347","27.50613","30.35147","35.09387","35.09387","35.09387","68"
"69","16.52533","26.57867","27.5424","30.39147","35.14027","35.14027","35.14027","69"
"70","16.54667","26.6128","27.57813","30.43093","35.18613","35.18613","35.18613","70"
"71","16.56853","26.64747","27.61387","30.4704","35.23147","35.23147","35.23147","71"
"72","16.58987","26.68213","27.65013","30.5104","35.27787","35.27787","35.27787","72"
"73","16.61173","26.71733","27.6864","30.5504","35.32427","35.32427","35.32427","73"
"74","16.63307","26.752","27.72213","30.58987","35.3696","35.3696","35.3696","74"
"75","16.65493","26.78667","27.7584","30.62987","35.416","35.416","35.416","75"
"76","16.6768","26.82187","27.79467","30.66987","35.4624","35.4624","35.4624","76"
"77","16.69867","26.85707","27.83093","30.70987","35.50827","35.50827","35.50827","77"
"78","16.72053","26.89173","27.8672","30.74987","35.55467","35.55467","35.55467","78"
"79","16.74187","26.92693","27.90347","30.78987","35.60107","35.60107","35.60107","79"
"80","16.76427","26.96213","27.94027","30.8304","35.648","35.648","35.648","80"
"81","16.78613","26.99733","27.97653","30.8704","35.6944","35.6944","35.6944","81"
"82","16.80747","27.03253","28.0128","30.91093","35.74026","35.74026","35.74026","82"
"83","16.82987","27.06773","28.0496","30.95147","35.7872","35.7872","35.7872","83"
"84","16.85173","27.10347","28.0864","30.992","35.83413","35.83413","35.83413","84"
"85","16.8736","27.13813","28.12267","32.0016","35.88054","35.88054","35.88054","85"
"86","16.89547","27.17387","28.15947","33.0144","35.92747","35.92747","35.92747","86"
"87","16.91787","27.2096","28.19627","33.0576","35.9744","35.9744","35.9744","87"
"88","16.93973","27.2448","28.23307","34.07413","36.02133","36.02133","36.02133","88"
"89","16.96213","27.28053","28.26987","35.09387","36.06827","36.06827","36.06827","89"
"90","16.984","27.31573","28.30667","35.1392","36.1152","36.1152","36.1152","90"
"91","17.00587","27.35147","28.34347","34.9568","34.9568","34.9568","34.9568","91"
"92","17.28747","27.80373","28.81227","36.49547","35.53493","35.53493","35.53493","92"
"93","17.57333","28.26347","29.28853","35.90187","34.95733","34.95733","34.95733","93"
"94","18.13973","29.17493","30.23307","36.8464","35.90187","35.90187","35.90187","94"
"95","18.42133","29.6272","30.70187","37.41813","36.45867","36.45867","36.45867","95"
"96","18.70667","30.08693","31.17813","36.84693","36.84693","36.84693","36.84693","96"
"97","19.2736","30.9984","32.12267","36.8464","36.8464","36.8464","36.8464","97"
"98","19.5552","31.4512","32.592","37.38507","38.34347","38.34347","38.34347","98"
"99","19.84053","31.9104","33.06773","36.84693","37.79147","37.79147","37.79147","99"
"100","19.93387","32.0608","33.22346","37.9696","37.9696","37.9696","37.9696","100"
"101","20.0272","32.21067","33.37867","38.1472","39.1008","39.1008","39.1008","101"
"102","20.12053","32.36053","33.5344","38.3248","39.2832","39.2832","39.2832","102"
"103","20.2144","32.51147","33.69067","38.50347","40.4288","40.4288","40.4288","103"
"104","20.30827","32.6624","33.84693","39.64907","40.61654","40.61654","40.61654","104"
"105","20.40747","32.82187","34.01227","38.736","40.6256","40.6256","40.6256","105"
"106","20.5008","32.97227","34.168","38.9136","40.81173","40.81173","40.81173","106"
"107","20.59467","33.12267","34.32427","39.09173","41.952","41.952","41.952","107"
"108","20.68907","33.27467","34.4816","39.27094","42.144","42.144","42.144","108"
"109","20.78347","33.4272","34.63947","39.45067","42.33707","42.33707","42.33707","109"
"110","20.87893","33.57973","34.79787","39.63093","43.4976","43.4976","43.4976","110"
"111","20.9744","33.73387","34.95733","38.73653","42.51573","42.51573","42.51573","111"
"112","21.0304","33.824","35.05067","38.84","43.57653","43.57653","43.57653","112"
"113","21.0864","33.91413","35.144","39.89333","43.6928","43.6928","43.6928","113"
"114","21.14293","34.0048","35.23787","40","44.7616","44.7616","44.7616","114"
"115","21.19947","34.09547","35.33227","41.06187","44.8816","44.8816","44.8816","115"
"116","21.256","34.18667","35.42667","41.17173","45.0016","45.0016","45.0016","116"
"117","21.31253","34.27787","35.52107","41.28107","45.1216","45.1216","45.1216","117"
"118","21.3696","34.3696","35.616","41.39147","45.24213","45.24213","45.24213","118"
"119","21.42667","34.4608","35.71093","41.50187","45.36267","45.36267","45.36267","119"
"120","21.48373","34.55307","35.8064","41.6128","45.48373","45.48373","45.48373","120"
"121","21.54133","34.64533","35.90187","40.6256","44.4048","44.4048","44.4048","121"
"122","21.57227","34.69547","35.9536","40.68427","44.4688","44.4688","44.4688","122"
"123","21.60373","34.7456","36.00587","40.74347","44.53333","44.53333","44.53333","123"
"124","21.63467","34.79573","36.0576","40.80213","44.59733","44.59733","44.59733","124"
"125","21.66613","34.84587","36.10987","40.86133","44.6624","44.6624","44.6624","125"
"126","21.69707","34.89653","36.16213","40.92053","44.72693","44.72693","44.72693","126"
"127","21.72853","34.94667","36.2144","40.9792","44.79147","44.79147","44.79147","127"
"128","21.76","34.99733","36.26667","41.0384","44.856","44.856","44.856","128"
"129","21.79147","35.048","36.31893","41.0976","44.92053","44.92053","44.92053","129"
"130","21.82293","35.09813","36.3712","41.1568","44.9856","44.9856","44.9856","130"
"131","21.8544","35.14933","36.424","41.21653","45.05067","45.05067","45.05067","131"
"132","21.88587","35.19947","36.47626","41.27573","45.1152","45.1152","45.1152","132"
"133","21.91733","35.25067","36.52907","41.33547","45.1808","45.1808","45.1808","133"
"134","21.94933","35.30133","36.58187","41.3952","45.24586","45.24586","45.24586","134"
"135","21.9808","35.35253","36.63467","41.45493","45.31147","45.31147","45.31147","135"
"136","22.01227","35.4032","36.68747","41.51467","45.37653","45.37653","45.37653","136"
"137","22.04427","35.45493","36.7408","41.57493","45.44267","45.44267","45.44267","137"
"138","22.07627","35.5056","36.7936","42.6032","45.50773","45.50773","45.50773","138"
"139","22.10827","35.55733","36.84693","41.57067","44.40533","44.40533","44.40533","139"
"140","22.24853","35.78293","37.08053","41.83467","44.68693","44.68693","44.68693","140"
"141","22.38987","36.01013","37.31627","42.10027","44.97066","44.97066","44.97066","141"
"142","22.53173","36.23893","37.55307","42.36747","45.256","45.256","45.256","142"
"143","22.67467","36.4688","37.79147","41.57067","44.4048","44.4048","44.4048","143"
"144","22.8624","36.77013","38.104","41.91467","44.77227","44.77227","44.77227","144"
"145","22.98827","36.9728","38.3136","42.14507","45.01867","45.01867","45.01867","145"
"146","23.24213","37.3808","38.73653","41.57067","44.40533","44.40533","44.40533","146"
"147","23.52373","37.8336","39.20587","42.07467","44.94347","44.94347","44.94347","147"
"148","23.80853","38.29227","39.68107","41.57067","44.4048","44.4048","44.4048","148"
"149","24.09067","38.7456","40.15093","42.06293","44.93067","44.93067","44.93067","149"
"150","24.37547","39.20427","40.62613","41.57067","44.40533","44.40533","44.40533","150"
"151","24.65707","39.65707","41.09547","42.0512","44.9184","44.9184","44.9184","151"
"152","24.9424","40.11573","41.57067","41.57067","44.4048","44.4048","44.4048","152"
"153","25.22453","40.56907","42.04053","42.04053","44.9072","44.9072","44.9072","153"
"154","25.50933","41.02773","42.51573","41.5712","44.40533","44.40533","44.40533","154"
"155","25.57973","41.14027","42.63253","41.68533","44.52747","44.52747","44.52747","155"
"156","25.65013","41.25387","42.74987","41.8","44.6496","44.6496","44.6496","156"
"157","25.72053","41.36693","42.8672","41.91467","44.77227","44.77227","44.77227","157"
"158","25.79093","41.48053","42.98507","42.02987","44.89547","44.89547","44.89547","158"
"159","25.86187","41.59467","43.10347","43.10347","45.0192","45.0192","45.0192","159"
"160","25.93333","41.70987","43.2224","43.2224","45.14347","45.14347","45.14347","160"
"161","26.0048","41.82453","43.34133","44.30453","45.26773","45.26773","45.26773","161"
"162","26.07627","41.9392","43.46027","43.46027","44.4048","44.4048","44.4048","162"
"163","26.14613","42.05173","43.57707","44.52427","44.52427","44.52427","44.52427","163"
"164","26.21653","42.16533","43.6944","44.64427","44.64427","44.64427","44.64427","164"
"165","26.28747","42.27893","43.81227","45.71733","44.7648","44.7648","44.7648","165"
"166","26.35787","42.39253","43.93013","45.84","45.84","45.84","45.84","166"
"167","26.42933","42.50667","44.04853","46.92107","45.96373","45.96373","45.96373","167"
"168","26.50027","42.62133","44.16693","47.04747","46.08747","46.08747","46.08747","168"
"169","26.57173","42.736","44.28587","47.17387","46.2112","46.2112","46.2112","169"
"170","26.6432","42.8512","44.40533","46.29493","45.34986","45.34986","45.34986","170"
"171","26.64853","42.8592","44.41387","46.304","45.35893","45.35893","45.35893","171"
"172","26.65333","42.86773","44.4224","46.31253","45.36747","45.36747","45.36747","172"
"173","26.65867","42.87573","44.43093","46.3216","46.3216","46.3216","46.3216","173"
"174","26.664","42.8848","44.44","46.3312","46.3312","46.3312","46.3312","174"
"175","26.66933","42.8928","44.44853","47.28587","46.33973","46.33973","46.33973","175"
"176","26.67413","42.90133","44.45707","47.29493","46.3488","46.3488","46.3488","176"
"177","26.67947","42.90933","44.4656","47.304","46.35787","46.35787","46.35787","177"
"178","26.6848","42.91787","44.47467","47.3136","46.36747","46.36747","46.36747","178"
"179","26.69013","42.9264","44.4832","47.32267","46.376","46.376","46.376","179"
"180","26.69493","42.9344","44.49173","47.33173","47.33173","47.33173","47.33173","180"
"181","26.70027","42.94293","44.50027","47.3408","47.3408","47.3408","47.3408","181"
"182","26.7056","42.95147","44.50933","47.3504","47.3504","47.3504","47.3504","182"
"183","26.71093","42.96","44.51787","48.30667","47.35947","47.35947","47.35947","183"
"184","26.71573","42.968","44.5264","48.31573","47.36853","47.36853","47.36853","184"
"185","26.72107","42.976","44.53493","48.32533","47.3776","47.3776","47.3776","185"
"186","26.7264","42.98507","44.544","48.33493","47.3872","47.3872","47.3872","186"
"187","26.73173","42.99306","44.55253","48.344","48.344","48.344","48.344","187"
"188","26.73653","43.0016","44.56107","48.3536","48.3536","48.3536","48.3536","188"
"189","26.74187","43.01013","44.57013","48.3632","48.3632","48.3632","48.3632","189"
"190","26.7472","43.01867","44.57867","48.3728","48.3728","48.3728","48.3728","190"
"191","26.75253","43.02667","44.5872","48.38187","48.38187","48.38187","48.38187","191"
"192","26.75733","43.03467","44.59573","48.39093","48.39093","48.39093","48.39093","192"
"193","26.76267","43.04373","44.6048","48.40107","48.40107","48.40107","48.40107","193"
"194","26.768","43.05173","44.61333","48.41013","49.35947","49.35947","49.35947","194"
"195","26.77333","43.06027","44.62187","48.41973","49.36907","49.36907","49.36907","195"
"196","26.77867","43.0688","44.63093","48.42933","49.37867","49.37867","49.37867","196"
"197","26.78347","43.07733","44.63947","48.4384","49.38827","49.38827","49.38827","197"
"198","26.7888","43.08533","44.648","48.448","49.39787","49.39787","49.39787","198"
"199","26.79413","43.09387","44.65707","48.4576","49.408","49.408","49.408","199"
"200","26.79947","43.1024","44.6656","49.41707","49.41707","49.41707","49.41707","200"
"201","26.80427","43.1104","44.67413","49.42667","50.37707","50.37707","50.37707","201"
"202","26.81013","43.11946","44.6832","49.4368","50.3872","50.3872","50.3872","202"
"203","26.81493","43.12747","44.69173","49.4464","50.3968","50.3968","50.3968","203"
"204","26.82027","43.136","44.70027","49.45547","50.40693","50.40693","50.40693","204"
"205","26.8256","43.14454","44.70933","49.4656","50.41707","50.41707","50.41707","205"
"206","26.83093","43.15253","44.71786","49.4752","50.42667","50.42667","50.42667","206"
"207","26.83573","43.16107","44.7264","49.48427","51.38773","51.38773","51.38773","207"
"208","26.84107","43.1696","44.73547","49.4944","51.3984","51.3984","51.3984","208"
"209","26.8464","43.17813","44.744","49.504","51.408","51.408","51.408","209"
"210","26.85173","43.18613","44.75253","49.5136","51.4176","51.4176","51.4176","210"
"211","26.85707","43.1952","44.7616","49.52374","51.42827","51.42827","51.42827","211"
"212","26.86187","43.2032","44.77013","49.5328","51.43787","51.43787","51.43787","212"
"213","26.8672","43.2112","44.77867","49.5424","52.40053","52.40053","52.40053","213"
"214","26.87253","43.22027","44.78773","49.55253","52.4112","52.4112","52.4112","214"
"215","26.87787","43.22827","44.79627","49.5616","52.42133","52.42133","52.42133","215"
"216","26.8832","43.23734","44.80533","49.57173","52.432","52.432","52.432","216"
"217","26.88853","43.24533","44.81387","49.58133","52.4416","52.4416","52.4416","217"
"218","26.89333","43.25387","44.8224","49.59093","52.45173","52.45173","52.45173","218"
"219","26.89867","43.2624","44.83147","49.60053","52.4624","52.4624","52.4624","219"
"220","26.904","43.2704","44.84","49.61013","52.47253","52.47253","52.47253","220"
"221","26.90933","43.27893","44.84853","49.61973","52.48213","52.48213","52.48213","221"
"222","26.91467","43.28747","44.8576","49.62987","52.4928","52.4928","52.4928","222"
"223","26.91947","43.296","44.86613","49.63894","52.50293","52.50293","52.50293","223"
"224","26.92533","43.30453","44.8752","49.64907","52.5136","52.5136","52.5136","224"
"225","26.93013","43.31307","44.88373","49.65867","52.52374","52.52374","52.52374","225"
"226","26.93547","43.32107","44.89227","49.66827","52.53333","52.53333","52.53333","226"
"227","26.9408","43.3296","44.90133","49.67787","52.544","52.544","52.544","227"
"228","26.94613","43.33813","44.90987","49.68747","52.55413","52.55413","52.55413","228"
"229","26.95147","43.34667","44.91893","49.6976","52.5648","52.5648","52.5648","229"
"230","26.95627","43.3552","44.92747","49.7072","52.57493","52.57493","52.57493","230"
"231","26.96213","43.36374","44.93653","49.7168","52.58507","52.58507","52.58507","231"
"232","26.96693","43.37173","44.94507","49.7264","52.5952","52.5952","52.5952","232"
"233","26.97227","43.38027","44.9536","49.736","52.60534","52.60534","52.60534","233"
"234","26.9776","43.3888","44.96267","49.74613","52.616","52.616","52.616","234"
"235","26.98293","43.39734","44.9712","49.7552","52.62613","52.62613","52.62613","235"
"236","26.98827","43.40587","44.98027","49.76534","52.63626","52.63626","52.63626","236"
"237","26.99307","43.4144","44.9888","49.77493","52.6464","52.6464","52.6464","237"
"238","26.99893","43.42293","44.99787","49.78507","52.65707","52.65707","52.65707","238"
"239","27.00373","43.43093","45.0064","49.79413","52.6672","52.6672","52.6672","239"
"240","27.00907","43.43947","45.01493","49.80373","52.6768","52.6768","52.6768","240"
"241","27.0144","43.448","45.024","49.81387","52.68747","52.68747","52.68747","241"
"242","27.01973","43.45653","45.03253","49.82347","52.6976","52.6976","52.6976","242"
"243","27.02507","43.46507","45.0416","49.83307","52.70827","52.70827","52.70827","243"
"244","27.02987","43.4736","45.05013","49.84267","52.7184","52.7184","52.7184","244"
"245","27.03573","43.48213","45.0592","49.8528","52.72906","52.72906","52.72906","245"
"246","27.04053","43.49014","45.06773","49.8624","52.73867","52.73867","52.73867","246"
"247","27.04587","43.4992","45.0768","49.872","52.74933","52.74933","52.74933","247"
"248","27.0512","43.5072","45.08533","49.8816","52.75947","52.75947","52.75947","248"
"249","27.05653","43.51627","45.0944","49.89174","52.77013","52.77013","52.77013","249"
"250","27.06187","43.52427","45.10293","49.90133","52.78027","52.78027","52.78027","250"
"251","27.0672","43.53333","45.112","49.91093","52.7904","52.7904","52.7904","251"
"252","27.07253","43.54133","45.12053","49.92053","52.80053","52.80053","52.80053","252"
"253","27.07787","43.54987","45.1296","49.93067","52.8112","52.8112","52.8112","253"
"254","27.08267","43.5584","45.13813","49.94027","52.82133","52.82133","52.82133","254"
"255","27.08853","43.56693","45.1472","49.94987","52.832","52.832","52.832","255"
"256","27.09333","43.57547","45.15574","49.95947","52.8416","52.8416","52.8416","256"
"257","27.09867","43.584","45.1648","49.9696","52.85227","52.85227","52.85227","257"
"258","27.104","43.59253","45.17333","49.9792","52.8624","52.8624","52.8624","258"
"259","27.10933","43.60107","45.1824","49.9888","52.87307","52.87307","52.87307","259"
"260","27.11467","43.60907","45.19093","49.9984","52.8832","52.8832","52.8832","260"
"261","27.12","43.61813","45.2","50.00853","52.89387","52.89387","52.89387","261"
"262","27.12533","43.62613","45.20853","50.01814","52.90347","52.90347","52.90347","262"
"263","27.13067","43.6352","45.2176","50.02773","52.91413","52.91413","52.91413","263"
"264","27.13547","43.6432","45.22613","50.03733","52.92427","52.92427","52.92427","264"
"265","27.14133","43.65173","45.2352","50.04747","52.93493","52.93493","52.93493","265"
"266","27.14613","43.66027","45.24373","50.05707","52.94453","52.94453","52.94453","266"
"267","27.15147","43.6688","45.2528","50.06667","52.9552","52.9552","52.9552","267"
"268","27.1568","43.67733","45.26133","50.07627","52.96533","52.96533","52.96533","268"
"269","27.16213","43.68587","45.2704","50.0864","52.976","52.976","52.976","269"
"270","27.16747","43.69493","45.27947","50.09653","52.98667","52.98667","52.98667","270"
"271","27.1728","43.70293","45.288","50.10613","52.9968","52.9968","52.9968","271"
"272","27.17813","43.71147","45.29707","50.11573","53.00747","53.00747","53.00747","272"
"273","27.18347","43.72","45.3056","50.12533","53.01707","53.01707","53.01707","273"
"274","27.1888","43.72853","45.31467","50.13547","53.02773","53.02773","53.02773","274"
"275","27.19413","43.73707","45.3232","50.14507","53.03787","53.03787","53.03787","275"
"276","27.19947","43.7456","45.33227","50.15467","53.04853","53.04853","53.04853","276"
"277","27.20427","43.75414","45.3408","50.16427","53.05813","53.05813","53.05813","277"
"278","27.21013","43.76266","45.34986","49.12907","51.9632","51.9632","51.9632","278"
"279","27.26133","43.8448","45.4352","49.22133","52.06133","52.06133","52.06133","279"
"280","27.312","43.92693","45.52","49.3136","52.1584","52.1584","52.1584","280"
"281","27.36373","44.0096","45.60587","49.4064","52.25653","52.25653","52.25653","281"
"282","27.41493","44.09227","45.6912","49.49866","52.35467","52.35467","52.35467","282"
"283","27.46613","44.17493","45.77707","49.592","52.4528","52.4528","52.4528","283"
"284","27.51787","44.2576","45.86293","49.6848","52.55147","52.55147","52.55147","284"
"285","27.56907","44.3408","45.9488","49.77813","52.6496","52.6496","52.6496","285"
"286","27.62133","44.424","46.0352","49.87147","52.7488","52.7488","52.7488","286"
"287","27.67307","44.5072","46.1216","49.96533","52.84747","52.84747","52.84747","287"
"288","27.7248","44.59093","46.208","50.05867","52.94667","52.94667","52.94667","288"
"289","27.77707","44.67467","46.29493","49.12907","51.96373","51.96373","51.96373","289"
"290","27.96427","44.976","46.60747","49.4608","52.31467","52.31467","52.31467","290"
"291","28.1536","45.28053","46.92267","49.79573","53.62613","53.62613","53.62613","291"
"292","28.34347","45.58613","47.23947","49.12907","52.90827","52.90827","52.90827","292"
"293","28.53493","45.89387","47.5584","49.4608","53.2656","53.2656","53.2656","293"
"294","28.728","46.20427","47.88","49.7952","53.6256","53.6256","53.6256","294"
"295","28.9104","46.4976","48.184","49.12853","52.90773","52.90773","52.90773","295"
"296","29.19253","46.95147","48.6544","49.60853","53.42453","53.42453","53.42453","296"
"297","29.47733","47.4096","49.12907","49.12907","52.90827","52.90827","52.90827","297"
"298","29.67627","47.7296","49.4608","49.4608","53.2656","53.2656","53.2656","298"
"299","29.87733","48.05227","49.7952","49.7952","53.6256","53.6256","53.6256","299"
"300","30.04427","48.32107","50.0736","50.0736","52.90773","52.90773","52.90773","300"
"301","30.1568","48.5024","50.26133","50.26133","53.10613","53.10613","53.10613","301"
"302","30.26987","48.68373","50.4496","50.4496","53.30507","53.30507","53.30507","302"
"303","30.38293","48.86613","50.6384","50.6384","53.50453","53.50453","53.50453","303"
"304","30.49707","49.04907","50.82827","50.82827","53.7056","53.7056","53.7056","304"
"305","30.6112","49.23307","51.01867","51.01867","53.8528","53.8528","53.8528","305"
"306","30.61867","49.24533","51.03147","51.03147","53.86666","53.86666","53.86666","306"
"307","30.62667","49.2576","51.04427","51.04427","53.88","53.88","53.88","307"
"308","30.63413","49.26987","51.05707","51.05707","53.89333","53.89333","53.89333","308"
"309","30.64213","49.28267","51.06987","51.06987","53.9072","53.9072","53.9072","309"
"310","30.6496","49.29493","51.08267","51.08267","53.92053","53.92053","53.92053","310"
"311","30.65707","49.3072","51.09547","51.09547","53.93387","53.93387","53.93387","311"
"312","30.66507","49.31947","51.10826","51.10826","53.94773","53.94773","53.94773","312"
"313","30.67253","49.33173","51.12107","51.12107","53.96107","53.96107","53.96107","313"
"314","30.68053","49.34453","51.1344","51.1344","53.97547","53.97547","53.97547","314"
"315","30.68853","49.3568","51.1472","51.1472","53.9888","53.9888","53.9888","315"
"316","30.696","49.3696","51.16","51.16","54.00213","54.00213","54.00213","316"
"317","30.70347","49.38187","51.1728","52.12053","54.016","54.016","54.016","317"
"318","30.71147","49.39413","51.1856","52.13334","54.02934","54.02934","54.02934","318"
"319","30.71893","49.4064","51.1984","52.14667","54.99093","54.99093","54.99093","319"
"320","30.72693","49.41867","51.2112","52.15947","55.0048","55.0048","55.0048","320"
"321","30.7344","49.43093","51.224","52.1728","55.01814","55.01814","55.01814","321"
"322","30.7424","49.44427","51.23734","52.18613","55.03253","55.03253","55.03253","322"
"323","30.74987","49.45653","51.25013","52.19947","55.0464","55.0464","55.0464","323"
"324","30.75787","49.4688","51.26293","52.21227","55.06027","55.06027","55.06027","324"
"325","30.76533","49.48107","51.27573","53.17493","55.07413","55.07413","55.07413","325"
"326","30.77333","49.49333","51.28853","53.18827","55.08747","55.08747","55.08747","326"
"327","30.7808","49.5056","51.30133","53.2016","55.10133","55.10133","55.10133","327"
"328","30.7888","49.5184","51.31467","53.21547","55.11573","55.11573","55.11573","328"
"329","30.79627","49.5312","51.32747","53.22827","55.1296","55.1296","55.1296","329"
"330","30.80427","49.54347","51.34027","53.2416","55.14347","55.14347","55.14347","330"
"331","30.81173","49.55573","51.35307","53.25493","55.1568","55.1568","55.1568","331"
"332","30.81973","49.568","51.36587","53.26826","56.12214","56.12214","56.12214","332"
"333","30.82773","49.5808","51.3792","54.2336","56.13653","56.13653","56.13653","333"
"334","30.8352","49.59307","51.392","54.24693","56.1504","56.1504","56.1504","334"
"335","30.84267","49.60587","51.4048","54.2608","56.16427","56.16427","56.16427","335"
"336","30.85067","49.61813","51.4176","54.27413","56.17867","56.17867","56.17867","336"
"337","30.85813","49.6304","51.4304","54.28747","56.19253","56.19253","56.19253","337"
"338","30.86613","49.6432","51.44373","54.30187","56.20693","56.20693","56.20693","338"
"339","30.87413","49.65547","51.45653","54.3152","56.2208","56.2208","56.2208","339"
"340","30.8816","49.66773","51.46933","54.32853","56.2352","56.2352","56.2352","340"
"341","30.88907","49.68","51.48213","54.3424","56.24907","56.24907","56.24907","341"
