Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5
"125","83133","Shadowmoon Voidaxe","1.5","0.5","1067294","0"
"126","83386","Essence of Darkness","1.4","0.55","1067428","0"
"127","83117","Thunderlord Talon","1.5","0.5","1067306","0"
"128","83179","Ata'gar Warrior","1.55","0.5","1067318","0"
"129","83038","Icemaw Matriarch","0.55","0.45","1067266","0"
"130","83228","Silent Watcher","0.55","0.45","1067301","0"
"131","83127","Iron Grunt","1.5","0.5","1067457","0"
"132","83234","Ula","0.9","0.53","1067398","0"
"133","83195","Boneyard Gorger","1.4","0.45","1067289","0"
"134","83056","Gorge Bonepicker","0.75","0.55","1067391","0"
"135","83339","Iron Pulverizer","1.05","0.45","1067267","0"
"136","83173","Tol'ressa","1.1","0.5","1067198","0"
"137","83194","Goren Stonechewer","1.5","0.45","1067291","0"
"138","83351","Adherent Sun-Caller","0.9","0.55","1067402","0"
"139","83178","Shadowborne Reverend","1.55","0.5","1067320","0"
"140","83072","Gordunni Basher","1.2","0.5","1067410","0"
"141","83063","Skagg","1.2","0.55","1067417","0"
"142","83141","Shattered Hand Sadist","1.4","0.5","1067245","0"
"143","83114","Ravaging Knuckledragger","1","0.45","1067307","0"
"144","83103","Shadeback Ravager","0.9","0.45","1067345","0"
"145","83060","Howling Rylak","0.55","0.45","1067264","0"
"146","83374","Sangrikass","1.4","0.55","1067218","0"
"147","83143","Shattered Hand Blood-Singer","1.4","0.5","1067244","0"
"148","83369","Tumultous Water Spirit","1.2","0.4","1067324","0"
"149","83065","Gorian Arcanist","1.2","0.5","1067412","0"
"150","83140","Warsong Earthcaller","1.5","0.5","1067358","0"
"151","83073","Gorian Gladiator","1.2","0.5","1067411","0"
"152","83460","Burning Blademaster","1.4","0.5","1067269","0"
"153","83059","Plainswalker Gronn","0.75","0.55","1067312","0"
"154","83257","Void-Torn Spirit","1.4","0.5","1108823","0"
"155","83122","Thunderlord Grappler","1.5","0.5","1067284","0"
"156","83291","Podling Nibbler","1.9","0.45","1067332","0"
"157","83123","Blackrock Grunt","1.5","0.5","1067356","0"
"158","83062","Stonemaul Guard","1.2","0.5","1067418","0"
"159","83047","Stonemaul Intimidator","0.9","0.5","1067357","0"
"160","83356","Adherent Squallbringer","0.9","0.55","1067404","0"
"161","83336","Iron Shredder","1.05","0.45","1067371","0"
"162","83354","Adherent Bladewing","0.9","0.55","1067401","0"
"163","83081","Bloodmane Gutripper","0.8","0.55","1067431","0"
"164","83135","Warsong Outriders","1.5","0.5","1067388","0"
"165","83135","Warsong Raider","1.5","0.5","1067388","0"
"166","83246","Riverbeast","0.95","0.45","1067250","0"
"167","83431","Ashmane Clefthoof","1.1","0.4","1067247","0"
"168","83217","Blademoon Botani","0.9","0.55","1067380","0"
"169","83101","Icespine Ravager","0.9","0.45","1067344","0"
"170","83238","Mandragora Lifedrinker","1","0.4","1067406","0"
"171","83433","Wild Clefthoof","1.1","0.4","1067249","0"
"172","83343","Iridium Geode","0.75","0.6","1067227","0"
"173","83262","Wild Bloom","0.75","0.5","1067192","0"
"174","83227","Shadowbark","0.55","0.55","1067300","0"
"175","83372","Dread Raven","0.8","0.5","1067279","0"
"176","83432","Leatherhide Bull","1.1","0.4","1067248","0"
"177","83155","Earth Fury","0.75","0.5","1067395","0"
"178","83058","Gronn Treeslammer","0.75","0.55","1067311","0"
"179","83172","Wrathguard Destroyer","1","0.55","1067199","0"
"180","83167","Imp","1.9","0.5","1067188","0"
"181","83145","Durkath Steelmaw","1.5","0.5","1067243","0"
"182","86199","Dargorr the Landslide","0.75","0.5","1067395","0"
"183","86200","Enslaved Earth Spirit","0.75","0.5","1067397","0"
"184","83059","Plainswalker Gronn","0.75","0.55","1067312","0"
"185","83129","Shadowmoon Prophet","1.5","0.5","1067347","0"
"186","83037","Grondo","0.75","0.5","1067313","0"
"187","83219","Botani Grovetender","0.9","0.55","1067393","0"
"188","83146","Shattered Hand Grunt","1.5","0.5","1067242","0"
"189","83142","Shattered Hand Flayer","1.5","0.5","1088313","0"
"190","83144","Shattered Hand Cleaver","1.5","0.5","1088312","0"
"191","83353","Adherent Wing-Guard","0.9","0.55","1067381","0"
"192","84761","Haunted Hound","1.3","0.5","1067212","0"
"193","84762","Ghastly Guard","1.7","0.5","1067274","0"
"194","84763","Ghastly Nightwatch","1.7","0.5","1067274","0"
"196","83211","Rock Flayer","0.75","0.55","1067203","0"
"197","84844","Burning Flameseer","1.55","0.5","1087721","0"
"198","83460","Burning Blademaster","1.4","0.5","1067269","0"
"199","84847","General Kull'krosh","1.4","0.5","1067327","0"
"200","84849","Iron Arbalester","1.55","0.5","1087720","0"
"201","84850","Iron Guard","1.55","0.5","1087726","0"
"202","83265","Moonglow Sporebat","0.85","0.8","1067427","0"
"203","83113","Pale Fishmonger","1","0.45","1067305","0"
"204","83042","Grimfrost Wormpriest","1.2","0.5","1067420","0"
"205","82410","Hypnocroak","1","0.45","1067273","0"
"206","83166","Frostwing Screecher","0.6","0.9","1067392","0"
"207","83269","Underbrush Stalker","1.05","0.55","1067201","0"
"208","85855","Dessicus of the Dead Pools","0.9","0.45","1067365","0"
"209","83080","Steamscar Warrior","0.8","0.55","1067429","0"
"210","83076","Steamscar Primalist","0.8","0.55","1067430","0"
"211","83338","Iron Siege Cannon","1.05","0.45","1067255","0"
"212","83296","Mad ""King"" Sporeon","1.9","0.45","1067329","0"
"213","83307","Breezerider Kaliri","1.35","0.5","1067451","0"
"214","83189","Deathweb Crawler","1.2","0.45","1067252","0"
"215","83354","Adherent Wind-Lasher","0.9","0.55","1067401","0"
"216","83375","Apexis Guardian","0.8","0.45","1067374","0"
"217","83112","Widow Wasp","0.9","0.5","1067355","0"
"218","86109","Gardul Venomshiv","1.55","0.5","1087722","0"
"219","83069","Highmaul Archaeologian","1.2","0.5","1067415","0"
"220","83064","Highmaul Laborer","1.2","0.55","1067416","0"
"221","87454","Lug'dol","1.2","0.5","1067443","0"
"222","86121","Nascent Brawler","1.2","0.5","1067444","0"
"223","86197","Arcane Anomaly","1.2","0.6","1067222","0"
"224","86217","Vigilant Kaathar","1.15","0.45","1067440","0"
"225","86217","Vigilant Kaathar","1.15","0.45","1067440","0"
"226","86218","Soulbinder Nyami","1.1","0.55","1067261","0"
"227","86218","Soulbinder Nyami","1.1","0.55","1067261","0"
"228","86219","Azzakel","1.1","0.55","1087719","0"
"229","86219","Azzakel","1.1","0.55","1087719","0"
"230","86220","Teron'gor","1.55","0.5","1067277","0"
"231","86220","Teron'gor","1.55","0.5","1067277","0"
"232","86221","Magmolatus","1.15","0.5","1067241","0"
"233","86221","Magmolatus","1.15","0.5","1067241","0"
"234","86222","Slave Watcher Crushto","1.2","0.55","1067256","0"
"235","86222","Slave Watcher Crushto","1.2","0.55","1067256","0"
"236","86223","Roltall","1.15","0.5","1112914","0"
"237","86224","Gug'rokk","1.2","0.55","1067257","0"
"238","86224","Gug'rokk","1.2","0.55","1067257","0"
"239","86225","Railmaster Rocketspark","1.6","0.5","1067278","0"
"240","86225","Railmaster Rocketspark","1.6","0.5","1067278","0"
"241","86226","Borka the Brute","0.67","0.5","1067455","0"
"242","86226","Borka the Brute","0.67","0.5","1067455","0"
"243","86227","Nitrogg Thundertower","1.2","0.5","1067323","0"
"244","86227","Nitrogg Thundertower","1.2","0.5","1067323","0"
"245","86228","Skylord Tovra","1.2","0.5","1067337","0"
"246","86228","Skylord Tovra","1.2","0.5","1067337","0"
"247","87451","Fleshrender Nok'gar","1.3","0.5","1067362","0"
"248","87451","Fleshrender Nok'gar","1.3","0.5","1067362","0"
"249","87450","Ahri'ok Dugru","1.4","0.5","1067354","0"
"250","86231","Makogg Emberblade","1.4","0.5","1067353","0"
"251","86232","Oshir","0.8","0.55","1067328","0"
"252","86232","Oshir","0.8","0.55","1067328","0"
"253","86233","Skulloc","0.85","0.5","1067434","0"
"254","86234","Sadana Bloodfury","1.3","0.5","1067298","0"
"255","86234","Sadana Bloodfury","1.3","0.5","1067298","0"
"256","86235","Nhallish","1.2","0.5","1067260","0"
"257","86235","Nhallish","1.2","0.5","1067260","0"
"258","86236","Bonemaw","1.2","0.35","1067458","0"
"259","86236","Bonemaw","1.2","0.35","1067458","0"
"260","86237","Ner'zhul","1.1","0.5","1067453","0"
"261","86237","Ner'zhul","1.1","0.5","1067453","0"
"262","86238","Ranjit","0.9","0.5","1067351","0"
"263","86238","Ranjit","0.9","0.5","1067351","0"
"264","86239","Araknath","0.8","0.45","1067276","0"
"265","86239","Araknath","0.8","0.45","1067276","0"
"266","86240","Rukhran","0.8","0.5","1067454","0"
"267","86240","Rukhran","0.8","0.5","1067454","0"
"268","86241","High Sage Viryx","0.9","0.55","1067352","0"
"269","86241","High Sage Viryx","0.9","0.55","1067352","0"
"270","86242","Witherbark","0.55","0.55","1067372","0"
"271","86242","Witherbark","0.55","0.55","1067372","0"
"272","86243","Life Warden Gola","0.9","0.55","1067377","0"
"273","86244","Earthshaper Telu","0.9","0.55","1067435","0"
"274","86245","Dulhu","0.9","0.5","1067438","0"
"275","86246","Archmage Sol","1.2","0.5","1067383","0"
"276","86246","Archmage Sol","1.2","0.5","1067383","0"
"277","86247","Xeri'tac","1.2","0.45","1067442","0"
"278","86247","Xeri'tac","1.2","0.45","1067442","0"
"279","86248","Yalnu","0.9","0.53","1067384","0"
"280","86248","Yalnu","0.9","0.53","1067384","0"
"281","86249","Orebender Gor'ashan","1.2","0.5","1067262","0"
"282","86249","Orebender Gor'ashan","1.2","0.5","1067262","0"
"283","86250","Kyrak","0.8","0.5","1067259","0"
"284","86250","Kyrak","0.8","0.5","1067259","0"
"285","86251","Commander Tharbek","1.2","0.5","1067271","0"
"286","86251","Commander Tharbek","1.2","0.5","1067271","0"
"287","86252","Ragewing the Untamed","0.55","0.45","1067263","0"
"288","86252","Ragewing the Untamed","0.55","0.45","1067263","0"
"289","86253","Warlord Zaela","1.2","0.5","1067304","0"
"290","86253","Warlord Zaela","1.2","0.5","1067304","0"
"291","86362","Highmaul Emissary Guard","1.2","0.55","1067316","0"
"292","86363","Watchful Eye","1.1","0.5","1067461","0"
"293","86363","Burning Eye","1.1","0.5","1067461","0"
"294","86364","Sargerei Binder","1.4","0.55","1067369","0"
"295","86364","Sargerei Binder","1.4","0.55","1067369","0"
"296","86365","Nightshade Wraith","1.2","0.5","1067460","0"
"297","83097","Drov the Ruiner","0.7","0.55","1067408","0"
"298","83043","Bloodmaul Taskmaster","1.2","0.55","1067419","0"
"299","83046","Bloodmaul Bonecrusher","0.95","0.45","1067342","0"
"300","83145","Shattered Pitmaster","1.5","0.5","1067243","0"
"301","83141","Shattered Flayer","1.5","0.5","1067245","0"
"302","83188","Mother Araneae","1.2","0.45","1067425","0"
"303","83112","Widow Wasp","0.9","0.5","1067355","0"
"304","86444","Smokemaster Snarl","0.8","0.55","1067370","0"
"305","83178","Shadow Militant","1.55","0.5","1067320","0"
"306","83179","Shadow Pillager","1.55","0.5","1067318","0"
"307","83181","Gorebound Vessel","1.55","0.5","1067319","0"
"308","83169","Ravenous Mongrel","1.8","0.45","1067196","0"
"309","86508","Infected Bruiser","1.7","0.45","1067360","0"
"310","86509","Infected Bar Patron","1.8","0.5","1067450","0"
"311","83431","Flinthide","1.1","0.4","1067247","0"
"312","86519","Gar'lua","1.55","0.5","1067385","0"
"313","83090","Warsong Wolf","1.5","0.5","1067253","0"
"314","87432","Ug'lok the Frozen","1.2","0.55","1067382","0"
"315","87484","Brambleking Fili","1.9","0.45","1067375","0"
"316","83292","Shadowglen Spitter","1.9","0.45","1067330","0"
"317","87440","Iron Warden","1.55","0.5","1067292","0"
"318","87438","Iron Reinforcement","1.4","0.5","1067449","0"
"319","87439","Iron Trampler","0.95","0.45","1067437","0"
"320","87439","Iron Trampler","0.95","0.45","1067437","0"
"321","87434","Blademaster Ro'gor","1.55","0.5","1067464","0"
"322","87487","Darktide Pilferer","2","0.5","1067309","0"
"323","87486","Darktide Engineer","2","0.5","1067235","0"
"324","87489","Darktide Rylakinator","1.1","0.5","1067258","0"
"325","87495","Soaring Blade","0.9","0.55","1067349","0"
"326","87494","Initiate of the Dawn","0.9","0.55","1067350","0"
"327","86219","Azzakel","1.1","0.5","1087719","0"
"328","86217","Vigilant Kaathar","1.15","0.45","1067440","0"
"329","86218","Soulbinder Nyami","1.1","0.5","1067261","0"
"330","86220","Teron'gor","1.3","0.45","1067277","0"
"331","86221","Magmolatus","1.05","0.5","1067241","0"
"332","86222","Slave Watcher Crushto","1.2","0.55","1067256","0"
"333","86223","Roltall","1.05","0.5","1112914","0"
"334","86224","Gug'rokk","1.2","0.5","1067257","0"
"335","86225","Railmaster Rocketspark","1.65","0.45","1067278","0"
"336","86226","Borka the Brute","0.67","0.5","1067455","0"
"337","86227","Nitrogg Thundertower","1.25","0.5","1067323","0"
"338","86228","Skylord Tovra","1.25","0.5","1067337","0"
"339","87451","Fleshrender Nok'gar","1.2","0.5","1067362","0"
"340","87452","Ahri'ok Dugru","1.3","0.5","1067354","0"
"341","86232","Oshir","0.8","0.55","1067328","0"
"342","86233","Skulloc","0.75","0.55","1067434","0"
"343","86233","Skulloc","0.75","0.55","1067434","0"
"344","86234","Sadana Bloodfury","1.3","0.5","1067298","0"
"345","86235","Nhallish","1.2","0.5","1067260","0"
"346","86236","Bonemaw","0.9","0.6","1067458","0"
"347","86237","Ner'zhul","1.1","0.5","1067453","0"
"348","86238","Ranjit","0.9","0.55","1067351","0"
"349","86239","Araknath","0.8","0.45","1067276","0"
"350","86240","Rukhran","0.8","0.5","1067454","0"
"351","86241","High Sage Viryx","0.9","0.55","1067352","0"
"352","86242","Witherbark","0.55","0.55","1067372","0"
"353","86245","Dulhu","0.95","0.5","1067438","0"
"354","86246","Archmage Sol","1.2","0.5","1067383","0"
"355","86247","Xeri'tac","1.2","0.45","1067442","0"
"356","86248","Yalnu","0.9","0.53","1067384","0"
"357","86249","Orebender Gor'ashan","1.2","0.5","1067262","0"
"358","86250","Kyrak","0.8","0.5","1067259","0"
"359","86251","Commander Tharbek","1.2","0.5","1067271","0"
"360","86252","Ragewing the Untamed","0.55","0.45","1067263","0"
"361","86253","Warlord Zaela","1.2","0.5","1067304","0"
"362","87444","Kargath Bladefist","1.1","0.5","1108826","0"
"363","87447","The Butcher","1.15","0.5","1067275","0"
"364","87446","Tectus, The Living Mountain","0.9","0.45","1067314","0"
"365","87441","Brackenspore, Walker of the Deep","1.15","0.5","1067446","0"
"366","87449","Twin Ogron","0.95","0.45","1067295","0"
"367","87445","Ko'ragh","1.15","0.5","1067315","0"
"368","87443","Imperator Mar'gok","1.2","0.5","1067293","0"
"369","87400","Instructor Johnny Castle","1.5","0.5","1067197","0"
"370","87408","Griftah","1.4","0.55","1067194","0"
"371","87409","Scythetooth Raptor","1.75","0.5","1108824","0"
"372","87456","Rampant Gladiator","1.2","0.5","1067445","0"
"373","87456","Rampant Gladiator","1.2","0.5","1067445","0"
"374","87490","Brokenfang","1","0.4","1067459","0"
"375","87491","Bloodmane Shortfang","1","0.4","1067387","0"
"376","87497","Nefarious Madame","1.3","0.5","1067389","0"
"377","87498","Damsel of Lust","1.7","0.5","1067386","0"
"378","87478","Crushmaul","1","0.4","1067322","0"
"379","87480","Raketalon","1","0.4","1067325","0"
"380","87479","Hol'yelaa","1","0.4","1067441","0"
"381","87482","The Burninator","1","0.4","1067326","0"
"382","87481","Roakk the Zealot","0.9","0.55","1067378","0"
"383","87462","Gnome Mage","1.7","0.45","1067215","0"
"384","87468","Night Elf Druid","1.3","0.5","1067214","0"
"385","87461","Dwarf Hunter","1.3","0.5","1067213","0"
"386","87467","Human Warrior","1.35","0.5","1067179","0"
"387","87459","Draenei Paladin","1.3","0.5","1067189","0"
"388","87573","Worgen Rogue","1.2","0.5","1067229","0"
"389","87471","Pandaren Monk","1.25","0.45","1067232","0"
"390","87470","Orc Shaman","1.4","0.5","1067181","0"
"391","87457","Blood Elf Mage","1.3","0.5","1067183","0"
"392","87473","Tauren Warrior","1","0.4","1067204","0"
"393","87474","Troll Hunter","1.25","0.5","1067231","0"
"394","87458","Blood Elf Paladin","1.3","0.5","1067185","0"
"395","87464","Goblin Rogue","1.8","0.5","1067475","0"
"396","87466","Human Priest","1.35","0.5","1067219","0"
"397","87460","Draenei Shaman","1.3","0.5","1067206","0"
"398","87463","Gnome Warlock","1.7","0.45","1067225","0"
"399","87465","Human Death Knight","1.35","0.5","1067211","0"
"400","87475","Undead Priest","1.3","0.5","1067216","0"
"401","87476","Undead Warlock","1.3","0.5","1067217","0"
"402","87472","Tauren Druid","1.25","0.5","1067205","0"
"403","87469","Orc Death Knight","1.4","0.5","1067210","0"
"404","87437","Drov the Ruiner","1","0.4","1067439","0"
"405","87493","Rukhmar","1","0.4","1067456","0"
"406","87453","Highmaul Arcanist","1.2","0.5","1067436","0"
"407","87401","Alarm-o-Bot","1","0.4","1067182","0"
"408","87401","Alarm-o-Bot","1","0.4","1067182","0"
"409","87403","Crowd Pummeler 9-60","1","0.4","1067226","0"
"410","87504","Mighty Zoo Lock","1.25","0.5","1067468","0"
"411","87404","Tricksy Miracle Rogue","1.25","0.5","1067209","0"
"412","87405","Powerful Control Warrior","1.25","0.5","1067220","0"
"413","87407","Cookie","1.4","0.5","1067180","0"
"414","87406","Avatar of Aggramar","1.4","0.55","1067474","0"
"415","87406","Avatar of Golganneth","1.4","0.55","1067474","0"
"416","83113","Pale Tormentor","1","0.45","1067305","0"
"417","87577","Coldtusk","1","0.4","1067254","0"
"418","87578","Cyclonic Fury","1","0.4","1067234","0"
"419","87579","Ba'ruun","1","0.4","1067190","0"
"420","87582","Shinri","1.2","0.5","1108820","0"
"421","83036","Rolkor","1","0.4","1067310","0"
"422","83078","Gelgor of the Blue Flame","1","0.4","1067423","0"
"423","87662","Hen-Mother Hami","1","0.4","1067448","0"
"424","87665","Steeltusk","1","0.4","1067463","0"
"425","87693","Festerbloom","1","0.4","1067447","0"
"426","83227","Shadowbark","0.55","0.55","1067300","0"
"427","87694","Warmaster Blugthol","1.2","0.5","1067317","0"
"428","87696","Soulfang","1","0.4","1067340","0"
"429","81587","Bladespire Warlord","1.2","0.5","1067336","0"
"430","81562","Thunderlord Warbringer","1.55","0.5","1067236","0"
"431","83433","Wild Witherhide Bull","1","0.4","1067249","0"
"432","83296","Thorny Stabber","1.9","0.45","1067329","0"
"433","87857","Iron Horde Scout","1.55","0.5","1067280","0"
"434","83432","Leatherhide Clefthoof Mother","1.1","0.4","1067248","0"
"435","87861","Guardian of Water","1","0.4","1067452","0"
"436","83115","Pale Skulker","1","0.45","1067363","0"
"437","87869","Dark Acolyte","1.5","0.5","1067238","0"
"438","87870","Gul'var Grunt","1","0.4","1067239","0"
"439","83267","Veloss","1","0.4","1067426","0"
"440","87874","Sniveling Swindler","1.8","0.5","1067379","0"
"441","87875","Rune Ritualist","1.55","0.5","1067470","0"
"442","87876","Terrorwing Commander","1.55","0.5","1067469","0"
"443","87882","Talonpriest Zorka","1.25","0.5","1067361","0"
"444","87885","Grom'kar Peon","1.55","0.5","1067338","0"
"445","87887","Grom'kar Vanguard","1.5","0.5","1067467","0"
"446","83136","Admiral Kronnor","1.4","0.5","1067359","0"
"447","83461","Midshipman Nawrog","1.4","0.5","1067364","0"
"448","83065","Ambassador Lonn'mog","1.2","0.5","1067412","0"
"449","83147","Magma Elemental","1.2","0.4","1067228","0"
"450","83046","Bonecrusher Hoorg","1.2","0.4","1067342","0"
"451","83066","Magma Shaper Orggruk","1.2","0.5","1087583","0"
"452","83219","Reclaimer Muurom","1.2","0.4","1067393","0"
"453","83248","Rampaging Riverbeast","1.2","0.4","1067251","0"
"454","83294","The Thorned Tyrant","1.2","0.4","1067424","0"
"455","83145","Champion Wehgar","1.4","0.5","1067243","0"
"456","83240","A Terrifying Intermission","1","0.4","1067331","0"
"457","83073","Champion Mukcrush","1.2","0.5","1067411","0"
"458","88536","Horrible Haunter","1.2","0.5","1067471","0"
"459","88538","Sinister Specter","1","0.4","1067472","0"
"460","88539","Phearful Phantasm","1.2","0.5","1067473","0"
"461","83127","The Iron Foreman","1.4","0.5","1067457","0"
"462","88548","Armored Attack Wolf","1.5","0.5","1067390","0"
"463","83461","Folga of the Dancing Blade","1.4","0.5","1067364","0"
"464","83125","Engineer Horthuk","1.4","0.5","1067280","0"
"465","83149","Unleashed Fury","1","0.4","1067223","0"
"466","83461","Rail Commander Lokkar","1.4","0.5","1067364","0"
"467","83174","Demonic Defender","1","0.4","1067394","0"
"468","83242","Thaandu of the Sargeri","1.2","0.5","1067368","0"
"469","83380","Uzuul the Annihilator","1","0.55","1067202","0"
"470","83156","Captured Fury","1","0.4","1067396","0"
"471","88565","Shore Defenses","1","0.4","1067272","0"
"472","83146","Captain Scarjowl","1.4","0.5","1067242","0"
"473","83116","Wrek the Emaciated","1","0.45","1067308","0"
"474","83063","Ronk the Thug","1.2","0.5","1067417","0"
"475","83143","Blaak the Painmaker","1.4","0.5","1067244","0"
"476","83038","Grom'kar Assault Rylak","0.9","0.4","1067266","0"
"477","83120","Thunderlord Champion","1.4","0.5","1067286","0"
"478","83123","General Darlok","1.4","0.5","1067356","0"
"481","90596","Amethon","1","0.5","1108833","0"
"482","90595","Gor'thul","1.4","0.5","1108832","0"
"483","90593","Nullifier Darkoor","1.4","0.5","1108830","0"
"484","90594","Undertow","0.8","0.5","1108831","0"
"485","90592","Tremor","1.1","0.5","1108829","0"
"486","90591","Hivelord Ik'rix","1","0.5","1067344","0"
