Id,Unknown0,Unknown1,Unknown2
"431","1078","35044","35044"
"432","1079","35044","35044"
"433","1080","35044","35044"
"434","1081","35044","35044"
"435","1081","35054","35054"
"436","1082","35059","35059"
"437","1082","35060","35060"
"438","1083","35044","35044"
"439","1085","35066","35066"
"440","1085","35204","35204"
"441","1086","35073","35073"
"442","1086","35075","35075"
"443","1086","35074","35074"
"444","1086","35076","35076"
"445","1068","27200","27200"
"446","1087","32084","32084"
"447","1087","35082","35082"
"448","1087","35084","35084"
"451","1088","25500","25500"
"452","1088","33963","33963"
"454","1090","35010","35010"
"455","1090","35011","35011"
"456","1090","27200","27200"
"458","1088","31141","31141"
"460","1091","35010","35010"
"461","1091","35011","35011"
"462","1091","27200","27200"
"463","1091","32010","32010"
"464","1091","33569","33569"
"465","1092","35075","35075"
"466","1092","35074","35074"
"467","1093","35010","35010"
"468","1093","35096","35096"
"469","1093","35100","35100"
"479","1093","35116","35116"
"480","1095","35044","35044"
"481","1095","35254","35254"
"482","1096","36160","31924"
"483","1096","36161","36161"
"484","1096","35011","35011"
"485","1097","36160","31924"
"486","1097","35011","35011"
"487","1097","33056","33056"
"488","1096","36208","36208"
"490","1098","27235","27235"
"491","1098","33397","33397"
"492","1098","25610","25610"
"493","1098","32757","32756"
"494","1099","35010","35010"
"495","1099","35011","35011"
"496","1099","27200","27200"
"497","1099","33397","33397"
"498","1099","25610","25610"
"499","1096","36286","36286"
"500","1090","36556","36556"
"501","1088","36556","36556"
"502","1091","36556","36556"
"503","1093","36556","36556"
"504","1100","36556","36556"
"505","1100","36208","36208"
"506","1100","35010","35010"
"508","1073","36766","36766"
"509","1101","32023","32023"
"510","1101","27243","27243"
"512","1071","36848","36848"
"513","1102","32080","32083"
"515","1104","37083","37083"
"516","1104","35075","35075"
"517","1104","35074","35074"
"518","1108","32084","32084"
"519","1108","35082","35082"
"520","1108","35084","35084"
"521","1112","32080","32083"
"522","922","33117","33117"
"523","1113","33117","33117"
"524","1113","37842","37842"
"527","1123","37872","37872"
"528","1124","38005","38005"
"529","1125","37872","37872"
"530","1126","37872","37872"
"531","1127","37872","37872"
"533","1129","37872","37872"
"534","1130","37872","37872"
"538","1130","37941","37941"
"543","1130","38004","38004"
"545","1131","37942","37942"
"546","1131","38004","38004"
"547","1131","37941","37941"
"548","1125","37942","37942"
"549","1123","38005","38005"
"550","1123","38004","38004"
"552","1124","38004","38004"
"554","1125","38005","38005"
"555","1125","37946","37946"
"556","1127","37946","37946"
"557","1127","37942","37942"
"558","1127","38004","38004"
"559","1128","37872","37872"
"560","1128","27189","27189"
"564","1137","33572","33572"
"565","1137","33571","33571"
"566","1140","27253","27253"
"567","1141","39666","39666"
"568","1142","32084","32080"
"569","1142","33347","33347"
"570","1164","25581","25581"
"571","1166","27186","27186"
"572","1166","40034","40034"
"573","1144","40066","40066"
"574","1146","40099","40099"
"575","1168","39033","39033"
"576","1169","40100","40100"
"578","1170","40028","40028"
"580","1147","40066","40066"
"581","1169","40229","40229"
"582","1173","40229","40229"
"583","1169","40231","40231"
"584","1173","40231","40231"
"585","1180","0","40297"
"586","1180","40298","40518"
"587","1182","42337","42337"
"588","1180","40371","40371"
"589","1149","40432","40433"
"590","1151","40434","40434"
"591","1150","40435","40436"
"595","1197","40868","40868"
"596","1197","40869","40869"
"597","1197","40870","40870"
"598","1195","40873","40873"
"599","1199","40890","40890"
"600","1199","40891","40891"
"602","1200","40889","40889"
"603","1200","40890","40890"
"604","1200","40891","40891"
"605","1201","40891","40891"
"608","1202","40891","40891"
"609","1202","40895","40895"
"610","1202","40896","40896"
"611","1203","40891","40891"
"612","1203","40896","40896"
"613","1203","40895","40895"
"614","1204","40889","40889"
"615","1204","40890","40890"
"616","1204","40891","40891"
"617","1205","40889","40889"
"618","1205","40890","40890"
"619","1205","40891","40891"
"620","1206","40891","40891"
"621","1206","40896","40896"
"623","1207","40891","40891"
"624","1207","40897","40897"
"626","1208","40889","40889"
"627","1208","40890","40890"
"628","1208","40891","40891"
"629","1209","40889","40889"
"630","1209","40891","40891"
"631","1209","40918","40918"
"632","1210","40889","40889"
"633","1210","40890","40890"
"634","1210","40891","40891"
"635","1211","40889","40889"
"636","1211","40890","40890"
"637","1211","40891","40891"
"639","1202","40918","40918"
"640","1203","40918","40918"
"641","1203","40919","40919"
"642","1203","40920","40920"
"643","1199","40918","40918"
"644","1209","40895","40895"
"652","1226","41192","41192"
"653","1219","41192","41192"
"655","1180","41386","41386"
"657","1234","27200","27200"
"658","1234","41512","41512"
"659","1235","40229","40229"
"660","1235","40231","40231"
"661","1235","41529","41529"
"667","1242","27244","27244"
"669","1244","42852","42852"
"671","1245","0","40297"
"672","1245","41386","41386"
"673","1245","42445","42445"
"674","1245","42446","42446"
"675","1245","42447","42447"
"678","1236","42553","42553"
"687","1250","42852","42852"
"688","1251","42337","42337"
"689","1250","43966","43966"
"690","1244","43966","43966"
"691","1251","42852","42852"
"692","1252","42852","42852"
"693","1252","42337","42337"
"694","1253","27189","27189"
"695","1254","43108","43108"
"696","1222","43131","43131"
"697","1254","43316","43316"
"698","1256","43108","43108"
"699","1256","43316","43316"
"700","1257","27189","27189"
"701","1257","32974","32974"
"702","1259","27190","27190"
"703","1260","32023","32023"
"704","1260","27243","27243"
"705","1262","43477","43477"
"706","1262","43476","43476"
"707","1262","43475","43475"
"708","1183","43480","43480"
"709","1183","43481","43481"
"710","1263","43720","43720"
"711","1263","43721","43721"
"712","1222","43776","43776"
"714","1264","40297","40297"
"715","1264","40371","40371"
"716","1266","43824","36581"
"717","1267","43967","43967"
"718","1288","44192","44192"
"722","1290","41386","0"
"724","1172","33350","0"
"725","1172","43966","0"
"726","1172","45143","45143"
"727","1292","45850","45850"
"728","1293","27189","27189"
"729","1294","32080","33350"
"732","1143","46824","46824"
"733","1220","46854","46854"
"735","1274","41386","41386"
"736","1298","46924","46924"
"737","1298","46925","43966"
"738","1300","46824","46824"
"739","1300","46956","46956"
"741","1302","46824","46824"
"742","1302","46965","46965"
"743","1302","31828","31828"
"744","1258","40371","40371"
"745","1303","47037","47037"
"746","1304","46924","46924"
"747","1307","47203","47203"
"748","1187","43966","43966"
"749","1313","47857","47857"
"750","1313","47858","47858"
"751","1315","47857","47857"
"752","1316","46108","46108"
"754","1317","43775","43775"
"755","1332","48255","48255"
"756","1333","48276","48276"
"757","1334","48279","48279"
"759","1194","48336","48336"
"760","1342","40099","40099"
"762","1343","31979","31979"
"763","1344","31979","31979"
"764","1351","40099","40099"
"765","1163","48850","48850"
"766","1222","43130","43130"
"767","1361","43477","43477"
"768","1361","43476","43476"
"769","1361","43475","43475"
"772","1370","27243","27243"
"773","1372","43108","43108"
"774","1373","35044","35044"
"775","1381","27243","27243"
"776","1381","33712","33712"
"777","1382","25610","25610"
"779","1377","43108","43108"
"780","1391","43108","43108"
"781","1394","33712","33712"
"783","1396","37711","0"
"784","1398","33963","33963"
"788","1399","49867","49867"
"789","1400","49869","49869"
"790","1400","49870","49870"
"791","1401","40889","40889"
"792","1401","40890","40890"
"793","1401","40891","40891"
"795","1403","35010","35010"
"796","1403","35011","35011"
"797","1403","27200","27200"
"798","1403","36556","36556"
"799","1407","53343","53343"
"800","1407","53344","53344"
"803","1408","53625","53625"
"804","1406","53638","0"
"805","1408","53636","53636"
"806","1408","53635","53635"
"807","1379","53637","0"
"808","1408","53634","53634"
"809","1405","53646","0"
"810","1409","53344","53344"
"811","1409","53343","53343"
"812","1406","53846","53846"
"813","1410","53343","53343"
"814","1410","53344","53344"
"815","1413","56611","56612"
"816","1413","56612","56611"
"817","1415","43108","43108"
"818","1416","53683","53683"
"819","1416","53929","53929"
"820","1418","33963","33963"
"821","1420","53973","53973"
"822","1420","53929","53929"
"823","1420","53978","53978"
"824","1420","53979","53979"
"826","1422","53344","53344"
"827","1422","53343","53343"
"828","1426","33468","33468"
"829","1426","35075","35075"
"830","1428","42445","42447"
"831","1429","44192","44192"
"832","1430","33468","33468"
"833","1430","35075","35075"
"834","1432","54252","54252"
"835","1434","27243","27243"
"836","1434","33712","33712"
"837","1435","54279","54279"
"838","1436","54304","54304"
"839","1436","54305","54305"
"840","1445","33468","33468"
"841","1445","35075","35075"
"842","1447","33468","33468"
"843","1447","35075","35075"
"844","1448","33468","33468"
"845","1448","35075","35075"
"852","1458","57194","57194"
"853","1459","57197","57197"
"854","1459","57196","57196"
"855","1460","57200","57200"
"856","1460","57199","57199"
"857","1461","53344","53344"
"858","1461","53343","53343"
"859","1462","53344","53344"
"860","1462","53343","53343"
"865","1483","64490","64490"
"866","1483","64489","64489"
"869","1483","64491","64491"
"870","1483","58327","58327"
"872","1485","53638","0"
"873","1485","53846","53846"
"874","1487","0","58709"
"875","1488","0","58709"
"876","1492","56611","56612"
"877","1492","56612","56611"
"881","1495","35010","35010"
"882","1495","35011","35011"
"883","1495","36556","36556"
"885","1405","64046","0"
"886","1405","64045","0"
"887","1440","53638","0"
"888","1497","27189","27189"
"889","1500","27200","27200"
"892","1420","58326","58326"
"893","1420","58327","58327"
"894","1509","68231","68231"
"896","1510","0","58709"
"897","1509","69071","69071"
"898","1509","69667","69667"
"899","1511","53636","0"
"900","1511","53635","0"
"901","1511","53634","0"
"902","1511","0","53636"
"903","1511","0","53635"
"904","1511","0","53634"
"905","1509","69684","69684"
"906","1509","69901","0"
"907","1509","69946","0"
"908","1509","70153","70153"
"909","1516","53636","53636"
"910","1516","53635","53635"
"911","1516","53634","53634"
"913","1509","69683","69683"
"914","1509","71050","0"
"915","1517","53634","0"
"916","1517","0","53634"
"917","1517","54252","54252"
"918","1517","53636","53636"
"920","1517","70183","70183"
"922","1519","70686","70686"
"923","1519","70687","70687"
"925","1520","58709","58709"
"926","1521","58709","58709"
"927","1504","58709","58709"
"928","1523","57197","57197"
"929","1523","57196","57196"
"930","1523","71957","71957"
"932","1524","57197","57197"
"933","1524","57196","57196"
"934","1524","71957","71957"
"935","1524","72135","72135"
"936","1526","53625","53625"
"937","1526","53636","53636"
"938","1526","53635","53635"
"939","1526","53634","53634"
"942","1527","72837","72837"
"943","1527","72838","72838"
"945","1530","32084","32080"
"946","1530","33347","33347"
"947","1530","0","33665"
"948","1420","73603","73603"
"949","1497","74367","74367"
"950","1497","74369","74369"
"951","1406","74985","0"
"952","1406","74987","0"
"955","1440","74990","0"
"956","1440","74989","0"
"957","1440","74988","0"
"958","1440","74984","0"
"959","1404","74991","0"
"960","1404","74985","0"
"961","1404","74984","0"
"963","1489","74987","0"
"964","1489","74984","0"
"965","1489","74985","0"
"966","1489","74988","0"
"967","1489","74989","0"
"970","1405","74988","0"
"971","1539","76729","76729"
"972","1540","68231","68231"
"973","1540","69071","69071"
"974","1540","69946","0"
"975","1540","77407","77407"
"976","1544","58709","58709"
"977","1544","79306","79306"
"978","1544","79307","79307"
"979","1544","79308","79308"
"980","1544","79309","79309"
"981","1546","56611","56611"
"983","1547","74991","0"
"984","1547","74985","0"
"985","1547","74984","0"
"986","1547","79730","79730"
"987","1547","79729","79729"
"988","1548","79773","79773"
"982","1546","56611","56611"
