Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5
"187","0","1","0","0","0","245"
"188","0","1","0","0","0","246"
"189","0","1","0","0","0","247"
"190","0","1","0","0","0","248"
"191","0","1","0","0","0","249"
"192","0","1","0","0","0","250"
"193","0","1","0","0","0","251"
"194","0","1","0","0","0","252"
"195","0","1","0","0","0","253"
"196","0","1","0","0","0","254"
"197","0","1","0","0","0","255"
"198","0","1","0","0","0","256"
"199","0","1","0","0","0","257"
"200","0","1","0","0","0","258"
"201","0","1","0","0","0","259"
"202","0","1","0","0","0","260"
"203","0","1","0","0","0","261"
"204","0","1","0","0","0","262"
"205","0","1","0","0","0","263"
"206","0","1","0","0","0","264"
"207","0","1","0","0","0","265"
"208","0","1","0","0","0","266"
"209","0","1","0","0","0","267"
"210","0","1","0","0","0","268"
"211","0","1","0","0","0","269"
"212","0","1","0","0","0","270"
"213","0","1","0","0","0","271"
"214","0","1","0","0","0","272"
"215","0","1","0","0","0","273"
"216","0","1","0","0","0","274"
"217","0","1","0","0","0","275"
"218","0","1","0","0","0","276"
"219","0","1","0","0","0","277"
"220","0","1","0","0","0","278"
"221","0","1","0","0","0","279"
"222","0","1","0","0","0","280"
"223","0","1","0","0","0","281"
"224","0","1","0","0","0","282"
"225","0","1","0","0","0","283"
"226","0","1","0","0","0","284"
"227","0","1","0","0","0","285"
"228","0","1","0","0","0","286"
"229","0","1","0","0","0","287"
"230","0","1","0","0","0","288"
"231","0","1","0","0","0","289"
"232","0","1","0","0","0","290"
"233","0","1","0","0","0","291"
"235","0","1","0","0","0","300"
"248","0","1","0","0","0","322"
"249","0","1","0","0","0","323"
"246","0","0","0","1","0","0"
"41","0","0","0","0","0","0"
"42","0","0","0","0","0","0"
"43","0","0","0","0","0","0"
"44","0","0","0","0","0","0"
"45","0","0","0","0","0","0"
"49","0","0","0","0","0","0"
"50","0","0","0","0","0","0"
"51","0","0","0","0","0","0"
"19","0","1","0","0","0","0"
"27","0","1","0","0","0","0"
"33","0","1","0","0","0","0"
"37","0","1","0","0","0","0"
"38","0","1","0","0","0","0"
"40","0","1","0","0","0","0"
"46","0","1","0","0","0","0"
"47","0","1","0","0","0","0"
"48","0","1","0","0","0","0"
"56","0","1","0","0","0","0"
"58","0","1","0","0","0","0"
"59","0","1","0","0","0","0"
"60","0","1","0","0","0","0"
"62","0","1","0","0","0","0"
"63","0","1","0","0","0","0"
"64","0","1","0","0","0","0"
"65","0","1","0","0","0","0"
"66","0","1","0","0","0","0"
"67","0","1","0","0","0","0"
"68","0","1","0","0","0","0"
"69","0","1","0","0","0","0"
"70","0","1","0","0","0","0"
"71","0","1","0","0","0","0"
"72","0","1","0","0","0","0"
"73","0","1","0","0","0","0"
"74","0","1","0","0","0","0"
"75","0","1","0","0","0","0"
"79","0","1","0","0","0","0"
"80","0","1","0","0","0","0"
"84","0","1","0","0","0","0"
"86","0","1","0","0","0","0"
"87","0","1","0","0","0","0"
"90","0","1","0","0","0","0"
"93","0","1","0","0","0","0"
"111","0","1","0","0","0","0"
"118","0","1","0","0","0","0"
"121","0","1","0","0","0","0"
"126","0","1","0","0","0","0"
"236","0","1","0","0","0","0"
"240","0","1","0","0","0","0"
"245","0","1","0","0","0","0"
"247","0","1","0","0","0","0"
"36","500000","1","0","0","0","0"
"88","0","1","0","0","0","159"
"124","0","1","0","0","0","168"
"122","0","1","0","0","0","169"
"125","0","1","0","0","0","172"
"123","0","1","0","0","0","171"
"127","0","1","0","0","0","170"
