Id,Unknown0,Unknown1,Unknown2,Unknown3
"145","80788","29","1","1"
"146","80789","29","1","1"
"147","80790","29","1","1"
"148","80791","29","1","1"
"149","80792","29","1","1"
"150","80793","29","1","1"
"151","80794","29","1","1"
"152","80795","29","1","1"
"153","80796","29","1","1"
"154","80797","29","1","1"
"155","80798","30","1","1"
"156","80799","30","1","1"
"157","80800","30","1","1"
"158","80801","30","1","1"
"159","80802","30","1","1"
"160","80803","30","1","1"
"188","80970","52","1","1"
"189","80971","52","1","1"
"190","80972","52","1","1"
"191","80973","52","1","1"
"192","80974","52","1","1"
"193","80975","52","1","1"
"194","80976","52","1","1"
"195","80977","52","1","1"
"196","80978","52","1","1"
"198","73237","53","1","0"
"199","73238","53","1","0"
"200","73239","53","1","0"
"201","74568","54","1","0"
"202","74569","54","1","0"
"203","74570","54","1","0"
"204","74571","55","1","0"
"205","74572","55","1","0"
"206","74573","55","1","0"
"207","74574","56","1","0"
"208","74575","56","1","0"
"209","74576","56","1","0"
"210","74577","57","1","0"
"211","74578","57","1","0"
"212","74579","57","1","0"
"213","74580","58","1","0"
"214","74581","58","1","0"
"215","74582","58","1","0"
"216","74583","59","1","0"
"217","74584","59","1","0"
"218","74585","59","1","0"
"219","74586","60","1","0"
"220","74590","61","1","0"
"221","74588","61","1","0"
"222","74587","61","1","0"
"223","74589","61","1","0"
"224","74592","62","1","0"
"225","74593","62","1","0"
"226","74591","62","1","0"
"227","73214","63","1","0"
"228","73215","63","1","0"
"229","73216","63","1","0"
"230","74594","64","1","0"
"231","74595","64","1","0"
"232","74596","64","1","0"
"233","74597","65","1","0"
"234","74598","65","1","0"
"235","74599","65","1","0"
"236","74600","66","1","0"
"237","74601","66","1","0"
"238","74602","66","1","0"
"239","74603","67","1","0"
"240","74604","67","1","0"
"241","74605","67","1","0"
"242","74606","68","1","0"
"243","74607","68","1","0"
"244","74608","68","1","0"
"245","73217","69","1","0"
"246","73218","69","1","0"
"247","73219","69","1","0"
"248","73220","70","1","0"
"249","73221","70","1","0"
"250","73222","70","1","0"
"251","73223","71","1","0"
"252","73224","72","1","0"
"253","73225","72","1","0"
"254","73226","72","1","0"
"255","73227","73","1","0"
"256","73228","73","1","0"
"257","73229","73","1","0"
"258","73230","74","1","0"
"259","73231","74","1","0"
"260","73232","74","1","0"
"261","73236","75","1","0"
"262","73234","75","1","0"
"263","73233","75","1","0"
"264","73235","75","1","0"
"279","80946","80","1","0"
"280","80947","80","1","0"
"281","80948","80","1","0"
"282","80949","80","1","0"
"283","80950","80","1","0"
"284","80951","80","1","0"
"285","80952","80","1","0"
"286","80953","80","1","0"
"287","80954","80","1","0"
"288","80955","89","1","0"
"289","80956","89","1","0"
"290","80957","89","1","0"
"291","80958","89","1","0"
"292","80959","89","1","0"
"293","80960","91","1","1"
"294","80961","91","1","1"
"295","80962","91","1","1"
"296","80963","91","1","1"
"297","80964","91","1","1"
"298","80965","93","1","0"
"299","80966","93","1","0"
"300","80967","93","1","0"
"301","80968","93","1","0"
"302","80969","93","1","0"
"303","80980","94","1","1"
"304","80981","94","1","1"
"305","80982","94","1","1"
"306","80983","94","1","1"
"307","80984","94","1","1"
"308","80985","94","1","1"
"309","80986","81","1","0"
"310","80987","81","1","0"
"311","80988","81","1","0"
"312","80989","81","1","0"
"313","80990","81","1","0"
"314","80991","81","1","0"
"315","80992","81","1","0"
"316","80993","81","1","0"
"317","80994","81","1","0"
"318","80995","82","1","0"
"319","80996","82","1","0"
"320","80997","82","1","0"
"321","80998","82","1","0"
"322","80999","82","1","0"
"323","81000","82","1","0"
"324","81001","82","1","0"
"325","81002","82","1","0"
"326","81003","82","1","0"
"327","81004","83","1","0"
"328","81005","83","1","0"
"329","81006","83","1","0"
"330","81007","83","1","0"
"331","81008","83","1","0"
"332","81009","83","1","0"
"333","81010","83","1","0"
"334","81011","83","1","0"
"335","81012","83","1","0"
"336","81013","84","1","0"
"337","81014","84","1","0"
"338","81015","84","1","0"
"339","81016","84","1","0"
"340","81017","84","1","0"
"341","81018","84","1","0"
"342","81019","84","1","0"
"343","81020","84","1","0"
"344","81021","84","1","0"
"345","81022","85","1","0"
"346","81023","85","1","0"
"347","81024","85","1","0"
"348","81025","85","1","0"
"349","81026","85","1","0"
"350","81027","85","1","0"
"351","81028","85","1","0"
"352","81029","85","1","0"
"353","81030","85","1","0"
"354","81031","86","1","0"
"355","81032","86","1","0"
"356","81033","86","1","0"
"357","81034","86","1","0"
"358","81035","86","1","0"
"359","81036","86","1","0"
"360","81037","86","1","0"
"361","81038","86","1","0"
"362","81039","86","1","0"
"363","81040","87","1","0"
"364","81041","87","1","0"
"365","81042","87","1","0"
"366","81043","87","1","0"
"367","81044","87","1","0"
"368","81045","87","1","0"
"369","81046","87","1","0"
"370","81047","87","1","0"
"371","81048","87","1","0"
"372","81049","88","1","0"
"373","81050","88","1","0"
"374","81051","88","1","0"
"375","81052","88","1","0"
"376","81053","88","1","0"
"387","81440","100","1","1"
"388","81441","100","1","1"
"389","81442","100","1","1"
"390","81443","100","1","1"
"391","81444","100","1","1"
"392","81445","100","1","1"
"393","81446","100","1","1"
"394","81447","100","1","1"
"395","81448","100","1","1"
"396","81449","101","1","0"
"397","81450","101","1","0"
"398","81451","101","1","0"
"399","81452","101","1","0"
"400","81453","101","1","0"
"401","81454","101","1","0"
"402","81455","101","1","0"
"403","81456","101","1","0"
"404","81457","101","1","0"
"405","81458","102","1","1"
"406","81459","102","1","1"
"407","81460","102","1","1"
"408","81461","102","1","1"
"409","81462","102","1","1"
"410","81463","102","1","1"
"411","81464","102","1","1"
"412","81465","102","1","1"
"413","81466","102","1","1"
"414","81467","103","1","0"
"415","81468","103","1","0"
"416","81469","103","1","0"
"417","81470","103","1","0"
"418","81471","103","1","0"
"419","81472","103","1","0"
"420","81473","103","1","0"
"421","81474","103","1","0"
"422","81475","103","1","0"
"423","81476","104","1","0"
"424","81477","104","1","0"
"425","81478","104","1","0"
"426","81479","104","1","0"
"427","81480","104","1","0"
"428","81481","104","1","0"
"429","81482","104","1","0"
"430","81483","104","1","0"
"431","81484","104","1","0"
"441","81494","106","1","0"
"442","81495","106","1","0"
"443","81496","106","1","0"
"444","81497","106","1","0"
"445","81498","106","1","0"
"446","81499","106","1","0"
"447","81500","106","1","0"
"448","81501","106","1","0"
"449","81502","106","1","0"
"450","81503","107","1","0"
"451","81504","107","1","0"
"452","81505","107","1","0"
"453","81506","107","1","0"
"454","81507","107","1","0"
"455","81508","107","1","0"
"456","81509","107","1","0"
"457","81510","107","1","0"
"458","81511","107","1","0"
"459","81512","108","1","0"
"460","81513","108","1","0"
"461","81514","108","1","0"
"462","81515","108","1","0"
"463","81516","108","1","0"
"464","81517","109","1","1"
"465","81518","109","1","1"
"466","81519","109","1","1"
"467","81520","109","1","1"
"468","81521","109","1","1"
"469","81522","110","1","0"
"470","81523","110","1","0"
"471","81524","110","1","0"
"472","81525","110","1","0"
"473","81526","110","1","0"
"474","81527","111","1","1"
"475","81528","111","1","1"
"476","81529","111","1","1"
"477","81530","111","1","1"
"478","81531","111","1","1"
"479","81532","112","1","1"
"481","81534","112","1","1"
"482","81535","112","1","1"
"483","81536","112","1","1"
"484","81537","113","1","0"
"485","81538","113","1","0"
"486","81539","113","1","0"
"487","81540","113","1","0"
"488","81541","113","1","0"
"489","81542","114","1","1"
"490","81543","114","1","1"
"491","81544","114","1","1"
"492","81545","114","1","1"
"493","81546","114","1","1"
"494","81547","114","1","1"
"496","81742","117","1","1"
"497","81743","117","1","1"
"498","81744","117","1","1"
"499","81745","117","1","1"
"500","81746","117","1","1"
"501","81747","117","1","1"
"502","81748","117","1","1"
"503","81749","117","1","1"
"504","81750","117","1","1"
"505","81751","118","1","0"
"506","81752","118","1","0"
"507","81753","118","1","0"
"508","81754","118","1","0"
"509","81755","118","1","0"
"510","81756","118","1","0"
"511","81757","118","1","0"
"512","81758","118","1","0"
"513","81759","118","1","0"
"514","81760","119","1","1"
"515","81761","119","1","1"
"516","81762","119","1","1"
"517","81763","119","1","1"
"518","81764","119","1","1"
"519","81765","119","1","1"
"520","81766","119","1","1"
"521","81767","119","1","1"
"522","81768","119","1","1"
"523","81769","120","1","0"
"524","81770","120","1","0"
"525","81771","120","1","0"
"526","81772","120","1","0"
"527","81773","120","1","0"
"528","81774","120","1","0"
"529","81775","120","1","0"
"530","81776","120","1","0"
"531","81777","120","1","0"
"532","81778","121","1","0"
"533","81779","121","1","0"
"534","81780","121","1","0"
"535","81781","121","1","0"
"536","81782","121","1","0"
"537","81783","121","1","0"
"538","81784","121","1","0"
"539","81785","121","1","0"
"540","81786","121","1","0"
"541","81787","122","1","0"
"542","81788","122","1","0"
"543","81789","122","1","0"
"544","81790","122","1","0"
"545","81791","122","1","0"
"546","81792","122","1","0"
"547","81793","122","1","0"
"548","81794","122","1","0"
"549","81795","122","1","0"
"550","81796","123","1","0"
"551","81797","123","1","0"
"552","81798","123","1","0"
"553","81799","123","1","0"
"554","81800","123","1","0"
"555","81801","123","1","0"
"556","81802","123","1","0"
"557","81803","123","1","0"
"558","81804","123","1","0"
"559","81805","124","1","0"
"560","81806","124","1","0"
"561","81807","124","1","0"
"562","81808","124","1","0"
"563","81809","124","1","0"
"564","81810","124","1","0"
"565","81811","124","1","0"
"566","81812","124","1","0"
"567","81813","124","1","0"
"568","81814","125","1","0"
"569","81815","125","1","0"
"570","81816","125","1","0"
"571","81817","125","1","0"
"572","81818","125","1","0"
"573","81819","126","1","1"
"574","81820","126","1","1"
"575","81821","126","1","1"
"576","81822","126","1","1"
"577","81823","126","1","1"
"578","81824","127","1","0"
"579","81825","127","1","0"
"580","81826","127","1","0"
"581","81827","127","1","0"
"582","81828","127","1","0"
"583","81829","128","1","1"
"585","81831","128","1","1"
"586","81832","128","1","1"
"587","81833","128","1","1"
"588","81834","129","1","1"
"589","81835","129","1","1"
"590","81836","129","1","1"
"591","81837","129","1","1"
"592","81838","129","1","1"
"593","81839","130","1","0"
"594","81840","130","1","0"
"595","81841","130","1","0"
"596","81842","130","1","0"
"597","81843","130","1","0"
"598","81844","131","1","1"
"599","81845","131","1","1"
"600","81846","131","1","1"
"601","81847","131","1","1"
"602","81848","131","1","1"
"603","81849","131","1","1"
"732","81850","131","1","1"
"733","81851","131","1","1"
"734","81852","131","1","1"
"735","81853","131","1","1"
"736","81854","132","1","1"
"737","81855","132","1","1"
"738","81856","132","1","1"
"739","81857","132","1","1"
"740","81858","132","1","1"
"741","81859","132","1","1"
"742","81548","114","1","1"
"743","81549","114","1","1"
"744","81550","114","1","1"
"745","81551","114","1","1"
"746","81552","115","1","1"
"747","81553","115","1","1"
"748","81554","115","1","1"
"749","81555","115","1","1"
"750","81556","115","1","1"
"751","81557","115","1","1"
"875","82487","138","1","0"
"876","82488","138","1","0"
"877","82489","138","1","0"
"878","82490","138","1","0"
"879","82491","138","1","0"
"880","82492","138","1","0"
"881","82493","138","1","0"
"882","82494","138","1","0"
"883","82495","138","1","0"
"884","82496","139","1","0"
"885","82497","139","1","0"
"886","82498","139","1","0"
"887","82499","139","1","0"
"888","82500","139","1","0"
"889","82501","139","1","0"
"890","82502","139","1","0"
"891","82503","139","1","0"
"892","82504","139","1","0"
"893","82505","140","1","0"
"894","82506","140","1","0"
"895","82507","140","1","0"
"896","82508","140","1","0"
"897","82509","140","1","0"
"898","82510","140","1","0"
"899","82511","140","1","0"
"900","82512","140","1","0"
"901","82513","140","1","0"
"902","82514","141","1","1"
"903","82515","141","1","1"
"904","82516","141","1","1"
"905","82517","141","1","1"
"906","82518","141","1","1"
"907","82519","141","1","1"
"908","82520","141","1","1"
"909","82521","141","1","1"
"910","82522","141","1","1"
"911","82523","142","1","0"
"912","82524","142","1","0"
"913","82525","142","1","0"
"914","82526","142","1","0"
"915","82527","142","1","0"
"916","82528","142","1","0"
"917","82529","142","1","0"
"918","82530","142","1","0"
"919","82531","142","1","0"
"920","82532","143","1","0"
"921","82533","143","1","0"
"922","82534","143","1","0"
"923","82535","143","1","0"
"924","82536","143","1","0"
"925","82537","143","1","0"
"926","82538","143","1","0"
"927","82539","143","1","0"
"928","82540","143","1","0"
"929","82541","144","1","1"
"930","82542","144","1","1"
"931","82543","144","1","1"
"932","82544","144","1","1"
"933","82545","144","1","1"
"934","82546","144","1","1"
"935","82547","144","1","1"
"936","82548","144","1","1"
"937","82549","144","1","1"
"938","82550","145","1","1"
"939","82551","145","1","1"
"940","82552","145","1","1"
"941","82553","145","1","1"
"942","82554","145","1","1"
"943","82555","145","1","1"
"944","82556","145","1","1"
"945","82557","145","1","1"
"946","82558","145","1","1"
"947","82559","146","1","0"
"948","82560","146","1","0"
"949","82561","146","1","0"
"950","82562","146","1","0"
"951","82563","146","1","0"
"952","82564","147","1","0"
"953","82565","147","1","0"
"954","82566","147","1","0"
"955","82567","147","1","0"
"956","82568","147","1","0"
"957","82569","148","1","0"
"958","82570","148","1","0"
"959","82571","148","1","0"
"960","82572","148","1","0"
"961","82573","148","1","0"
"962","82574","149","1","1"
"963","82575","149","1","1"
"964","82576","149","1","1"
"965","82577","149","1","1"
"966","82578","149","1","1"
"967","82579","150","1","1"
"968","82580","150","1","1"
"969","82581","150","1","1"
"970","82582","150","1","1"
"971","82583","150","1","1"
"972","82584","151","1","0"
"973","82585","151","1","0"
"974","82586","151","1","0"
"975","82587","151","1","0"
"976","82588","151","1","0"
"977","82589","152","1","1"
"978","82590","152","1","1"
"979","82591","152","1","1"
"980","82592","152","1","1"
"981","82593","152","1","1"
"982","82594","152","1","1"
"983","82595","152","1","1"
"984","82596","152","1","1"
"985","82597","152","1","1"
"986","82598","152","1","1"
"987","82599","153","1","1"
"988","82600","153","1","1"
"989","82601","153","1","1"
"990","82602","153","1","1"
"991","82603","153","1","1"
"992","82604","153","1","1"
"993","82891","172","1","1"
"994","82892","172","1","1"
"995","82893","172","1","1"
"996","82894","172","1","1"
"997","82895","172","1","1"
"998","49541","173","1","1"
"999","66022","173","1","1"
"1000","66031","173","1","1"
"1001","66040","173","1","1"
"1002","66045","173","1","1"
"1007","83983","192","1","1"
"1008","83984","192","1","1"
"1009","83985","192","1","1"
"1010","83986","192","1","1"
"1011","83987","192","1","1"
"1012","83988","192","1","1"
"1013","83989","192","1","1"
"1014","83990","192","1","1"
"1015","83991","192","1","1"
"1016","83992","193","1","1"
"1017","83993","193","1","1"
"1018","83994","193","1","1"
"1019","83995","193","1","1"
"1020","83996","193","1","1"
"1021","83997","193","1","1"
"1022","83998","193","1","1"
"1023","83999","193","1","1"
"1024","84000","193","1","1"
"1025","84001","194","1","1"
"1026","84002","194","1","1"
"1027","84003","194","1","1"
"1028","84004","194","1","1"
"1029","84005","194","1","1"
"1030","84006","194","1","1"
"1031","84007","194","1","1"
"1032","84008","194","1","1"
"1033","84009","194","1","1"
"1034","84010","195","1","1"
"1035","84011","195","1","1"
"1036","84012","195","1","1"
"1037","84013","195","1","1"
"1038","84014","195","1","1"
"1039","84015","195","1","1"
"1040","84016","195","1","1"
"1041","84017","195","1","1"
"1042","84018","195","1","1"
"1043","84019","196","1","1"
"1044","84020","196","1","1"
"1045","84021","196","1","1"
"1046","84022","196","1","1"
"1047","84023","196","1","1"
"1048","84024","196","1","1"
"1049","84025","196","1","1"
"1050","84026","196","1","1"
"1051","84027","196","1","1"
"1052","84028","197","1","1"
"1053","84029","197","1","1"
"1054","84030","197","1","1"
"1055","84031","197","1","1"
"1056","84032","197","1","1"
"1057","84033","197","1","1"
"1058","84034","197","1","1"
"1059","84035","197","1","1"
"1060","84036","197","1","1"
"1061","84037","198","1","1"
"1062","84038","198","1","1"
"1063","84039","198","1","1"
"1064","84040","198","1","1"
"1065","84041","198","1","1"
"1066","84042","198","1","1"
"1067","84043","198","1","1"
"1068","84044","198","1","1"
"1069","84045","198","1","1"
"1070","84046","199","1","1"
"1071","84047","199","1","1"
"1072","84048","199","1","1"
"1073","84049","199","1","1"
"1074","84050","199","1","1"
"1075","84051","199","1","1"
"1076","84052","199","1","1"
"1077","84053","199","1","1"
"1078","84054","199","1","1"
"1079","84055","200","1","1"
"1080","84056","200","1","1"
"1081","84057","200","1","1"
"1082","84058","200","1","1"
"1083","84059","200","1","1"
"1084","84060","201","1","1"
"1085","84061","201","1","1"
"1086","84062","201","1","1"
"1087","84063","201","1","1"
"1088","84064","201","1","1"
"1089","84065","202","1","1"
"1090","84066","202","1","1"
"1091","84067","202","1","1"
"1092","84068","202","1","1"
"1093","84069","202","1","1"
"1095","84071","203","1","1"
"1096","84072","203","1","1"
"1097","84073","203","1","1"
"1099","84075","204","1","1"
"1100","84076","204","1","1"
"1101","84077","204","1","1"
"1102","84078","204","1","1"
"1103","84079","204","1","1"
"1104","84080","205","1","1"
"1105","84081","205","1","1"
"1106","84082","205","1","1"
"1107","84083","205","1","1"
"1108","84084","205","1","1"
"1111","84087","206","1","1"
"1112","84088","206","1","1"
"1113","84089","206","1","1"
"1114","84090","206","1","1"
"1115","84091","206","1","1"
"1116","84092","206","1","1"
"1117","84093","206","1","1"
"1118","84094","206","1","1"
"1119","84095","207","1","1"
"1120","84096","207","1","1"
"1121","84097","207","1","1"
"1122","84098","207","1","1"
"1123","84099","207","1","1"
"1124","84100","207","1","1"
"1125","84243","208","1","0"
"1126","84244","208","1","0"
"1127","84245","208","1","0"
"1128","84246","208","1","0"
"1129","84247","208","1","0"
"1130","84248","208","1","0"
"1131","84249","208","1","0"
"1132","84250","208","1","0"
"1133","84251","209","1","1"
"1134","84252","209","1","1"
"1135","84253","209","1","1"
"1136","84254","209","1","1"
"1137","84255","209","1","1"
"1138","84256","209","1","1"
"1139","84257","209","1","1"
"1140","84258","209","1","1"
"1141","84259","209","1","1"
"1142","84260","209","1","1"
"1143","84261","210","1","1"
"1144","84262","210","1","1"
"1145","84263","210","1","1"
"1146","84264","210","1","1"
"1147","84265","210","1","1"
"1148","84266","210","1","1"
"1149","84272","211","1","0"
"1150","84273","211","1","0"
"1151","84274","211","1","0"
"1152","84275","211","1","0"
"1153","84276","211","1","0"
"1154","84277","211","1","0"
"1155","84278","211","1","0"
"1156","84279","211","1","0"
"1157","84280","211","1","0"
"1158","84281","212","1","0"
"1159","84282","212","1","0"
"1160","84283","212","1","0"
"1161","84284","212","1","0"
"1162","84285","212","1","0"
"1163","84286","213","1","1"
"1165","84288","213","1","1"
"1166","84289","213","1","1"
"1167","84290","213","1","1"
"1168","84291","214","1","0"
"1169","84292","214","1","0"
"1170","84293","214","1","0"
"1171","84294","214","1","0"
"1172","84295","214","1","0"
"1182","84333","216","1","0"
"1183","84332","216","1","0"
"1184","84331","216","1","0"
"1185","84330","216","1","0"
"1186","84329","216","1","0"
"1192","84343","218","1","0"
"1193","84342","218","1","0"
"1194","84341","218","1","0"
"1195","84340","218","1","0"
"1196","84339","218","1","0"
"1197","84338","217","1","1"
"1198","84337","217","1","1"
"1199","84336","217","1","1"
"1200","84335","217","1","1"
"1201","84334","217","1","1"
"1202","84320","215","1","0"
"1203","84321","215","1","0"
"1204","84322","215","1","0"
"1205","84323","215","1","0"
"1206","84324","215","1","0"
"1207","84325","215","1","0"
"1208","84326","215","1","0"
"1209","84327","215","1","0"
"1210","84328","215","1","0"
"1211","84509","219","1","0"
"1212","84510","219","1","0"
"1213","84511","219","1","0"
"1214","84512","219","1","0"
"1215","84513","219","1","0"
"1216","84514","219","1","0"
"1217","84515","219","1","0"
"1218","84516","219","1","0"
"1219","84517","219","1","0"
"1220","84518","220","1","0"
"1221","84519","220","1","0"
"1222","84520","220","1","0"
"1223","84521","220","1","0"
"1224","84522","220","1","0"
"1225","84523","220","1","0"
"1226","84524","220","1","0"
"1227","84525","220","1","0"
"1228","84526","220","1","0"
"1230","84528","221","1","1"
"1231","84529","221","1","1"
"1232","84530","221","1","1"
"1233","84531","221","1","1"
"1234","84532","221","1","1"
"1235","84533","221","1","1"
"1236","84534","221","1","1"
"1237","84535","221","1","1"
"1238","84536","221","1","1"
"1239","84537","222","1","1"
"1240","84538","222","1","1"
"1241","84539","222","1","1"
"1242","84540","222","1","1"
"1243","84541","222","1","1"
"1244","84542","222","1","1"
"1263","84605","225","1","1"
"1264","84606","225","1","1"
"1265","84607","225","1","1"
"1266","84608","225","1","1"
"1267","84609","225","1","1"
"1268","84610","226","1","1"
"1269","84611","226","1","1"
"1270","84612","226","1","1"
"1271","84613","226","1","1"
"1272","84614","226","1","1"
"1300","83671","179","1","1"
"1301","83672","179","1","1"
"1302","83673","179","1","1"
"1303","83674","179","1","1"
"1304","83675","179","1","1"
"1305","83676","179","1","1"
"1306","83677","179","1","1"
"1307","83678","179","1","1"
"1308","83679","179","1","1"
"1327","83698","182","1","1"
"1328","83699","182","1","1"
"1329","83700","182","1","1"
"1330","83701","182","1","1"
"1331","83702","182","1","1"
"1332","83703","182","1","1"
"1333","83704","182","1","1"
"1334","83705","182","1","1"
"1335","83706","182","1","1"
"1336","83707","183","1","1"
"1337","83708","183","1","1"
"1338","83709","183","1","1"
"1339","83710","183","1","1"
"1340","83711","183","1","1"
"1341","83712","183","1","1"
"1342","83713","183","1","1"
"1343","83714","183","1","1"
"1344","83715","183","1","1"
"1345","83716","184","1","1"
"1346","83717","184","1","1"
"1347","83718","184","1","1"
"1348","83719","184","1","1"
"1349","83720","184","1","1"
"1350","83721","185","1","1"
"1351","83722","185","1","1"
"1352","83723","185","1","1"
"1353","83724","185","1","1"
"1354","83725","185","1","1"
"1360","83731","187","1","1"
"1361","83732","187","1","1"
"1362","83733","187","1","1"
"1363","83734","187","1","1"
"1364","83735","187","1","1"
"1365","83736","188","1","1"
"1366","83737","188","1","1"
"1367","83738","188","1","1"
"1368","83739","188","1","1"
"1369","83740","188","1","1"
"1370","83741","189","1","1"
"1371","83742","189","1","1"
"1372","83743","189","1","1"
"1373","83744","189","1","1"
"1374","83745","189","1","1"
"1375","83746","190","1","1"
"1376","83747","190","1","1"
"1377","83748","190","1","1"
"1378","83749","190","1","1"
"1379","83750","190","1","1"
"1380","83751","190","1","1"
"1381","83752","190","1","1"
"1382","83753","190","1","1"
"1383","83754","190","1","1"
"1384","83755","190","1","1"
"1385","83756","191","1","1"
"1386","83757","191","1","1"
"1387","83758","191","1","1"
"1388","83759","191","1","1"
"1389","83760","191","1","1"
"1390","83761","191","1","1"
"1418","84617","228","1","1"
"1419","84618","228","1","1"
"1420","84619","228","1","1"
"1421","84620","228","1","1"
"1422","84621","228","1","1"
"1423","84622","228","1","1"
"1424","84623","228","1","1"
"1425","84624","228","1","1"
"1426","84625","228","1","1"
"1427","84626","229","1","1"
"1428","84627","229","1","1"
"1429","84628","229","1","1"
"1430","84629","229","1","1"
"1431","84630","229","1","1"
"1432","84631","229","1","1"
"1433","84632","229","1","1"
"1434","84633","229","1","1"
"1435","84634","229","1","1"
"1436","84635","230","1","1"
"1437","84636","230","1","1"
"1438","84637","230","1","1"
"1439","84638","230","1","1"
"1440","84639","230","1","1"
"1441","84640","231","1","1"
"1442","84641","231","1","1"
"1443","84642","231","1","1"
"1444","84643","231","1","1"
"1445","84644","231","1","1"
"1446","84587","223","1","1"
"1447","84588","223","1","1"
"1448","84589","223","1","1"
"1449","84590","223","1","1"
"1450","84591","223","1","1"
"1451","84592","223","1","1"
"1452","84593","223","1","1"
"1453","84594","223","1","1"
"1454","84595","223","1","1"
"1455","84596","224","1","1"
"1456","84597","224","1","1"
"1457","84598","224","1","1"
"1458","84599","224","1","1"
"1459","84600","224","1","1"
"1460","84601","224","1","1"
"1461","84602","224","1","1"
"1462","84603","224","1","1"
"1463","84604","224","1","1"
"1544","83653","176","1","1"
"1545","83654","176","1","1"
"1546","83655","176","1","1"
"1547","83656","176","1","1"
"1548","83657","176","1","1"
"1549","83658","176","1","1"
"1550","83659","176","1","1"
"1551","83660","176","1","1"
"1552","83661","176","1","1"
"1553","83644","177","1","1"
"1554","83645","177","1","1"
"1555","83646","177","1","1"
"1556","83647","177","1","1"
"1557","83648","177","1","1"
"1558","83649","177","1","1"
"1559","83650","177","1","1"
"1560","83651","177","1","1"
"1561","83652","177","1","1"
"1562","83680","178","1","1"
"1563","83681","178","1","1"
"1564","83682","178","1","1"
"1565","83683","178","1","1"
"1566","83684","178","1","1"
"1567","83685","178","1","1"
"1568","83686","178","1","1"
"1569","83687","178","1","1"
"1570","83688","178","1","1"
"1571","83662","180","1","1"
"1572","83663","180","1","1"
"1573","83664","180","1","1"
"1574","83665","180","1","1"
"1575","83666","180","1","1"
"1576","83667","180","1","1"
"1577","83668","180","1","1"
"1578","83669","180","1","1"
"1579","83670","180","1","1"
"1580","83726","181","1","1"
"1581","83727","181","1","1"
"1582","83728","181","1","1"
"1583","83729","181","1","1"
"1584","83730","181","1","1"
"1585","83689","186","1","1"
"1586","83690","186","1","1"
"1587","83691","186","1","1"
"1588","83692","186","1","1"
"1589","83693","186","1","1"
"1590","83694","186","1","1"
"1591","83695","186","1","1"
"1592","83696","186","1","1"
"1593","83697","186","1","1"
"1598","88018","244","1","0"
"1599","88017","244","1","0"
"1600","88016","244","1","0"
"1601","88015","244","1","0"
"1602","88014","244","1","0"
