Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4
"179","Pets and Projects","755","372","75","0"
"180","Trinkets","755","372","85","0"
"181","Yellow Gems","755","372","20","0"
"182","Tinkers","202","419","1025","0"
"183","Parts","202","419","1020","0"
"184","Explosives","202","419","1030","0"
"185","Goggles","202","419","1040","0"
"186","Armor, Wearable","202","419","1050","0"
"187","Armor, Trinkets","202","419","1060","0"
"188","Devices","202","419","1070","0"
"189","Guns & Bows","202","419","1080","0"
"190","Scopes","202","419","1090","0"
"191","Tools","202","419","1100","0"
"192","Mounts","202","419","1110","0"
"193","Cogwheels","202","419","1100","0"
"194","Fireworks","202","419","1100","0"
"195","Fishing","202","419","1100","0"
"196","Robotics","202","419","1100","0"
"197","Travel","202","419","1100","0"
"198","Belt","202","419","1100","0"
"199","Gloves","202","419","1100","0"
"200","Cloak","202","419","1100","0"
"201","Lethal","202","419","1100","0"
"202","Consumable","202","419","1100","0"
"203","Utility","202","419","1100","0"
"204","Powered Armor","202","419","1000","0"
"210","Runes","960","0","0","0"
"214","Research","755","372","-1","0"
"215","Materials","164","395","10","0"
"216","Weapon Mods","164","395","20","0"
"217","Armor Mods","164","395","30","0"
"218","Helms","164","395","40","0"
"219","Shoulders","164","395","50","0"
"220","Chest","164","395","60","0"
"221","Gauntlets","164","395","70","0"
"222","Bracers","164","395","80","0"
"223","Belts","164","395","90","0"
"224","Legs","164","395","100","0"
"225","Boots","164","395","110","0"
"226","Shields","164","395","120","0"
"227","Weapons","164","395","130","0"
"228","Skeleton Keys","164","395","140","0"
"229","Socket","164","395","150","0"
"230","Materials","197","362","10","0"
"231","Embroidery","197","362","20","0"
"232","Spellthreads","197","362","30","0"
"233","Bags","197","362","40","0"
"234","Hats & Hoods","197","362","50","0"
"235","Shoulders","197","362","60","0"
"236","Robes & Tunics","197","362","70","0"
"237","Bracers","197","362","80","0"
"238","Belts","197","362","90","0"
"239","Gloves","197","362","100","0"
"240","Pants","197","362","110","0"
"241","Boots","197","362","120","0"
"242","Cloaks","197","362","130","0"
"243","Shirts","197","362","140","0"
"244","Mounts","197","362","150","0"
"245","Nets","197","362","160","0"
"246","Special","197","362","170","0"
"247","Materials","165","379","10","0"
"248","Embossments","165","379","20","0"
"249","Armor Kits","165","379","30","0"
"250","Bags","165","379","40","0"
"251","Helms","165","379","50","0"
"252","Shoulders","165","379","60","0"
"253","Chest","165","379","70","0"
"254","Bracers","165","379","80","0"
"255","Gloves","165","379","90","0"
"256","Belts","165","379","100","0"
"257","Pants","165","379","110","0"
"258","Boots","165","379","120","0"
"259","Cloaks","165","379","130","0"
"260","Special","165","379","140","0"
"261","Drums","165","379","35","0"
"264","Smelting","186","0","0","0"
"265","Elemental","186","0","0","0"
"296","Research","165","379","1","0"
"297","Training Projects","164","395","160","0"
"332","Alchemy of Draenor","171","0","20","0"
"333","Reagents and Research","171","332","100","0"
"334","Flasks","171","332","200","0"
"335","Potions and Elixirs","171","332","300","0"
"336","Trinkets and Trinket Upgrades","171","332","400","0"
"337","Ancient Alchemical Recipes","171","0","100","0"
"342","Food of Draenor","185","0","2","0"
"343","Meat Dishes","185","342","20","0"
"344","Fish Dishes","185","342","30","0"
"345","Feasts","185","342","0","0"
"346","Delicacies","185","342","10","0"
"347","Draenor Engineering","202","419","10","0"
"348","Draenor Enchanting","333","0","900","0"
"349","Cloak","333","348","200","0"
"350","Neck","333","348","300","0"
"351","Ring","333","348","400","0"
"352","Weapon","333","348","100","0"
"353","Enchants of Old","333","0","1000","0"
"354","Other","333","348","500","0"
"361","Item Enhancers","773","410","200","0"
"362","Antique Patterns","197","0","100","0"
"363","Armor","197","369","40","0"
"364","Dyes and Thread","197","369","30","0"
"365","Bags","197","369","20","0"
"366","Reagents and Research","197","369","10","0"
"367","Other","197","369","50","0"
"368","Cloaks","197","369","45","0"
"369","Draenor Patterns","197","0","10","0"
"372","Antique Designs","755","0","100","0"
"373","Draenor Designs","755","0","20","0"
"374","Reagents and Research","755","373","10","0"
"375","Jewelry Enhancers","755","373","20","0"
"376","Jewelry","755","373","30","0"
"377","Gems","755","373","40","0"
"378","Other","755","373","50","0"
"379","Antique Patterns","165","0","100","0"
"380","Draenor Patterns","165","0","2","0"
"381","Reagents and Research","165","380","10","0"
"382","Leather Armor","165","380","40","0"
"383","Mail Armor","165","380","50","0"
"384","Armor Enhancers","165","380","30","0"
"385","Cloaks","165","380","60","0"
"386","Bags","165","380","20","0"
"388","Other","165","380","70","0"
"389","Draenor Plans","164","0","2","0"
"390","Reagents and Research","164","389","10","0"
"391","Item Enhancers","164","389","30","0"
"392","Armor","164","389","40","0"
"393","Weapons and Shields","164","389","50","0"
"394","Other","164","389","60","0"
"395","Antique Plans","164","0","100","0"
"396","Cures of Draenor","129","0","10","0"
"397","Old Remedies","129","0","100","0"
"399","Illusions","333","0","0","0"
"400","Battle Standards","197","369","10","0"
"401","Other","197","369","10","0"
"402","Tents","165","380","50","0"
"403","Merchant Orders","773","0","20","0"
"404","Removal","333","0","0","0"
"407","Reagents and Research","202","347","0","0"
"408","Consumable Gizmos","202","347","100","0"
"409","Reagents and Research","333","348","0","0"
"410","Draenor Inscription","773","0","100","0"
"411","Staves & Wands","773","410","500","0"
"412","Card","773","410","400","0"
"413","Off-hand","773","410","600","0"
"414","Reagents and Research","773","410","100","0"
"415","Ancient Inscriptions","773","0","200","0"
"416","Goggles","202","347","100","0"
"417","Robotics","202","347","300","0"
"418","Devices","202","347","200","0"
"419","Classic Engineering","202","0","100","0"
"420","Tools","773","410","100","0"
"423","Transmutation","171","332","200","0"
"424","Training","164","0","0","0"
"425","Legion Mining","186","0","0","0"
"426","Legion Plans","164","0","1","0"
"427","Armor","164","426","40","0"
"428","Other","164","426","60","0"
"429","Reagents","164","426","10","0"
"430","Legion Patterns","197","0","1","0"
"431","Cloaks","197","430","30","0"
"432","Training","197","0","0","0"
"433","Alchemy of the Broken Isles","171","0","10","0"
"434","Combat Potions","171","433","1","0"
"435","Flasks","171","433","1","0"
"436","Transmutation","171","433","1","0"
"437","Utility Potions","171","433","1","0"
"438","Trinkets","171","433","1","0"
"439","Cauldrons","171","433","1","0"
"440","Mass Milling","773","410","101","0"
"443","Legion Enchanting","333","0","800","0"
"444","Neck Enchantments","333","443","30","0"
"445","Ring Enchantments","333","443","10","0"
"446","Cloak Enchantments","333","443","20","0"
"447","Shoulder Enchantments","333","443","40","0"
"448","Glove Enchantments","333","443","50","0"
"449","Toys, Pets, and Mounts","333","443","60","0"
"450","Legion Inscription","773","0","50","0"
"451","Cards","773","450","100","0"
"453","Vantus Runes","773","450","200","0"
"454","Books & Scrolls","773","450","400","0"
"455","Glyph - Demon Hunter","773","415","140","0"
"456","Legion Herbalism","182","0","0","0"
"459","Legion Skinning","393","0","0","0"
"460","Legion Patterns","165","0","1","0"
"461","Leather Armor","165","460","40","0"
"462","Mail Armor","165","460","40","0"
"463","Other","165","460","40","0"
"464","Legion Designs","755","0","10","0"
"465","Rings","755","464","30","0"
"466","Gems","755","464","40","0"
"467","Other","755","464","50","0"
"468","Training","165","0","0","0"
"469","Legion Engineering","202","0","0","0"
"470","Goggles","202","469","10","0"
"471","Combat Tools","202","469","20","0"
"472","Devices","202","469","30","0"
"473","Toys, Pets, and Doohickeys","202","469","40","0"
"474","Robotics","202","469","50","0"
"475","Food of the Broken Isles","185","0","0","0"
"476","Snacks","185","475","10","0"
"477","Light Meals","185","475","20","0"
"478","Large Meals","185","475","30","0"
"479","Delicacies","185","475","40","0"
"480","Feasts","185","475","50","0"
"481","Cures of the Broken Isles","129","0","5","0"
"484","Material Preparation","165","468","10","0"
"485","Tanning","165","468","20","0"
"486","Shaping","165","468","30","0"
"487","Stitching","165","468","40","0"
"488","Relics","164","426","30","0"
"489","Relics","202","469","30","0"
"490","Relics","333","443","60","0"
"491","Relics","773","450","400","0"
"492","Mass Milling","773","450","101","0"
"495","Cloth Armor","197","430","20","0"
"496","Reagents","197","430","10","0"
"497","Other","197","430","40","0"
"500","Illusions","333","353","1050","0"
"501","Illusions","333","348","600","0"
"505","Mass Prospecting","755","464","1000","0"
"506","Disenchant","333","443","0","0"
"507","Necklaces","755","464","35","0"
"509","Pets","773","415","90","0"
