Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4
"95","303","6","0","0","2788"
"96","303","6","1","0","2801"
"97","303","7","0","0","2826"
"98","303","7","1","0","2838"
"99","303","8","0","0","2850"
"100","303","8","1","0","2862"
"101","304","1","0","0","2669"
"102","304","1","1","0","2681"
"103","304","2","0","0","2693"
"104","304","2","1","0","2705"
"105","304","3","0","0","2717"
"106","304","3","1","0","2729"
"107","304","4","0","0","2741"
"108","304","4","1","0","2753"
"109","304","5","0","0","2765"
"110","304","5","1","0","2777"
"111","304","6","0","0","2789"
"112","304","6","1","0","2802"
"113","304","7","0","0","2827"
"114","304","7","1","0","2839"
"115","304","8","0","0","2851"
"116","304","8","1","0","2863"
"117","305","1","0","0","2670"
"118","305","1","1","0","2682"
"119","305","2","0","0","2694"
"120","305","2","1","0","2706"
"121","305","3","0","0","2718"
"122","305","3","1","0","2730"
"123","305","4","0","0","2742"
"124","305","4","1","0","2754"
"125","305","5","0","0","2766"
"126","305","5","1","0","2778"
"127","305","6","0","0","2790"
"128","305","6","1","0","2803"
"129","305","7","0","0","2828"
"130","305","7","1","0","2840"
"131","305","8","0","0","2852"
"132","305","8","1","0","2864"
"133","306","1","0","0","2671"
"134","306","1","1","0","2683"
"135","306","2","0","0","2695"
"136","306","2","1","0","2707"
"137","306","3","0","0","2719"
"138","306","3","1","0","2731"
"139","306","4","0","0","2743"
"140","306","4","1","0","2755"
"141","306","5","0","0","2767"
"142","306","5","1","0","2779"
"143","306","6","0","0","2791"
"144","306","6","1","0","2804"
"145","306","7","0","0","2829"
"146","306","7","1","0","2841"
"147","306","8","0","0","2853"
"148","306","8","1","0","2865"
"149","307","1","0","0","2672"
"150","307","1","1","0","2684"
"151","307","2","0","0","2696"
"152","307","2","1","0","2708"
"153","307","3","0","0","2720"
"154","307","3","1","0","2732"
"155","307","4","0","0","2744"
"156","307","4","1","0","2756"
"157","307","5","0","0","2768"
"158","307","5","1","0","2780"
"159","307","6","0","0","2792"
"160","307","6","1","0","2805"
"161","307","7","0","0","2830"
"162","307","7","1","0","2842"
"163","307","8","0","0","2854"
"164","307","8","1","0","2866"
"165","323","1","0","0","2673"
"166","323","1","1","0","2685"
"167","323","2","0","0","2697"
"168","323","2","1","0","2709"
"169","323","3","0","0","2721"
"170","323","3","1","0","2733"
"171","323","4","0","0","2745"
"172","323","4","1","0","2757"
"173","323","5","0","0","2769"
"174","323","5","1","0","2781"
"175","323","6","0","0","2793"
"176","323","6","1","0","2806"
"177","323","7","0","0","2831"
"178","323","7","1","0","2843"
"179","323","8","0","0","2855"
"180","323","8","1","0","2867"
"181","324","1","0","0","2674"
"182","324","1","1","0","2686"
"183","324","2","0","0","2698"
"184","324","2","1","0","2710"
"185","324","3","0","0","2722"
"186","324","3","1","0","2734"
"187","324","4","0","0","2746"
"188","324","4","1","0","2758"
"189","324","5","0","0","2770"
"190","324","5","1","0","2782"
"191","324","6","0","0","2794"
"192","324","6","1","0","2807"
"193","324","7","0","0","2832"
"194","324","7","1","0","2844"
"195","324","8","0","0","2856"
"196","324","8","1","0","2868"
"197","325","1","0","0","2675"
"198","325","1","1","0","2687"
"199","325","2","0","0","2699"
"200","325","2","1","0","2711"
"201","325","3","0","0","2723"
"202","325","3","1","0","2735"
"203","325","4","0","0","2747"
"204","325","4","1","0","2759"
"205","325","5","0","0","2771"
"206","325","5","1","0","2783"
"207","325","6","0","0","2795"
"208","325","6","1","0","2808"
"209","325","7","0","0","2833"
"210","325","7","1","0","2845"
"211","325","8","0","0","2857"
"212","325","8","1","0","2869"
"213","326","1","0","0","2676"
"214","326","1","1","0","2688"
"215","326","2","0","0","2700"
"216","326","2","1","0","2712"
"217","326","3","0","0","2724"
"218","326","3","1","0","2736"
"219","326","4","0","0","2748"
"220","326","4","1","0","2760"
"221","326","5","0","0","2772"
"222","326","5","1","0","2784"
"223","326","6","0","0","2796"
"224","326","6","1","0","2809"
"225","326","7","0","0","2834"
"226","326","7","1","0","2846"
"227","326","8","0","0","2858"
"228","326","8","1","0","2870"
"233","21","3","0","0","2725"
"234","21","3","1","0","2737"
"235","21","4","0","0","2749"
"236","21","4","1","0","2761"
"237","21","5","0","0","2773"
"238","21","5","1","0","2785"
"239","21","6","0","0","2797"
"240","21","6","1","0","2810"
"241","21","7","0","0","2835"
"242","21","7","1","0","2847"
"243","21","8","0","0","2859"
"244","21","8","1","0","2871"
"245","327","1","0","0","2678"
"246","327","1","1","0","2690"
"247","327","2","0","0","2702"
"248","327","2","1","0","2714"
"249","327","3","0","0","2726"
"250","327","3","1","0","2738"
"251","327","4","0","0","2750"
"252","327","4","1","0","2762"
"253","327","5","0","0","2774"
"254","327","5","1","0","2786"
"255","327","6","0","0","2799"
"256","327","6","1","0","2811"
"257","327","7","0","0","2836"
"258","327","7","1","0","2848"
"259","327","8","0","0","2860"
"260","327","8","1","0","2872"
"261","183","1","0","0","2679"
"262","183","1","1","0","2691"
"263","183","2","0","0","2703"
"264","183","2","1","0","2715"
"265","183","3","0","0","2727"
"266","183","3","1","0","2739"
"267","183","4","0","0","2751"
"268","183","4","1","0","2763"
"269","183","5","0","0","2775"
"270","183","5","1","0","2787"
"271","183","6","0","0","2800"
"272","183","6","1","0","2812"
"273","183","7","0","0","2837"
"274","183","7","1","0","2849"
"275","183","8","0","0","2861"
"276","183","8","1","0","2873"
"277","55","1","0","0","6162"
"278","55","1","1","0","6134"
"279","55","2","0","0","6360"
"280","55","2","1","0","6351"
"281","55","3","0","0","6107"
"282","55","3","1","0","6094"
"283","55","4","0","0","6180"
"284","55","4","1","0","6171"
"285","55","5","0","0","6414"
"286","55","5","1","0","6405"
"287","55","6","0","0","6378"
"288","55","6","1","0","6369"
"289","55","7","0","0","6125"
"290","55","7","1","0","6116"
"291","55","8","0","0","6396"
"292","55","8","1","0","6387"
"293","19","1","0","0","6163"
"294","19","1","1","0","6135"
"295","19","2","0","0","6361"
"296","19","2","1","0","6352"
"297","19","3","0","0","6108"
"298","19","3","1","0","6095"
"299","19","4","0","0","6181"
"300","19","4","1","0","6172"
"301","19","5","0","0","6415"
"302","19","5","1","0","6406"
"303","19","6","0","0","6379"
"304","19","6","1","0","6370"
"305","19","7","0","0","6126"
"306","19","7","1","0","6117"
"307","19","8","0","0","6397"
"308","19","8","1","0","6388"
"309","67","1","0","0","6164"
"310","67","1","1","0","6136"
"311","67","2","0","0","6362"
"312","67","2","1","0","6353"
"313","67","3","0","0","6109"
"314","67","3","1","0","6098"
"315","67","4","0","0","6182"
"316","67","4","1","0","6173"
"317","67","5","0","0","6416"
"318","67","5","1","0","6407"
"319","67","6","0","0","6380"
"320","67","6","1","0","6371"
"321","67","7","0","0","6127"
"322","67","7","1","0","6118"
"323","67","8","0","0","6398"
"324","67","8","1","0","6389"
"325","66","1","0","0","6165"
"326","66","1","1","0","6137"
"327","66","2","0","0","6363"
"328","66","2","1","0","6354"
"329","66","3","0","0","6110"
"330","66","3","1","0","6100"
"331","66","4","0","0","6183"
"332","66","4","1","0","6174"
"333","66","5","0","0","6417"
"334","66","5","1","0","6408"
"335","66","6","0","0","6381"
"336","66","6","1","0","6372"
"337","66","7","0","0","6128"
"338","66","7","1","0","6119"
"339","66","8","0","0","6399"
"340","66","8","1","0","6390"
"341","97","1","0","0","6166"
"342","97","1","1","0","6138"
"343","97","2","0","0","6364"
"344","97","2","1","0","6355"
"345","97","3","0","0","6111"
"346","97","3","1","0","6102"
"347","97","4","0","0","6184"
"348","97","4","1","0","6175"
"349","97","5","0","0","6418"
"350","97","5","1","0","6409"
"351","97","6","0","0","6382"
"352","97","6","1","0","6373"
"353","97","7","0","0","6129"
"354","97","7","1","0","6120"
"355","97","8","0","0","6400"
"356","97","8","1","0","6391"
"357","102","1","0","0","6162"
"358","102","1","1","0","6134"
"359","102","2","0","0","6360"
"360","102","2","1","0","6351"
"361","102","3","0","0","6107"
"362","102","3","1","0","6094"
"363","102","4","0","0","6180"
"364","102","4","1","0","6171"
"365","102","5","0","0","6414"
"366","102","5","1","0","6405"
"367","102","6","0","0","6378"
"368","102","6","1","0","6369"
"369","102","7","0","0","6125"
"370","102","7","1","0","6116"
"371","102","8","0","0","6396"
"372","102","8","1","0","6387"
"373","26","1","0","0","6168"
"374","26","1","1","0","6141"
"375","26","2","0","0","6366"
"376","26","2","1","0","6357"
"377","26","3","0","0","6113"
"378","26","3","1","0","6104"
"379","26","4","0","0","6186"
"380","26","4","1","0","6177"
"381","26","5","0","0","6420"
"382","26","5","1","0","6411"
"383","26","6","0","0","6384"
"384","26","6","1","0","6375"
"385","26","7","0","0","6131"
"386","26","7","1","0","6122"
"387","26","8","0","0","6402"
"388","26","8","1","0","6393"
"389","328","1","0","0","6169"
"390","328","1","1","0","6142"
"391","328","2","0","0","6367"
"392","328","2","1","0","6358"
"393","328","3","0","0","6114"
"394","328","3","1","0","6105"
"395","328","4","0","0","6187"
"396","328","4","1","0","6178"
"397","328","5","0","0","6421"
"398","328","5","1","0","6412"
"399","328","6","0","0","6385"
"400","328","6","1","0","6376"
"401","328","7","0","0","6132"
"402","328","7","1","0","6123"
"403","328","8","0","0","6403"
"404","328","8","1","0","6394"
"405","329","1","0","0","6170"
"406","329","1","1","0","6143"
"407","329","2","0","0","6368"
"408","329","2","1","0","6359"
"409","329","3","0","0","6115"
"410","329","3","1","0","6106"
"411","329","4","0","0","6188"
"412","329","4","1","0","6179"
"413","329","5","0","0","6422"
"414","329","5","1","0","6413"
"415","329","6","0","0","6386"
"416","329","6","1","0","6377"
"417","329","7","0","0","6133"
"418","329","7","1","0","6124"
"419","329","8","0","0","6404"
"420","329","8","1","0","6395"
"421","264","1","0","0","7634"
"422","264","1","1","0","7635"
"423","264","2","0","0","7638"
"424","264","2","1","0","7639"
"425","264","3","0","0","7636"
"426","264","3","1","0","7637"
"427","264","4","0","0","7643"
"428","264","4","1","0","7642"
"429","264","5","0","0","7644"
"430","264","5","1","0","7645"
"431","264","6","0","0","7646"
"432","264","6","1","0","7647"
"433","264","7","0","0","7641"
"434","264","7","1","0","7640"
"435","264","8","0","0","7648"
"436","264","8","1","0","7649"
"437","21","1","0","0","2677"
"438","21","1","1","0","2689"
"439","21","2","0","0","2701"
"440","21","2","1","0","2713"
"441","14","10","1","0","10025"
"442","14","10","0","0","10026"
"443","14","11","1","0","10027"
"444","14","11","0","0","10029"
"445","19","10","1","0","9636"
"446","19","10","0","0","9654"
"448","19","11","1","0","9679"
"449","19","11","0","0","9704"
"450","21","10","1","0","9632"
"451","21","10","0","0","9656"
"452","21","11","1","0","9681"
"453","21","11","0","0","9706"
"454","26","10","1","0","9641"
"455","26","10","0","0","9657"
"456","26","11","1","0","9682"
"457","26","11","0","0","9707"
"458","55","10","1","0","9635"
"459","55","10","0","0","9662"
"460","55","11","1","0","9687"
"461","55","11","0","0","9712"
"462","66","10","1","0","9638"
"463","66","10","0","0","9665"
"464","66","11","1","0","9690"
"465","66","11","0","0","9715"
"466","67","10","1","0","9637"
"467","67","10","0","0","9666"
"468","67","11","1","0","9691"
"469","67","11","0","0","9716"
"470","97","10","1","0","9639"
"471","97","10","0","0","9671"
"472","97","11","1","0","9696"
"473","97","11","0","0","9721"
"474","102","10","1","0","9635"
"475","102","10","0","0","9662"
"476","102","11","1","0","9687"
"477","102","11","0","0","9712"
"478","104","10","1","0","10032"
"479","104","10","0","0","10033"
"480","104","11","1","0","10034"
"481","104","11","0","0","10035"
"482","183","10","1","0","9634"
"483","183","10","0","0","9669"
"484","183","11","1","0","9694"
"485","183","11","0","0","9719"
"486","264","10","1","0","9644"
"487","264","10","0","0","9672"
"488","264","11","1","0","9697"
"489","264","11","0","0","9722"
"490","303","10","1","0","9623"
"491","303","10","0","0","9663"
"492","303","11","1","0","9688"
"493","303","11","0","0","9713"
"494","304","10","1","0","9624"
"495","304","10","0","0","9664"
"496","304","11","1","0","9689"
"497","304","11","0","0","9714"
"498","305","10","1","0","9625"
"499","305","10","0","0","9655"
"500","305","11","1","0","9680"
"501","305","11","0","0","9705"
"502","306","10","1","0","9626"
"503","306","10","0","0","9658"
"504","306","11","1","0","9683"
"505","306","11","0","0","9708"
"506","307","10","1","0","9627"
"507","307","10","0","0","9653"
"508","307","11","1","0","9678"
"509","307","11","0","0","9703"
"510","323","10","1","0","9628"
"511","323","10","0","0","9667"
"512","323","11","1","0","9692"
"513","323","11","0","0","9717"
"514","324","10","1","0","9629"
"515","324","11","1","0","9685"
"516","324","10","0","0","9660"
"517","324","11","0","0","9710"
"518","325","10","1","0","9630"
"519","325","10","0","0","9673"
"520","325","11","1","0","9698"
"521","325","11","0","0","9723"
"522","326","10","1","0","9631"
"523","326","10","0","0","9661"
"524","326","11","1","0","9686"
"525","326","11","0","0","9711"
"526","327","10","1","0","9633"
"527","327","10","0","0","9668"
"528","327","11","1","0","9693"
"529","327","11","0","0","9718"
"530","328","10","1","0","9642"
"531","328","10","0","0","9659"
"532","328","11","1","0","9684"
"533","328","11","0","0","9709"
"534","329","10","1","0","9643"
"535","329","10","0","0","9670"
"536","329","11","1","0","9695"
"537","329","11","0","0","9720"
"538","106","10","1","0","10574"
"539","106","10","0","0","10576"
"540","106","11","1","0","10578"
"541","106","11","0","0","10580"
"543","85","10","1","0","10573"
"544","85","10","0","0","10575"
"545","85","11","1","0","10577"
"546","85","11","0","0","10579"
"547","453","10","1","0","9640"
"548","453","10","0","0","9674"
"549","453","11","1","0","9699"
"550","453","11","0","0","9724"
"551","453","3","1","0","6103"
"552","453","3","0","0","6112"
"553","453","7","1","0","6121"
"554","453","7","0","0","6130"
"555","453","1","1","0","6139"
"556","453","1","0","0","6167"
"557","453","4","1","0","6176"
"558","453","4","0","0","6185"
"559","453","2","1","0","6356"
"560","453","2","0","0","6365"
"561","453","6","1","0","6374"
"562","453","6","0","0","6383"
"563","453","8","1","0","6392"
"564","453","8","0","0","6401"
"565","453","5","1","0","6410"
"566","453","5","0","0","6419"
"567","19","23","1","0","18761"
"569","21","23","1","0","18643"
"570","26","23","1","0","18647"
"571","55","23","1","0","18764"
"574","66","23","1","0","18771"
"575","67","23","1","0","18772"
"576","97","23","1","0","18779"
"577","102","23","1","0","18764"
"578","183","23","1","0","18775"
"579","264","23","1","0","18780"
"580","303","23","1","0","18766"
"581","304","23","1","0","18767"
"582","305","23","1","0","18642"
"583","306","23","1","0","18758"
"584","323","23","1","0","18774"
"585","324","23","1","0","18760"
"586","325","23","1","0","18781"
"587","326","23","1","0","18762"
"588","327","23","1","0","18773"
"589","328","23","1","0","18759"
"590","329","23","1","0","18778"
"591","453","23","1","0","18783"
"594","26","23","0","0","18974"
"595","324","23","0","0","19014"
"596","326","23","0","0","19016"
"597","55","23","0","0","19017"
"598","306","23","0","0","19012"
"599","303","23","0","0","19018"
"600","304","23","0","0","19019"
"601","323","23","0","0","19025"
"602","327","23","0","0","19024"
"603","19","23","0","0","19015"
"604","66","23","0","0","19022"
"605","97","23","0","0","19029"
"606","325","23","0","0","19031"
"607","453","23","0","0","19033"
"608","67","23","0","0","19023"
"609","183","23","0","0","19026"
"610","264","23","0","0","19030"
"611","21","23","0","0","18972"
"612","305","23","0","0","18971"
"613","329","23","0","0","19028"
"614","328","23","0","0","19013"
"616","26","9","0","0","19091"
"617","307","9","0","0","19086"
"618","324","9","0","0","19132"
"619","326","9","0","0","19134"
"620","55","9","0","0","19135"
"621","306","9","0","0","19130"
"622","303","9","0","0","19136"
"623","304","9","0","0","19137"
"624","323","9","0","0","19142"
"625","327","9","0","0","19141"
"626","19","9","0","0","19133"
"627","66","9","0","0","19139"
"628","97","9","0","0","19146"
"629","325","9","0","0","19148"
"630","453","9","0","0","19152"
"631","67","9","0","0","19140"
"632","183","9","0","0","19143"
"633","264","9","0","0","19147"
"634","21","9","0","0","19089"
"635","305","9","0","0","19088"
"636","329","9","0","0","19145"
"637","328","9","0","0","19131"
"638","26","9","1","0","19199"
"639","307","9","1","0","19197"
"640","324","9","1","0","19241"
"641","326","9","1","0","19243"
"642","55","9","1","0","19244"
"643","306","9","1","0","19239"
"644","303","9","1","0","19245"
"645","304","9","1","0","19246"
"646","323","9","1","0","19252"
"647","327","9","1","0","19251"
"648","19","9","1","0","19242"
"649","66","9","1","0","19249"
"650","97","9","1","0","19256"
"651","325","9","1","0","19258"
"652","453","9","1","0","19260"
"653","67","9","1","0","19250"
"654","183","9","1","0","19253"
"655","264","9","1","0","19257"
"656","21","9","1","0","19202"
"657","305","9","1","0","19198"
"658","329","9","1","0","19255"
"659","328","9","1","0","19240"
"660","26","22","0","0","19299"
"661","307","22","0","0","19295"
"662","324","22","0","0","19339"
"663","326","22","0","0","19341"
"664","55","22","0","0","19343"
"665","306","22","0","0","19337"
"666","303","22","0","0","19344"
"667","304","22","0","0","19346"
"668","323","22","0","0","19352"
"669","327","22","0","0","19351"
"670","19","22","0","0","19340"
"671","66","22","0","0","19349"
"672","97","22","0","0","19356"
"673","325","22","0","0","19358"
"674","453","22","0","0","19360"
"675","67","22","0","0","19350"
"676","183","22","0","0","19353"
"677","21","22","0","0","19296"
"678","329","22","0","0","19355"
"679","328","22","0","0","19338"
"680","26","22","1","0","19378"
"681","307","22","1","0","19366"
"682","324","22","1","0","19429"
"683","326","22","1","0","19433"
"684","55","22","1","0","19434"
"685","306","22","1","0","19426"
"686","303","22","1","0","19435"
"687","323","22","1","0","19440"
"688","327","22","1","0","19439"
"689","19","22","1","0","19431"
"690","66","22","1","0","19437"
"691","97","22","1","0","19443"
"692","325","22","1","0","19446"
"693","453","22","1","0","19450"
"694","67","22","1","0","19438"
"695","305","22","1","0","19373"
"696","329","22","1","0","19441"
"697","328","22","1","0","19428"
"698","304","22","1","0","19516"
"699","21","22","1","0","19517"
"700","305","22","0","0","19296"
"701","102","23","0","0","19017"
"702","102","22","0","0","19343"
"703","102","22","1","0","19434"
"704","102","9","1","0","19244"
"705","102","9","0","0","19135"
"706","264","22","0","0","19357"
"707","264","22","1","0","19445"
"708","307","23","0","0","23329"
"709","307","23","1","0","23328"
"716","75","22","0","0","21448"
"717","75","9","0","0","19144"
"718","75","22","1","0","22449"
"719","75","9","1","0","19254"
"720","75","23","0","0","19027"
"721","75","23","1","0","18777"
"722","75","3","1","0","25251"
"723","75","3","0","0","25252"
"724","75","7","1","0","25253"
"725","75","7","0","0","25254"
"726","75","1","1","0","25255"
"727","75","1","0","0","25256"
"728","75","4","1","0","25257"
"729","75","4","0","0","25258"
"730","75","2","1","0","25259"
"731","75","2","0","0","25260"
"732","75","6","1","0","25261"
"733","75","6","0","0","25262"
"734","75","8","1","0","25263"
"735","75","8","0","0","25264"
"736","75","5","1","0","25265"
"737","75","5","0","0","25266"
"738","75","10","0","0","25268"
"739","75","10","1","0","25267"
"740","75","11","0","0","25270"
"741","75","11","1","0","25269"
"742","60","4","1","0","6928"
"743","60","4","0","0","6933"
"744","60","10","0","0","9652"
"745","60","10","1","0","9648"
"746","60","11","0","0","9702"
"747","60","11","1","0","9677"
"748","60","3","1","0","6894"
"749","60","3","0","0","6903"
"750","60","7","0","0","6913"
"751","60","7","1","0","6908"
"752","60","1","1","0","6918"
"753","60","1","0","0","6923"
"754","60","2","0","0","6943"
"755","60","2","1","0","6938"
"756","60","6","1","0","6948"
"757","60","6","0","0","6953"
"758","60","8","1","0","6958"
"759","60","8","0","0","6963"
"760","60","5","1","0","6969"
"761","60","5","0","0","6974"
"762","60","23","1","0","18770"
"763","60","23","0","0","19021"
"765","60","22","1","0","23319"
"766","60","9","1","0","19248"
"767","60","9","0","0","23330"
"768","31","10","1","0","9647"
"769","31","10","0","0","9651"
"770","31","11","1","0","9676"
"771","31","11","0","0","9701"
"772","31","3","1","0","6895"
"773","31","3","0","0","6901"
"774","31","7","1","0","6906"
"775","31","7","0","0","6911"
"776","31","1","1","0","6916"
"777","31","1","0","0","6921"
"778","31","4","1","0","6926"
"779","31","4","0","0","6931"
"780","31","2","1","0","6936"
"781","31","2","0","0","6941"
"782","31","6","1","0","6946"
"783","31","6","0","0","6951"
"784","31","8","1","0","6956"
"785","31","8","0","0","6961"
"786","31","5","1","0","6967"
"787","31","5","0","0","6972"
"788","31","23","1","0","18648"
"789","31","23","0","0","18975"
"790","31","22","1","0","23321"
"791","31","22","0","0","23326"
"792","31","9","1","0","19200"
"793","31","9","0","0","19092"
"794","22","10","1","0","9646"
"795","22","10","0","0","9650"
"796","22","11","1","0","9675"
"797","22","11","0","0","9700"
"798","22","3","1","0","6896"
"799","22","3","0","0","6899"
"800","22","7","1","0","6904"
"801","22","7","0","0","6909"
"802","22","1","1","0","6914"
"803","22","1","0","0","6919"
"804","22","4","1","0","6924"
"805","22","4","0","0","6929"
"806","22","2","1","0","6934"
"807","22","2","0","0","6939"
"808","22","6","1","0","6944"
"809","22","6","0","0","6949"
"810","22","8","1","0","6954"
"811","22","8","0","0","6959"
"812","22","5","1","0","6965"
"813","22","5","0","0","6970"
"814","22","23","1","0","18645"
"815","22","23","0","0","18973"
"816","22","22","1","0","23322"
"817","22","22","0","0","23327"
"818","22","9","1","0","19201"
"819","22","9","0","0","19090"
"820","136","10","1","0","67792"
"821","136","10","0","0","67797"
"822","136","11","1","0","67802"
"823","136","11","0","0","67807"
"824","136","3","1","0","77016"
"825","136","3","0","0","77007"
"826","136","7","1","0","67812"
"827","136","7","0","0","77025"
"828","136","1","1","0","67827"
"829","136","1","0","0","67832"
"830","136","4","0","0","76959"
"831","136","2","1","0","67842"
"832","136","2","0","0","67847"
"833","136","6","1","0","67862"
"834","136","6","0","0","67867"
"835","136","8","1","0","67872"
"836","136","8","0","0","76989"
"837","136","5","1","0","67877"
"838","136","5","0","0","67882"
"839","136","23","1","0","18645"
"840","136","23","0","0","18973"
"842","136","22","1","0","67887"
"843","136","22","0","0","67892"
"844","136","4","1","0","67837"
"845","136","9","1","0","67817"
"846","136","9","0","0","67822"
"847","60","22","0","0","19348"
"874","65","10","0","0","9651"
"875","65","10","1","0","9647"
"876","143","10","1","0","9647"
"878","65","11","0","0","9701"
"879","143","11","0","0","9701"
"880","65","11","1","0","9676"
"881","143","11","1","0","9676"
"882","65","3","1","0","6895"
"883","143","3","1","0","6895"
"885","143","3","0","0","6901"
"886","65","23","1","0","18648"
"887","143","23","1","0","18648"
"888","65","23","0","0","18975"
"890","65","7","1","0","6906"
"891","143","7","1","0","6906"
"892","65","7","0","0","6911"
"893","143","7","0","0","6911"
"894","65","9","1","0","19200"
"895","143","9","1","0","19200"
"896","65","9","0","0","19092"
"897","143","9","0","0","19092"
"898","65","1","1","0","6916"
"899","143","1","1","0","6916"
"900","65","1","0","0","6921"
"901","143","1","0","0","6921"
"902","65","4","1","0","6926"
"903","143","4","1","0","6926"
"904","65","4","0","0","6931"
"905","143","4","0","0","6931"
"906","65","2","1","0","6936"
"907","143","2","1","0","6936"
"908","65","2","0","0","6941"
"909","143","2","0","0","6941"
"910","65","6","1","0","6946"
"911","143","6","1","0","6946"
"912","65","6","0","0","6951"
"913","143","6","0","0","6951"
"914","65","8","1","0","6956"
"915","143","8","1","0","6956"
"916","65","8","0","0","6961"
"917","143","8","0","0","6961"
"918","65","5","0","0","6972"
"919","143","5","0","0","6972"
"920","65","5","1","0","6967"
"921","143","5","1","0","6967"
"922","65","22","1","0","23321"
"923","143","22","1","0","23321"
"924","65","22","0","0","23326"
"925","143","22","0","0","23326"
"926","76","10","1","0","9648"
"927","76","10","0","0","9652"
"928","76","11","1","0","9677"
"929","76","11","0","0","9702"
"930","76","22","0","0","19348"
"931","76","22","1","0","23319"
"932","76","5","0","0","6974"
"933","76","5","1","0","6969"
"934","76","8","0","0","6963"
"935","76","8","1","0","6958"
"936","76","6","0","0","6953"
"937","76","6","1","0","6948"
"938","76","2","0","0","6943"
"939","76","2","1","0","6938"
"940","76","4","0","0","6933"
"941","76","4","1","0","6928"
"942","76","1","0","0","6923"
"943","76","1","1","0","6918"
"944","76","9","0","0","23330"
"945","76","9","1","0","19248"
"946","76","7","0","0","6913"
"947","76","7","1","0","6908"
"948","76","23","0","0","19021"
"949","76","23","1","0","18770"
"950","76","3","0","0","6903"
"951","76","3","1","0","6894"
"952","20","3","0","0","6903"
"953","20","3","1","0","6894"
"954","20","11","0","0","9702"
"955","20","11","1","0","9677"
"956","20","10","0","0","9652"
"957","20","10","1","0","9648"
"958","20","1","1","0","6918"
"959","20","9","0","0","23330"
"960","20","9","1","0","19248"
"961","20","7","0","0","6913"
"962","20","7","1","0","6908"
"963","20","23","1","0","18770"
"964","20","23","0","0","19021"
"965","20","6","0","0","6953"
"966","20","2","0","0","6943"
"979","20","2","1","0","6938"
"981","20","1","0","0","6923"
"982","20","4","0","0","6933"
"983","20","4","1","0","6928"
"984","20","6","1","0","6948"
"985","20","8","0","0","6963"
"986","20","8","1","0","6958"
"987","20","5","0","0","6974"
"988","20","5","1","0","6969"
"989","20","22","0","0","19348"
"990","20","22","1","0","23319"
"991","45","4","1","0","6928"
"992","45","4","0","0","6933"
"993","45","10","0","0","9652"
"994","45","10","1","0","9648"
"995","45","11","0","0","9702"
"996","45","11","1","0","9677"
"997","45","3","1","0","6894"
"998","45","3","0","0","6903"
"999","45","7","0","0","6913"
"1000","45","7","1","0","6908"
"1001","45","1","1","0","6918"
"1002","45","1","0","0","6923"
"1003","45","2","0","0","6943"
"1004","45","2","1","0","6938"
"1005","45","6","1","0","6948"
"1006","45","6","0","0","6953"
"1007","45","8","1","0","6958"
"1008","45","8","0","0","6963"
