Id,Unknown0
"164","SPELLS\SHADOW_FROST_WEAPON_EFFECT.MDX"
"165","SPELLS\BANISH_CHEST_BLUE.MDX"
"166","SPELLS\INCINERATEBLUE_IMPACT_BASE.MDX"
"168","SPELLS\FEAR_STATE_HEAD.MDX"
"169","SPELLS\FIRE_SMOKETRAIL.MDX"
"170","SPELLS\INFERNAL_SMOKE_REC.MDX"
"171","SPELLS\ARCANEPOWER_STATE_CHEST.MDX"
"172","SPELLS\CONJUREITEM.MDX"
"173","SPELLS\CRIPPLE_STATE_BASE.MDX"
"174","SPELLS\CURSEELEMENTS_IMPACT_HEAD.MDX"
"175","SPELLS\DETECTMAGIC_RECURSIVE.MDX"
"176","SPELLS\DISPEL_LOW_RECURSIVE.MDX"
"177","SPELLS\HOLY_PRECAST_LOW_HAND.MDX"
"178","SPELLS\VENGEANCE_STATE_HAND.MDX"
"179","SPELLS\SUMMON_PRECAST_HAND.MDX"
"182","SPELLS\ENCHANTMENTS\MONGOOSEGLOW_HIGH.MDX"
"183","SPELLS\ENCHANTMENTS\SAVAGERYGLOW_HIGH.MDX"
"184","SPELLS\ENCHANTMENTS\SOULFROSTGLOW_HIGH.MDX"
"185","SPELLS\ENCHANTMENTS\SUNFIREGLOW_HIGH.MDX"
"186","SPELLS\ENCHANTMENTS\BATTLEMASTERGLOW_HIGH.MDX"
"187","SPELLS\ENCHANTMENTS\SPELLSURGEGLOW_HIGH.MDX"
"188","SPELLS\DARKSHADE.MDX"
"189","SPELLS\BLACKMAGIC_PRECAST_BASE.MDX"
"190","SPELLS\SHADOW_DOTPARTICLE.MDX"
"191","SPELLS\MANABURN_CHEST.MDX"
"192","SPELLS\BLACKSHOT_MISSILE.MDX"
"193","SPELLS\ENCHANTMENTS\EXECUTIONERGLOW_HIGH.MDX"
"194","SPELLS\ENCHANTMENTS\DISINTIGRATEGLOW_HIGH.MDX"
"195","SPELLS\ICYENCHANT_HIGH.MDX"
"197","CREATURE\KOBOLD\KOBOLD.MDX"
"198","CREATURE\TURKEY\TURKEY.MDX"
"199","SPELLS\FIREWORKS_RWB_01.MDX"
"200","CREATURE\KILJAEDEN\KILJAEDEN.MDX"
"201","WORLD\GENERIC\PVP\FIRES\LOWPOLYFIRE.MDX"
"202","SPELLS\FIRESTRIKE_MISSILE_LOW.MDX"
"203","SPELLS\FIRE_PRECAST_UBER_HAND.MDX"
"204","SPELLS\ICE_PRECAST_MED_HAND.MDX"
"205","SPELLS\ACIDLIQUIDBREATH.MDX"
"206","SPELLS\POISONSHOT_MISSILE.MDX"
"207","SPELLS\DEATHKNIGHT_FROZENRUNEWEAPON_STATE.MDX"
"208","SPELLS\LIGHTNINGBOLT_IMPACT_CHEST.MDX"
"210","SPELLS\LIGHTNINGBOLT_MISSILE.MDX"
"211","SPELLS\DRAGONBREATH_FIRE.MDX"
"212","SPELLS\FIRESHOT_MISSILE.MDX"
"213","SPELLS\ARCHIMONDE_FIRE.MDX"
"215","SPELLS\HOLY_MISSILE_LOW.MDX"
"217","SPELLS\LIGHTNING_TWILIGHT_CAST_HAND.MDX"
"218","SPELLS\TWILIGHT_FIRE_PRECAST_HAND.MDX"
"219","WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\QUEST\VR_SACK_02_Q.MDX"
"220","SPELLS\ERADICATION_HAND.MDX"
"222","SPELLS\PIERCINGSTRIKE_CAST_HAND.MDX"
"223","SPELLS\ENCHANTMENTS\FIRE_HIGH.MDX"
"224","SPELLS\ENCHANTMENTS\FROST_HIGH.MDX"
"225","SPELLS\ENCHANTMENTS\WIND_HIGH.MDX"
"226","SPELLS\ENCHANTMENTS\NATURE_HIGH.MDX"
"227","SPELLS\ENCHANTMENTS\EARTHEN_HIGH.MDX"
"236","SPELLS\SHAMAN_LAVABURST_MISSILE.MDX"
"237","SPELLS\SHAMAN_LAVABURST_MISSILE_NOFLASH.MDX"
"239","SPELLS\SHAMAN_LAVABURST_MISSILE_NOFLASH_XS.MDX"
"275","Spells\Immolate_State_Base_V2.mdx"
"279","SPELLS\SONICBOOM_MISSILE_HIGH.MDX"
"280","SPELLS\MONK_CRACKLINGLIGHTNING_PRECAST_BLUE.MDX"
"281","SPELLS\SHAMAN_FROST_MISSILE.MDX"
"282","SPELLS\SHAMAN_LIGHTNING_PRECAST_V2.MDX"
"283","SPELLS\SONICWAVE_MISSILE_H.MDX"
"284","SPELLS\WARLOCK_BODYOFFLAMES_LOW_STATE_HANDS_PURPLE.MDX"
"285","SPELLS\SHA_PRECAST_UBER_HAND.MDX"
"286","SPELLS\JADESPIRIT_HIGH.MDX"
"287","SPELLS\FLOWINGWATER_HIGH.MDX"
"288","SPELLS\SONICWAVE_MISSILE_V3.MDX"
"290","SPELLS\LEISHEN_LIGHTNING_PRECAST.MDX"
"291","SPELLS\WEAPONENCHANT_PVPPANDARIAS2.MDX"
"292","INTERFACE\VEHICLES\VEHICLE_TARGET_02.MDX"
"293","SPELLS\HUNTERSMARK_IMPACT_HEAD_HOLD.MDX"
"294","WORLD\EXPANSION04\DOODADS\TOWNLONG\MZ_DRIPPINGAMBER.MDX"
"295","SPELLS\BURROWEARTH_BROWN_MISSILE_LOW.MDX"
"296","SPELLS\LEISHEN_LIGHTNING_BURST_MISSILE.MDX"
"297","SPELLS\MANTID_GARALONBOSS_CLOUD_AMBER.MDX"
"298","SPELLS\AMBERSPIRIT_HIGH.MDX"
"299","SPELLS\HOLY_MISSILE_UBER.MDX"
"301","SPELLS\HOLY_MISSILE_MED.MDX"
"302","SPELLS\ENCHANTMENTS\BLUEFLAME_HIGH.MDX"
"303","Spells\Void_Precast_Hand.MDX"
"304","Spells\6_0_WeaponEnchant_MultiStrike_High.MDX"
"305","SPELLS\LEISHEN_LIGHTNING_FILL.MDX"
"306","SPELLS\SPARKTRAIL.MDX"
"307","SPELLS\MISSILE_SHA_02.MDX"
"308","SPELLS\MONK_JADE_PRECAST_RIGHT_LOW.MDX"
"309","SPELLS\FROSTBOLT.MDX"
"310","Spells\WeaponTrail_WarriorFury.MDX"
"311","SPELLS\IMMOLATE_STATE_V2_FEL.MDX"
"312","Spells\6_0_WeaponEnchant_Armor_High.MDX"
"313","Spells\6_0_WeaponEnchant_Armor_Low.MDX"
"314","Spells\6_0_WeaponEnchant_MultiStrike_Low.MDX"
"315","Spells\Void_Eyes.MDX"
"316","Spells\6_0_WeaponEnchant_Damage_High.MDX"
"317","Spells\6_0_WeaponEnchant_Damage_Low.MDX"
"318","Spells\Wind_Chakram_Missile_Reverse.MDX"
"319","Spells\6_0_WeaponEnchant_PVP.MDX"
"320","World\Expansion05\Doodads\FX\6FX_TorchFire_Doodad_fel.MDX"
"321","Spells\6_0_WeaponEnchant_Haste_High.MDX"
"322","Spells\6_0_WeaponEnchant_Haste_Low.MDX"
"323","Spells\6_0_WeaponEnchant_Healing_High.MDX"
"324","Spells\6_0_WeaponEnchant_Healing_Low.MDX"
"325","Spells\State_Arcane_Chest_Burn.MDX"
"326","SPELLS\HUNTER_TRAPLAUNCHER_FIREMISSILE.MDX"
"327","SPELLS\DRUID_STARSURGE_PRECAST_NOFLASH.MDX"
"328","Spells\6_0_FlamesofRagnaros_Enchant.MDX"
"329","SPELLS\SHAMAN_WATER_PRECAST.MDX"
"330","SPELLS\Cast_Arcane_01.MDX"
"331","SPELLS\HOLY_RUNE_IMPACT_BASE.MDX"
"332","Spells\Holy_Precast_High_Hand.MDX"
"333","SPELLS\FelMag_Empowered_AuraFel.MDX"
"334","Spells\Mage_FingersOfFrost_Hand.MDX"
"335","Spells\Mage_Combustion_State_Chest_Fel.MDX"
"336","Spells\Shaman_LavaBurst_Fel.MDX"
"338","Spells\7FX_WeaponEnchant_EnergyFel.MDX"
"339","Spells\7FX_WeaponEnchant_EnergyFire.MDX"
"340","SPELLS\7FX_Nightmare_State_Chest.MDX"
"341","Spells\7FX_WeaponEnchant_Nightmare.MDX"
"342","Spells\7FX_WeaponEnchant_Arcane.MDX"
