Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4
"2908","9","5","14","0","0"
"2909","2570","1","0","2","0"
"2911","280","1","0","0","6"
"2913","4096","0","0","7","0"
"2914","522","4","0","0","0"
"2916","256","1","0","0","0"
"2917","5634","2","0","1","5"
"2918","5","0","0","0","0"
"2919","131866","1","0","0","6"
"2920","18","1","0","0","6"
"2921","2328","1","0","0","0"
"2923","266","1","0","2","6"
"2924","2328","1","35","0","6"
"2926","5","0","14","0","0"
"2927","18","1","0","0","0"
"2928","2344","1","0","0","0"
"2929","2368","0","0","0","0"
"2931","1048","1","0","0","6"
"2932","2056","4","35","0","0"
"2934","1038","1","0","2","6"
"2935","2560","1","0","0","0"
"2936","4112","0","0","0","0"
"2938","5890","1","0","2","6"
"2940","4360","1","0","2","0"
"2941","1288","1","0","0","6"
"2942","2305","0","0","0","0"
"2943","133400","5","0","0","0"
"2944","2818","1","0","0","0"
"2946","282","1","0","5","6"
"2948","2312","4","0","0","0"
"2950","1353","0","0","0","6"
"2951","1304","1","0","0","6"
"2952","2840","1","0","0","0"
"2961","8464","1","0","0","0"
"2962","9","0","2270","0","0"
"2963","6154","0","0","2","0"
"2964","12040","1","0","4","6"
"2967","2058","1","0","0","6"
"2969","2064","1","0","0","6"
"2971","2304","1","0","2","0"
"2974","4614","1","0","2","0"
"2975","2056","0","0","0","0"
"2976","0","4","0","0","6"
"2977","10504","4","0","0","0"
"2978","11544","1","0","0","6"
"2979","11544","1","0","0","0"
"2980","1032","1","0","5","6"
"2983","1280","1","0","0","6"
"2984","1280","1","0","0","5"
"2985","133400","1","0","5","6"
"2986","4352","4","0","0","0"
"2988","131080","1","0","8","0"
"2989","133912","1","0","0","0"
"2990","141320","1","0","0","0"
"2992","134922","1","0","0","6"
"2994","134922","1","0","0","0"
"2995","132376","0","0","0","6"
"2996","794","1","0","0","6"
"2997","4610","1","0","11","0"
"2999","131072","0","0","0","0"
"3000","4610","1","0","0","0"
"3001","4610","1","0","255","0"
"3002","34","1","0","0","1"
"3004","133384","1","0","0","6"
"3005","512","0","0","0","0"
"3006","134408","4","0","0","0"
"3008","134424","0","0","0","6"
"3009","133898","1","0","5","0"
"3010","143130","1","0","0","0"
"3011","65536","1","0","0","0"
"3012","37032","0","0","0","0"
"3013","133400","1","0","0","0"
"3015","134408","0","0","0","6"
"3017","142616","0","0","0","5"
"3018","4866","1","0","0","0"
"3020","2304","0","0","0","0"
"3021","264","4","0","0","6"
"3022","133898","1","0","2","0"
"3023","133384","1","0","0","0"
"3024","134424","1","0","0","6"
"3025","134424","0","0","0","0"
"3026","134408","1","0","0","6"
"3027","132352","1","0","0","6"
"3028","133898","1","0","0","0"
"3031","134424","1","0","0","0"
"3032","134922","2","0","0","6"
"3033","142360","4","0","0","0"
"3034","1026","1","0","0","6"
"3035","272","4","0","0","0"
"3036","145418","0","0","7","0"
"3037","137224","0","0","0","0"
"3039","131850","2","0","2","0"
"3040","1802","1","0","5","6"
"3041","140552","1","0","7","6"
"3042","32784","0","0","0","0"
"3044","142616","0","0","0","0"
"3046","164120","0","0","0","0"
"3048","133400","0","0","0","0"
"3049","2328","1","0","0","5"
"3050","134938","1","0","0","0"
"3053","141592","1","0","0","0"
"3054","141592","0","0","0","0"
"3057","133896","1","0","0","0"
"3058","16","0","1771","0","0"
"3059","133400","5","2263","0","0"
"3060","141592","1","0","0","6"
"3061","514","2","0","3","0"
"3062","139400","1","0","2","0"
"3063","265","0","0","0","0"
"3064","2114","1","0","2","0"
"3065","3352","1","0","0","6"
"3069","2","1","0","0","255"
"3070","2","1","0","0","2"
"3071","2","1","0","0","3"
"3073","1802","1","1802","0","0"
"3075","16","2","0","20","0"
"3080","166168","0","0","0","0"
"3081","142616","1","0","0","0"
"3082","175128","0","0","0","6"
"3083","141576","1","0","0","0"
"3084","778","1","0","0","255"
"3085","778","0","0","0","0"
"3086","9226","1","0","0","6"
"3088","175384","0","0","0","0"
"3089","133130","1","0","0","0"
"3090","133400","4","0","0","0"
"3091","134938","0","0","0","0"
"3092","135690","1","0","3","0"
"3093","141336","0","0","0","0"
"3095","9480","1","0","0","6"
"3096","142600","0","0","0","6"
"3097","18946","1","0","1","0"
"3099","8464","4","0","0","0"
"3101","3978","1","0","0","1"
"3102","3978","1","0","0","2"
"3103","3978","1","0","0","3"
"3104","3978","1","0","0","4"
"3105","133384","4","0","0","0"
"3106","4610","1","0","2","1"
"3107","2306","1","0","2","0"
"3109","133914","1","0","0","0"
"3110","133400","1","0","0","6"
"3111","133128","1","0","0","0"
"3113","512","0","35","0","0"
"3117","133128","1","0","5","5"
"3118","141592","4","0","0","0"
"3119","141328","0","0","0","0"
"3120","9224","1","0","0","6"
"3121","258","1","0","0","6"
"3122","3088","1","0","0","6"
"3126","133898","1","1806","0","0"
"3132","0","1","0","13","5"
"3135","133384","0","0","0","0"
"3136","272","0","2245","0","0"
"3138","133133","0","14","0","0"
"3139","131080","0","0","0","0"
"3141","256","1","0","5","6"
"3142","0","1","0","0","5"
"3144","141320","4","0","0","0"
"3148","2058","1","0","2","0"
"3152","1024","1","0","5","5"
"3160","2050","2","0","3","0"
"3162","4096","1","0","0","2"
"3164","129","0","0","0","0"
"3165","133384","2","188","0","255"
"3166","141320","0","0","0","0"
"3172","272","4","0","0","6"
"3177","6658","0","0","0","0"
"3178","262144","0","0","0","0"
"3179","4608","0","14","0","0"
"3182","1344","0","0","0","6"
"3187","174360","0","0","0","0"
"3188","131088","0","0","0","0"
"3189","1048578","1","0","0","0"
"3192","141656","0","2502","0","0"
"3193","141592","0","2501","0","0"
"3198","4608","1","0","2","0"
"3199","4096","1","0","14","0"
"3202","4610","0","210","0","0"
"3203","512","1","0","0","0"
"3207","272","0","0","0","0"
"3208","4096","1","0","16","1"
"3209","34","1","0","0","255"
"3210","4196866","1","0","2","0"
"3211","1049090","1","0","4","255"
"3212","0","0","0","8","0"
"3213","133642","1","0","2","255"
"3215","133640","1","0","2","255"
"3216","4096","1","0","16","255"
"3217","4344328","2","0","3","0"
"3218","1546","1","0","2","6"
"3219","265","0","0","15","0"
"3220","150024","2","0","3","0"
"3221","2099200","1","0","5","5"
"3222","514","1","0","0","0"
"3223","4608","1","0","16","1"
"3225","4866","1","0","2","0"
"3226","6658","2","0","3","0"
"3227","133640","0","0","0","0"
"3228","134168","0","0","0","0"
"3230","131352","1","0","0","6"
"3232","0","1","35","12","6"
"3234","68157952","1","0","17","0"
"3238","4194826","1","0","3","3"
"3239","133642","1","2489","0","6"
"3242","4194818","1","0","6","0"
"3243","1048578","1","0","4","3"
"3244","65","0","0","0","0"
"3245","18432","1","0","2","0"
"3246","2570","0","0","0","0"
"3247","33556480","1","0","5","4"
"3252","1","1","0","0","0"
"3253","137738","1","14","0","0"
"3254","4196866","1","0","3","255"
"3257","514","1","0","3","0"
"3258","131072","0","35","0","0"
"3259","131586","1","0","0","0"
"3262","16898","2","0","1","0"
"3267","8388608","4","0","0","6"
"3268","9480","1","0","0","0"
"3269","131600","0","0","0","0"
"3273","131080","1","0","0","6"
"3276","8397072","1","0","0","0"
"3277","8522520","1","0","0","0"
"3278","8522008","1","0","0","0"
"3279","133962","1","0","0","0"
"3280","8390936","1","0","0","0"
"3281","8390426","1","0","0","6"
"3283","8522768","1","0","0","6"
"3284","8388880","4","0","0","6"
"3285","8388880","4","0","0","0"
"3288","131850","1","0","0","6"
"3289","24","0","0","0","0"
"3291","2","1","0","18","1"
"3292","135704","1","0","0","0"
"3294","8522506","1","0","0","0"
"3297","134408","1","0","5","5"
"3298","8389386","1","0","0","6"
"3300","142088","1","0","0","0"
"3301","131866","0","0","0","0"
"3302","142090","1","0","5","0"
"3303","16777232","0","0","0","0"
"3304","143896","1","0","0","0"
"3305","131600","1","0","0","0"
"3306","8","2","0","3","0"
"3307","1048586","1","0","4","2"
"3308","199514","0","0","0","6"
"3312","522","1","0","2","0"
"3318","6666","1","0","2","0"
"3319","134168","1","0","0","6"
"3321","16908312","0","0","0","0"
"3322","133898","1","0","0","6"
"3323","8388624","1","0","0","0"
"3325","2328","0","0","0","6"
"3330","522","0","0","0","0"
"3331","8521744","1","0","0","0"
"3333","131096","1","0","0","6"
"3334","2","1","0","19","0"
"3339","131344","4","0","0","0"
"3340","264","1","0","0","6"
"3341","8","2","0","0","5"
"3342","8","2","35","0","5"
"3346","8522504","1","0","0","0"
"3347","131336","1","0","0","5"
"3348","8530200","1","0","0","0"
"3349","8388610","1","0","2","0"
"3350","8397056","1","0","0","0"
"3352","8192","0","0","0","0"
"3353","16898","2","0","2","0"
"3357","131088","1","0","0","0"
"3358","133642","1","0","2","0"
"3359","4096","1","0","0","0"
"3360","8390912","0","0","21","0"
"3361","2304","0","0","20","0"
"3362","67841","0","14","0","0"
"3365","8520456","1","0","0","6"
"3367","268440064","2","0","3","0"
"3371","2048","0","0","7","0"
"3373","0","0","14","0","0"
"3377","2058","0","0","0","0"
"3379","65536","0","0","0","0"
"3380","8524312","1","0","0","0"
"3381","522","2","0","1","0"
"3382","8520474","1","0","0","6"
"3383","8522008","1","0","0","6"
"3385","8522520","1","0","0","6"
"3386","268439618","1","0","0","0"
"3388","512","1","0","17","0"
"3389","68157952","1","0","0","0"
"3390","68157440","1","0","0","4"
"3392","8","0","0","3","0"
"3394","2306","0","0","0","0"
"3395","1048576","0","0","0","0"
"3396","2","1","35","0","0"
"3397","1","0","2502","0","0"
"3406","1048578","1","0","4","0"
"3408","262154","1","0","0","0"
"3409","4198656","1","0","2","0"
"3410","131080","1","0","0","0"
"3413","4096","1","0","2","0"
"3414","276824064","0","0","0","0"
"3415","276955392","1","0","0","0"
"3416","6144","0","0","0","0"
"3418","2562","0","0","0","0"
"3419","396296","0","0","0","0"
"3420","16910616","0","0","0","0"
"3421","8519688","0","14","0","0"
"3423","4104","1","0","0","0"
"3426","2826","1","0","2","0"
"3427","10240","1","0","0","0"
"3429","133129","0","0","0","0"
"3430","1073741826","1","0","7","0"
"3431","131850","0","1770","0","0"
"3441","257","0","0","0","0"
"3442","8520202","1","0","0","0"
"3445","133128","2","0","1","0"
"3447","141592","4","0","0","6"
"3450","1048586","1","0","4","3"
"3451","1048586","1","0","4","4"
"3452","285212929","0","0","0","0"
"3453","8448","0","0","0","0"
"3454","604375048","4","0","24","0"
"3455","8397058","1","0","0","0"
"3456","2","1","0","0","1"
"3458","268435456","0","0","1","0"
"3460","2058","1","0","4","0"
"3462","268439554","2","0","0","0"
"3464","1052674","0","0","4","1"
"3466","8388632","1","0","0","0"
"3467","8391448","1","0","0","0"
"3468","2064","0","0","0","0"
"3469","8530714","1","0","0","0"
"3470","2","0","14","0","1"
"3471","4104","2","0","5","0"
"3472","256","5","0","0","0"
"3474","8398610","1","0","0","0"
"3475","12290","0","0","7","0"
"3477","8522536","0","35","0","0"
"3478","1073741828","0","0","7","255"
"3481","256","1","1665","0","0"
"3483","8389122","1","0","0","0"
"3485","8388880","0","35","0","0"
"3487","8390426","1","0","0","0"
"3488","75638040","1","0","0","0"
"3489","4344328","1","0","2","0"
"3499","266","0","0","0","0"
"3500","100796680","0","31","0","5"
"3501","2062","1","0","0","0"
"3502","75704328","0","0","0","0"
"3503","4104","0","0","3","0"
"3506","1073741836","1","0","0","0"
"3509","34603010","1","0","4","2"
"3514","137738","1","0","2","0"
"3515","137994","1","0","2","0"
"3516","8526344","1","0","0","0"
"3525","75631114","1","33","0","0"
"3527","8390928","0","2755","0","0"
"3529","75631114","1","10","0","0"
"3530","266240","5","0","0","0"
"3532","8530714","1","0","0","6"
"3533","8390928","0","35","0","0"
"3535","276929024","0","0","0","0"
"3537","8522250","1","0","0","0"
"3539","16779280","0","0","0","0"
"3541","75630616","1","35","0","0"
"3542","8388608","1","0","0","0"
"3543","8462336","0","0","0","0"
"3545","8388624","0","0","0","0"
"3546","8388608","0","0","0","0"
"3547","8521736","0","0","0","0"
"3548","8390656","0","0","0","0"
"3550","75630616","0","35","0","0"
"3551","2562","1","0","25","0"
"3553","268435456","0","14","0","0"
"3554","135690","1","0","2","0"
"3555","67242264","0","0","0","0"
"3556","8388624","0","0","0","6"
"3558","8521992","0","0","0","0"
"3560","136714","1","0","7","0"
"3562","67246602","1","0","0","0"
"3563","8397570","1","0","0","0"
"3564","133197","0","0","0","0"
"3565","276826384","0","35","0","0"
"3567","8522506","0","0","0","0"
"3568","8595720","1","0","0","0"
"3569","133196","0","0","0","0"
"3572","8400152","1","0","0","0"
"3575","34603010","1","0","4","0"
"3576","268436226","1","0","0","0"
"3578","8388608","0","0","0","6"
"3579","268567556","0","0","0","0"
"3580","8454144","0","0","0","0"
"3583","2050","0","210","0","0"
"3584","2050","0","106","0","0"
"3585","133384","5","0","0","0"
"3586","262400","0","0","0","0"
"3587","522","1","0","26","0"
"3588","8587264","1","0","0","0"
"3596","67246344","4","0","0","0"
"3598","67242248","5","1925","0","0"
"3600","16","1","0","5","5"
"3601","34605056","0","0","0","1"
"3602","131096","0","0","0","0"
"3608","2048","4","0","0","0"
"3610","2","0","0","3","0"
"3611","8390936","1","2755","0","0"
"3612","75639064","0","0","0","0"
"3613","137742","1","0","0","0"
"3614","8","0","2152","0","0"
"3615","545259520","1","0","27","0"
"3616","8388616","4","0","0","6"
"3617","10","0","0","3","0"
"3621","265","5","14","0","0"
"3622","75639048","0","0","0","0"
"3632","75639064","1","0","0","0"
"3634","8396816","1","0","0","0"
"3636","8530200","0","0","0","0"
"3637","8390936","1","35","0","0"
"3643","1040","1","0","0","6"
"3646","285213441","0","0","0","0"
"3648","4196360","1","0","0","0"
"3650","75704584","0","0","0","0"
"3651","285212929","0","14","0","0"
"3653","2562","1","0","2","255"
"3657","522","1","0","29","0"
"3661","2483027968","1","0","0","0"
"3665","133640","1","0","2","0"
"3670","75630872","0","0","0","0"
"3679","8522506","1","1665","0","0"
"3682","8520456","1","0","0","0"
"3688","8523546","1","0","0","0"
"3693","9","1","35","0","5"
"3696","67242506","1","0","0","0"
"3702","8389130","2","16","1","0"
"3703","131338","0","2804","0","0"
"3704","256","1","2628","0","0"
"3706","770","1","0","0","0"
"3707","768","4","0","0","0"
"3709","0","5","2780","0","0"
"3711","206856","0","0","0","0"
"3712","3618","1","0","0","255"
"3713","131338","1","0","0","0"
"3715","4198914","1","0","0","0"
"3716","133376","1","0","28","0"
"3720","68157440","1","0","0","3"
"3721","172628490","1","0","2","4"
"3723","207112","1","0","0","0"
"3725","134744578","1","0","1","0"
"3728","8520474","1","0","0","0"
"3729","4106","0","0","3","0"
"3730","8520458","1","0","0","0"
"3731","0","1","0","0","4"
"3733","4211202","2","0","1","0"
"3734","135690","1","0","2","3"
"3735","33692170","1","0","2","2"
"3736","8389378","1","0","0","0"
"3739","1","0","0","23","0"
"3740","131594","1","0","2","0"
"3741","198920","1","0","0","0"
"3745","4608","1","0","2","1"
"3750","133642","1","0","0","0"
"3751","100796441","0","0","0","0"
"3752","10","1","0","2","0"
"3753","18944","2","0","2","0"
"3755","5243394","1","0","4","0"
"3757","131081","0","0","0","0"
"3759","133128","0","0","0","0"
"3762","8389378","1","0","29","0"
"3766","4200970","1","0","2","255"
"3767","4327946","1","0","2","4"
"3768","1107296264","0","0","7","4"
"3771","8526344","1","0","0","6"
"3772","524802","1","0","3","0"
"3774","8520472","1","35","0","0"
"3782","5243394","1","0","2","0"
"3783","522","1","0","3","0"
"3784","133128","4","0","0","0"
"3792","75630600","1","0","0","0"
"3794","8389394","1","0","5","0"
"3802","8522498","1","0","0","6"
"3803","2","1","0","4","0"
"3807","67246082","1","0","0","6"
"3810","8389378","1","0","5","0"
"3811","2570","1","0","26","0"
"3812","145034","1","0","2","0"
"3814","75630858","1","0","0","0"
"3816","8519944","0","0","0","0"
"3819","512","1","188","0","0"
"3822","133136","0","0","0","0"
"3823","137738","1","0","26","0"
"3824","133642","1","0","26","0"
"3825","4096","2","0","1","0"
"3826","131594","1","0","26","0"
"3832","1055242","1","0","2","255"
"3837","2","5","0","0","255"
"3838","256","3","0","0","0"
"3841","1073741824","0","0","0","0"
"3842","8522520","0","0","0","0"
"3849","133144","0","0","0","0"
"3851","137736","1","0","0","0"
"3854","137736","1","0","26","0"
"3857","5890","1","0","2","0"
"3859","0","0","0","23","0"
"3868","135690","1","0","26","0"
"3874","134220290","1","0","2","0"
"3875","8391432","1","0","0","0"
"3876","2112","0","0","0","0"
"3878","133128","0","35","0","0"
"3883","1048834","1","0","4","1"
"3884","1048834","1","0","4","255"
"3885","134220546","1","0","2","0"
"3887","137224","1","0","0","0"
"3891","137738","1","0","0","0"
"3901","4746","0","0","2","0"
"3903","280","1","0","0","0"
"3911","67241992","0","0","0","0"
"3912","2320","0","0","0","0"
"3918","8522008","1","35","0","0"
"3919","276826112","0","0","0","0"
"3921","133128","0","0","4","0"
"3927","137480","4","0","30","0"
"3930","8523032","1","0","0","0"
"3932","8520194","1","0","0","0"
"3935","4196866","1","0","0","0"
"3936","137986","1","0","2","0"
"3938","8520194","1","2869","0","0"
"3939","268435456","0","0","0","0"
"3940","136714","1","0","2","0"
"3941","6656","1","0","2","0"
"3945","142104","0","0","0","0"
"3947","137994","1","0","0","0"
"3948","76688152","0","0","0","0"
"3955","4608","0","0","9","0"
"3961","0","1","0","1","0"
"3964","8520202","1","0","0","6"
"3974","0","1","35","2","0"
"1341","0","1","0","5","5"
"3131","0","1","0","5","5"
"507","2","1","0","2","0"
"3235","2","1","0","2","0"
"3486","2","1","0","2","0"
"187","0","0","0","0","0"
"227","0","0","0","0","0"
"287","0","0","0","0","0"
"328","0","0","0","0","0"
"497","0","0","0","0","0"
"707","0","0","0","0","0"
"1001","0","0","0","0","0"
"1981","0","0","0","0","0"
"2821","0","0","0","0","0"
"2981","0","0","0","0","0"
"3180","0","0","0","0","0"
"3181","0","0","0","0","0"
"3197","0","0","0","0","0"
"3251","0","0","0","0","0"
"3270","0","0","0","0","0"
"3271","0","0","0","0","0"
"3282","0","0","0","0","0"
"3287","0","0","0","0","0"
"3364","0","0","0","0","0"
"3411","0","0","0","0","0"
"3422","0","0","0","0","0"
"3465","0","0","0","0","0"
"3513","0","0","0","0","0"
"3577","0","0","0","0","0"
"3652","0","0","0","0","0"
"3675","0","0","0","0","0"
"3681","0","0","0","0","0"
"3700","0","0","0","0","0"
"3877","0","0","0","0","0"
"717","1","0","0","0","0"
"2912","1","0","0","0","0"
"3479","1","0","0","0","0"
"3607","1","0","0","0","0"
"3633","1","0","0","0","0"
"669","0","2","0","1","0"
"825","0","2","0","1","0"
"2721","0","2","0","1","0"
"3435","0","2","0","1","0"
"82","1048578","1","0","4","255"
"3399","1048578","1","0","4","255"
"3400","1048578","1","0","4","255"
"3401","1048578","1","0","4","255"
"3402","1048578","1","0","4","255"
"3403","1048578","1","0","4","255"
"3404","1048578","1","0","4","255"
"3405","1048578","1","0","4","255"
"3407","1048578","1","0","4","255"
"3695","1048578","1","0","4","255"
"3697","1048578","1","0","4","255"
"3722","1048578","1","0","4","255"
"3737","1048578","1","0","4","255"
"3756","1048578","1","0","4","255"
"3787","1048578","1","0","4","255"
"3804","1048578","1","0","4","255"
"3806","1048578","1","0","4","255"
"2221","2","1","0","0","0"
"3296","2","1","0","0","0"
"3511","2","1","0","0","0"
"3871","2","1","0","0","0"
"327","0","4","0","0","0"
"367","0","4","0","0","0"
"467","0","4","0","0","0"
"493","0","4","0","0","0"
"801","0","4","0","0","0"
"3134","0","4","0","0","0"
"3818","0","4","0","0","0"
"469","0","1","0","0","0"
"496","0","1","0","0","0"
"629","0","1","0","0","0"
"647","0","1","0","0","0"
"881","0","1","0","0","0"
"2402","0","1","0","0","0"
"2641","0","1","0","0","0"
"3765","0","1","0","0","0"
"3973","0","1","0","0","0"
"267","0","0","0","0","5"
"668","0","0","0","0","5"
"3559","2","1","210","2","0"
"3295","2","0","106","2","0"
"3526","2","2","0","1","0"
"3618","4","3","1616","0","0"
"3629","4","3","1616","0","0"
"714","2","0","0","0","0"
"1061","2","0","0","0","0"
"3746","2","0","0","0","0"
"3965","2","0","0","0","0"
"1281","8","4","0","0","0"
"2947","8","4","0","0","0"
"3384","8","4","0","0","0"
"492","16","1","0","0","0"
"2937","16","1","0","0","0"
"3169","16","1","0","0","0"
"3272","16","1","0","0","0"
"587","8","0","0","0","0"
"2972","8","0","0","0","0"
"3327","8","0","0","0","0"
"3640","9","0","0","0","0"
"3684","9","0","0","0","0"
"1241","64","0","0","0","0"
"708","256","4","0","0","0"
"716","256","4","0","0","0"
"718","256","4","0","0","0"
"824","256","4","0","0","0"
"861","256","4","0","0","0"
"1201","256","4","0","0","0"
"1601","256","4","0","0","0"
"1621","256","4","0","0","0"
"1821","256","4","0","0","0"
"2321","256","4","0","0","0"
"2933","256","4","0","0","0"
"760","264","4","0","0","0"
"827","264","4","0","0","0"
"1641","264","4","0","0","0"
"842","514","1","0","2","0"
"3317","514","1","0","2","0"
"3324","514","1","0","2","0"
"3338","514","1","0","2","0"
"3398","514","1","0","2","0"
"3959","514","1","0","2","0"
"2987","320","0","0","0","0"
"844","16","0","0","0","0"
"2993","16","0","0","0","0"
"3077","16","0","0","0","0"
"3463","16","0","0","0","0"
"3680","16","0","0","0","0"
"3743","16","0","0","0","0"
"3754","16","0","0","0","0"
"832","0","1","0","7","0"
"1321","8","4","0","0","6"
"3094","2120","1","0","2","1"
"2904","530","1","0","0","0"
"3375","16","4","0","0","0"
"1361","2048","0","0","0","0"
"1362","2048","0","0","0","0"
"1961","2048","0","0","0","0"
"2001","2048","0","0","0","0"
"3376","2048","0","0","0","0"
"3540","2048","0","0","0","0"
"1481","264","1","0","0","0"
"2930","264","1","0","0","0"
"2982","3336","1","0","0","6"
"964","2312","1","0","0","0"
"965","2312","1","0","0","0"
"966","2312","1","0","0","0"
"2949","2312","1","0","0","0"
"3687","2562","1","0","0","0"
"1741","256","0","0","0","0"
"2910","256","0","0","0","0"
"3512","256","0","0","0","0"
"3831","6666","1","0","2","255"
"3256","2562","1","0","2","0"
"3313","2562","1","0","2","0"
"3314","2562","1","0","2","0"
"3315","2562","1","0","2","0"
"3316","2562","1","0","2","0"
"3391","2562","1","0","2","0"
"3432","2562","1","0","2","0"
"3493","2562","1","0","2","0"
"3494","2562","1","0","2","0"
"3528","2562","1","0","2","0"
"3662","2562","1","0","2","0"
"3663","2562","1","0","2","0"
"3664","2562","1","0","2","0"
"3676","2562","1","0","2","0"
"3678","2562","1","0","2","0"
"3701","2562","1","0","2","0"
"3724","2562","1","0","2","0"
"3436","1032","1","0","3","6"
"2701","0","2","0","0","0"
"2861","0","2","0","0","0"
"3309","0","2","0","0","0"
"1941","770","1","0","2","0"
"3510","770","1","0","2","0"
"3619","770","1","0","2","0"
"3925","770","1","0","2","0"
