Id,Unknown0,Unknown1
"141","Environments\Stars\IceCrownCitadelSky.mdx","0"
"145","Environments\Stars\IceCrownRaidSky02.mdx","0"
"146","Environments\Stars\RubySanctumSky.mdx","1"
"147","Environments\Stars\SkywallSkyBox.mdx","1"
"148","Environments\Stars\RubySanctumSky.mdx","0"
"149","environments\stars\uldum_sky01.mdx","3"
"151","environments\stars\nexusraid_runeeffects_starry.mdx","0"
"152","environments\stars\deepholm_sky01.mdx","1"
"153","environments\stars\twilightshammersky.mdx","2"
"154","environments\stars\lostislevocanoskybox.mdx","4"
"155","world\kalimdor\hyjal\passivedoodads\smoke\hyjal_smokeclouds.mdx","0"
"156","environments\stars\maelstrom_sky01.mdx","4"
"158","environments\stars\skywallraidskybox.mdx","1"
"159","environments\stars\twilighthighlandssky.mdx","2"
"164","environments\stars\skywallraidstormyskybox.mdx","4"
"165","environments\stars\twilighthighlandssky2.mdx","2"
"171","environments\stars\firelandssky01.mdx","4"
"172","environments\stars\coldarralunareclipsesky.mdx","4"
"174","environments\stars\tu_skybox.mdx","2"
"175","world\expansion03\doodads\firelands\fogsphere\firelandsfogsphere.mdx","0"
"176","environments\stars\fallofazeroth01.mdx","0"
"177","environments\stars\wellofeternity01.mdx","0"
"178","environments\stars\hour_twilight_rewind_time.mdx","0"
"179","environments\stars\deathwingfightsky01.mdx","0"
"180","environments\stars\twilightrealmsky01.mdx","2"
"181","environments\stars\stars.mdx","0"
"184","environments\stars\jadeforestsky01.mdx","7"
"185","environments\stars\nexus_arcane_sanctum.mdx","0"
"186","environments\stars\valleyfourwindssky01.mdx","7"
"188","environments\stars\maelstrom_sky02_deathwingfight.mdx","0"
"189","environments\stars\valleyfourwindssky01.mdx","3"
"190","environments\stars\costalislandskybox.mdx","2"
"195","environments\stars\zuldrakskyb.mdx","4"
"196","environments\stars\darkmoonsky01.mdx","7"
"198","environments\stars\maelstrom_sky03_stormbreak.mdx","4"
"200","environments\stars\maelstrom_sky03_stormbreak.mdx","2"
"201","environments\stars\jadeforestsky01.mdx","3"
"204","environments\stars\mantidlightsky01_blue.mdx","7"
"207","environments\stars\kunlaiskymountain01.mdx","7"
"209","environments\stars\valleyeternalsky01.mdx","5"
"210","environments\stars\mantiddarksky01_sha.mdx","4"
"211","environments\stars\kunlaisky01.mdx","3"
"214","environments\stars\mantiddarksky01.mdx","4"
"215","environments\stars\mantidshacap01.mdx","2"
"219","environments\stars\cavernsoftimesky.mdx","0"
"220","environments\stars\icecrowncitadelsky.mdx","1"
"222","environments\stars\mantidshasky_terrace01.mdx","6"
"227","environments\stars\isleofthethunderking_sky01_light.mdx","6"
"228","environments\stars\isleofthethunderking_sky01_purple.mdx","6"
"229","environments\stars\isleofthethunderking_sky01.mdx","6"
"230","environments\stars\isleofthethunderking_sky01_lightpurple.mdx","6"
"231","environments\stars\frostwinddesert_sky01.mdx","7"
"232","environments\stars\shadowmoon_sky01.mdx","7"
"236","environments\stars\ashrand_sky01.mdx","7"
"237","environments\stars\talador_sky01.mdx","15"
"238","environments\stars\frostwinddesert_sky02.mdx","7"
"239","environments\stars\ashrand_polluted_sky01.mdx","6"
"240","environments\stars\ashrand_polluted_coal_sky01.mdx","6"
"241","environments\stars\nexusraid_nebulasky.mdx","0"
"242","environments\stars\shadowmoon_sky_forest01.mdx","5"
"243","environments\stars\orgrimmarraid_firesky01.mdx","2"
"244","environments\stars\ashrand_bright_sky01.mdx","2"
"245","environments\stars\valleyeternalsky01.mdx","7"
"246","environments\stars\chamberaspectsblacksky.mdx","0"
"247","environments\stars\shadowmoon_overlook_sky_01.mdx","2"
"249","environments\stars\shadowmoonskybox.mdx","1"
"250","environments\stars\firelandssky01.mdx","1"
"253","environments\stars\nagrand_sky01.mdx","7"
"254","environments\stars\nagrand_darksky01.mdx","7"
"258","environments\stars\nagrand_forestsky01.mdx","7"
"259","environments\stars\shadowmoonburialgrounds_voidsky01.mdx","0"
"260","environments\stars\shadowmoon_sky01.mdx","5"
"261","environments\stars\auchindoun_finale_sky.mdx","4"
"262","environments\stars\spiresofarrak_sky01.mdx","7"
"263","environments\stars\spiresofarrak_thorns_sky01.mdx","7"
"264","environments\stars\nagrand_aridsky01.mdx","7"
"265","environments\stars\gorgrond_sky01.mdx","15"
"266","environments\stars\gorgronddry_sky01.mdx","15"
"267","environments\stars\tanaan_sky01.mdx","7"
"268","environments\stars\shadowmoon_moonwillow_sky_01.mdx","5"
"269","environments\stars\shadowmoon_botani_sky_01.mdx","2"
"270","environments\stars\shadowmoon_fog_sky01.mdx","5"
"271","environments\stars\shadowmoonburialgrounds_voidsky02.mdx","0"
"272","environments\stars\tanaan_darkportal_front_sky01.mdx","6"
"273","environments\stars\shadowmoon_sky01_eclipse.mdx","5"
"277","environments\stars\taladorforest_sky01.mdx","15"
"278","environments\stars\spiresofarrak_fog_sky01.mdx","7"
"279","environments\stars\gorgrondbotani_sky01.mdx","15"
"280","environments\stars\ashran_sky01.mdx","15"
"281","environments\stars\spiresofarrak_swamp_sky01.mdx","7"
"282","environments\stars\draenor_cloudysky01.mdx","7"
"283","environments\stars\spiresofarrak_darkforest_sky01.mdx","7"
"284","environments\stars\spiresofarrak_zangar_sky01.mdx","7"
"289","environments\stars\azsuna_sky01.mdx","7"
"290","environments\stars\tanaan_patch_junglesky01.mdx","7"
"291","environments\stars\tanaan_patch_sky01.mdx","7"
"292","environments\stars\tanaan_patch_raidsky01.mdx","5"
"293","environments\stars\tanaan_patch_raidsky01.mdx","7"
"294","environments\stars\helheim_sky01.mdx","6"
"295","environments\stars\tanaan_patch_archimondenethersky01.mdx","0"
"296","environments\stars\legionnexus_netherskybox01.mdx","4"
"297","environments\stars\arauknashal_sky01.mdx","7"
"298","environments\stars\tanaan_patch_felsky01.mdx","6"
"299","environments\stars\legionnexus_volcanoskybox01.mdx","7"
"301","environments\stars\suramar_sky01.mdx","11"
"302","environments\stars\tanaan_patch_moonsky01.mdx","7"
"303","environments\stars\tanaan_patch_moonsky02.mdx","7"
"304","environments\stars\tanaan_patch_moonsky03.mdx","7"
"305","environments\stars\legionnexus_netherskybox01.mdx","0"
"306","environments\stars\arauknashal_stormysky01.mdx","7"
"307","environments\stars\brokenshore_sky.mdx","6"
"308","environments\stars\brokenshore_sky_fel01.mdx","4"
"309","environments\stars\arauknashal_sky02.mdx","7"
"310","environments\stars\deepholm_sky01.mdx","0"
"311","environments\stars\valsharah_sky01_enchanted.mdx","7"
"312","environments\stars\brokenshore_sky_fel02.mdx","7"
"313","environments\stars\valsharah_sky01_stormy.mdx","7"
"314","environments\stars\valsharah_sky01_stormy_02.mdx","7"
"315","environments\stars\mardum_netherskybox01.mdx","0"
"317","environments\stars\suramar_city_sky01.mdx","4"
"319","environments\stars\valhallas_sky01.mdx","11"
"321","environments\stars\valhallas_huntinggrounds_sky01.mdx","10"
"322","environments\stars\suramar_crag_sky01.mdx","7"
"324","environments\stars\netherstormskybox.mdx","0"
"327","environments\stars\legionartifactportalworldacquisition_sky01.mdx","1"
"329","environments\stars\stars.mdx","6"
"330","environments\stars\valsharah_nightmaresky01.mdx","14"
"331","environments\stars\highmountain_sky01.mdx","15"
"332","environments\stars\astromancer_baseskybox01.mdx","0"
"333","environments\stars\astromancer_legionskybox01.mdx","0"
"334","environments\stars\astromancer_oldgodskybox01.mdx","0"
"335","environments\stars\astromancer_frozenskybox01.mdx","0"
"337","environments\stars\eyeofazshara_sky01.mdx","6"
"338","environments\stars\eyeofazshara_sky02.mdx","6"
"339","environments\stars\eyeofazshara_sky03.mdx","6"
"340","environments\stars\eyeofazshara_sky04.mdx","6"
"342","environments\stars\nightmare_sky02.mdx","5"
"343","environments\stars\nightmare_sky01.mdx","4"
"345","environments\stars\legion_invasionskybox01.mdx","7"
"347","environments\stars\brokenshore_sky_intro.mdx","6"
"348","environments\stars\nightmarerift_sky01.mdx","0"
"352","environments\stars\valsharah_blackrooksky01.mdx","5"
"354","environments\stars\nightmare_sky03.mdx","0"
"355","environments\stars\valsharah_blackrooksky02.mdx","3"
"358","environments\stars\valsharah_sky01_sunny_02.mdx","15"
"359","environments\stars\dreadscarrift_sky01.mdx","0"
"360","environments\stars\7xplaunch_orgrimmarharbor_sky.mdx","6"
"361","environments\stars\general_legionskybox01.mdx","0"
"362","environments\stars\brokenshore_sky_introclear.mdx","6"
"365","environments\stars\legioninvasion_karazhansky.mdx","0"
"375","environments\stars\helheim_sky02.mdx","6"
"129","Environments\Stars\HellfireSkyBox.mdx","0"
"106","ENVIRONMENTS\Stars\NexusRaid_NebulaSky.mdx","0"
"108","ENVIRONMENTS\Stars\NexusRaid_NebulaSky.mdx","0"
"52","ENVIRONMENTS\Stars\WintergraspSmokySky.mdx","5"
"56","ENVIRONMENTS\Stars\AuroraYellowGreen.mdx","2"
"57","ENVIRONMENTS\Stars\AuroraYellowGreen.mdx","2"
"58","ENVIRONMENTS\Stars\AuroraYellowGreen.mdx","2"
"59","ENVIRONMENTS\Stars\AuroraYellowGreen.mdx","2"
"60","ENVIRONMENTS\Stars\AuroraYellowGreen.mdx","2"
"61","ENVIRONMENTS\Stars\AuroraYellowGreen.mdx","2"
"62","ENVIRONMENTS\Stars\AuroraYellowGreen.mdx","2"
"65","ENVIRONMENTS\Stars\AuroraYellowGreen.mdx","2"
"66","ENVIRONMENTS\Stars\AuroraYellowGreen.mdx","2"
"67","ENVIRONMENTS\Stars\AuroraYellowGreen.mdx","2"
"68","ENVIRONMENTS\Stars\AuroraYellowGreen.mdx","2"
"69","ENVIRONMENTS\Stars\AuroraYellowGreen.mdx","2"
"70","ENVIRONMENTS\Stars\AuroraYellowGreen.mdx","2"
"71","ENVIRONMENTS\Stars\AuroraYellowGreen.mdx","2"
"72","ENVIRONMENTS\Stars\AuroraYellowGreen.mdx","2"
"73","ENVIRONMENTS\Stars\AuroraYellowGreen.mdx","2"
"74","ENVIRONMENTS\Stars\AuroraYellowGreen.mdx","2"
"75","ENVIRONMENTS\Stars\AuroraYellowGreen.mdx","2"
"77","ENVIRONMENTS\Stars\AuroraYellowGreen.mdx","2"
"64","ENVIRONMENTS\Stars\AuroraOrange.mdx","2"
"76","ENVIRONMENTS\Stars\AuroraOrange.mdx","2"
"78","ENVIRONMENTS\Stars\AuroraOrange.mdx","2"
"79","ENVIRONMENTS\Stars\AuroraOrange.mdx","2"
"84","ENVIRONMENTS\Stars\AuroraOrange.mdx","2"
"85","ENVIRONMENTS\Stars\AuroraOrange.mdx","2"
"86","ENVIRONMENTS\Stars\AuroraOrange.mdx","2"
"87","ENVIRONMENTS\Stars\AuroraOrange.mdx","2"
"88","ENVIRONMENTS\Stars\AuroraOrange.mdx","2"
"89","ENVIRONMENTS\Stars\AuroraOrange.mdx","2"
"82","ENVIRONMENTS\Stars\DeathSkybox.mdx","0"
"83","ENVIRONMENTS\Stars\DeathSkybox.mdx","0"
"90","ENVIRONMENTS\Stars\DeathSkybox.mdx","0"
"91","ENVIRONMENTS\Stars\DeathSkybox.mdx","0"
"93","ENVIRONMENTS\Stars\UlduranCloudySky.mdx","1"
"95","ENVIRONMENTS\Stars\DalaranSkyBox.mdx","1"
"115","ENVIRONMENTS\Stars\StormPeaks_SkyB_Storm.mdx","1"
"134","Environments\Stars\IceCrownStormySky.mdx","1"
"143","Environments\Stars\IceCrownStormySky.mdx","1"
"144","Environments\Stars\IceCrownStormySky.mdx","1"
"120","ENVIRONMENTS\Stars\StormPeaks_SkyC_Ulduar.mdx","1"
"122","ENVIRONMENTS\Stars\StormPeaks_SkyC_Ulduar.mdx","1"
"121","ENVIRONMENTS\Stars\AzjolNerub_SkyA.mdx","0"
"142","Environments\Stars\IceCrownRaidSky01.mdx","0"
"139","Environments\Stars\IceCrownSky.mdx","5"
"140","Environments\Stars\IceCrownSky.mdx","5"
"150","environments\stars\uldum_sky01.mdx","3"
"157","environments\stars\uldum_sky01.mdx","3"
"288","environments\stars\nexusraid_runeeffects_starry.mdx","0"
"163","environments\stars\twilightshammersky.mdx","2"
"323","environments\stars\maelstrom_sky01.mdx","4"
"160","environments\stars\twilighthighlandssky.mdx","2"
"161","environments\stars\twilighthighlandssky.mdx","2"
"225","environments\stars\skywallraidstormyskybox.mdx","4"
"235","environments\stars\skywallraidstormyskybox.mdx","4"
"194","environments\stars\fallofazeroth01.mdx","0"
"213","environments\stars\fallofazeroth01.mdx","0"
"182","environments\stars\twilightrealmsky01.mdx","2"
"183","environments\stars\twilightrealmsky01.mdx","2"
"187","environments\stars\nexus_arcane_sanctum.mdx","0"
"203","environments\stars\valleyfourwindssky01.mdx","3"
"191","environments\stars\costalislandskybox.mdx","2"
"192","environments\stars\costalislandskybox.mdx","2"
"193","environments\stars\costalislandskybox.mdx","2"
"197","environments\stars\darkmoonsky01.mdx","7"
"202","environments\stars\jadeforestsky01.mdx","3"
"212","environments\stars\kunlaiskymountain01.mdx","7"
"286","environments\stars\shadowmoon_sky01.mdx","7"
"251","environments\stars\ashrand_sky01.mdx","7"
"252","environments\stars\ashrand_sky01.mdx","7"
"325","environments\stars\netherstormskybox.mdx","0"
"371","environments\stars\general_legionskybox01.mdx","0"
"372","environments\stars\general_legionskybox01.mdx","0"
