Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12
"1385","2337","0","0","0","171","80","125","85","9","134","0","1","0"
"1387","1180","0","0","0","173","1","0","0","0","0","2","1","4061"
"1418","2366","0","0","0","182","1","1","1","1","0","0","1","0"
"1419","2368","0","2366","0","182","1","1","1","2","0","0","1","0"
"1424","522","0","0","0","95","1","0","0","0","0","2","1","0"
"1441","2382","0","0","0","183","1","0","0","0","0","2","1","0"
"1442","2383","0","0","0","182","1","1","1","3","0","1","1","0"
"1532","2550","0","0","0","185","1","1","1","1","0","0","1","0"
"1535","2538","0","0","0","185","1","85","45","2","72","1","1","0"
"1536","2539","0","0","0","185","30","90","50","3","72","0","1","0"
"1537","2540","0","0","0","185","1","85","45","4","72","1","1","0"
"1538","2541","0","0","0","185","65","130","90","5","72","0","1","0"
"1539","2542","0","0","0","185","65","130","90","6","72","0","1","0"
"1540","2543","0","0","0","185","75","155","115","7","72","0","1","0"
"1543","2544","0","0","0","185","75","155","115","8","72","0","1","0"
"1544","2545","0","0","0","185","85","165","125","9","72","0","1","0"
"1545","2546","0","0","0","185","110","160","120","10","72","0","1","0"
"1546","2547","0","0","0","185","125","175","135","11","72","0","1","0"
"1547","2548","0","0","0","185","135","170","130","12","72","0","1","0"
"1548","2549","0","0","0","185","135","180","140","13","72","0","1","0"
"1568","2580","0","0","0","186","1","1","1","1","0","1","1","0"
"1569","2575","0","0","0","186","1","1","1","2","0","0","1","0"
"1570","2576","0","2575","0","186","1","1","1","3","0","0","1","0"
"1597","2656","0","0","0","186","1","1","1","4","0","1","1","0"
"1599","2658","0","0","0","186","1","110","100","5","264","0","1","0"
"1600","2659","0","0","0","186","1","100","50","6","264","0","1","0"
"1631","2660","0","0","0","164","1","55","15","2","216","1","1","0"
"1632","2661","0","0","0","164","55","115","75","3","223","0","1","0"
"1633","2662","0","0","0","164","40","90","50","4","224","0","1","0"
"1634","2663","0","0","0","164","1","60","20","5","222","1","1","0"
"1635","2664","0","0","0","164","65","140","115","6","222","0","1","0"
"1636","2665","0","0","0","164","75","80","65","7","216","0","1","0"
"1637","2666","0","0","0","164","80","150","110","8","223","0","1","0"
"1638","2667","0","0","0","164","90","160","120","9","220","0","1","0"
"1639","2668","0","0","0","164","95","175","145","10","224","0","1","0"
"1640","2670","0","0","0","164","105","175","145","11","220","0","1","0"
"1642","2672","0","0","0","164","120","180","150","12","222","0","1","0"
"1644","2674","0","0","0","164","125","140","125","13","216","0","1","0"
"1645","2675","0","0","0","164","135","205","175","14","220","0","1","0"
"1646","2737","0","0","0","164","30","95","55","15","227","0","1","0"
"1649","2740","0","0","0","164","75","170","140","16","227","0","1","0"
"1650","2741","0","0","0","164","85","175","145","17","227","0","1","0"
"1651","2738","0","0","0","164","35","100","60","18","227","0","1","0"
"1652","2739","0","0","0","164","40","105","65","19","227","0","1","0"
"1653","2742","0","0","0","164","95","180","150","20","227","0","1","0"
"1674","2795","0","0","0","185","40","100","60","14","72","0","1","0"
"1708","2881","0","0","0","165","1","40","20","17","247","1","1","0"
"1792","3100","0","2018","0","164","1","1","1","21","0","0","1","0"
"1793","3101","0","2259","0","171","1","1","1","10","0","0","1","0"
"1794","3102","0","2550","0","185","1","1","1","15","0","0","1","0"
"1795","3104","0","2108","0","165","1","1","1","18","0","0","1","0"
"1798","3115","0","0","0","164","1","55","15","22","216","1","1","0"
"1799","3117","0","0","0","164","1","140","125","23","216","0","1","0"
"1800","3116","0","0","0","164","1","80","65","24","216","0","1","0"
"1814","3171","0","0","0","171","1","160","120","11","135","0","1","0"
"1816","3173","0","0","0","171","1","185","145","13","134","0","1","0"
"1817","3174","0","0","0","171","1","185","145","14","134","0","1","0"
"1819","3176","0","0","0","171","1","190","150","15","135","0","1","0"
"1820","3177","0","0","0","171","1","195","155","16","135","0","1","0"
"1821","2333","0","0","0","171","1","205","165","17","135","0","1","0"
"1822","3188","0","0","0","171","1","215","175","18","135","0","1","0"
"1832","3170","0","0","0","171","1","100","60","19","135","0","1","0"
"1833","3230","0","0","0","171","1","120","80","20","135","0","1","0"
"1836","3273","0","0","0","129","1","1","1","1","0","0","1","0"
"1837","3274","0","3273","0","129","1","1","1","2","0","0","1","0"
"1838","3275","0","0","0","129","1","60","40","3","150","1","1","0"
"1839","3276","0","0","0","129","1","100","80","4","150","0","1","4063"
"1840","3277","0","0","0","129","1","150","115","5","150","0","1","4063"
"1841","3278","0","0","0","129","1","185","150","6","150","0","2","4063"
"1846","3308","0","0","0","186","1","160","150","7","264","0","1","0"
"1847","3307","0","0","0","186","1","150","100","8","264","0","1","0"
"1848","3304","0","0","0","186","1","75","40","9","264","0","1","0"
"1849","3292","0","0","0","164","1","175","135","25","227","0","1","0"
"1850","3293","0","0","0","164","1","115","75","26","227","0","1","0"
"1851","3294","0","0","0","164","1","150","110","27","227","0","1","0"
"1852","3295","0","0","0","164","1","185","155","28","227","0","1","0"
"1853","3296","0","0","0","164","1","190","160","29","227","0","1","0"
"1854","3297","0","0","0","164","1","205","175","30","227","0","1","0"
"1855","3319","0","0","0","164","1","100","60","31","225","0","1","0"
"1856","3320","0","0","0","164","1","85","45","32","215","0","1","0"
"1857","3321","0","0","0","164","1","115","75","33","220","0","1","0"
"1858","3323","0","0","0","164","1","120","80","34","221","0","1","0"
"1859","3324","0","0","0","164","1","125","85","35","224","0","1","0"
"1860","3325","0","0","0","164","1","140","100","36","221","0","1","0"
"1861","3326","0","0","0","164","1","100","75","37","215","0","1","0"
"1862","3328","0","0","0","164","1","170","140","38","219","0","1","0"
"1863","3330","0","0","0","164","1","185","155","39","219","0","1","0"
"1864","3331","0","0","0","164","1","190","160","40","225","0","1","0"
"1865","3333","0","0","0","164","1","195","165","41","221","0","1","0"
"1866","3334","0","0","0","164","1","205","175","42","225","0","1","0"
"1867","3336","0","0","0","164","1","210","180","43","221","0","1","0"
"1868","3337","0","0","0","164","1","150","125","44","215","0","1","0"
"1869","3365","0","0","0","183","1","0","0","0","0","2","1","0"
"1870","3050","0","0","0","183","1","0","0","0","0","2","1","0"
"1871","3370","0","0","0","185","1","160","120","16","72","0","1","0"
"1872","3371","0","0","0","185","1","140","100","17","72","0","1","0"
"1873","3372","0","0","0","185","1","170","130","18","72","0","1","0"
"1874","3373","0","0","0","185","1","200","160","19","72","0","1","0"
"1875","3376","0","0","0","185","1","210","170","20","72","0","1","0"
"1876","3377","0","0","0","185","1","190","150","21","72","0","1","0"
"1901","3397","0","0","0","185","1","190","150","22","72","0","1","0"
"1902","3398","0","0","0","185","1","215","175","23","72","0","1","0"
"1903","3399","0","0","0","185","1","230","190","24","72","0","1","0"
"1904","3400","0","0","0","185","1","255","215","25","72","0","1","0"
"1906","3413","0","3102","0","185","1","1","1","26","0","0","1","0"
"1930","3447","0","0","0","171","1","175","135","21","134","0","1","0"
"1931","3448","0","0","0","171","1","225","185","22","134","0","1","0"
"1932","3449","0","0","0","171","1","230","190","23","139","0","1","0"
"1933","3450","0","0","0","171","1","235","195","24","135","0","1","0"
"1934","3451","0","0","0","171","1","240","200","25","135","0","1","0"
"1935","3452","0","0","0","171","1","220","180","26","134","0","1","0"
"1936","3453","0","0","0","171","1","255","215","27","135","0","1","0"
"1937","3454","0","0","0","171","1","260","220","28","139","0","1","0"
"1938","3464","0","3101","0","171","1","1","1","29","0","0","1","0"
"1984","3491","0","0","0","164","1","165","135","45","227","0","1","0"
"1985","3492","0","0","0","164","1","210","185","46","227","0","1","0"
"1986","3493","0","0","0","164","1","225","200","47","227","0","1","0"
"1987","3494","0","0","0","164","1","205","180","48","227","0","1","0"
"1988","3495","0","0","0","164","1","220","195","49","227","0","1","0"
"1989","3496","0","0","0","164","1","230","205","50","227","0","1","0"
"1990","3497","0","0","0","164","1","250","225","51","227","0","1","0"
"1991","3498","0","0","0","164","1","235","210","52","227","0","1","0"
"1992","3500","0","0","0","164","1","250","225","53","227","0","1","0"
"1993","3501","0","0","0","164","1","215","190","54","222","0","1","0"
"1994","3502","0","0","0","164","1","220","195","55","218","0","1","0"
"1995","3503","0","0","0","164","1","240","215","56","218","0","1","0"
"1996","3504","0","0","0","164","1","210","185","57","219","0","1","0"
"1997","3505","0","0","0","164","1","225","200","58","219","0","1","0"
"1998","3506","0","0","0","164","1","205","180","59","224","0","1","0"
"1999","3507","0","0","0","164","1","220","195","60","224","0","1","0"
"2000","3508","0","0","0","164","1","230","205","61","220","0","1","0"
"2001","3511","0","0","0","164","1","245","220","62","220","0","1","0"
"2002","3513","0","0","0","164","1","235","210","63","225","0","1","0"
"2003","3515","0","0","0","164","1","250","225","64","225","0","1","0"
"2005","3538","0","3100","0","164","1","1","1","65","0","0","1","0"
"2036","3564","0","2576","0","186","1","1","1","10","0","0","1","0"
"2037","3569","0","0","0","186","1","135","125","11","264","0","1","0"
"2041","3570","0","2368","0","182","1","1","1","4","0","0","1","0"
"2161","3811","0","3104","0","165","1","1","1","19","0","0","1","0"
"2162","3753","0","0","0","165","1","85","55","20","256","0","1","0"
"2164","3756","0","0","0","165","1","115","85","21","255","0","1","0"
"2167","3759","0","0","0","165","1","135","105","22","257","0","1","0"
"2168","3760","0","0","0","165","1","190","170","23","259","0","1","0"
"2170","3761","0","0","0","165","1","145","115","24","253","0","1","0"
"2171","3762","0","0","0","165","1","150","125","25","253","0","1","0"
"2172","3763","0","0","0","165","1","140","110","26","256","0","1","0"
"2173","3764","0","0","0","165","1","195","170","27","255","0","1","0"
"2174","3765","0","0","0","165","1","180","155","28","255","0","1","0"
"2175","3766","0","0","0","165","1","175","150","29","256","0","1","0"
"2176","3767","0","0","0","165","1","170","145","30","256","0","1","0"
"2177","3768","0","0","0","165","1","180","155","31","252","0","1","0"
"2178","3769","0","0","0","165","1","190","165","32","252","0","1","0"
"2179","3770","0","0","0","165","1","185","160","33","255","0","1","0"
"2180","3771","0","0","0","165","1","190","170","34","255","0","1","0"
"2181","3772","0","0","0","165","1","195","175","35","253","0","1","0"
"2182","3773","0","0","0","165","1","215","195","36","253","0","1","0"
"2183","3774","0","0","0","165","1","200","180","37","256","0","1","0"
"2184","3775","0","0","0","165","1","210","190","38","256","0","1","0"
"2185","3776","0","0","0","165","1","220","200","39","254","0","1","0"
"2186","3777","0","0","0","165","1","235","215","40","254","0","1","0"
"2187","3778","0","0","0","165","1","225","205","41","256","0","1","0"
"2188","3779","0","0","0","165","1","240","220","42","256","0","1","0"
"2195","3816","0","0","0","165","1","75","55","43","247","0","1","0"
"2196","3817","0","0","0","165","1","130","115","44","247","0","1","0"
"2197","3818","0","0","0","165","1","170","160","45","247","0","1","0"
"2199","3780","0","0","0","165","1","190","170","46","249","0","1","0"
"2200","107","0","0","0","95","1","0","0","0","0","2","1","67"
"2356","3908","0","0","0","197","1","1","1","1","84","0","1","0"
"2357","3909","0","3908","0","197","1","1","1","2","84","0","1","0"
"2358","3910","0","3909","0","197","1","1","1","3","84","0","1","0"
"2359","2963","0","0","0","197","1","50","25","4","230","1","1","0"
"2360","2387","0","0","0","197","1","60","35","5","242","1","1","0"
"2361","2385","0","0","0","197","1","70","45","6","236","0","1","0"
"2362","2389","0","0","0","197","1","100","65","7","236","0","1","0"
"2363","2386","0","0","0","197","1","125","90","8","241","0","1","0"
"2364","2392","0","0","0","197","1","100","65","9","243","0","1","0"
"2365","2393","0","0","0","197","1","60","35","10","243","0","1","0"
"2366","2394","0","0","0","197","1","100","65","11","243","0","1","0"
"2367","2397","0","0","0","197","1","120","85","12","242","0","1","0"
"2368","2395","0","0","0","197","1","130","95","13","236","0","1","0"
"2369","2396","0","0","0","197","1","130","95","14","243","0","1","0"
"2370","2964","0","0","0","197","1","105","90","15","230","0","1","0"
"2371","2402","0","0","0","197","1","135","100","16","242","0","1","0"
"2372","2399","0","0","0","197","1","145","110","17","236","0","1","0"
"2373","2401","0","0","0","197","1","155","120","18","241","0","1","0"
"2374","2403","0","0","0","197","1","165","130","19","236","0","1","0"
"2375","2406","0","0","0","197","1","130","110","20","243","0","1","0"
"2376","3839","0","0","0","197","1","145","135","21","230","0","1","0"
"2377","3865","0","0","0","197","1","185","180","22","230","0","1","0"
"2378","3840","0","0","0","197","1","95","60","23","239","0","1","0"
"2379","3841","0","0","0","197","1","120","85","24","237","0","1","0"
"2380","3842","0","0","0","197","1","130","95","25","240","0","1","0"
"2381","3843","0","0","0","197","1","145","110","26","239","0","1","0"
"2382","3844","0","0","0","197","1","160","125","27","242","0","1","0"
"2383","3845","0","0","0","197","1","140","105","28","241","0","1","0"
"2384","3847","0","0","0","197","1","155","120","29","241","0","1","0"
"2385","3848","0","0","0","197","1","170","135","30","235","0","1","0"
"2386","3849","0","0","0","197","1","180","145","31","235","0","1","0"
"2387","3850","0","0","0","197","1","170","135","32","240","0","1","0"
"2388","3851","0","0","0","197","1","185","150","33","240","0","1","0"
"2389","3852","0","0","0","197","1","180","150","34","239","0","1","0"
"2390","3854","0","0","0","197","1","195","165","35","239","0","1","0"
"2391","3855","0","0","0","197","1","185","150","36","241","0","1","0"
"2392","3856","0","0","0","197","1","190","160","37","241","0","1","0"
"2393","3857","0","0","0","197","1","215","185","38","234","0","1","0"
"2394","3858","0","0","0","197","1","220","190","39","234","0","1","0"
"2395","3859","0","0","0","197","1","200","170","40","236","0","1","0"
"2396","3860","0","0","0","197","1","225","195","41","241","0","1","0"
"2397","3861","0","0","0","197","1","235","205","42","242","0","1","0"
"2398","3862","0","0","0","197","1","250","220","43","242","0","1","0"
"2399","3863","0","0","0","197","1","230","200","44","238","0","1","0"
"2400","3864","0","0","0","197","1","250","220","45","238","0","1","0"
"2401","3866","0","0","0","197","1","170","135","46","243","0","1","0"
"2402","3868","0","0","0","197","1","185","150","47","239","0","1","0"
"2403","3869","0","0","0","197","1","155","145","48","243","0","1","0"
"2404","3870","0","0","0","197","1","175","165","49","243","0","1","0"
"2405","3871","0","0","0","197","1","190","180","50","243","0","1","0"
"2406","3872","0","0","0","197","1","205","195","51","243","0","1","0"
"2407","3873","0","0","0","197","1","220","210","52","243","0","1","0"
"2408","3914","0","0","0","197","1","90","55","53","240","0","1","0"
"2409","3915","0","0","0","197","1","60","35","54","243","1","1","0"
"2410","4036","0","0","0","202","1","1","1","1","0","0","1","0"
"2411","4037","0","4036","0","202","1","1","1","2","0","0","1","0"
"2412","4038","0","4037","0","202","1","1","1","3","0","0","1","0"
"2413","3918","0","0","0","202","1","40","20","4","183","1","1","0"
"2414","3919","0","0","0","202","1","60","30","5","184","1","1","0"
"2417","3922","0","0","0","202","1","60","45","7","183","0","1","0"
"2418","3923","0","0","0","202","1","90","60","8","184","0","1","0"
"2420","3925","0","0","0","202","1","110","80","10","189","0","4","0"
"2421","3977","0","0","0","202","1","120","90","11","190","0","3","0"
"2422","3973","0","0","0","202","1","140","110","12","183","0","1","0"
"2424","3928","0","0","0","202","1","135","105","14","188","0","1","0"
"2425","3929","0","0","0","202","1","95","85","15","183","0","1","0"
"2427","3931","0","0","0","202","1","105","95","17","184","0","1","0"
"2428","3932","0","0","0","202","1","145","115","18","188","0","2","0"
"2429","3933","0","0","0","202","1","160","130","19","184","0","1","0"
"2430","3934","0","0","0","202","1","160","130","20","185","0","5","0"
"2431","3936","0","0","0","202","1","155","130","21","189","0","5","0"
"2432","3937","0","0","0","202","1","155","125","22","184","0","1","0"
"2433","3938","0","0","0","202","1","155","115","23","183","0","1","0"
"2435","3978","0","0","0","202","1","160","135","24","190","0","3","0"
"2436","3939","0","0","0","202","1","170","145","25","189","0","1","0"
"2437","3940","0","0","0","202","1","170","145","26","185","0","1","0"
"2438","3941","0","0","0","202","1","170","120","27","184","0","1","0"
"2439","3942","0","0","0","202","1","175","125","28","183","0","1","0"
"2440","3944","0","0","0","202","1","175","125","29","188","0","1","0"
"2441","3945","0","0","0","202","1","145","125","30","183","0","1","0"
"2442","3946","0","0","0","202","1","145","125","31","184","0","1","0"
"2444","3949","0","0","0","202","1","180","155","33","189","0","1","0"
"2445","3950","0","0","0","202","1","190","140","34","184","0","1","0"
"2446","3952","0","0","0","202","1","190","165","35","183","0","1","0"
"2447","3953","0","0","0","202","1","195","145","36","183","0","1","0"
"2448","3954","0","0","0","202","1","195","170","37","189","0","1","0"
"2449","3955","0","0","0","202","1","200","175","38","184","0","1","0"
"2450","3956","0","0","0","202","1","200","175","39","185","0","1","0"
"2451","3957","0","0","0","202","1","195","175","40","188","0","1","0"
"2452","3958","0","0","0","202","1","180","160","41","183","0","1","0"
"2453","3959","0","0","0","202","1","200","180","42","188","0","1","0"
"2454","3960","0","0","0","202","1","205","185","43","184","0","1","0"
"2455","3961","0","0","0","202","1","210","170","44","183","0","1","0"
"2456","3962","0","0","0","202","1","215","175","45","184","0","1","0"
"2457","3963","0","0","0","202","1","215","175","46","188","0","1","0"
"2459","3979","0","0","0","202","1","220","200","47","190","0","1","0"
"2460","3965","0","0","0","202","1","225","185","48","188","0","1","0"
"2461","3966","0","0","0","202","1","225","205","49","185","0","1","0"
"2462","3967","0","0","0","202","1","230","190","50","184","0","1","0"
"2463","3968","0","0","0","202","1","235","215","51","184","0","1","0"
"2464","3969","0","0","0","202","1","240","220","52","188","0","1","0"
"2465","3971","0","0","0","202","1","240","220","53","188","0","1","0"
"2466","3972","0","0","0","202","1","240","200","54","184","0","1","0"
"2487","3110","0","0","0","188","1","0","0","0","0","2","1","0"
"2499","4094","0","0","0","185","1","255","215","27","72","0","1","0"
"2500","4097","0","0","0","165","1","205","185","47","256","0","1","0"
"2502","4096","0","0","0","165","1","205","185","48","253","0","1","0"
"2907","4508","0","0","0","171","1","120","80","30","134","0","1","0"
"2909","4942","0","0","0","171","1","270","230","31","134","0","1","0"
"2927","5009","0","0","0","228","1","0","0","0","0","2","1","400"
"2928","200","0","0","0","229","1","0","0","0","0","2","1","1575"
"2929","5011","0","0","0","226","1","0","0","0","0","2","1","13"
"2935","5019","0","0","0","228","1","0","0","0","0","2","1","400"
"3213","197","0","0","0","172","1","0","0","0","0","2","1","103"
"3214","199","0","0","0","160","1","0","0","0","0","2","1","1123"
"3324","2657","0","0","0","186","1","60","20","12","264","1","1","0"
"3343","5244","0","0","0","165","1","100","70","49","250","0","1","0"
"3869","6233","0","0","0","183","1","0","0","0","0","2","1","0"
"3870","6246","0","0","0","183","1","0","0","0","0","2","1","0"
"3871","6247","0","0","0","183","1","0","0","0","0","2","1","0"
"3909","6360","0","0","0","205","1","0","0","0","0","2","1","0"
"3926","6412","0","0","0","185","1","90","50","28","72","0","1","0"
"3927","6413","0","0","0","185","1","100","60","29","72","0","1","0"
"3928","6414","0","0","0","185","1","115","75","30","72","0","1","0"
"3929","6415","0","0","0","185","1","130","90","31","72","0","1","0"
"3930","6416","0","0","0","185","1","130","90","32","72","0","1","0"
"3931","6417","0","0","0","185","1","170","130","33","72","0","1","0"
"3932","6418","0","0","0","185","1","180","140","34","72","0","1","0"
"3933","6419","0","0","0","185","1","190","150","35","72","0","1","0"
"3945","6458","0","0","0","202","1","185","160","55","188","0","1","0"
"3953","6477","0","0","0","183","1","0","0","0","0","2","1","0"
"3954","6478","0","0","0","183","1","0","0","0","0","2","1","0"
"3962","6501","0","0","0","185","1","170","130","36","72","0","1","0"
"3963","6500","0","0","0","185","1","205","165","37","72","0","1","0"
"3964","6499","0","0","0","185","1","130","90","38","72","0","1","0"
"3971","6518","0","0","0","164","1","200","170","66","227","0","1","0"
"3972","6517","0","0","0","164","1","170","140","67","227","0","1","0"
"3973","6521","0","0","0","197","1","150","115","55","242","0","1","0"
"3974","2671","0","0","0","164","1","175","145","68","222","0","1","0"
"3975","2673","0","0","0","164","1","190","160","69","220","0","1","0"
"3999","6603","0","0","0","183","1","0","0","0","0","2","1","0"
"4000","3758","0","0","0","197","1","155","120","56","233","0","1","0"
"4001","3755","0","0","0","197","1","105","70","57","233","0","1","0"
"4002","3757","0","0","0","197","1","140","105","58","233","0","1","0"
"4003","3813","0","0","0","197","1","200","170","59","233","0","1","0"
"4004","6624","0","0","0","171","1","215","175","32","134","0","1","0"
"4006","6618","0","0","0","171","1","235","195","33","134","0","1","0"
"4007","6617","0","0","0","171","1","130","90","34","134","0","1","0"
"4010","6661","0","0","0","165","1","230","210","50","253","0","1","0"
"4019","6686","0","0","0","197","1","130","95","60","233","0","1","0"
"4020","6688","0","0","0","197","1","175","140","61","233","0","1","0"
"4021","6690","0","0","0","197","1","185","155","62","236","0","1","0"
"4022","6692","0","0","0","197","1","200","170","63","236","0","1","0"
"4023","6693","0","0","0","197","1","225","195","64","233","0","1","0"
"4024","6695","0","0","0","197","1","235","205","65","233","0","1","0"
"4026","6702","0","0","0","165","1","150","120","51","256","0","1","0"
"4027","6705","0","0","0","165","1","230","210","52","254","0","1","0"
"4028","6703","0","0","0","165","1","155","125","53","253","0","1","0"
"4029","6704","0","0","0","165","1","210","190","54","253","0","1","0"
"4044","824","0","0","0","148","1","0","0","0","0","0","1","0"
"4141","750","0","0","0","293","1","0","0","0","0","2","1","35"
"4156","7126","0","0","0","165","1","70","40","55","253","1","1","0"
"4158","7133","0","0","0","165","1","155","130","56","257","0","1","0"
"4159","7135","0","0","0","165","1","165","140","57","257","0","1","0"
"4160","7147","0","0","0","165","1","200","180","58","257","0","1","0"
"4161","7149","0","0","0","165","1","210","190","59","257","0","1","0"
"4163","7151","0","0","0","165","1","215","195","60","252","0","1","0"
"4164","7153","0","0","0","165","1","225","205","61","259","0","1","0"
"4165","7156","0","0","0","165","1","230","210","62","255","0","1","0"
"4176","7179","0","0","0","171","1","160","120","35","135","0","1","0"
"4177","7181","0","0","0","171","1","215","175","36","134","0","1","0"
"4178","7183","0","0","0","171","1","95","55","37","135","1","1","0"
"4204","7213","0","0","0","185","1","255","215","39","72","0","1","0"
"4205","7224","0","0","0","164","1","240","215","70","216","0","1","0"
"4206","7223","0","0","0","164","1","235","210","71","222","0","1","0"
"4207","7221","0","0","0","164","1","210","180","72","217","0","1","0"
"4208","7222","0","0","0","164","1","215","190","73","216","0","1","0"
"4209","7257","0","0","0","171","1","250","210","38","134","0","1","0"
"4210","7258","0","0","0","171","1","245","205","39","134","0","1","0"
"4211","7255","0","0","0","171","1","170","130","40","134","0","1","0"
"4212","7259","0","0","0","171","1","250","210","41","134","0","1","0"
"4213","7256","0","0","0","171","1","200","160","42","134","0","1","0"
"4214","7266","0","0","0","183","1","0","0","0","0","2","1","0"
"4215","7267","0","0","0","183","1","0","0","0","0","2","1","0"
"4246","7340","64","0","0","313","1","0","0","0","0","2","1","0"
"4247","7341","128","0","0","315","1","0","0","0","0","2","1","0"
"4266","7355","0","0","0","183","1","0","0","0","0","2","1","0"
"4285","7408","0","0","0","164","1","145","105","74","227","0","1","0"
"4286","7411","0","0","0","333","1","1","1","1","0","0","1","0"
"4287","7412","0","7411","0","333","1","1","1","2","0","0","1","0"
"4288","7413","0","7412","0","333","1","1","1","3","0","0","1","0"
"4289","7418","0","0","0","333","1","110","70","4","55","1","1","0"
"4290","7420","0","0","0","333","1","110","70","5","49","0","1","0"
"4291","7421","0","0","0","333","1","10","5","6","152","1","1","0"
"4292","7426","0","0","0","333","1","130","90","7","49","0","1","0"
"4293","7428","0","0","0","333","1","120","80","8","55","1","1","0"
"4294","7430","0","0","0","202","1","90","70","56","191","0","2","0"
"4297","7443","0","0","0","333","1","120","80","9","49","0","1","0"
"4301","7457","0","0","0","333","1","140","100","11","55","0","1","0"
"4302","7623","0","0","0","197","1","90","55","66","236","0","1","0"
"4303","7624","0","0","0","197","1","90","55","67","236","0","1","0"
"4304","7630","0","0","0","197","1","115","80","68","236","0","1","0"
"4305","7629","0","0","0","197","1","115","80","69","236","0","1","0"
"4306","7633","0","0","0","197","1","130","95","70","236","0","1","0"
"4307","7636","0","0","0","197","1","150","115","71","236","0","1","0"
"4308","7639","0","0","0","197","1","160","125","72","236","0","1","0"
"4311","7643","0","0","0","197","1","175","140","73","236","0","1","0"
"4344","7620","0","0","0","356","1","0","0","0","0","0","1","0"
"4345","7731","0","7620","0","356","1","0","0","0","0","0","1","0"
"4346","7732","0","7731","0","356","1","0","0","0","0","0","1","0"
"4347","5227","16","0","0","220","1","0","0","0","0","2","1","0"
"4348","7738","0","0","0","356","1","1","1","0","0","1","1","0"
"4350","7744","16","0","0","220","1","0","0","0","0","2","1","0"
"4352","7748","0","0","0","333","1","145","105","12","49","0","1","0"
"4353","7751","0","0","0","185","1","85","45","40","72","0","1","0"
"4354","7752","0","0","0","185","1","85","45","41","72","0","1","0"
"4355","7753","0","0","0","185","1","130","90","42","72","0","1","0"
"4356","7754","0","0","0","185","1","130","90","43","72","0","1","0"
