Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown13,Unknown14
"46","G'Hanir, the Mother Tree","14759167","0.5","0.5","0","13","37718","61","2","10","0","0","0","0"
"47","G'Hanir, the Mother Tree","4280470439","0.5","0.5","0","13","37719","61","3","11","0","0","0","0"
"48","G'Hanir, the Mother Tree","4294836070","0.5","0.5","0","13","37720","61","4","12","0","0","0","0"
"49","G'Hanir, the Mother Tree","4282109030","0.5","0.5","0","14","37721","68","1","13","0","0","0","0"
"50","G'Hanir, the Mother Tree","4286251171","0.5","0.5","0","14","37722","68","2","14","0","0","0","0"
"51","G'Hanir, the Mother Tree","4285923064","0.5","0.5","0","14","37723","68","3","15","0","0","0","0"
"52","G'Hanir, the Mother Tree","4293523514","0.5","0.5","0","14","37724","68","4","16","0","0","0","0"
"53","G'Hanir, the Mother Tree","4289012189","0.5","0.5","0","15","37731","60","2","17","0","0","0","0"
"54","G'Hanir, the Mother Tree","4292345839","0.5","0.5","0","15","37725","60","1","18","0","0","0","0"
"55","G'Hanir, the Mother Tree","42719","0.5","0.5","0","15","37732","60","3","19","0","0","0","0"
"56","G'Hanir, the Mother Tree","2621373","0.5","0.5","0","15","37733","60","4","20","0","0","0","0"
"57","G'Hanir, the Mother Tree","1834826","0.5","0.5","0","16","37728","69","2","21","0","0","0","0"
"58","G'Hanir, the Mother Tree","7995557","0.5","0.5","0","16","37726","69","1","22","0","0","0","0"
"59","G'Hanir, the Mother Tree","12910592","0.5","0.5","0","16","37729","69","3","23","0","0","0","0"
"60","G'Hanir, the Mother Tree","4282480895","0.5","0.5","0","16","37730","69","4","24","0","0","0","0"
"61","G'Hanir, the Mother Tree","3800902","0.5","0.5","0","17","39784","70","2","25","0","0","0","0"
"62","G'Hanir, the Mother Tree","4284958411","0.5","0.5","0","17","42275","70","1","26","0","0","0","0"
"63","G'Hanir, the Mother Tree","13369344","0.5","0.5","0","17","39785","70","3","27","0","0","0","0"
"64","G'Hanir, the Mother Tree","4281433042","0.5","0.5","0","17","39786","70","4","28","0","0","0","0"
"66","Scale of the Earthwarder","13256731","0.6","0.45","0","20","0","71","1","12","1","0","0","0"
"67","Fangs of the Devourer","8187704","0.5","0.5","0","21","0","0","1","9","1","0","0","0"
"68","Fangs of the Devourer","4099302","0.5","0.5","0","21","37718","0","2","10","0","0","0","0"
"69","Fangs of the Devourer","7359174","0.5","0.5","0","21","37719","0","3","11","0","0","0","0"
"70","Fangs of the Devourer","3857118","0.5","0.5","0","21","37720","0","4","12","0","0","0","0"
"71","Fangs of the Devourer","8708667","0.5","0.5","0","22","37725","0","1","13","0","0","0","0"
"72","Fangs of the Devourer","4647141","0.5","0.5","0","22","37731","0","2","14","0","0","0","0"
"73","Fangs of the Devourer","8009433","0.5","0.5","0","22","37732","0","3","15","0","0","0","0"
"74","Fangs of the Devourer","15199526","0.5","0.5","0","22","37733","0","4","16","0","0","0","0"
"75","Fangs of the Devourer","7266609","0.5","0.5","0","23","37723","0","3","17","0","0","0","0"
"76","Fangs of the Devourer","4287200","0.5","0.5","0","23","37722","0","2","18","0","0","0","0"
"77","Fangs of the Devourer","7749083","0.5","0.5","0","23","37721","0","1","19","0","0","0","0"
"78","Fangs of the Devourer","3989733","0.5","0.5","0","23","37724","0","4","20","0","0","0","0"
"79","Fangs of the Devourer","2152008","0.5","0.5","0","24","37729","0","3","21","0","0","0","0"
"80","Fangs of the Devourer","5577646","0.5","0.5","0","24","37728","0","2","22","0","0","0","0"
"81","Fangs of the Devourer","15277084","0.5","0.5","0","24","37726","0","1","23","0","0","0","0"
"82","Fangs of the Devourer","3117446","0.5","0.5","0","24","37730","0","4","24","0","0","0","0"
"83","Fangs of the Devourer","4780008","0.5","0.5","0","25","37727","0","1","25","2","0","0","0"
"84","Fangs of the Devourer","8037362","0.5","0.5","0","25","37734","0","2","26","2","0","0","0"
"85","Fangs of the Devourer","8207315","0.5","0.5","0","25","37735","0","3","27","2","0","0","0"
"86","Fangs of the Devourer","15332339","0.5","0.5","0","25","37736","0","4","28","2","0","0","0"
"107","Maw of the Damned","16723502","0.6","0.4","0","32","0","0","1","9","1","0","0","0"
"110","Apocalypse","3138349","0.5","0.5","0","33","0","62","1","9","1","0","0","0"
"111","Blades of the Fallen Prince","3256556","0.7","0.4","0","39","0","62","1","9","1","0","0","0"
"112","Apocalypse","2941171","0.5","0.5","0","33","37718","62","2","10","0","0","0","0"
"113","Fists of the Storm","5682687","0.5","0.5","0","40","0","0","1","9","1","0","0","0"
"114","Thas'dorah, Legacy of the Windrunners","4186327","0.5","0.5","0","41","0","0","1","9","1","0","0","0"
"115","The Kingslayers","7280536","0.5","0.5","0","42","37718","0","2","9","0","0","0","0"
"116","Sharas'dal, Scepter of Tides","4280266672","0.5","0.5","0","43","0","0","1","9","1","0","0","0"
"117","Doomhammer","11190488","0.5","0.5","0","44","0","0","1","9","1","0","0","0"
"118","T'uure, Beacon of the Naaru","2267886","0.5","0.5","0","45","0","0","1","9","1","0","0","0"
"119","Xal'atath, Blade of the Black Empire","6004187","0.5","0.5","0","46","0","0","1","9","1","0","0","0"
"120","The Silver Hand","16120349","0.5","0.5","0","47","0","0","1","9","1","0","0","0"
"121","Claws of Ursoc","7878111","0.5","0.5","66686","48","37266","0","1","9","3","5","0","0"
"123","Sheilun, Staff of the Mists","1493233","0.5","0.5","0","50","0","0","1","9","1","0","0","0"
"124","Felo'melorn","15950399","0.5","0.5","0","51","0","0","1","9","1","0","0","0"
"125","The Eagle Spear","15876397","0.5","0.5","0","52","0","0","1","9","1","0","0","0"
"126","Aluneth, Greatstaff of the Magna","10432187","0.5","0.5","0","53","0","0","1","9","1","0","0","0"
"127","Aluneth, Greatstaff of the Magna","16645629","0.5","0.5","0","53","37719","0","3","10","0","0","0","0"
"128","Aluneth, Greatstaff of the Magna","4711769","0.5","0.5","0","53","37720","0","4","11","0","0","0","0"
"129","Aluneth, Greatstaff of the Magna","4439023","0.5","0.5","0","53","37718","0","2","12","0","0","0","0"
"130","Aluneth, Greatstaff of the Magna","4439023","0.5","0.5","0","54","37722","0","2","13","0","0","0","0"
"131","Aluneth, Greatstaff of the Magna","3207005","0.5","0.5","0","54","37724","0","4","14","0","0","0","0"
"132","Aluneth, Greatstaff of the Magna","10564273","0.5","0.5","0","54","37721","0","1","15","0","0","0","0"
"133","Aluneth, Greatstaff of the Magna","16777215","0.5","0.5","0","54","37723","0","3","16","0","0","0","0"
"134","Aluneth, Greatstaff of the Magna","2320618","0.5","0.5","0","55","37725","0","1","17","0","0","0","0"
"135","Aluneth, Greatstaff of the Magna","3666734","0.5","0.5","0","55","37733","0","4","18","0","0","0","0"
"136","Aluneth, Greatstaff of the Magna","10692572","0.5","0.5","0","55","37731","0","2","19","0","0","0","0"
"137","Aluneth, Greatstaff of the Magna","16777215","0.5","0.5","0","55","37732","0","3","20","0","0","0","0"
"138","Aluneth, Greatstaff of the Magna","5143016","0.5","0.5","0","56","37728","0","2","21","0","0","0","0"
"139","Aluneth, Greatstaff of the Magna","5630030","0.5","0.5","0","56","37730","0","4","22","0","0","0","0"
"140","Aluneth, Greatstaff of the Magna","15767278","0.5","0.5","0","56","37729","0","3","23","0","0","0","0"
"141","Aluneth, Greatstaff of the Magna","11680943","0.5","0.5","0","56","37726","0","1","24","0","0","0","0"
"142","Aluneth, Greatstaff of the Magna","5143016","0.5","0.5","0","57","37727","0","1","25","2","0","0","0"
"143","Aluneth, Greatstaff of the Magna","11948839","0.5","0.5","0","57","37734","0","2","26","2","0","0","0"
"144","Aluneth, Greatstaff of the Magna","15267596","0.5","0.5","0","57","37736","0","4","27","2","0","0","0"
"145","Aluneth, Greatstaff of the Magna","6382171","0.5","0.5","0","57","37735","0","3","28","2","0","0","0"
"146","Scale of the Earthwarder","9056925","0.6","0.45","0","20","37720","71","4","11","0","0","0","0"
"147","Scale of the Earthwarder","6542710","0.5","0.4","0","20","37718","71","2","10","0","0","0","0"
"148","Scale of the Earthwarder","3635402","0.6","0.4","0","20","37719","71","3","9","0","0","0","0"
"149","Scale of the Earthwarder","2588395","0.5","0.5","0","61","37723","71","3","13","0","0","0","0"
"150","Scale of the Earthwarder","13153068","0.5","0.5","0","61","37722","71","2","14","0","0","0","0"
"151","Scale of the Earthwarder","12330987","0.5","0.5","0","61","37724","71","4","15","0","0","0","0"
"152","Scale of the Earthwarder","10822946","0.5","0.5","0","61","37721","71","1","16","0","0","0","0"
"153","Scale of the Earthwarder","5011930","0.5","0.35","0","58","37728","71","2","17","0","0","0","0"
"154","Scale of the Earthwarder","4577901","0.4","0.35","0","58","37726","71","1","18","0","0","0","0"
"155","Scale of the Earthwarder","10629571","0.5","0.35","0","58","37729","71","3","19","0","0","0","0"
"156","Scale of the Earthwarder","15410986","0.5","0.35","0","58","37730","71","4","20","0","0","0","0"
"157","Scale of the Earthwarder","4626147","0.3","0.6","0","59","39784","71","2","21","0","0","0","0"
"158","Scale of the Earthwarder","8975941","0.5","0.5","0","59","39785","71","3","22","0","0","0","0"
"159","Scale of the Earthwarder","15378707","0.5","0.5","0","59","42304","71","1","23","0","0","0","0"
"160","Scale of the Earthwarder","11216875","0.5","0.5","0","59","39786","71","4","24","0","0","0","0"
"161","Scale of the Earthwarder","2588395","0.5","0.5","0","60","37732","71","3","25","0","0","0","0"
"162","Scale of the Earthwarder","2616127","0.5","0.5","0","60","37731","71","2","26","0","0","0","0"
"163","Scale of the Earthwarder","8265410","0.5","0.5","0","60","37733","71","4","27","0","0","0","0"
"164","Scale of the Earthwarder","16314894","0.5","0.5","0","60","37725","71","1","28","0","0","0","0"
"168","Ebonchill, Greatstaff of Alodi","2697697","0.5","0.5","0","64","0","0","1","9","1","0","0","0"
"169","Ebonchill, Greatstaff of Alodi","5099863","0.5","0.5","0","64","37718","0","2","10","0","0","0","0"
"170","Ebonchill, Greatstaff of Alodi","10174674","0.5","0.5","0","64","37719","0","3","11","0","0","0","0"
"171","Ebonchill, Greatstaff of Alodi","16711685","0.5","0.5","0","64","37720","0","4","12","0","0","0","0"
"172","Ebonchill, Greatstaff of Alodi","3881451","0.5","0.5","0","65","37721","0","1","13","0","0","0","0"
"173","Ebonchill, Greatstaff of Alodi","5099863","0.5","0.5","0","65","37722","0","2","14","0","0","0","0"
"174","Ebonchill, Greatstaff of Alodi","10174674","0.5","0.5","0","65","37723","0","3","15","0","0","0","0"
"175","Ebonchill, Greatstaff of Alodi","16711685","0.5","0.5","0","65","37724","0","4","16","0","0","0","0"
"176","Ebonchill, Greatstaff of Alodi","2697697","0.5","0.5","0","66","37728","0","2","17","0","0","0","0"
"177","Ebonchill, Greatstaff of Alodi","2487336","0.5","0.5","0","66","37726","0","1","18","0","0","0","0"
"178","Ebonchill, Greatstaff of Alodi","10174674","0.5","0.5","0","66","37729","0","3","19","0","0","0","0"
"179","Ebonchill, Greatstaff of Alodi","16711685","0.5","0.5","0","66","37730","0","4","20","0","0","0","0"
"180","Ebonchill, Greatstaff of Alodi","14517529","0.5","0.5","0","67","42283","0","1","21","0","0","0","0"
"181","Ebonchill, Greatstaff of Alodi","11999467","0.5","0.5","0","67","39784","0","2","22","0","0","0","0"
"182","Ebonchill, Greatstaff of Alodi","11006016","0.5","0.5","0","67","39785","0","3","23","0","0","0","0"
"183","Ebonchill, Greatstaff of Alodi","2663653","0.5","0.5","0","67","39786","0","4","24","0","0","0","0"
"184","Ebonchill, Greatstaff of Alodi","2744738","0.5","0.5","0","68","37725","0","1","25","0","0","0","0"
"185","Ebonchill, Greatstaff of Alodi","3187001","0.5","0.5","0","68","37731","0","2","26","0","0","0","0"
"186","Ebonchill, Greatstaff of Alodi","10174674","0.5","0.5","0","68","37732","0","3","27","0","0","0","0"
"187","Ebonchill, Greatstaff of Alodi","15584394","0.5","0.5","0","68","37733","0","4","28","0","0","0","0"
"188","Scepter of Sargeras","7614128","0.5","0.5","0","49","0","0","1","9","1","0","0","0"
"189","Scepter of Sargeras","4870381","0.5","0.5","0","49","37718","0","2","10","0","0","0","0"
"190","Scepter of Sargeras","2745662","0.5","0.5","0","49","37719","0","3","11","0","0","0","0"
"191","Scepter of Sargeras","16711680","0.5","0.5","0","49","37720","0","4","12","0","0","0","0"
"192","Scepter of Sargeras","7614128","0.5","0.5","0","69","37723","0","3","13","0","0","0","0"
"193","Scepter of Sargeras","4870381","0.5","0.5","0","69","37722","0","2","14","0","0","0","0"
"194","Scepter of Sargeras","2745662","0.5","0.5","0","69","37721","0","1","15","0","0","0","0"
"195","Scepter of Sargeras","16711680","0.5","0.5","0","69","37724","0","4","16","0","0","0","0"
"196","Scepter of Sargeras","7614128","0.5","0.5","0","70","37732","0","3","17","0","0","0","0"
"197","Scepter of Sargeras","1172800","0.5","0.5","0","70","37731","0","2","18","0","0","0","0"
"198","Scepter of Sargeras","15725596","0.5","0.5","0","70","37725","0","1","19","0","0","0","0"
"199","Scepter of Sargeras","16711680","0.5","0.5","0","70","37733","0","4","20","0","0","0","0"
"200","Scepter of Sargeras","7614128","0.5","0.5","0","71","37726","0","1","21","0","0","0","0"
"201","Scepter of Sargeras","4870381","0.5","0.5","0","71","37728","0","2","22","0","0","0","0"
"202","Scepter of Sargeras","2745662","0.5","0.5","0","71","37729","0","3","23","0","0","0","0"
"203","Scepter of Sargeras","16711680","0.5","0.5","0","71","37730","0","4","24","0","0","0","0"
"204","Scepter of Sargeras","7614128","0.5","0.5","0","72","39786","0","4","25","0","0","0","0"
"205","Scepter of Sargeras","4907757","0.5","0.5","0","72","39784","0","2","26","0","0","0","0"
"206","Scepter of Sargeras","2745662","0.5","0.5","0","72","39785","0","3","27","0","0","0","0"
"207","Scepter of Sargeras","16711680","0.5","0.5","0","72","42301","0","1","28","0","0","0","0"
"209","Thas'dorah, Legacy of the Windrunners","7140935","0.5","0.5","0","41","37718","0","2","10","0","0","0","0"
"210","Thas'dorah, Legacy of the Windrunners","4496584","0.5","0.5","0","41","37719","0","3","11","0","0","0","0"
"211","Thas'dorah, Legacy of the Windrunners","13916219","0.5","0.5","0","41","37720","0","4","12","0","0","0","0"
"212","Thas'dorah, Legacy of the Windrunners","4964577","0.5","0.5","0","73","37728","0","2","13","0","0","0","0"
"213","Thas'dorah, Legacy of the Windrunners","14282300","0.5","0.5","0","73","37730","0","4","14","0","0","0","0"
"214","Thas'dorah, Legacy of the Windrunners","14631490","0.5","0.5","0","73","37729","0","3","15","0","0","0","0"
"215","Thas'dorah, Legacy of the Windrunners","7868432","0.5","0.5","0","73","37726","0","1","16","0","0","0","0"
"216","Thas'dorah, Legacy of the Windrunners","4251876","0.5","0.5","0","74","37733","0","4","17","0","0","0","0"
"217","Thas'dorah, Legacy of the Windrunners","9103712","0.5","0.5","0","74","37731","0","2","18","0","0","0","0"
"218","Thas'dorah, Legacy of the Windrunners","9189825","0.5","0.5","0","74","37732","0","3","19","0","0","0","0"
"219","Thas'dorah, Legacy of the Windrunners","14726704","0.5","0.5","0","74","37725","0","1","20","0","0","0","0"
"220","Thas'dorah, Legacy of the Windrunners","11641009","0.5","0.5","0","75","37724","0","4","21","0","0","0","0"
"221","Thas'dorah, Legacy of the Windrunners","4957916","0.5","0.5","0","75","37722","0","2","22","0","0","0","0"
"222","Thas'dorah, Legacy of the Windrunners","13382965","0.5","0.5","0","75","37723","0","3","23","0","0","0","0"
"223","Thas'dorah, Legacy of the Windrunners","4287387301","0.5","0.5","0","75","37721","0","1","24","0","0","0","0"
"224","Thas'dorah, Legacy of the Windrunners","2459070","0.5","0.5","0","76","42278","0","1","25","0","0","0","0"
"225","Thas'dorah, Legacy of the Windrunners","10483279","0.5","0.5","0","76","39784","0","2","26","0","0","0","0"
"226","Thas'dorah, Legacy of the Windrunners","15539999","0.5","0.5","0","76","39785","0","3","27","0","0","0","0"
"227","Thas'dorah, Legacy of the Windrunners","3204308","0.5","0.5","0","76","39786","0","4","28","0","0","0","0"
"228","The Kingslayers","16711680","0.5","0.5","0","42","0","0","1","10","1","0","0","0"
"229","The Kingslayers","5368054","0.5","0.5","0","42","37719","0","3","11","0","0","0","0"
"230","The Kingslayers","16776960","0.5","0.5","0","42","37720","0","4","12","0","0","0","0"
"231","The Kingslayers","16107805","0.5","0.5","0","77","37723","0","3","13","0","0","0","0"
"232","The Kingslayers","10433269","0.5","0.5","0","77","37722","0","2","14","0","0","0","0"
"233","The Kingslayers","255","0.5","0.5","0","78","37731","0","2","17","0","0","0","0"
"234","The Kingslayers","255","0.5","0.5","0","79","37728","0","2","21","0","0","0","0"
"235","The Kingslayers","16711680","0.5","0.5","0","77","37721","0","1","15","0","0","0","0"
"236","The Kingslayers","4320243","0.5","0.5","0","77","37724","0","4","16","0","0","0","0"
"237","The Kingslayers","65280","0.5","0.5","0","78","37725","0","1","18","0","0","0","0"
"238","The Kingslayers","16711680","0.5","0.5","0","78","37732","0","3","19","0","0","0","0"
"239","The Kingslayers","4127224","0.5","0.5","0","78","37733","0","4","20","0","0","0","0"
"240","The Kingslayers","16036875","0.5","0.5","0","79","37726","0","1","22","0","0","0","0"
"241","The Kingslayers","4913390","0.5","0.5","0","79","37729","0","3","23","0","0","0","0"
"242","The Kingslayers","16776960","0.5","0.5","0","79","37730","0","4","24","0","0","0","0"
"244","Scythe of Elune","4282440373","0.5","0.5","0","81","0","61","1","9","1","0","0","0"
"245","Xal'atath, Blade of the Black Empire","9778147","0.5","0.5","0","46","37718","0","2","10","0","0","0","0"
"246","Xal'atath, Blade of the Black Empire","4775111","0.5","0.5","0","46","37719","0","3","11","0","0","0","0"
"247","Xal'atath, Blade of the Black Empire","15463408","0.5","0.5","0","46","37720","0","4","12","0","0","0","0"
"248","Xal'atath, Blade of the Black Empire","4288784016","0.5","0.5","0","82","37723","0","3","13","0","0","0","0"
"249","Xal'atath, Blade of the Black Empire","7463221","0.5","0.5","0","82","37722","0","2","14","0","0","0","0"
"250","Xal'atath, Blade of the Black Empire","7023546","0.5","0.5","0","82","37721","0","1","15","0","0","0","0"
"251","Xal'atath, Blade of the Black Empire","3531476","0.5","0.5","0","82","37724","0","4","16","0","0","0","0"
"252","Xal'atath, Blade of the Black Empire","9518140","0.5","0.5","0","83","37733","0","4","17","0","0","0","0"
"253","Xal'atath, Blade of the Black Empire","2986533","0.5","0.5","0","83","37731","0","2","18","0","0","0","0"
"254","Xal'atath, Blade of the Black Empire","6960054","0.5","0.5","0","83","37732","0","3","19","0","0","0","0"
"255","Xal'atath, Blade of the Black Empire","15144984","0.5","0.5","0","83","37725","0","1","20","0","0","0","0"
"256","Xal'atath, Blade of the Black Empire","7262259","0.5","0.5","0","84","37728","0","2","21","0","0","0","0"
"257","Xal'atath, Blade of the Black Empire","8929508","0.5","0.5","0","84","37726","0","1","22","0","0","0","0"
"258","Xal'atath, Blade of the Black Empire","4382149","0.5","0.5","0","84","37729","0","3","23","0","0","0","0"
"259","Xal'atath, Blade of the Black Empire","16777215","0.5","0.5","0","84","37730","0","4","24","0","0","0","0"
"260","Xal'atath, Blade of the Black Empire","4289462271","0.5","0.5","0","85","37727","0","1","25","2","0","0","0"
"261","Xal'atath, Blade of the Black Empire","4282253207","0.5","0.5","0","85","37734","0","2","26","2","0","0","0"
"262","Xal'atath, Blade of the Black Empire","9450975","0.5","0.5","0","85","37735","0","3","27","2","0","0","0"
"263","Xal'atath, Blade of the Black Empire","14804548","0.5","0.5","0","85","37736","0","4","28","2","0","0","0"
"264","Claws of Ursoc","6233864","0.5","0.5","66693","48","37268","0","2","9","3","5","0","0"
"265","Claws of Ursoc","4840150","0.5","0.5","66683","48","37269","0","3","9","3","5","0","0"
"266","Claws of Ursoc","12137809","0.5","0.5","66685","48","37270","0","4","9","3","5","0","0"
"267","Claws of Ursoc","13541153","0.5","0.5","66687","48","37719","0","5","9","0","5","0","0"
"268","Claws of Ursoc","14079702","0.5","0.5","66688","48","37718","0","6","9","0","5","0","0"
"269","Claws of Ursoc","1525299","0.5","0.5","66682","48","37720","0","7","9","0","5","0","0"
"270","Claws of Ursoc","5675392","0.5","0.5","66696","86","37722","0","2","9","0","5","0","0"
"271","Claws of Ursoc","3064568","0.5","0.5","66704","87","37731","0","2","10","0","5","0","0"
"272","Claws of Ursoc","4646628","0.5","0.5","66719","88","37726","0","1","11","0","5","0","0"
"273","Claws of Ursoc","4948674","0.5","0.5","66720","89","39784","0","2","12","0","5","0","0"
"274","Claws of Ursoc","5992620","0.5","0.5","66697","86","37721","0","1","9","0","5","0","0"
"275","Claws of Ursoc","5029219","0.5","0.5","66698","86","37723","0","3","9","0","5","0","0"
"276","Claws of Ursoc","14042838","0.5","0.5","66699","86","37724","0","4","9","0","5","0","0"
"277","Claws of Ursoc","7926557","0.5","0.5","66705","87","37725","0","1","10","0","5","0","0"
"278","Claws of Ursoc","12071158","0.5","0.5","66706","87","37732","0","3","10","0","5","0","0"
"279","Claws of Ursoc","16189962","0.5","0.5","66707","87","37733","0","4","10","0","5","0","0"
"280","Claws of Ursoc","16094250","0.5","0.5","66718","88","37728","0","2","11","0","5","0","0"
"281","Claws of Ursoc","4511604","0.5","0.5","66717","88","37729","0","3","11","0","5","0","0"
"282","Claws of Ursoc","15737376","0.5","0.5","66716","88","37730","0","4","11","0","5","0","0"
"283","Claws of Ursoc","8346917","0.5","0.5","66721","89","42274","0","1","12","0","5","0","0"
"284","Claws of Ursoc","14826299","0.5","0.5","66722","89","39785","0","3","12","0","5","0","0"
"285","Claws of Ursoc","16777215","0.5","0.5","66723","89","39786","0","4","12","0","5","0","0"
"287","Fangs of Ashamane","5052011","0.5","0.5","66775","91","37718","0","5","9","0","1","0","0"
"288","Titanstrike","3176653","0.5","0.5","0","116","0","0","1","9","1","0","0","0"
"289","Fu Zan, the Wanderer's Companion","1370755","0.7","0.55","0","129","0","0","1","9","1","0","0","0"
"290","Fists of the Heavns","3977706","0.5","0.6","0","138","0","0","1","9","1","0","0","0"
"291","Truthguard","4282117610","0.5","0.5","0","147","0","71","1","9","1","0","0","0"
"292","Light's Wrath","4286500095","0.5","0.5","0","152","0","0","1","9","1","0","0","0"
"294","Ulthalesh, The Deadwind Harvester","16439925","0.4","0.65","0","178","0","0","1","9","1","0","0","0"
"295","Strom'kar, the Warbreaker","4279143838","0.5","0.5","0","188","0","0","1","9","1","0","0","0"
"296","Warswords of the Valarjar","4294950942","0.6","0.6","0","193","0","62","1","9","1","0","0","0"
"297","Doomhammer","9511943","0.5","0.5","0","44","37718","0","2","10","0","0","0","0"
"298","Doomhammer","8052479","0.5","0.5","0","170","37721","0","1","13","0","0","0","0"
"299","Doomhammer","16745493","0.6","0.45","0","172","37726","0","1","17","0","0","0","0"
"300","Doomhammer","4456425","0.3","0.45","0","171","37731","0","2","21","0","0","0","0"
"301","Doomhammer","5042943","0.4","0.35","0","173","37727","0","1","25","2","0","0","0"
"302","Doomhammer","16769633","0.5","0.5","0","44","37719","0","3","11","0","0","0","0"
"303","Doomhammer","14844592","0.5","0.5","0","44","37720","0","4","12","0","0","0","0"
"304","Doomhammer","16768861","0.5","0.5","0","170","37722","0","2","14","0","0","0","0"
"305","Doomhammer","5963633","0.5","0.5","0","170","37723","0","3","15","0","0","0","0"
"306","Doomhammer","16738109","0.5","0.5","0","170","37724","0","4","16","0","0","0","0"
"307","Doomhammer","4259817","0.5","0.4","0","172","37728","0","2","18","0","0","0","0"
"308","Doomhammer","3075386","0.3","0.45","0","172","37729","0","3","19","0","0","0","0"
