Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8
"130","471","0","133","0","0","0","0","21","0"
"131","472","0","0","0","0","0","0","21","0"
"134","498","0","0","0","0","0","0","0","1"
"135","512","0","133","0","0","1","1","7","1"
"136","522","0","0","0","0","1","0","0","1"
"137","527","0","133","1509","0","1","1","0","1"
"138","528","0","133","0","0","1","1","0","1"
"139","530","0","133","0","0","0","0","0","0"
"140","546","0","133","0","0","1","0","0","1"
"141","550","0","133","0","0","1","1","0","1"
"143","556","511","133","0","0","1","0","0","1"
"145","568","1152","0","0","0","0","0","0","0"
"146","578","0","133","0","0","0","0","21","0"
"147","579","0","133","0","0","0","0","21","0"
"148","580","0","330","0","0","0","0","21","0"
"149","581","0","133","0","0","0","0","21","0"
"150","585","0","133","0","0","1","0","0","1"
"151","586","0","0","0","0","1","0","0","1"
"154","589","0","133","0","0","1","1","0","1"
"155","596","0","133","0","0","1","0","0","1"
"158","603","0","133","0","0","1","2","0","1"
"159","605","0","133","0","0","1","1","1","1"
"160","606","0","133","0","0","1","1","0","1"
"161","633","56","0","0","0","1","0","0","1"
"163","642","0","133","0","0","1","1","29","1"
"164","668","0","0","0","0","1","0","0","1"
"165","669","0","0","0","0","1","0","0","1"
"166","670","0","0","0","0","1","0","0","1"
"167","671","0","0","0","0","1","0","0","1"
"168","672","0","0","0","0","1","0","0","1"
"169","673","0","0","0","0","1","0","0","0"
"170","674","0","0","0","0","1","0","0","1"
"172","686","0","133","0","0","1","0","0","1"
"174","688","1363","133","0","0","1","0","0","1"
"175","689","0","133","0","0","1","0","0","1"
"176","691","1363","133","0","0","1","0","0","1"
"179","697","1363","133","0","0","1","0","0","1"
"180","698","0","133","0","0","1","0","0","1"
"181","700","0","133","0","0","1","1","10","1"
"184","703","0","133","0","0","2","0","15","2"
"185","710","0","133","0","0","1","1","18","1"
"186","712","1363","133","0","0","1","0","0","1"
"188","740","46","133","0","0","1","0","0","1"
"190","745","34","0","0","0","1","0","7","1"
"191","746","0","133","0","0","0","0","0","4"
"192","755","0","133","0","0","1","0","0","1"
"194","768","0","133","0","0","1","0","0","4"
"196","772","0","133","0","0","2","0","15","2"
"197","774","0","133","0","0","1","1","0","1"
"199","783","0","133","0","0","1","0","0","4"
"200","800","1152","0","0","0","0","0","0","0"
"201","813","0","0","0","0","1","0","0","1"
"202","814","0","0","0","0","1","0","0","1"
"203","815","0","0","0","0","1","0","0","1"
"204","816","0","0","0","0","1","0","0","1"
"205","817","0","0","0","0","1","0","0","1"
"206","818","97","0","0","0","0","0","0","0"
"212","835","0","0","0","0","1","1","12","0"
"213","845","0","133","0","0","2","0","0","2"
"214","851","0","133","0","0","1","1","17","1"
"215","853","32","133","0","0","1","1","12","1"
"217","871","0","0","0","0","2","0","0","2"
"219","883","0","133","0","0","0","0","0","0"
"221","921","0","0","0","0","0","0","0","6"
"222","932","62","0","0","0","1","0","0","1"
"224","980","0","133","0","0","1","2","0","1"
"225","982","0","133","0","0","1","0","0","1"
"227","1022","0","133","1392","0","1","1","29","1"
"230","1044","0","133","1390","0","1","1","0","1"
"231","1050","35","0","0","0","0","1","0","0"
"232","1064","0","133","0","0","1","0","0","1"
"234","1079","0","133","0","0","2","0","15","2"
"236","1090","0","133","0","0","1","1","10","1"
"237","1098","0","133","0","0","1","0","1","1"
"239","1122","731","133","0","0","1","0","0","1"
"243","1130","0","133","0","0","0","0","0","0"
"248","1138","0","0","0","0","0","1","0","0"
"249","1139","0","0","0","0","1","1","0","0"
"250","1159","0","133","0","0","0","0","0","4"
"251","1160","0","0","0","0","1","0","0","1"
"253","1180","0","0","0","0","1","0","0","1"
"254","1329","0","133","0","0","2","0","0","2"
"255","1330","0","0","0","0","0","0","9","0"
"256","1449","0","133","0","0","1","0","0","1"
"257","1454","0","133","0","0","1","0","0","1"
"259","1462","0","133","0","0","0","0","0","4"
"261","1464","0","133","0","0","2","0","0","2"
"263","1494","1239","133","0","0","0","0","0","0"
"267","1515","0","133","0","0","0","0","0","4"
"268","1516","0","0","0","0","3","0","0","2"
"269","1528","0","133","0","0","0","0","0","0"
"270","1535","0","133","1259","0","1","0","0","1"
"271","1536","0","0","0","0","3","0","0","2"
"273","1543","0","133","0","0","0","0","0","1"
"274","1604","0","0","0","0","0","0","27","0"
"275","1664","65","0","0","0","2","1","0","2"
"276","1665","65","0","0","0","0","1","0","0"
"277","1680","891","133","0","0","2","0","0","2"
"278","1706","0","133","0","0","1","1","0","1"
"281","1719","0","0","0","0","2","0","0","2"
"282","1725","22","133","0","0","1","0","4","1"
"284","1752","0","133","0","0","2","0","0","2"
"285","1766","0","0","0","0","2","0","0","2"
"286","1776","33","133","0","0","2","0","14","2"
"287","1784","0","0","0","0","0","5","0","4"
"288","1795","74","0","0","0","0","0","0","0"
"289","1796","74","0","0","0","0","0","0","0"
"290","1797","74","0","0","0","0","0","0","0"
"291","1798","74","0","0","0","0","0","0","0"
"292","1822","0","133","0","0","2","0","15","2"
"293","1825","0","133","0","0","0","0","0","0"
"294","1833","0","133","0","0","2","0","12","2"
"295","1834","0","133","0","0","1","0","0","1"
"296","1843","0","0","0","0","0","0","0","2"
"297","1850","44","0","0","0","0","0","0","4"
"298","1856","39","0","0","0","2","0","0","4"
"299","1936","0","0","0","0","1","0","0","1"
"300","1940","24","0","0","0","1","0","0","0"
"301","1943","0","133","0","0","2","0","15","2"
"303","1953","0","133","1446","0","1","0","0","1"
"304","1966","0","133","0","0","2","0","0","4"
"306","2006","0","133","0","0","1","0","0","1"
"307","2008","0","133","0","0","1","0","0","1"
"308","2023","4","0","0","0","1","0","0","0"
"309","2024","30","0","0","0","1","0","0","0"
"310","2050","0","133","0","0","1","0","0","1"
"311","2060","0","133","0","0","1","0","0","1"
"312","2061","0","133","0","0","1","0","0","1"
"314","2094","0","133","0","0","3","0","2","4"
"315","2096","0","133","0","0","1","0","0","1"
"316","2098","0","133","0","0","2","0","0","2"
"317","2110","0","0","0","0","1","0","0","1"
"318","2120","0","133","0","0","1","1","0","1"
"320","2139","88","0","0","0","1","0","26","1"
"321","2140","0","0","0","0","1","1","0","1"
"326","2370","4","0","0","0","1","0","0","0"
"332","2381","0","0","0","0","0","1","0","0"
"333","2382","0","0","0","0","1","0","0","1"
"334","2383","1238","0","0","0","0","0","0","0"
"337","2481","1238","0","0","0","0","0","0","0"
"338","2484","0","133","0","0","1","0","0","5"
"339","2567","0","0","0","0","1","0","0","1"
"340","2580","1238","0","0","0","0","0","0","0"
"342","2597","4","0","0","0","1","0","0","0"
"343","2598","4","0","0","0","1","0","0","0"
"344","2599","4","0","0","0","1","0","0","0"
"345","2600","4","0","0","0","1","0","0","0"
"348","2606","19","133","0","0","1","0","0","1"
"349","2607","19","133","0","0","1","0","0","1"
"350","2608","19","133","0","0","1","0","0","1"
"351","2609","19","133","0","0","1","0","0","1"
"352","2610","19","133","0","0","1","0","0","1"
"354","2629","40","0","0","0","2","0","0","2"
"355","2630","40","0","0","0","2","0","0","2"
"357","2639","0","0","0","0","1","0","0","0"
"358","2641","0","133","0","0","0","0","0","4"
"359","2643","0","133","0","0","3","0","0","2"
"360","2645","0","133","0","0","1","1","0","1"
"362","2649","82","0","0","0","1","0","16","1"
"364","2676","0","0","0","0","3","0","0","0"
"366","2691","0","0","0","0","1","0","0","1"
"367","2764","76","0","0","0","3","0","0","2"
"368","2782","0","133","0","0","1","0","0","1"
"371","2818","0","0","0","0","2","4","0","0"
"372","2825","0","0","0","0","0","1","0","1"
"375","2871","0","133","0","0","1","1","0","1"
"376","2880","32","0","0","0","1","0","12","1"
"381","2912","0","133","0","0","1","0","0","1"
"383","2948","0","133","0","0","1","0","0","1"
"386","2983","44","0","0","0","0","0","0","4"
"388","3011","0","0","0","0","3","0","0","2"
"389","3018","76","0","0","0","3","0","0","2"
"393","3045","55","0","0","0","0","0","0","4"
"394","3052","0","0","0","0","1","0","0","1"
"395","3053","0","0","0","0","1","0","0","1"
"396","3054","0","0","0","0","1","0","0","1"
"397","3055","0","0","0","0","1","0","0","1"
"398","3105","0","133","0","0","1","2","0","1"
"399","3106","35","0","0","0","1","0","0","1"
"400","3107","23","0","0","0","0","0","0","0"
"401","3108","0","0","0","0","1","0","0","1"
"402","3109","32","0","0","0","1","1","5","1"
"403","3110","0","133","0","0","1","0","0","1"
"404","3121","0","0","0","0","1","0","0","1"
"406","3127","0","0","0","0","1","0","0","1"
"407","3129","50","0","0","0","1","0","0","1"
"408","3130","65","0","0","0","2","1","0","2"
"409","3131","2","0","0","0","1","0","0","1"
"410","3132","0","0","0","0","1","1","0","1"
"412","3143","32","0","0","0","0","1","12","0"
"413","3145","42","0","0","0","0","1","0","0"
"414","3146","51","0","0","0","0","0","0","0"
"415","3147","40","0","0","0","2","0","15","2"
"417","3149","0","0","0","0","0","1","0","2"
"419","3151","55","0","0","0","0","0","0","0"
"432","3169","37","0","0","0","0","0","0","0"
"434","3204","35","0","0","0","1","1","0","1"
"435","3219","0","0","0","0","1","0","0","0"
"439","3223","0","0","0","0","1","0","0","0"
"442","3233","36","0","0","0","1","1","0","1"
"443","3234","2","0","0","0","1","0","0","1"
"444","3235","21","0","0","0","1","0","0","1"
"445","3237","0","0","0","0","1","2","0","1"
"446","3238","21","0","0","0","0","0","0","0"
"447","3242","65","0","0","0","2","0","12","2"
"449","3246","0","0","0","0","0","1","0","0"
"450","3247","65","0","0","0","2","0","0","2"
"452","3252","36","0","0","0","2","0","0","2"
"454","3258","0","0","0","0","0","1","0","0"
"455","3260","21","0","0","0","0","0","0","0"
"456","3261","18","0","0","0","2","1","0","2"
"457","3263","32","0","0","0","2","1","12","2"
"458","3264","36","0","0","0","1","1","0","1"
"459","3267","0","133","0","0","0","0","0","4"
"460","3268","0","133","0","0","0","0","0","4"
"461","3269","0","0","0","0","0","1","0","0"
"462","3284","21","0","0","0","0","0","0","0"
"463","3288","0","0","0","0","0","1","0","0"
"464","3322","21","0","0","0","1","0","0","1"
"465","3332","51","0","0","0","1","4","0","1"
"466","3335","36","0","0","0","0","3","0","0"
"467","3338","21","0","0","0","1","0","0","1"
"468","3339","21","0","0","0","1","0","0","1"
"469","3355","0","0","0","0","1","1","13","1"
"471","3358","18","0","0","0","0","4","0","0"
"472","3359","25","0","0","0","1","0","0","1"
"473","3360","36","0","0","0","0","2","0","0"
"474","3361","2","0","0","0","0","0","0","0"
"475","3363","0","133","0","0","0","0","21","0"
"476","3368","25","0","0","0","1","0","0","1"
"478","3385","65","0","0","0","0","0","0","0"
"480","3387","36","0","0","0","1","2","0","1"
"481","3388","18","0","0","0","0","4","0","0"
"482","3389","21","0","0","0","0","1","0","0"
"483","3391","65","0","0","0","2","0","0","2"
"484","3393","2","0","0","0","0","0","0","0"
"485","3394","2","0","0","0","0","0","0","0"
"486","3396","0","0","0","0","1","4","0","1"
"487","3407","0","0","0","0","1","0","0","0"
"488","3409","0","0","0","0","1","4","11","0"
"489","3411","0","0","0","0","0","0","0","4"
"490","3416","0","0","0","0","0","1","0","0"
"491","3417","65","0","0","0","2","0","0","2"
"492","3418","21","0","0","0","0","0","0","0"
"493","3419","21","0","0","0","0","0","0","0"
"494","3427","36","0","0","0","0","3","0","0"
"497","3439","0","0","0","0","1","3","0","1"
"498","3442","22","0","0","0","1","1","0","1"
"499","3443","55","0","0","0","1","1","0","1"
"500","3446","65","0","0","0","2","0","12","2"
"501","3477","38","0","0","0","0","1","0","0"
"502","3485","0","0","0","0","0","1","0","0"
"503","3490","21","0","0","0","0","0","0","0"
"504","3527","23","0","0","0","0","0","0","0"
"505","3537","23","0","0","0","0","0","0","0"
"506","3542","34","0","0","0","1","1","7","1"
"507","3551","65","0","0","0","2","0","12","2"
"509","3561","0","133","0","0","1","0","0","1"
"510","3562","0","133","0","0","1","0","0","1"
"511","3563","0","133","0","0","1","0","0","1"
"512","3565","0","133","0","0","1","0","0","1"
"513","3566","0","133","0","0","1","0","0","1"
"514","3567","0","133","0","0","1","0","0","1"
"515","3574","0","0","0","0","0","1","0","0"
"517","3584","18","0","0","0","1","3","0","1"
"518","3585","0","0","0","0","1","3","0","1"
"519","3586","18","0","0","0","1","3","0","1"
"520","3587","0","0","0","0","1","3","0","1"
"522","3591","4","0","0","0","0","0","0","0"
"523","3592","4","0","0","0","0","0","0","0"
"526","3600","0","0","0","0","1","1","11","1"
"527","3602","0","0","0","0","1","1","0","1"
"528","3603","36","0","0","0","2","0","0","2"
"530","3605","23","0","0","0","0","0","0","0"
"531","3606","0","0","0","0","1","0","0","1"
"533","3611","23","0","0","0","0","0","0","0"
"535","3631","55","0","0","0","1","0","0","1"
"536","3635","36","0","0","0","1","1","12","1"
"538","3637","21","0","0","0","0","0","0","0"
"539","3639","21","0","0","0","0","0","0","0"
"540","3648","37","0","0","0","0","0","0","0"
"541","3650","36","0","0","0","0","0","0","0"
"542","3651","54","0","0","0","0","1","0","0"
"543","3652","0","0","0","0","0","0","0","1"
"544","3655","0","0","0","0","0","0","0","1"
"545","3658","0","0","0","0","0","0","0","1"
"550","3680","37","0","0","0","1","6","0","0"
"551","3714","0","133","0","0","0","0","0","4"
"552","3716","0","133","0","0","1","0","0","1"
"553","3718","24","0","0","0","0","0","0","0"
"554","3721","0","0","0","0","1","0","0","1"
"556","3742","21","0","0","0","1","0","0","0"
"558","3822","24","0","0","0","0","0","0","0"
"559","3823","23","0","0","0","0","0","0","0"
"560","3825","21","0","0","0","1","1","0","1"
"561","3826","21","0","0","0","1","2","0","1"
"562","4042","30","0","0","0","1","0","0","0"
"563","4050","0","0","0","0","1","0","0","0"
"564","4054","0","0","0","0","1","0","0","2"
"565","4055","0","133","0","0","0","0","0","0"
"566","4057","0","0","0","0","1","1","0","0"
"567","4060","0","0","0","0","1","2","17","0"
"568","4061","0","0","0","0","1","0","0","2"
"569","4062","0","0","0","0","1","0","0","2"
"570","4063","0","0","0","0","0","1","0","0"
"571","4064","0","0","0","0","1","0","0","2"
"572","4065","0","0","0","0","1","0","0","2"
"573","4066","0","0","0","0","1","0","0","2"
"574","4067","0","0","0","0","1","0","0","2"
"575","4068","0","0","0","0","1","0","0","0"
"576","4069","0","0","0","0","1","0","0","2"
"577","4077","0","0","0","0","1","1","0","0"
"578","4079","0","0","0","0","1","6","0","0"
"580","4101","0","0","0","0","0","0","16","0"
"581","4102","65","0","0","0","0","0","15","0"
"582","4104","44","0","0","0","0","0","0","0"
"583","4105","44","0","0","0","0","0","0","0"
"584","4107","47","0","0","0","1","0","0","1"
"585","4108","47","0","0","0","1","0","0","1"
"586","4109","47","0","0","0","1","0","0","1"
"587","4111","47","0","0","0","1","0","0","1"
"588","4134","47","0","0","0","1","0","0","1"
"589","4135","47","0","0","0","1","0","0","1"
"590","4137","47","0","0","0","1","0","0","1"
"591","4139","47","0","0","0","1","0","0","1"
"592","4146","55","0","0","0","0","9","0","0"
"593","4147","55","0","0","0","0","0","0","0"
"594","4148","57","0","0","0","0","0","0","0"
"595","4159","65","0","0","0","2","0","0","2"
"596","4164","0","0","0","0","3","0","0","2"
"597","4165","0","0","0","0","3","0","0","2"
"601","4209","25","0","0","0","1","0","0","1"
"602","4221","25","0","0","0","1","0","0","1"
"603","4238","21","0","0","0","0","0","0","0"
"604","4243","0","0","0","0","2","0","0","2"
"605","4244","36","0","0","0","0","0","15","0"
"606","4245","36","0","0","0","0","0","0","0"
"609","4280","2","0","0","0","0","0","0","0"
"610","4281","85","0","0","0","2","0","0","2"
"611","4286","18","0","0","0","0","4","0","0"
"612","4312","46","0","0","0","0","0","0","0"
"613","4316","0","0","0","0","0","3","0","0"
"614","4318","0","0","0","0","0","1","0","0"
"615","4320","18","0","0","0","1","1","0","1"
"617","4354","0","0","0","0","1","0","0","1"
"618","4421","0","0","0","0","1","0","0","1"
"619","4443","0","0","0","0","1","0","0","1"
"620","4464","0","0","0","0","1","0","0","1"
"621","4493","0","0","0","0","1","0","0","1"
"625","4520","50","0","0","0","2","0","0","2"
"626","4538","0","0","0","0","1","0","0","1"
"627","4629","0","0","0","0","1","0","0","1"
"628","4805","36","0","0","0","0","0","0","0"
"629","4900","0","0","0","0","1","0","0","1"
"634","4938","49","0","0","0","0","0","0","0"
"635","4940","20","0","0","0","1","4","0","1"
"637","4948","39","0","0","0","0","0","0","0"
"639","4961","25","0","0","0","1","0","0","1"
"641","4971","0","0","0","0","1","0","0","1"
"643","4979","0","0","0","0","0","1","0","0"
"644","4980","0","0","0","0","0","1","0","0"
"645","4987","0","133","1512","0","1","0","0","1"
"647","4997","0","0","0","0","1","0","0","1"
"648","4998","0","0","0","0","1","0","0","1"
"649","4999","0","0","0","0","1","0","0","1"
"650","5000","0","0","0","0","1","0","0","1"
"655","5009","0","0","0","0","1","0","0","1"
"656","5011","0","0","0","0","1","0","0","1"
"657","5019","0","133","0","0","1","0","0","2"
"661","5102","38","0","0","0","0","0","0","0"
"662","5105","18","0","0","0","1","4","0","1"
"663","5106","0","0","0","0","1","1","12","2"
"664","5113","0","0","0","0","1","0","0","1"
"665","5115","0","0","0","0","1","1","0","1"
"666","5116","0","133","0","0","3","0","11","2"
"668","5134","0","0","0","0","1","0","5","2"
"671","5142","0","0","0","0","0","1","0","0"
"672","5143","0","133","0","0","0","0","0","1"
"673","5159","0","0","0","0","0","0","11","0"
"674","5164","0","0","0","0","0","0","12","0"
"675","5171","0","133","0","0","0","0","0","2"
"676","5174","25","0","0","0","1","0","0","1"
"677","5176","0","133","0","0","1","0","0","1"
"678","5185","0","133","0","0","1","0","0","1"
"682","5211","32","133","0","0","2","0","12","2"
"683","5215","0","0","0","0","0","5","0","4"
"685","5219","2","0","0","0","1","0","0","1"
"686","5221","0","133","0","0","2","0","0","2"
"687","5225","1238","0","0","0","0","0","0","0"
"689","5246","0","133","0","0","1","0","5","1"
"690","5252","23","0","0","0","0","0","0","0"
"691","5256","66","0","0","0","0","0","0","0"
"693","5259","0","0","0","0","2","0","3","2"
"695","5262","0","0","0","0","0","1","0","0"
"696","5271","65","0","0","0","2","2","0","2"
"697","5276","98","0","0","0","1","1","12","1"
"698","5277","66","0","0","0","0","0","0","4"
"701","5308","0","133","0","0","2","0","0","2"
"702","5320","99","0","0","0","1","1","0","1"
"703","5321","99","0","0","0","1","1","0","1"
"704","5322","99","0","0","0","1","1","0","1"
"705","5323","99","0","0","0","1","1","0","1"
"706","5324","99","0","0","0","1","1","0","1"
"707","5325","99","0","0","0","1","1","0","1"
"708","5337","65","0","0","0","2","1","0","2"
"709","5361","0","0","0","0","1","0","0","1"
"710","5363","47","0","0","0","1","0","0","1"
"711","5365","47","0","0","0","1","0","0","1"
"712","5366","47","0","0","0","1","0","0","1"
"713","5367","47","0","0","0","1","0","0","1"
"714","5374","0","0","0","0","2","0","0","0"
"715","5376","0","0","0","0","0","0","4","0"
"716","5394","0","133","1569","0","1","0","0","5"
"717","5401","2","0","0","0","1","0","0","1"
"718","5403","0","0","0","0","1","1","7","1"
"724","5424","0","0","0","0","0","0","7","0"
"725","5427","0","0","0","0","1","0","0","1"
"726","5484","0","0","0","0","1","1","5","1"
"727","5487","0","133","0","0","1","0","0","4"
"733","5514","22","0","0","0","1","1","0","1"
"734","5515","99","0","0","0","2","1","0","2"
"735","5547","0","0","0","0","2","0","0","2"
"737","5568","49","0","0","0","2","0","0","2"
"739","5586","0","0","0","0","1","0","0","1"
"740","5597","0","0","0","0","0","0","15","0"
"741","5598","0","0","0","0","0","0","15","0"
"742","5605","23","0","0","0","1","0","0","1"
"743","5628","0","0","0","0","0","1","0","0"
"744","5648","0","0","0","0","0","0","12","0"
"745","5649","0","0","0","0","0","0","12","0"
"746","5665","102","0","0","0","0","1","0","0"
"747","5672","0","0","0","0","1","0","0","1"
"751","5679","1152","0","0","0","0","1","0","0"
"753","5697","0","133","0","0","1","0","0","1"
"754","5703","65","0","0","0","2","0","12","2"
"755","5707","38","0","0","0","0","0","0","0"
"756","5708","85","0","0","0","2","0","12","2"
"760","5740","0","133","0","0","1","0","0","1"
"761","5759","39","0","0","0","0","0","0","0"
"763","5781","51","0","0","0","0","0","0","0"
"764","5782","1266","133","0","0","1","0","0","1"
"765","5784","0","0","0","0","0","0","21","0"
"767","5858","37","0","0","0","0","0","0","0"
"768","5862","99","0","0","0","1","1","0","1"
"769","5884","0","0","0","0","1","2","0","1"
"771","5917","22","0","0","0","1","1","0","0"
"772","5918","32","0","0","0","0","0","12","0"
"776","5990","21","0","0","0","0","0","0","0"
"778","6084","94","0","0","0","0","0","0","0"
"780","6117","0","0","0","0","1","0","0","1"
"781","6119","0","133","0","0","0","0","0","0"
"783","6123","0","133","0","0","0","0","0","0"
"786","6136","0","0","0","0","1","1","11","1"
"791","6196","0","133","0","0","1","0","0","1"
"792","6197","0","133","0","0","1","0","0","1"
"793","6201","0","133","0","0","1","0","0","1"
"795","6252","0","0","0","0","3","0","0","2"
"796","6253","0","0","0","0","2","0","12","2"
"798","6255","2","0","0","0","1","0","0","1"
"799","6262","30","0","0","0","1","0","0","4"
"800","6264","21","0","0","0","0","0","0","0"
"801","6266","0","0","0","0","0","0","12","0"
"804","6278","0","0","0","0","1","3","0","1"
"805","6280","65","0","0","0","0","0","0","0"
"806","6281","65","0","0","0","0","0","0","0"
"807","6282","65","0","0","0","0","0","0","0"
"808","6283","65","0","0","0","0","0","0","0"
"809","6286","65","0","0","0","0","0","0","0"
"810","6295","35","0","0","0","1","0","0","0"
"811","6297","35","0","0","0","1","0","0","0"
"812","6298","0","0","0","0","0","6","0","0"
"813","6304","0","0","0","0","2","0","12","2"
"814","6305","35","0","0","0","1","0","0","1"
"815","6306","18","0","0","0","0","4","0","0"
"817","6311","65","0","0","0","0","0","0","0"
"818","6314","65","0","0","0","0","0","0","0"
"819","6315","65","0","0","0","0","0","0","0"
"820","6316","65","0","0","0","0","0","0","0"
"821","6317","65","0","0","0","0","0","0","0"
"827","6343","0","133","0","0","2","0","0","1"
"829","6348","0","0","0","0","1","0","0","1"
"830","6349","0","0","0","0","1","0","0","1"
"832","6358","1468","0","0","0","1","1","10","1"
"833","6360","0","0","0","0","1","0","0","1"
"836","6409","32","0","0","0","0","0","12","0"
"837","6410","0","0","0","0","1","0","0","1"
"838","6411","0","0","0","0","1","4","0","1"
"840","6431","0","0","0","0","0","1","0","0"
"841","6432","32","0","0","0","0","0","0","0"
"842","6433","21","0","0","0","0","0","0","0"
"843","6434","99","0","0","0","2","0","0","2"
"844","6435","65","0","0","0","2","0","12","2"
"846","6443","65","0","0","0","0","0","0","0"
"847","6444","65","0","0","0","0","0","0","0"
"848","6445","65","0","0","0","0","0","0","0"
"849","6446","65","0","0","0","0","0","0","0"
"850","6447","65","0","0","0","0","0","0","0"
"852","6469","35","0","0","0","1","1","0","1"
"853","6474","0","0","0","0","1","0","0","1"
"854","6483","0","0","0","0","1","0","0","1"
"855","6484","0","0","0","0","1","0","0","1"
"856","6487","31","0","0","0","0","0","0","0"
"857","6490","23","0","0","0","0","0","0","0"
"858","6507","0","1421","0","0","1","0","0","1"
"860","6513","79","0","0","0","1","0","0","0"
"861","6514","0","0","0","0","1","0","0","1"
"862","6515","0","0","0","0","1","0","0","1"
"863","6516","0","0","0","0","1","0","0","1"
"864","6523","37","0","0","0","0","0","0","0"
"865","6524","0","0","0","0","0","0","12","0"
"866","6528","99","0","0","0","1","1","0","1"
"867","6530","36","0","0","0","3","0","0","2"
"868","6531","0","0","0","0","0","4","0","0"
"870","6535","35","0","0","0","1","0","0","1"
"871","6538","47","0","0","0","0","5","0","0"
"872","6544","1211","0","1211","0","2","0","0","2"
"873","6552","88","0","0","0","2","0","0","2"
"874","6558","0","0","0","0","0","4","0","0"
"877","6572","0","133","0","0","2","0","0","2"
"878","6576","47","0","0","0","0","0","0","0"
"879","6580","42","0","0","0","2","0","0","2"
"884","6605","99","0","0","0","1","1","5","1"
"885","6606","0","0","0","0","0","1","0","0"
