Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5
"862","212290","46","0","0","2","1"
"863","212290","47","0","0","2","1"
"864","212293","13","0","0","2","1"
"866","17485","11","0","0","1","1"
"867","64889","11","0","0","1","1"
"868","9987","11","0","0","1","1"
"869","10050","11","0","0","1","1"
"870","212273","49","18821","0","2","1"
"871","212278","49","18821","0","2","1"
"872","212248","49","18821","0","2","1"
"873","212250","49","18821","0","2","1"
"874","212252","49","18821","0","2","1"
"875","212253","49","18821","0","2","1"
"876","212254","49","18821","0","2","1"
"877","212255","49","18821","0","2","1"
"878","212256","49","18821","0","2","1"
"879","10055","11","0","0","1","1"
"880","62488","37","0","0","1","1"
"881","62468","37","0","0","1","1"
"882","62498","37","0","0","1","1"
"883","62466","37","0","0","1","1"
"884","62713","37","0","0","1","1"
"885","16185","11","0","0","1","1"
"886","10085","11","0","0","1","1"
"887","60669","39","0","0","1","1"
"888","60739","39","0","0","1","1"
"889","60705","53","0","0","1","1"
"890","45789","11","0","0","1","1"
"891","47764","11","0","0","1","1"
"892","211511","53","0","0","2","1"
"893","11069","11","0","0","1","1"
"895","214455","10","0","0","2","1"
"896","211601","10","0","0","2","1"
"897","211602","10","0","0","2","1"
"898","60864","11","0","0","1","1"
"899","63616","11","17868","0","1","1"
"900","63617","11","17867","0","1","1"
"901","63618","11","17869","0","1","1"
"903","58461","11","0","0","1","1"
"904","58976","11","0","0","1","1"
"905","0","14","0","1990","0","1"
"906","212229","10","0","0","2","1"
"908","0","11","0","1373","0","1"
"909","57127","11","0","0","1","1"
"910","57124","11","0","0","1","1"
"911","57122","11","0","0","1","1"
"912","60231","11","17911","0","1","1"
"913","57385","11","17912","0","1","1"
"914","56714","11","0","0","1","1"
"915","56723","40","0","0","1","1"
"916","56192","11","17919","0","1","1"
"917","59857","11","0","0","1","1"
"918","56253","13","0","0","1","1"
"919","56254","13","0","0","1","1"
"920","56255","13","0","0","1","1"
"921","0","13","17920","0","0","1"
"922","56133","11","0","0","1","1"
"923","212974","10","0","0","2","1"
"925","62984","13","0","0","1","1"
"926","64904","11","0","0","1","1"
"927","214281","10","0","0","2","1"
"928","65336","11","0","0","1","1"
"929","214509","10","0","0","2","1"
"930","58704","11","0","0","1","1"
"932","56474","11","0","0","1","1"
"933","58786","13","0","0","1","1"
"934","62377","11","13411","0","1","1"
"935","58717","11","17971","0","1","1"
"938","63528","37","0","0","1","1"
"939","0","11","0","2002","0","1"
"940","214549","14","0","0","2","1"
"941","62538","11","0","0","1","1"
"942","65410","16","0","0","1","1"
"944","63531","40","0","0","1","1"
"945","209626","10","0","0","2","1"
"946","210986","13","0","0","2","1"
"947","209575","13","0","0","2","1"
"948","209576","13","0","0","2","1"
"949","209577","13","0","0","2","1"
"950","60848","10","0","0","1","1"
"951","60877","11","0","1905","1","1"
"952","60770","11","0","1905","1","1"
"953","60878","40","0","2048","1","1"
"954","60834","40","0","2048","1","1"
"955","209325","13","0","0","2","1"
"956","57779","13","0","0","1","1"
"957","209608","10","0","0","2","1"
"958","214463","16","0","0","2","1"
"959","59154","13","0","0","1","1"
"960","213363","13","17718","0","2","3"
"961","58718","11","18074","0","1","1"
"962","58718","11","18076","0","1","1"
"963","58718","11","18078","0","1","1"
"964","58718","11","18080","0","1","1"
"965","58718","11","18082","0","1","1"
"966","58718","11","18084","0","1","1"
"967","58718","11","18086","0","1","1"
"969","214632","10","0","0","2","1"
"970","65505","13","0","0","1","1"
"971","62202","11","0","0","1","1"
"972","55556","11","0","0","1","1"
"973","214674","10","0","0","2","1"
"974","60697","40","0","0","1","1"
"975","59532","11","18203","0","1","1"
"976","62771","11","0","0","1","1"
"977","61570","14","0","0","1","1"
"978","56526","40","0","0","1","1"
"979","214734","13","0","0","2","1"
"980","214794","13","0","0","2","3"
"981","214795","13","0","0","2","3"
"982","64330","11","0","0","1","1"
"983","65571","10","0","0","1","1"
"984","64727","11","0","0","1","1"
"985","214672","10","0","0","2","1"
"986","214672","13","0","0","2","1"
"987","65648","11","0","0","1","1"
"988","65651","11","0","0","1","1"
"989","65655","11","0","0","1","1"
"990","65656","11","0","0","1","1"
"991","61518","40","0","0","1","1"
"992","61516","40","0","0","1","1"
"993","61517","40","0","0","1","1"
"994","63194","11","0","0","1","1"
"995","212386","13","0","0","2","3"
"996","209844","13","18354","0","2","1"
"997","214884","54","0","0","2","1"
"998","209843","13","18355","0","2","1"
"999","209842","13","18356","0","2","1"
"1000","55999","13","0","0","1","1"
"1002","64257","11","0","0","1","1"
"1003","209629","10","0","0","2","1"
"1004","55489","40","12896","0","1","1"
"1005","214895","13","0","0","2","1"
"1006","214899","13","0","0","2","1"
"1007","214900","13","0","0","2","1"
"1008","214901","13","0","0","2","1"
"1009","65804","13","0","0","1","1"
"1010","65817","13","0","0","1","1"
"1011","65818","13","0","0","1","1"
"1012","0","55","0","0","0","1"
"1014","0","56","0","0","0","1"
"1015","65858","11","0","0","1","2"
"1016","214962","13","18440","0","2","1"
"1017","58437","36","0","0","1","1"
"1018","65634","56","0","0","1","1"
"1019","0","57","0","0","0","1"
"1020","65906","40","0","0","1","1"
"1022","209945","13","0","0","2","1"
"1023","209946","13","0","0","2","1"
"1024","209947","13","0","0","2","1"
"1025","66126","11","0","0","1","1"
"1026","66135","11","0","0","1","1"
"1027","66136","11","0","0","1","1"
"1028","66137","11","0","0","1","1"
"1030","62276","39","0","0","1","1"
"1031","62281","39","0","0","1","1"
"1032","61376","40","0","0","1","1"
"1033","61377","40","0","0","1","1"
"1034","58253","40","0","0","1","1"
"1035","61163","36","0","0","1","1"
"1036","61050","14","0","0","1","1"
"1037","65252","11","0","0","1","1"
"1038","215165","49","18821","0","2","1"
"1039","66258","11","0","0","1","1"
"1040","66254","11","0","0","1","1"
"1041","66253","11","0","0","1","1"
"1042","66255","11","0","0","1","1"
"1043","66256","11","0","0","1","1"
"1044","66257","11","0","0","1","1"
"1045","66207","11","0","0","1","1"
"1046","210080","36","0","0","2","1"
"1047","210088","36","0","0","2","1"
"1048","66148","40","0","0","1","1"
"1049","66308","53","0","2038","1","1"
"1050","208297","59","0","0","2","2"
"1051","66260","11","0","0","1","1"
"1052","65470","40","0","0","1","1"
"1053","66352","11","0","0","1","1"
"1054","66367","40","0","0","1","1"
"1055","55054","11","0","0","1","1"
"1056","66372","11","0","0","1","1"
"1057","61343","66","0","0","1","1"
"1058","61342","66","0","0","1","1"
"1059","65271","66","0","0","1","1"
"1060","61462","66","0","0","1","1"
"1061","61461","66","0","0","1","1"
"1063","61346","66","0","0","1","1"
"1064","61350","66","0","0","1","1"
"1065","61203","66","0","0","1","1"
"1066","63369","40","0","0","1","1"
"1067","64616","11","0","0","1","1"
"1068","62941","11","0","0","1","1"
"1069","66412","11","0","0","1","1"
"1070","66422","11","0","0","1","1"
"1071","66436","11","0","0","1","1"
"1072","66442","11","0","0","1","1"
"1073","66452","11","0","0","1","1"
"1074","66466","11","0","0","1","1"
"1075","58787","40","0","0","1","1"
"1076","66478","11","0","0","1","1"
"1077","66512","11","0","0","1","1"
"1078","66515","11","0","0","1","1"
"1079","66518","11","0","0","1","1"
"1080","66520","11","0","0","1","1"
"1081","66297","10","0","0","1","1"
"1082","66522","11","0","0","1","1"
"1083","215649","53","0","0","2","1"
"1084","66554","16","0","0","1","1"
"1085","215650","13","0","0","2","1"
"1086","66555","16","0","0","1","1"
"1088","66556","16","0","0","1","1"
"1090","66564","14","0","0","1","1"
"1091","66565","14","0","0","1","1"
"1092","66567","14","0","0","1","1"
"1093","66550","11","0","0","1","1"
"1094","66551","11","0","0","1","1"
"1095","66552","11","0","0","1","1"
"1096","66553","11","0","0","1","1"
"1097","66557","11","0","0","1","1"
"1098","66220","11","0","0","1","1"
"1099","66659","11","0","0","1","1"
"1100","66231","11","0","0","1","1"
"1101","66239","11","0","0","1","1"
"1102","66223","11","0","0","1","1"
"1104","215689","10","0","0","2","1"
"1105","66674","10","0","0","1","1"
"1106","66676","10","0","0","1","1"
"1107","66677","10","0","0","1","1"
"1108","66635","11","0","0","1","1"
"1109","66636","11","0","0","1","1"
"1110","66638","11","0","0","1","1"
"1111","66639","11","0","0","1","1"
"1112","66675","11","0","0","1","1"
"1113","63740","13","0","0","1","1"
"1114","58718","11","18983","0","1","1"
"1115","58718","11","18985","0","1","1"
"1116","58718","11","18987","0","1","1"
"1117","63221","40","0","0","1","1"
"1118","63219","40","0","0","1","1"
"1119","59591","13","0","0","1","1"
"1120","66744","11","0","0","1","1"
"1121","64200","40","0","0","1","1"
"1122","64201","40","0","0","1","1"
"1123","66730","11","0","0","1","1"
"1124","66733","11","0","0","1","1"
"1125","66734","11","0","0","1","1"
"1126","66738","11","0","0","1","1"
"1127","66739","11","0","0","1","1"
"1128","66741","11","0","0","1","1"
"1130","214175","13","0","0","2","1"
"1132","66819","11","0","0","1","1"
"1133","66815","11","0","0","1","1"
"1134","66822","11","0","0","1","1"
"1135","66824","11","0","0","1","1"
"1137","215695","53","0","0","2","1"
"1138","0","61","0","0","0","1"
"1139","67100","10","0","0","1","1"
"1140","66918","11","0","0","1","1"
"1141","58740","11","19143","0","1","1"
"1142","63510","37","0","0","1","1"
"1143","55610","13","0","0","1","1"
"1144","213454","10","0","0","2","1"
"1145","65883","40","0","0","1","1"
"1146","65882","40","0","0","1","1"
"1147","65883","37","0","0","1","1"
"1148","65882","37","0","0","1","1"
"1149","215695","53","19180","0","2","1"
"1150","64391","10","0","0","1","1"
"1151","67018","63","0","0","1","1"
"1152","55490","39","0","0","1","1"
"1153","55201","39","0","0","1","1"
"1154","211545","10","0","0","2","1"
"1155","0","64","0","0","0","2"
"1156","63765","10","0","0","1","1"
"1157","66279","65","0","0","1","1"
"1158","66277","56","0","0","1","1"
"1159","66278","56","0","0","1","1"
"1160","215275","56","0","0","2","1"
"1161","0","37","0","0","1","1"
"1162","67061","36","0","0","1","3"
"1163","0","10","0","0","2","1"
"1164","61156","40","0","0","1","1"
"1165","67067","10","0","0","1","1"
"1166","65855","11","0","0","1","1"
"1170","61635","40","0","0","1","1"
"1175","60981","11","19244","0","1","1"
"1178","61500","53","0","0","1","1"
"1179","0","14","0","1373","0","1"
"1180","58416","56","0","0","1","1"
"1189","54559","40","0","0","1","1"
"1190","210873","69","0","0","2","1"
"1191","65641","14","0","0","1","1"
"1192","59642","40","0","0","1","1"
"1193","0","70","0","0","0","1"
"1194","55918","40","0","0","1","1"
"1195","55649","40","0","0","1","1"
"1196","210965","56","0","0","2","1"
"1197","211294","56","0","0","2","1"
"1198","210964","56","0","0","2","1"
"1199","211298","56","0","0","2","1"
"1200","66554","10","0","0","1","1"
"1201","66555","10","0","0","1","1"
"1202","66556","10","0","0","1","1"
"1203","59908","11","0","0","1","1"
"1204","59961","11","0","0","1","1"
"1205","64029","11","0","0","1","1"
"1206","64149","11","0","0","1","1"
"1207","59959","11","0","0","1","1"
"1208","62996","11","0","0","1","1"
"1209","63996","11","0","0","1","1"
"1211","54763","39","0","0","1","1"
"1212","55454","40","0","0","1","1"
"1213","55454","37","0","0","1","1"
"1214","0","11","0","1888","0","1"
"1215","61707","40","0","0","1","1"
"1216","209699","10","0","0","2","1"
"1217","209700","10","0","0","2","1"
"1218","56348","11","0","0","1","3"
"1219","56527","10","0","0","1","1"
"1220","54990","39","0","0","1","1"
"1221","58376","11","0","0","1","1"
"1222","57457","39","0","0","1","1"
"1223","58547","11","0","0","1","1"
"1224","211659","36","17576","0","2","1"
"1225","63152","69","17579","0","1","1"
"1226","67156","38","17580","0","1","1"
"1227","60587","11","19352","0","1","1"
"1228","62151","11","0","0","1","1"
"1229","58740","11","0","0","1","1"
"1230","58916","10","0","0","1","1"
"1231","38714","11","0","0","1","1"
"1232","209847","10","0","0","2","1"
"1233","0","51","0","0","0","1"
"1234","58739","37","0","0","1","1"
"1235","58765","40","0","0","1","1"
"1236","65154","40","0","0","1","1"
"1237","65152","40","0","0","1","1"
"1238","65444","40","0","0","1","1"
"1239","65151","40","0","0","1","1"
"1240","65609","40","0","0","1","1"
"1241","0","62","0","0","0","1"
"1243","0","69","0","0","0","1"
"1245","0","38","0","0","0","1"
"1246","0","36","0","0","0","1"
"1247","60795","11","0","0","1","1"
"1249","57309","10","0","0","1","1"
"1250","58410","10","0","0","1","1"
"1251","64350","10","0","0","1","1"
"1252","63944","40","0","0","1","1"
"1254","55290","40","0","0","1","1"
"1255","56349","40","0","0","1","1"
"1256","67203","15","0","0","1","1"
"1257","56525","11","19406","0","1","1"
"1258","208872","10","0","0","2","1"
"1259","211780","10","0","0","2","1"
"1260","63876","11","0","0","1","1"
"1261","213652","10","0","0","2","1"
"1262","54961","11","0","0","1","1"
"1264","56180","14","0","0","1","1"
"1265","57301","13","0","0","1","1"
"1266","64281","37","0","0","1","1"
"1267","63316","37","0","0","1","1"
"1268","64280","37","0","0","1","1"
"1269","211521","13","0","0","2","1"
"1270","216071","10","0","0","2","1"
"1271","216073","10","0","0","2","1"
"1272","216072","10","0","0","2","1"
"1274","214873","14","0","0","2","1"
"1275","67464","13","0","0","1","1"
"1276","67544","10","0","0","1","1"
"1277","67546","10","0","0","1","1"
"1278","67547","10","19594","0","1","1"
"1279","67547","10","0","0","1","1"
"1280","216227","13","0","0","2","1"
"1281","67689","40","0","0","1","1"
"1282","216229","105","0","0","2","1"
"1283","216274","10","0","0","2","1"
"1284","67914","76","0","0","1","1"
"1285","67279","73","0","0","1","1"
"1286","67788","73","0","0","1","1"
"1287","67784","73","0","0","1","1"
"1288","416","11","0","0","1","5"
"1289","417","11","0","0","1","5"
"1290","1860","11","0","0","1","5"
"1291","1863","11","0","0","1","5"
"1292","17252","11","0","0","1","5"
"1293","58959","11","0","0","1","5"
"1294","58960","11","0","0","1","5"
"1295","58963","11","0","0","1","5"
"1296","58964","11","0","0","1","5"
"1297","58965","11","0","0","1","5"
"1298","216177","53","0","0","2","1"
"1299","67969","13","0","0","1","1"
"1300","67967","71","0","0","1","1"
"1301","216327","13","0","0","2","1"
"1302","216328","13","0","0","2","1"
"1303","216326","13","0","0","2","1"
"1304","216325","13","0","0","2","1"
"1305","69026","66","0","0","1","1"
"1307","68082","10","20119","0","1","1"
"1308","68057","11","19735","0","1","1"
"1309","216263","13","19740","0","2","1"
"1310","68100","69","20120","0","1","1"
"1311","216361","13","0","0","2","1"
"1312","68089","10","20121","0","1","1"
"1313","68112","10","20122","0","1","1"
"1314","67799","11","0","0","1","1"
"1315","216360","10","0","0","2","1"
"1316","216417","13","0","0","2","1"
"1317","216418","13","0","0","2","1"
"1318","216364","13","0","0","2","1"
"1319","216362","10","0","0","2","1"
"1320","59086","40","0","0","1","1"
"1321","59087","40","0","0","1","1"
"1322","59089","40","0","0","1","1"
"1323","59088","40","0","0","1","1"
"1324","58936","40","0","0","1","1"
"1325","58948","40","0","0","1","1"
"1326","68240","11","19845","0","1","1"
"1327","66201","71","0","0","1","7"
"1328","67883","11","19734","0","1","1"
"1329","67569","11","19733","0","1","1"
"1330","216484","10","0","0","2","1"
"1331","68270","10","20123","0","1","1"
"1332","68273","10","20124","0","1","1"
"1333","68279","10","20125","0","1","1"
"1334","68271","10","20126","0","1","1"
"1335","68269","10","20127","0","1","1"
"1336","216420","10","0","0","2","1"
"1337","0","72","0","0","0","1"
"1338","216608","13","19855","0","2","1"
"1339","216610","13","0","0","2","1"
"1340","68343","10","20145","0","1","1"
"1341","216620","13","0","0","2","1"
"1342","68356","14","0","0","1","1"
"1343","67414","11","19888","0","1","1"
"1344","68376","10","20128","0","1","1"
"1345","68419","10","20116","0","1","1"
"1346","68423","10","20117","0","1","1"
"1347","68422","10","20118","0","1","1"
"1348","67569","11","19657","0","1","1"
"1349","216481","10","0","0","2","1"
"1350","216484","10","19918","0","2","1"
"1351","68473","13","0","0","1","1"
"1352","216364","10","0","0","2","1"
"1353","68478","10","20129","0","1","1"
"1354","68484","38","0","0","1","1"
"1355","68487","38","0","0","1","1"
"1356","68488","38","0","0","1","1"
"1357","68413","56","0","0","1","1"
"1358","68481","10","20130","0","1","1"
"1359","0","60","0","0","0","1"
"1360","68495","10","20131","0","1","1"
"1361","68499","10","20132","0","1","1"
"1362","216664","53","0","0","2","1"
"1363","216702","69","0","0","2","1"
"1364","68004","11","0","0","1","1"
"1365","58416","14","0","0","1","1"
"1366","68538","11","0","0","1","1"
"1367","68540","11","19974","0","1","1"
"1368","68539","11","19974","0","1","1"
"1369","68537","11","19974","0","1","1"
"1370","68526","11","19975","0","1","1"
"1371","68526","11","0","0","1","1"
"1372","68531","11","0","0","1","1"
"1373","68463","11","0","0","1","1"
"1374","68465","11","0","0","1","1"
"1375","68464","11","0","0","1","1"
"1376","68462","11","0","0","1","1"
"1377","68599","11","20015","0","1","1"
"1378","216678","13","0","0","2","1"
"1379","68581","11","0","0","1","1"
"1380","68672","10","20133","0","1","1"
"1381","68673","10","20134","0","1","1"
"1382","68685","11","0","0","1","1"
"1383","67759","71","0","0","1","1"
"1384","216178","13","0","0","2","1"
"1385","68699","10","20135","0","1","1"
"1386","68706","10","20136","0","1","1"
"1387","68709","10","20137","0","1","1"
"1388","68741","11","0","0","1","1"
"1389","68681","11","0","0","1","1"
"1390","0","53","0","0","0","1"
"1391","68700","39","0","0","1","1"
