Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5
"896","21252","571742","Alizabal","","339","0"
"899","38991","536053","Archbishop Benedictus","","341","0"
"900","38791","571744","Echo of Baine","","340","0"
"903","38802","571745","Echo of Jaina","","285","0"
"904","38995","536054","Asira Dawnslayer","","342","0"
"905","40087","536055","Deathwing","","333","0"
"913","38996","571746","Mannoroth","","292","0"
"914","39127","571746","Captain Varo'then","","292","1"
"942","8761","607644","High Interrogator Gerstahn","","369","0"
"943","5781","607697","Lord Roccor","","370","0"
"944","9212","607647","Houndmaster Grebmar","","371","0"
"945","8762","607749","Pyromancer Loregrain","","373","0"
"946","1204","607694","Lord Incendius","","374","0"
"947","9089","607814","Warder Stilgiss","","375","0"
"948","8704","607602","Fineous Darkvire","","376","0"
"949","12162","607549","Bael'Gar","","377","0"
"950","8756","607610","General Angerforge","","378","0"
"951","8759","607618","Golem Lord Argelmach","","379","0"
"952","8658","607650","Hurley Blackbreath","","380","0"
"953","8177","607740","Phalanx","","381","0"
"954","8667","607758","Ribbly Screwspigot","","382","0"
"955","8652","607741","Plugger Spazzring","","383","0"
"956","8329","607535","Ambassador Flamelash","","384","0"
"957","12162","607705","Magmus","","386","0"
"958","8807","607595","Emperor Dagran Thaurissan","","387","0"
"959","11565","607645","Highlord Omokk","","388","0"
"960","9732","607769","Shadow Hunter Vosh'gajin","","389","0"
"961","28281","607810","War Master Voone","","390","0"
"962","9929","607719","Mother Smolderweb","","391","0"
"963","11583","607801","Urok Doomhowl","","392","0"
"964","9738","607751","Quartermaster Zigris","","393","0"
"965","9567","607634","Halycon","","394","0"
"966","9564","607615","Gizrul the Slavener","","395","0"
"967","8711","607737","Overlord Wyrmthalak","","396","0"
"973","11335","607824","Zevrim Thornhoof","","402","0"
"974","5489","607653","Hydrospawn","","403","0"
"975","21012","607686","Lethtendris","","404","0"
"976","14416","607533","Alzzin the Wildshaper","","405","0"
"977","14383","607785","Tendris Warpwood","","406","0"
"978","11270","607656","Illyanna Ravenoak","","407","0"
"979","14384","607703","Magister Kalendris","","408","0"
"980","14173","607657","Immol'thar","","409","0"
"981","11256","607745","Prince Tortheldrin","","410","0"
"982","11561","607630","Guard Mol'dar","","411","0"
"983","11545","607777","Stomper Kreeg","","412","0"
"984","11561","607629","Guard Fengus","","413","0"
"985","11561","607631","Guard Slip'kik","","414","0"
"986","11564","607560","Captain Kromcrush","","415","0"
"987","11537","607565","Cho'Rush the Observer","","416","0"
"988","11583","607673","King Gordok","","417","0"
"989","36560","607572","Crowd Pummeler 9-60","","418","0"
"990","6533","607628","Grubbis","","419","0"
"991","36558","607594","Electrocutioner 6000","","421","0"
"992","36563","607714","Mekgineer Thermaplugg","","422","0"
"993","11172","607728","Noxxion","","423","0"
"994","12389","607756","Razorlash","","424","0"
"995","7125","607796","Tinkerer Gizlock","","425","0"
"997","12334","607699","Lord Vyletongue","","427","0"
"998","12350","607562","Celebras the Cursed","","428","0"
"999","12293","607684","Landslide","","429","0"
"1000","13589","607761","Rotgrip","","430","0"
"1001","12292","607747","Princess Theradras","","431","0"
"1011","10482","607637","Hearthsinger Forresten","","443","0"
"1012","62522","607532","Aku'mai","Hydra","444","0"
"1013","571","607795","Timmy the Cruel","","445","0"
"1014","34480","607818","Willey Hopebreaker","","446","0"
"1016","34498","607660","Instructor Galford","","448","0"
"1017","34424","607551","Balnazzar","","449","0"
"1018","10771","607792","The Unforgiven","","450","0"
"1019","10698","607553","Baroness Anastari","","451","0"
"1021","9793","607724","Nerub'enkan","","452","0"
"1022","10546","607707","Maleki the Pallid","","453","0"
"1023","10433","607791","Magistrate Barthilas","","454","0"
"1024","12818","607752","Ramstein the Gorger","","455","0"
"1025","34837","607692","Lord Aurius Rivendare","","456","0"
"1026","8053","607548","Avatar of Hakkar","","457","0"
"1027","6708","607665","Jammal'an the Prophet","","458","0"
"1028","7553","608311","Dreamscythe","","459","0"
"1032","7806","607768","Shade of Eranikus","","463","0"
"1033","501","607646","Hogger","","464","0"
"1034","1204","607695","Lord Overheat","","465","0"
"1035","35068","607753","Randolph Moloch","","466","0"
"1036","5945","607757","Revelosh","","467","0"
"1037","5708","0","Eric ""The Swift""","","468","1"
"1038","5709","0","Olaf","","468","2"
"1039","5710","607550","Baelog","","468","0"
"1040","6089","607664","Ironaya","","469","0"
"1041","10798","607538","Ancient Stone Keeper","","470","0"
"1042","6059","607606","Galgann Firehammer","","471","0"
"1043","11165","607626","Grimlok","","472","0"
"1044","5988","607546","Archaedas","","473","0"
"1045","4313","607680","Lady Anacondra","","474","0"
"1046","4213","607693","Lord Cobrahn","","475","0"
"1047","4214","607696","Lord Pythas","","476","0"
"1048","5126","607676","Kresh","","477","0"
"1049","4203","607775","Skum","","478","0"
"1050","4215","607698","Lord Serpentis","","479","0"
"1051","4256","607805","Verdan the Everliving","","480","0"
"1052","4088","607721","Mutanus the Devourer","","481","0"
"1053","6685","607652","Hydromancer Velratha","","482","0"
"1054","7271","607614","Gahz'rilla","","483","0"
"1055","7353","607541","Antu'sul","","484","0"
"1056","6696","607793","Theka the Martyr","","485","0"
"1057","6434","607819","Witch Doctor Zum'rah","","486","0"
"1058","6690","607723","Nekrum Gutchewer","","487","0"
"1059","8687","607587","Doom'rel","Leader of the Seven","385","0"
"1061","6439","607564","Chief Ukorz Sandscalp","","489","0"
"1098","18916","607771","Shirrak the Dead Watcher","","523","0"
"1099","17715","607600","Exarch Maladaar","","524","0"
"1104","18236","607817","Watchkeeper Gargolmar","","527","0"
"1105","18237","607734","Omor the Unscarred","","528","0"
"1106","18944","607803","Vazruden the Herald","","529","0"
"1107","22642","607767","Selin Fireheart","","530","0"
"1108","22731","607806","Vexallus","","531","0"
"1109","22596","607742","Priestess Delrissa","","532","0"
"1110","22906","607669","Kael'thas Sunstrider","","533","0"
"1111","71757","607738","Pandemonius","","534","0"
"1112","19332","607782","Tavarok","","535","0"
"1113","14173","607822","Yor","","536","0"
"1114","19780","607726","Nexus-Prince Shaffar","","537","0"
"1115","17386","607689","Lieutenant Drake","","538","0"
"1116","17387","607561","Captain Skarloc","","539","0"
"1117","19135","607596","Epoch Hunter","","540","0"
"1118","20599","607583","Darkweaver Syth","","541","0"
"1119","21492","607544","Anzu","","542","0"
"1120","18636","607780","Talon King Ikiss","","543","0"
"1121","18821","607536","Ambassador Hellmaw","","544","0"
"1122","18058","607555","Blackheart the Inciter","","545","0"
"1123","18535","607625","Grandmaster Vorpil","","546","0"
"1124","18839","607720","Murmur","","547","0"
"1125","19882","607823","Zereketh the Unbound","","548","0"
"1126","19888","607574","Dalliah the Doomsayer","","549","0"
"1127","19977","607820","Wrath-Scryer Soccothrates","","550","0"
"1128","19943","607635","Harbinger Skyriss","","551","0"
"1129","20513","607566","Chrono Lord Deja","","552","0"
"1130","19066","607784","Temporus","","553","0"
"1131","20510","607529","Aeonus","","554","0"
"1132","18369","607789","The Maker","","555","0"
"1133","19372","607558","Broggok","","556","0"
"1134","17153","607670","Keli'dan the Breaker","","557","0"
"1135","18929","607570","Commander Sarannis","","558","0"
"1136","19045","607641","High Botanist Freywinn","","559","0"
"1137","14416","607794","Thorngrin the Tender","","560","0"
"1138","13109","607683","Laj","","561","0"
"1139","19438","607816","Warp Splinter","","562","0"
"1140","19162","607712","Mechano-Lord Capacitus","","563","0"
"1141","19166","607725","Nethermancer Sepethrea","","564","0"
"1142","20033","607739","Pathaleon the Calculator","","565","0"
"1143","16628","607624","Grand Warlock Nethekurse","","566","0"
"1145","18031","607811","Warbringer O'mrogg","","568","0"
"1146","19799","607812","Warchief Kargath Bladefist","","569","0"
"1147","17728","607715","Mennu the Betrayer","","570","0"
"1148","17729","607759","Rokmar the Crackler","","571","0"
"1149","18224","607750","Quagmirran","","572","0"
"1150","11268","607651","Hydromancer Thespia","","573","0"
"1151","18638","607713","Mekgineer Steamrigger","","574","0"
"1152","20235","607815","Warlord Kalithresh","","575","0"
"1153","17228","607649","Hungarfen","","576","0"
"1154","17528","607614","Ghaz'an","","577","0"
"1155","18570","607779","Swamplord Musel'ek","","578","0"
"1156","18194","607788","The Black Stalker","","579","0"
"1157","27407","607593","Elder Nadox","","580","0"
"1158","27406","607744","Prince Taldaram","","581","0"
"1159","26777","607667","Jedoga Shadowseeker","","582","0"
"1160","28133","607534","Amanitar","","583","0"
"1161","27394","607678","Krik'thir the Gatewatcher","","585","0"
"1162","26776","607633","Hadronox","","586","0"
"1163","26352","607798","Trollgore","","588","0"
"1164","26292","607727","Novos the Summoner","","589","0"
"1165","5240","607672","King Dred","","590","0"
"1167","27422","607776","Slad'ran","","592","0"
"1168","26589","607589","Drakkari Colossus","","593","0"
"1169","27059","607716","Moorabi","","594","0"
"1170","26644","607592","Eck the Ferocious","","595","0"
"1171","27061","607605","Gal'darah","","596","0"
"1172","27301","607611","General Bjarngrim","","597","0"
"1173","27071","607809","Volkhan","","598","0"
"1174","27484","607663","Ionar","","599","0"
"1175","27485","607690","Loken","","600","0"
"1176","30972","607601","Falric","","601","0"
"1177","30973","607710","Marwyn","","602","0"
"1178","30721","607688","The Lich King","","603","0"
"1179","20909","607679","Krystallus","","604","0"
"1180","26657","607706","Maiden of Grief","","605","0"
"1181","27483","607772","Sjonnir The Ironshaper","","607","0"
"1182","30843","607603","Forgemaster Garfrost","","608","0"
"1183","30347","607655","Ick","","609","1"
"1184","30331","607677","Krick","","609","0"
"1185","30277","607765","Scourgelord Tyrannus","","610","0"
"1186","26579","607711","Meathook","","611","0"
"1187","26581","607763","Salramm the Fleshcrafter","","612","0"
"1188","26580","607567","Chrono-Lord Epoch","","613","0"
"1189","26582","607708","Mal'Ganis","","614","0"
"1190","30226","607559","Bronjahm","","615","0"
"1191","30148","607585","Devourer of Souls","","616","0"
"1193","24366","607571","Commander Stoutbeard","","617","0"
"1194","24066","607623","Grand Magus Telestra","","618","0"
"1195","26259","607540","Anomalus","","619","0"
"1196","26298","607735","Ormorok the Tree-Shaper","","620","0"
"1197","24307","607671","Keristrasza","","621","0"
"1198","27032","607590","Drakos the Interrogator","","622","0"
"1199","27033","607802","Varos Cloudstrider","","623","0"
"1200","25010","607702","Mage-Lord Urom","","624","0"
"1201","27034","607687","Ley-Guardian Eregos","","625","0"
"1202","27488","607597","Erekem","","626","0"
"1203","20590","607717","Moragg","","627","0"
"1204","27487","607654","Ichoron","","628","0"
"1205","27486","607821","Xevozz","","629","0"
"1206","10193","607685","Lavanthor","","630","0"
"1207","27855","607825","Zuramat the Obliterator","","631","0"
"1208","27508","607573","Cyanigosa","","632","0"
"1214","28587","607622","Mokra the Skullcrusher","","634","0"
"1215","28588","0","Zul'tore","","634","3"
"1216","28637","0","Eressea Dawnsinger","","634","1"
"1217","28597","0","Runok Wildmane","","634","2"
"1218","28589","0","Deathstalker Visceri","","634","4"
"1219","29616","607591","Eadric the Pure","","635","0"
"1220","29490","607547","Argent Confessor Paletress","","636","0"
"1221","29837","607787","The Black Knight","","637","0"
"1222","25338","607743","Prince Keleseth","","638","0"
"1223","24605","607774","Skarvald the Constructor","","639","0"
"1224","26349","607575","Dalronn the Controller","","639","1"
"1225","21953","607659","Ingvar the Plunderer","","640","0"
"1226","26096","607778","Svala Sorrowgrave","","641","0"
"1227","27419","607620","Gortok Palehoof","","642","0"
"1228","26284","0","Ferocious Rhino","","642","1"
"1229","24564","0","Massive Jormungar","","642","3"
"1230","26327","0","Frenzied Worgen","","642","2"
"1231","23999","0","Ravenous Furbolg","","642","4"
"1232","27418","607773","Skadi the Ruthless","","643","0"
"1233","28019","607674","King Ymiron","","644","0"
"1234","9329","608314","High Justice Grimstone","","372","0"
"1236","36529","607808","Viscous Fallout","","420","0"
"1239","34481","0","Risen Rifleman","","446","1"
"1240","6441","607770","Shadowpriest Sezz'ziz","","487","1"
"1252","39519","630845","Raigonn","","649","0"
"1253","40293","630816","Armsmaster Harlan","","654","0"
"1255","41902","630841","Master Snowdrift","","657","0"
"1257","39487","630839","Liu Flameheart","","658","0"
"1258","40301","630835","Instructor Chillheart","","659","0"
"1265","40639","607666","Jandice Barov","","663","0"
"1269","31092","607755","Rattlegore","","665","0"
"1270","40256","630838","Lilian Voss","","666","0"
"1273","40339","630832","Hoptallus","","669","0"
"1275","41154","630818","Brother Korloff","","671","0"
"1276","41220","607643","Commander Durand","","674","1"
"1277","2043","607643","High Inquisitor Whitemane","","674","0"
"1294","41392","0","Qin-xi","","677","1"
"1295","41391","630836","Jan-xi","","677","0"
"1296","41256","630826","Gara'jal the Spiritbinder","","682","0"
"1305","41121","630852","Taran Zhu","","686","0"
"1308","41812","0","Qiang the Merciless","Warlord King","687","1"
"1309","41813","630861","Meng the Demented","Mad King","687","0"
"1310","41565","0","Subetai the Swift","Bandit King","687","2"
"1312","27705","630853","Thalnos the Soulrender","","688","0"
"1313","41192","630824","Feng the Accursed","","689","0"
"1315","41920","630828","Gekkan","","690","0"
"1316","41448","630847","Sha of Anger","","691","0"
"1321","42101","608310","Dark Shaman Koranthal","","695","0"
"1326","42264","630833","Houndmaster Braun","","660","0"
"1334","42058","630842","Kuai the Brute","","708","0"
"1335","42059","0","Ming the Cunning","","708","1"
"1336","42060","0","Haiyan the Unstoppable","","708","2"
"1337","27408","607639","Herald Volazj","","584","0"
"1338","27856","607542","Anub'arak","","587","0"
"1342","26353","607797","Brann Bronzebeard","","606","0"
"1343","38759","608309","Adarogg","","694","0"
"1344","38391","522251","Slagmaw","","696","0"
"1345","42100","608315","Lava Guard Gordoth","","697","0"
"1346","9584","0","Hazzas","","459","3"
"1347","6375","0","Weaver","","459","1"
"1348","7975","0","Morphaz","","459","2"
"1383","41399","630823","Elegon","","726","0"
"1385","42468","0","Chief Salyis","","725","1"
"1386","42439","630819","Galleon","","725","0"
"1393","40322","607582","Darkmaster Gandling","","684","0"
"1394","17725","607556","Blood Guard Porung","","728","0"
"1400","43126","630815","Amber-Shaper Un'sok","","737","0"
"1401","44140","0","Amber Monstrosity","","737","1"
"1402","39489","630831","Gu Cloudstrike","","673","0"
"1403","39492","0","Azure Serpent","","673","1"
"1404","40597","630825","Flameweaver Koegler","","656","0"
"1405","42368","630827","Garalon","","713","0"
"1407","42169","630822","Commander Vo'jak","","738","0"
"1412","42811","630837","Lei Shi","","729","0"
"1417","42730","630830","Grand Empress Shek'zeer","","743","0"
"1421","42807","630834","Imperial Vizier Zor'lok","","745","0"
"1422","43122","630846","Saboteur Kip'tilak","","655","0"
"1423","5285","607729","Obsidian Sentinel","","748","0"
"1424","34463","607569","Commander Malor","","749","0"
"1425","41566","0","Zian of the Endless Shadow","Sorcerer King","687","3"
"1428","43275","630851","Striker Ga'dok","","675","0"
"1429","43286","630821","Commander Ri'mok","","676","0"
"1430","39498","630843","Ook-Ook","","668","0"
"1431","42969","630860","Yan-Zhu the Uncasked","","670","0"
"1432","41125","630858","Wise Mari","","672","0"
"1433","39506","630840","Lorewalker Stonestep","","664","0"
"1434","45980","630848","Sha of Doubt","","335","0"
"1435","41987","630859","Xin the Weaponmaster","","698","0"
"1439","43197","630855","Vizier Jin'bak","","693","0"
"1444","42532","630854","Tsulong","During the Night","742","0"
"1465","42533","0","Tsulong","During the Day","742","1"
"1475","43151","630857","Wing Leader Ner'onok","","727","0"
"1476","41892","630820","Amethyst Guardian","","679","0"
"1477","42644","0","Jasper Guardian","","679","3"
"1478","41893","0","Cobalt Guardian","","679","1"
"1479","41894","0","Jade Guardian","","679","2"
"1480","41504","0","Elder Asani","","683","2"
"1481","41502","0","Elder Regail","","683","1"
"1482","41503","630844","Protector Kaolan","","683","0"
"1485","42645","630856","Wind Lord Mel'jarak","","741","0"
"1488","43283","630850","Sha of Violence","","685","0"
"1489","43908","0","Lilian's Soul","","666","1"
"1498","27072","607790","The Prophet Tharon'ja","","591","0"
"1516","43120","630829","General Pa'valak","","692","0"
"1517","43141","630817","Blade Lord Ta'yak","","744","0"
"1519","45065","630849","Sha of Fear","","709","0"
"1540","47227","796778","Nalak","","814","0"
"1544","46627","796775","Iron Qon","","817","0"
"1545","46628","0","Ro'shak","","817","1"
"1546","46629","0","Quet'zal","","817","2"
"1547","46630","0","Dam'ren","","817","3"
"1548","47189","796772","Durumu","","818","0"
"1551","47009","796780","Primordius","","820","0"
"1558","47505","0","Sul the Sandcrawler","","816","1"
"1559","47506","0","Frost King Malakk","","816","2"
"1561","47229","796770","Kazra'jin","","816","0"
"1562","47325","796774","Horridon","","819","0"
"1563","47527","796771","Dark Animus","","824","0"
"1564","46559","796781","Tortos","","825","0"
"1566","47257","796779","Oondasta","","826","0"
"1567","47552","796776","Jin'rokh the Breaker","","827","0"
"1569","46975","796773","Lu'lin","","829","0"
"1572","46770","796777","Lei Shen","","832","0"
"1573","46675","796785","Ji-Kun","","828","0"
"1574","24352","607568","Commander Kolurg","","833","0"
"1575","28560","607621","Marshal Jacob Alerius","","834","0"
"1576","28736","0","Colosos","","834","4"
"1577","28586","0","Ambrose Boltspark","","834","1"
"1578","28564","0","Lana Stouthammer","","834","3"
"1579","28735","0","Jaelyne Evensong","","834","2"
"1580","47739","828452","Ra-den","","831","0"
"1581","46974","0","Suen","","829","1"
"1582","47730","0","High Priestess Mar'li","","816","3"
"1594","47416","0","Venomous Head","","821","1"
"1595","47414","796786","Flaming Head","","821","0"
"1596","47415","0","Frozen Head","","821","2"
"1602","49070","901164","Malkorok","","846","0"
"1605","48917","0","He Softfoot","","849","1"
"1606","48918","901159","Rook Stonetoe","","849","0"
"1607","48919","0","Sun Tenderheart","","849","2"
"1608","48995","901158","General Nazgrim","","850","0"
"1609","49082","0","Kor'kron Jailer","","851","1"
"1610","51144","901171","Thok the Bloodthirsty","","851","0"
"1611","49056","901160","Immerseus","","852","0"
"1614","49176","901163","Earthbreaker Haromm","","856","0"
"1615","49177","0","Wavebinder Kardris","","856","1"
"1618","49237","901155","Chi-Ji","","857","0"
"1619","49234","901173","Yu'lon","","858","0"
"1620","49235","901165","Niuzao","","859","0"
"1621","49236","901172","Xuen","","860","0"
"1623","49285","901167","Ordos","","861","0"
"1624","49844","901161","Iron Juggernaut","","864","0"
"1625","48860","901166","Norushen","","866","0"
"1626","49098","901168","Sha of Pride","","867","0"
"1627","49337","901156","Galakras","","868","0"
"1628","49585","901157","Garrosh Hellscream","","869","0"
"1648","48674","901162","Skeer the Bloodseeker","","853","0"
"1649","48675","0","Hisek the Swarmkeeper","","853","1"
"1650","48676","0","Ka'roz the Locust","","853","2"
"1651","48677","0","Korven the Prime","","853","3"
"1652","48678","0","Kaz'tik the Manipulator","","853","4"
"1653","48679","0","Xaril the Poisoned Mind","","853","5"
"1654","48680","0","Rik'kal the Dissector","","853","6"
"1655","48681","0","Iyyokuk the Lucid","","853","7"
"1656","48682","0","Kil'ruk the Wind-Reaver","","853","8"
"2827","49360","0","Amalgam of Corruption","","866","1"
"2830","51657","901169","Siegecrafter Blackfuse","","865","0"
"2831","51173","901170","Secured Stockpile of Pandaren Spoils","","870","0"
"2835","49337","901156","Galakras","","881","0"
"2845","52033","0","Magmolatus","","893","1"
"2846","52899","1044355","Forgemaster Gog'duh","","893","0"
"2853","52595","1064175","Blind Hunter","","900","0"
"2855","42641","0","Molten Inferno Crystal","","901","2"
"2856","31042","607563","Charlga Razorflank","","901","0"
"2857","42643","0","Venemous Discharge Crystal","","901","3"
"2858","41366","0","Tidal Tempest Crystal","","901","1"
"2859","52515","607736","Warlord Ramtusk","","899","0"
"2860","4756","607584","Death Speaker Jargba","","899","1"
"2861","4645","607531","Aggem Thorncurse","","899","2"
"2862","1964","0","Razorfen Beast Tracker","","895","3"
"2863","6109","0","Razorfen Bladeguard","","895","1"
"2864","1342","0","Razorfen Huntmaster","","895","2"
"2865","52383","607760","Roogug","","895","0"
"2866","52047","607531","Hunter Bonetusk","","896","0"
"2936","55994","0","Arakkoa Solar Zealot","","968","1"
"2938","56653","0","Arakkoa Shield Construct","","968","2"
"2939","53855","1044375","The Butcher","He slices, he crushes.","971","0"
"3108","56015","1044362","Ranjit","","965","0"
"3109","54006","1044334","Araknath","","966","0"
"3111","56016","1044348","High Sage Viryx","","968","0"
"3112","56653","0","Arakkoa Sun Construct Prototype","","966","1"
"3125","52893","1044368","Slave Watcher Crushto","","888","0"
"3126","53505","0","Dreadwing","","1122","2"
"3127","53499","1044338","Beastlord Darmac","","1122","0"
"3128","53541","0","Ironcrusher","","1122","3"
"3129","53542","0","Faultline","","1122","4"
"3130","53511","0","Cruelfang","","1122","1"
"3131","53471","1044344","Flamebender Ka'graz","","1123","0"
"3144","55630","1044376","Skylord Tovra","","1133","0"
"3151","54674","1044352","Kargath Bladefist","","1128","0"
"3152","54587","1044366","Sadana Bloodfury","","1139","0"
"3155","52010","1064179","Ghamoo - Ra","","368","0"
"3156","52034","1064180","Domina","","436","0"
"3157","52173","522214","Subjugator Kor'ul","","426","0"
"3158","52074","1064182","Guardian of the Deep","","447","0"
"3159","52283","1064184","Twilight Lord Bathiel","","437","0"
"3160","52084","1064183","Executioner Gore","","1144","0"
"3161","52057","1064181","Thruk","","1145","0"
"3162","53519","1044357","Operator Thogar","","1147","0"
"3163","55849","0","Phemos","","1148","1"
"3164","54385","1044377","Pol","","1148","0"
"3172","53472","0","Furnace Engineer","","1154","2"
"3173","53456","1044374","Heart of the Mountain","","1154","7"
"3174","53473","0","Bellows Operator","","1154","3"
"3175","53481","0","Slag Elemental","","1154","6"
"3176","53474","0","Security Guard","","1154","1"
"3177","53475","0","Primal Elementalist","","1154","4"
"3178","53477","0","Firecaller","","1154","5"
"3179","53470","1044374","Foreman Feldspar","","1154","0"
"3180","53576","1044345","Franzok","","1155","0"
"3181","53575","0","Hans'gar","","1155","1"
"3190","52769","1044356","Ner'zhul","","1160","0"
"3191","55050","1044346","Gruul","","1161","0"
"3195","55161","0","Assault Cannon","","1163","1"
"3197","55162","1044339","Nitrogg Thundertower","","1163","0"
"3200","54259","1044363","Roltall","","887","0"
"3226","52902","1044347","Gug'rokk","","889","0"
"3234","58263","1044336","Vigilant Kaathar","","1185","0"
"3235","53089","1044370","Soulbinder Nyami","","1186","0"
"3255","54317","1044484","Oregorger the Devourer","","1202","0"
"3257","58939","0","Fungal Flesh-Eater","","1196","1"
"3265","53752","0","Enforcer Sorka","","1203","1"
"3266","53876","0","Marak the Blooded","","1203","2"
"3267","53982","1044350","Admiral Gar'an","","1203","0"
"3274","53112","0","Blazing Trickster","","1216","3"
"3275","19618","0","Cackling Pyromaniac","","1216","1"
"3276","39908","0","Felguard","","1216","2"
"3277","52964","1044337","Azzakel","","1216","0"
"3284","54036","1044373","Teron'gor","","1225","0"
"3285","53177","1044358","Orebender Gor'ashan","","1226","0"
