Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10
"88","150","150","0","0","65","5","1","0","0","5","0"
"89","150","150","0","0","66","5","1","0","0","8","0"
"90","150","150","0","0","67","5","1","0","0","4","0"
"91","150","150","0","0","68","5","1","0","0","14","0"
"92","150","150","0","0","69","5","1","0","0","10","0"
"93","150","150","0","0","70","5","1","0","0","9","0"
"94","150","150","0","0","71","5","1","0","0","13","0"
"95","150","150","0","0","72","5","1","0","0","11","0"
"96","150","150","0","0","73","5","1","0","0","12","0"
"97","150","150","0","0","74","5","1","0","0","3","0"
"98","150","150","0","0","75","5","1","0","0","7","0"
"99","100","100","0","0","76","6","1","0","0","0","7"
"100","100","100","0","0","77","7","1","0","0","0","7"
"101","100","100","0","0","78","1","1","0","0","0","0"
"102","0","0","2","824","79","8","1","0","0","0","0"
"103","0","0","1.3","0","80","4","2","0","0","0","0"
"123","300","400","0","0","100","0","0","1","0","0","0"
"124","300","400","0","0","101","0","0","7","0","0","0"
"125","300","400","0","0","102","0","0","6","0","0","0"
"126","300","400","0","0","103","0","0","10","0","0","0"
"127","300","400","0","0","104","0","0","9","0","0","0"
"128","300","400","0","0","105","0","0","8","0","0","0"
"129","300","400","0","0","106","0","0","3","0","0","0"
"130","300","400","0","0","107","0","0","4","0","0","0"
"131","300","400","0","0","108","0","0","1","0","0","0"
"138","300","400","0","0","114","0","0","1","0","0","0"
"139","300","400","0","0","115","0","0","2","0","0","0"
"140","300","400","0","0","116","0","0","7","0","0","0"
"141","300","400","0","0","117","0","0","8","0","0","0"
"142","300","400","0","0","118","0","0","10","0","0","0"
"143","300","400","0","0","119","0","0","4","0","0","0"
"144","300","400","0","0","120","0","0","7","0","0","0"
"145","300","400","0","0","121","0","0","8","0","0","0"
"146","300","400","0","0","122","0","0","10","0","0","0"
"147","300","400","0","0","123","0","0","1","0","0","0"
"148","300","400","0","0","124","0","0","2","0","0","0"
"149","300","400","0","0","125","0","0","4","0","0","0"
"150","300","400","0","0","126","0","0","8","0","0","0"
"151","300","400","0","0","127","0","0","9","0","0","0"
"152","300","400","0","0","128","0","0","3","0","0","0"
"153","300","400","0","0","129","0","0","10","0","0","0"
"154","300","400","0","0","130","0","0","7","0","0","0"
"155","300","400","0","0","131","0","0","10","0","0","0"
"156","300","400","0","0","132","0","0","2","0","0","0"
"157","300","400","0","0","133","0","0","10","0","0","0"
"158","300","400","0","0","134","0","0","9","0","0","0"
"159","300","400","0","0","135","0","0","3","0","0","0"
"160","300","400","0","0","136","0","0","4","0","0","0"
"161","300","400","0","0","137","0","0","7","0","0","0"
"162","300","400","0","0","138","0","0","10","0","0","0"
"163","300","400","0","0","139","0","0","10","0","0","0"
"164","300","400","0","0","140","0","0","1","0","0","0"
"165","300","400","0","0","141","0","0","2","0","0","0"
"166","300","400","0","0","142","0","0","3","0","0","0"
"167","300","400","0","0","143","0","0","6","0","0","0"
"168","300","400","0","0","144","0","0","9","0","0","0"
"169","300","400","0","0","145","0","0","4","0","0","0"
"170","300","400","0","0","146","0","0","10","0","0","0"
"171","300","400","0","0","147","0","0","8","0","0","0"
"172","300","400","0","0","148","0","0","4","0","0","0"
"173","300","400","0","0","149","0","0","10","0","0","0"
"174","300","400","0","0","150","0","0","7","0","0","0"
"175","300","400","0","0","151","0","0","9","0","0","0"
"176","300","400","0","0","152","0","0","10","0","0","0"
"177","300","400","0","0","153","0","0","10","0","0","0"
"178","300","400","0","0","154","0","0","7","0","0","0"
"179","300","400","0","0","155","0","0","8","0","0","0"
"180","300","400","0","0","156","0","0","6","0","0","0"
"181","300","400","0","0","157","0","0","9","0","0","0"
"182","300","400","0","0","158","0","0","10","0","0","0"
"183","300","400","0","0","159","0","0","2","0","0","0"
"184","300","400","0","0","160","0","0","6","0","0","0"
"185","300","400","0","0","161","0","0","7","0","0","0"
"186","300","400","0","0","162","0","0","10","0","0","0"
"187","300","400","0","0","163","0","0","1","0","0","0"
"188","300","400","0","0","164","0","0","2","0","0","0"
"189","300","400","0","0","165","0","0","6","0","0","0"
"190","300","400","0","0","166","0","0","8","0","0","0"
"191","300","400","0","0","167","0","0","9","0","0","0"
"192","300","400","0","0","168","0","0","2","0","0","0"
"193","300","400","0","0","169","0","0","10","0","0","0"
"194","300","400","0","0","170","0","0","6","0","0","0"
"195","300","400","0","0","171","0","0","8","0","0","0"
"196","300","400","0","0","172","0","0","9","0","0","0"
"197","300","400","0","0","173","0","0","10","0","0","0"
"198","300","400","0","0","174","0","0","2","0","0","0"
"199","300","400","0","0","175","0","0","3","0","0","0"
"200","300","400","0","0","176","0","0","4","0","0","0"
"201","300","400","0","0","177","0","0","10","0","0","0"
"202","300","400","0","0","178","0","0","7","0","0","0"
"203","300","400","0","0","179","0","0","8","0","0","0"
"204","300","400","0","0","180","0","0","9","0","0","0"
"205","300","400","0","0","181","0","0","10","0","0","0"
"206","300","400","0","0","182","0","0","6","0","0","0"
"207","300","400","0","0","183","0","0","10","0","0","0"
"230","0","0","1.1","0","199","4","0","0","0","0","0"
"231","0","0","1.2","0","200","4","0","0","0","0","0"
"232","100","100","0","0","201","2","0","0","0","0","0"
"233","200","200","0","0","202","2","0","0","0","0","0"
"234","0","0","0.8","0","203","3","0","0","0","0","0"
"235","0","0","0.6","0","204","3","0","0","0","0","0"
"236","0","0","1.1","0","205","8","0","0","0","0","0"
"237","0","0","1.2","0","206","8","0","0","0","0","0"
"260","0","0","0.5","0","221","17","1","0","0","0","0"
"261","0","0","0.75","0","222","17","0","0","0","0","0"
"267","0","0","0","0","227","0","0","28","0","0","0"
"268","0","0","0","0","228","0","0","28","0","0","0"
"273","200","200","0","0","232","0","0","6","0","0","0"
"278","0","0","1.35","0","236","4","2","0","0","0","0"
"279","0","0","0","0","231","4","0","0","0","0","0"
"285","0","0","0.5","0","221","13","0","0","0","0","0"
"288","300","300","0","0","244","1","1","0","0","0","0"
"301","300","400","0","0","249","0","0","6","0","0","0"
"302","0","0","0","0","248","18","7","0","0","0","0"
"303","0","0","0.5","0","250","17","2","0","0","0","0"
"305","100","100","0","0","54","0","0","60","0","0","0"
"306","100","100","0","0","55","0","6","61","0","0","0"
"307","100","100","0","0","56","0","6","62","0","0","0"
"308","100","100","0","0","57","0","6","63","0","0","0"
"309","100","100","0","0","58","0","6","67","0","0","0"
"310","100","100","0","0","59","0","6","64","0","0","0"
"311","100","100","0","0","60","0","6","65","0","0","0"
"312","100","100","0","0","61","0","6","66","0","0","0"
"313","150","150","0","0","252","5","1","0","0","15","0"
"314","150","150","0","0","253","5","1","0","0","28","0"
"315","150","150","0","0","254","5","1","0","0","36","0"
"316","150","150","0","0","255","5","1","0","0","29","0"
"317","150","150","0","0","252","5","1","0","0","30","0"
"318","150","150","0","0","253","5","1","0","0","41","0"
"319","150","150","0","0","255","5","1","0","0","33","0"
"320","150","150","0","0","254","5","1","0","0","42","0"
"322","0","0","3","824","256","8","1","0","0","0","0"
"325","300","300","0","0","257","2","0","0","0","0","0"
"328","1000","1000","0","0","260","0","0","87","0","0","0"
"329","1000","1000","0","0","261","0","0","74","0","0","0"
"330","1000","1000","0","0","262","0","0","75","0","0","0"
"331","1000","1000","0","0","263","0","0","73","0","0","0"
"332","1000","1000","0","0","264","0","0","76","0","0","0"
"333","300","300","0","0","265","0","0","77","0","0","0"
"334","300","300","0","0","266","0","0","78","0","0","0"
"335","300","300","0","0","267","0","0","79","0","0","0"
"336","300","300","0","0","268","0","0","80","0","0","0"
"337","300","300","0","0","269","0","0","81","0","0","0"
"338","300","300","0","0","270","0","0","82","0","0","0"
"339","300","300","0","0","271","0","0","83","0","0","0"
"340","300","300","0","0","272","0","0","84","0","0","0"
"341","50","50","0","0","273","3","0","0","0","0","0"
"342","100","100","0","0","274","2","0","0","0","0","0"
"343","0","0","0","0","275","20","1","0","0","0","0"
"344","150","150","0","0","276","6","0","0","0","0","24"
"345","300","300","0","0","277","5","7","0","0","48","0"
"346","300","300","0","0","278","5","7","0","0","44","0"
"347","300","300","0","0","279","5","7","0","0","45","0"
"348","300","300","0","0","280","5","7","0","0","46","0"
"349","300","300","0","0","281","5","7","0","0","47","0"
"350","300","300","0","0","282","0","0","77","0","0","0"
"351","0","0","1","61471","283","21","1","0","0","0","0"
"352","300","300","0","0","284","0","0","79","0","0","0"
"353","0","0","1.5","0","285","4","2","0","0","0","0"
"354","0","0","1","61471","286","21","1","0","0","0","0"
"355","0","0","1","61471","287","21","0","0","0","0","0"
"356","0","0","0.5","0","288","17","1","0","0","0","0"
"357","0","0","0.5","0","289","17","1","0","0","0","0"
"358","0","0","1","61471","290","21","1","0","0","0","0"
"359","0","0","1.5","0","291","4","2","0","0","0","0"
"360","150","150","0","0","292","2","0","0","0","0","0"
"361","150","150","0","0","293","2","0","0","0","0","0"
"362","200","200","0","0","294","6","0","0","0","0","11"
"367","0","0","0","0","299","12","0","0","0","0","0"
"368","0","0","0","0","300","12","0","0","0","0","0"
"371","200","200","0","0","303","2","0","0","0","0","0"
"373","300","300","0","0","281","5","7","0","0","50","0"
"374","300","300","0","0","279","5","7","0","0","49","0"
"375","0","0","0","0","304","2","0","0","0","0","0"
"376","0","0","0","61461","305","21","0","0","0","0","0"
"377","300","300","0","0","306","0","0","88","0","0","0"
"380","300","400","0","0","307","0","0","1","0","0","0"
"381","300","400","0","0","308","0","0","9","0","0","0"
"382","300","400","0","0","309","0","0","2","0","0","0"
"383","300","400","0","0","310","0","0","7","0","0","0"
"384","300","400","0","0","311","0","0","8","0","0","0"
"385","300","400","0","0","312","0","0","6","0","0","0"
"386","300","400","0","0","313","0","0","10","0","0","0"
"387","0","0","2","1101","314","8","0","0","0","0","0"
"388","1000","1000","0","0","315","0","0","87","0","0","0"
"390","300","300","0","0","278","5","7","0","0","52","0"
"391","300","300","0","0","277","5","7","0","0","51","0"
"392","0","0","1","61621","317","21","0","0","0","0","0"
"393","100","100","0","0","318","2","0","0","0","0","0"
"394","0","0","1.5","0","319","4","2","0","0","0","0"
"395","0","0","1","61621","320","21","1","0","0","0","0"
"396","0","0","1.5","0","321","4","2","0","0","0","0"
"397","100","100","0","0","322","2","0","0","0","0","0"
"398","1000","1000","0","0","323","0","0","87","0","0","0"
"399","150","150","0","0","324","0","0","15","0","0","0"
"400","150","150","0","0","324","0","0","11","0","0","0"
"401","150","150","0","0","325","0","0","16","0","0","0"
"402","100","100","0","0","325","2","0","0","0","0","0"
"403","0","0","2","823","326","8","1","0","0","0","0"
"404","150","150","0","0","324","0","0","12","0","0","0"
"405","150","150","0","0","324","0","0","14","0","0","0"
"406","150","150","0","0","324","0","0","16","0","0","0"
"407","150","150","0","0","324","0","0","20","0","0","0"
"408","150","150","0","0","324","0","0","17","0","0","0"
"409","1000","1000","0","0","327","0","0","76","0","0","0"
"410","150","150","0","0","324","0","0","18","0","0","0"
"411","150","150","0","0","324","0","0","19","0","0","0"
"415","650","800","0","0","331","0","0","109","0","0","0"
"416","650","800","0","0","332","0","0","113","0","0","0"
"417","650","800","0","0","333","0","0","114","0","0","0"
"418","650","800","0","0","334","0","0","113","0","0","0"
"419","650","800","0","0","335","0","0","109","0","0","0"
"420","650","800","0","0","336","0","0","114","0","0","0"
"421","650","800","0","0","337","0","0","113","0","0","0"
"422","650","800","0","0","338","0","0","109","0","0","0"
"423","650","800","0","0","339","0","0","114","0","0","0"
"424","650","800","0","0","340","0","0","113","0","0","0"
"425","650","800","0","0","341","0","0","109","0","0","0"
"426","650","800","0","0","342","0","0","114","0","0","0"
"427","650","800","0","0","343","0","0","113","0","0","0"
"428","650","800","0","0","344","0","0","114","0","0","0"
"429","650","800","0","0","345","0","0","109","0","0","0"
"430","650","800","0","0","346","0","0","109","0","0","0"
"431","650","800","0","0","347","0","0","113","0","0","0"
"432","650","800","0","0","348","0","0","114","0","0","0"
"433","650","800","0","0","349","0","0","114","0","0","0"
"434","650","800","0","0","350","0","0","113","0","0","0"
"435","650","800","0","0","351","0","0","109","0","0","0"
"436","650","800","0","0","352","0","0","114","0","0","0"
"437","650","800","0","0","353","0","0","113","0","0","0"
"438","650","800","0","0","354","0","0","109","0","0","0"
"439","650","800","0","0","355","0","0","109","0","0","0"
"440","650","800","0","0","356","0","0","114","0","0","0"
"441","650","800","0","0","357","0","0","113","0","0","0"
"442","650","800","0","0","358","0","0","109","0","0","0"
"443","650","800","0","0","359","0","0","114","0","0","0"
"444","650","800","0","0","360","0","0","113","0","0","0"
"445","650","800","0","0","361","0","0","109","0","0","0"
"446","650","800","0","0","362","0","0","113","0","0","0"
"447","650","800","0","0","363","0","0","114","0","0","0"
"448","650","800","0","0","364","0","0","109","0","0","0"
"449","650","800","0","0","365","0","0","114","0","0","0"
"450","650","800","0","0","366","0","0","113","0","0","0"
"472","300","300","0","65641","388","21","0","0","0","0","0"
"473","200","200","0","0","389","6","0","0","0","0","8"
"477","0","0","0","0","393","2","0","0","0","0","0"
"478","0","0","20","596","394","26","1","0","0","0","0"
"488","0","0","0.03","0","404","17","0","0","0","0","0"
"490","0","0","0.07","0","406","17","0","0","0","0","0"
"491","0","0","15","67","407","22","1","0","0","0","0"
"492","0","0","15","66","408","22","1","0","0","0","0"
"494","0","0","200","0","410","2","0","0","0","0","0"
"496","650","650","0","0","412","0","0","110","0","0","0"
"497","34","84","-300","0","413","2","0","0","0","0","0"
"498","0","0","0","0","414","12","0","0","0","0","0"
"499","0","0","0","0","415","12","0","0","0","0","0"
"500","650","650","0","0","416","0","0","115","0","0","0"
"501","650","650","0","0","417","0","0","121","0","0","0"
"502","0","0","0","67405","418","21","0","0","0","0","0"
"503","0","0","15","0","419","23","0","115","0","0","0"
"504","0","0","15","0","420","23","0","110","0","0","0"
"505","0","0","15","65","421","22","1","0","0","0","0"
"506","0","0","15","0","422","41","0","0","0","0","0"
"507","0","0","0.8","0","423","17","0","0","0","0","0"
"516","0","0","2","0","428","17","0","0","1","0","0"
"523","0","0","30","0","435","2","0","0","0","0","0"
"524","0","0","0","0","436","2","0","0","1","0","0"
"525","0","0","1","0","437","27","0","0","1","0","0"
"526","650","650","0","0","438","0","0","115","0","0","0"
"527","650","650","0","0","439","0","0","121","0","0","0"
"528","650","650","0","0","440","0","0","110","0","0","0"
"529","650","650","0","0","441","0","0","121","0","0","0"
"530","650","650","0","0","442","0","0","110","0","0","0"
"531","650","650","0","0","443","0","0","115","0","0","0"
"532","650","650","0","0","444","0","0","121","0","0","0"
"533","650","650","0","0","445","0","0","115","0","0","0"
"534","650","650","0","0","446","0","0","110","0","0","0"
"535","650","650","0","0","447","0","0","110","0","0","0"
"536","650","650","0","0","448","0","0","115","0","0","0"
"537","650","650","0","0","449","0","0","121","0","0","0"
"538","650","650","0","0","450","0","0","115","0","0","0"
"539","650","650","0","0","451","0","0","110","0","0","0"
"540","650","650","0","0","452","0","0","121","0","0","0"
"541","650","650","0","0","453","0","0","115","0","0","0"
"542","650","650","0","0","454","0","0","121","0","0","0"
"543","650","650","0","0","455","0","0","110","0","0","0"
"544","650","650","0","0","456","0","0","121","0","0","0"
"545","650","650","0","0","457","0","0","115","0","0","0"
"546","650","650","0","0","458","0","0","110","0","0","0"
"547","650","650","0","0","459","0","0","121","0","0","0"
"548","650","650","0","0","460","0","0","115","0","0","0"
"549","650","650","0","0","461","0","0","110","0","0","0"
"550","650","650","0","0","462","0","0","110","0","0","0"
"551","650","650","0","0","463","0","0","115","0","0","0"
"552","650","650","0","0","464","0","0","121","0","0","0"
"553","650","650","0","0","465","0","0","110","0","0","0"
"554","650","650","0","0","466","0","0","121","0","0","0"
"555","650","650","0","0","467","0","0","115","0","0","0"
"556","650","650","0","0","468","0","0","121","0","0","0"
"557","650","650","0","0","469","0","0","115","0","0","0"
"558","650","650","0","0","470","0","0","110","0","0","0"
"559","0","0","-20000","0","471","29","0","0","1","0","0"
"560","0","0","-1","1220","472","39","0","0","1","0","0"
"561","0","0","500","0","473","30","0","0","1","0","0"
"562","0","0","-50","0","474","31","0","0","1","0","0"
"563","0","0","0.5","0","475","2","0","0","1","0","0"
"564","0","0","0.5","0","476","2","0","0","1","0","0"
"575","0","0","0","0","482","2","0","0","1","0","0"
"578","0","0","15","0","485","23","0","115","0","0","0"
"579","0","0","15","0","486","2","0","0","0","0","0"
"580","0","0","30","0","487","2","0","0","0","0","0"
"581","0","0","15","103","488","22","1","0","0","0","0"
"582","0","0","5","0","489","24","2","0","0","0","0"
"583","0","0","1","66593","490","21","0","0","0","0","0"
"584","0","0","15","0","491","6","0","0","0","0","8"
"585","0","0","0.8","0","492","17","0","0","0","0","0"
"586","0","0","15","102","493","22","1","0","0","0","0"
"588","0","0","20","66590","494","21","0","0","0","0","0"
"612","0","0","15","0","496","2","0","0","0","0","0"
"613","0","0","15","102","497","22","1","0","0","0","0"
"614","0","0","1","103","498","34","0","0","0","0","0"
"615","0","0","0.8","0","499","17","0","0","0","0","0"
"616","0","0","20","0","500","2","0","0","0","0","0"
"617","0","0","10","1220","501","39","0","0","0","0","0"
"618","0","0","15","0","502","41","0","0","0","0","0"
"619","0","0","5","0","503","24","2","0","0","0","0"
"620","0","0","1","67735","504","21","0","0","0","0","0"
"621","0","0","15","0","505","33","0","0","0","0","0"
"622","0","1","20","0","506","25","2","0","0","0","0"
"623","0","0","15","0","507","6","0","0","0","0","8"
"624","0","0","15","0","508","23","0","115","0","0","0"
"625","0","0","15","0","509","23","0","110","0","0","0"
"626","0","0","15","0","510","6","0","0","0","0","8"
"627","0","0","0.8","0","511","17","0","0","0","0","0"
"628","0","0","1","67360","512","21","0","0","0","0","0"
"629","0","0","15","0","513","23","0","115","0","0","0"
"630","0","0","15","98","514","22","1","0","0","0","0"
"631","0","0","15","97","515","22","1","0","0","0","0"
"632","0","0","15","86","516","22","1","0","0","0","0"
"633","0","0","15","0","517","2","0","0","0","0","0"
"634","0","0","20","0","518","2","1","0","0","0","0"
"635","0","0","30","0","519","2","0","0","0","0","0"
"636","0","0","15","0","520","23","0","115","0","0","0"
"637","0","0","15","0","521","2","0","0","0","0","0"
"638","0","0","20","0","522","2","0","0","0","0","0"
"640","0","0","15","115","524","22","1","0","0","0","0"
"641","0","0","15","0","525","41","0","0","0","0","0"
"642","0","0","15","85","526","22","1","0","0","0","0"
"644","0","0","15","0","528","23","0","115","0","0","0"
"645","0","0","15","0","529","23","0","113","0","0","0"
"646","0","0","0.8","0","530","17","0","0","0","0","0"
"647","0","0","30","0","531","2","0","0","0","0","0"
"648","0","0","15","0","532","23","0","121","0","0","0"
"649","0","0","15","0","533","23","0","115","0","0","0"
"650","0","0","15","0","534","23","0","110","0","0","0"
"651","0","0","30","0","535","2","0","0","0","0","0"
"654","0","0","15","0","529","23","0","114","0","0","0"
"655","0","0","15","0","529","23","0","109","0","0","0"
"656","0","0","15","0","537","23","0","115","0","0","0"
"657","0","1","50","0","538","35","0","0","0","0","0"
"658","0","0","0.3","1220","539","39","0","0","0","0","0"
"659","0","0","1","67406","540","21","0","0","0","0","0"
"660","0","0","15","81","541","22","1","0","0","0","0"
"661","0","0","15","0","542","23","0","110","0","0","0"
"662","0","0","15","82","543","22","1","0","0","0","0"
"663","0","0","0.8","0","544","17","0","0","0","0","0"
"664","0","0","15","73","545","22","1","0","0","0","0"
"665","0","0","2","0","546","17","0","0","1","0","0"
"666","0","0","15","0","547","6","0","0","0","0","8"
"669","0","0","15","0","548","23","0","115","0","0","0"
"672","0","0","15","72","549","22","1","0","0","0","0"
"673","0","0","1","66733","550","21","0","0","0","0","0"
"674","0","0","30","0","551","2","0","0","0","0","0"
"675","0","0","15","0","552","23","0","121","0","0","0"
"676","0","0","15","0","553","2","0","0","0","0","0"
"677","0","0","20","0","554","2","1","0","0","0","0"
"678","0","0","15","0","555","2","0","0","0","0","0"
"679","0","0","20","0","556","2","2","0","0","0","0"
"680","0","0","30","0","557","2","0","0","0","0","0"
"681","0","0","15","0","558","23","0","115","0","0","0"
"682","0","0","15","0","559","2","0","0","0","0","0"
"683","0","0","20","0","560","2","0","0","0","0","0"
"684","0","0","30","0","561","2","0","0","0","0","0"
"685","0","0","15","87","562","22","1","0","0","0","0"
"686","0","0","0.8","0","563","17","0","0","0","0","0"
"687","1","1","1","0","564","28","2","0","0","0","0"
"688","0","0","15","0","565","23","0","115","0","0","0"
"689","1","1","50","0","566","35","0","0","0","0","0"
"690","0","0","15","0","567","23","0","110","0","0","0"
"691","0","0","15","88","568","22","1","0","0","0","0"
"692","0","0","5","0","569","24","2","0","0","0","0"
"693","0","0","20","0","570","2","0","0","0","0","0"
"694","0","0","1","66","571","34","0","0","0","0","0"
"695","0","0","15","0","572","2","0","0","0","0","0"
"696","0","0","15","0","573","23","0","110","0","0","0"
"697","0","0","15","0","574","2","0","0","0","0","0"
"698","0","0","30","0","575","2","0","0","0","0","0"
"699","0","0","15","0","576","23","0","115","0","0","0"
"700","0","0","15","0","577","2","0","0","0","0","0"
"701","0","0","20","0","578","2","0","0","0","0","0"
"702","0","0","1","98","579","34","0","0","0","0","0"
"703","0","0","0.8","0","580","17","0","0","0","0","0"
"704","0","0","40","0","581","2","0","0","0","0","0"
"705","0","0","40","0","582","2","0","0","0","0","0"
"706","0","0","15","0","583","23","0","115","0","0","0"
"707","0","0","20","0","584","2","0","0","0","0","0"
"708","0","0","1","85","585","34","0","0","0","0","0"
"709","0","0","15","0","586","23","0","121","0","0","0"
"710","0","0","10","0","587","23","0","115","0","0","0"
"711","0","0","1","72","588","34","0","0","0","0","0"
"712","0","0","0.8","0","589","17","0","0","0","0","0"
"714","0","0","10","0","591","23","0","115","0","0","0"
"715","0","0","0.8","0","592","17","0","0","0","0","0"
"716","0","0","10","0","593","23","0","115","0","0","0"
"717","0","0","1","88","594","34","0","0","0","0","0"
"718","0","0","20","0","595","2","0","0","0","0","0"
"719","0","0","5","0","596","24","2","0","0","0","0"
"720","0","0","0.8","0","597","17","0","0","0","0","0"
"721","0","0","1","100","598","34","0","0","0","0","0"
"722","0","0","15","0","599","2","0","0","0","0","0"
"723","0","0","30","0","600","2","0","0","0","0","0"
"724","0","0","15","0","601","23","0","110","0","0","0"
"725","0","0","20","0","602","2","0","0","0","0","0"
"726","0","0","15","0","603","2","0","0","0","0","0"
"727","0","0","30","0","604","2","0","0","0","0","0"
"728","0","0","20","0","605","2","0","0","0","0","0"
"729","0","0","15","0","606","23","0","115","0","0","0"
"730","0","0","15","0","607","23","0","110","0","0","0"
"731","0","0","15","79","608","22","1","0","0","0","0"
"732","0","0","1","67101","609","21","0","0","0","0","0"
"733","0","0","15","0","610","23","0","115","0","0","0"
"734","0","0","0.8","0","611","17","0","0","0","0","0"
"735","0","0","15","0","612","23","0","115","0","0","0"
"736","0","0","15","0","612","23","0","110","0","0","0"
"737","0","0","15","80","613","22","1","0","0","0","0"
"738","0","0","20","0","614","2","0","0","0","0","0"
"739","0","0","1","80","615","34","0","0","0","0","0"
"740","0","0","10","0","616","23","0","115","0","0","0"
"741","0","0","15","0","617","2","0","0","0","0","0"
"742","0","0","20","0","618","2","0","0","0","0","0"
"743","0","0","30","0","619","2","0","0","0","0","0"
"744","0","0","30","0","620","2","0","0","0","0","0"
"745","0","0","15","75","621","22","1","0","0","0","0"
"746","0","0","15","0","622","23","0","110","0","0","0"
"747","0","0","15","0","623","23","0","115","0","0","0"
"748","0","1","50","0","624","35","0","0","0","0","0"
"749","0","0","15","0","625","23","0","115","0","0","0"
"750","0","0","15","0","626","41","0","0","0","0","0"
"751","0","0","15","76","627","22","1","0","0","0","0"
"752","0","0","0.8","0","628","17","0","0","0","0","0"
"753","0","0","1","76","629","34","0","0","0","0","0"
"754","0","0","10","0","630","23","0","110","0","0","0"
"755","0","0","10","75","631","22","1","0","0","0","0"
"756","0","0","15","0","632","2","2","0","0","0","0"
"757","0","0","30","0","633","2","2","0","0","0","0"
"758","0","0","1","67112","634","21","2","0","0","0","0"
"759","0","0","15","0","635","23","0","115","0","0","0"
"760","0","0","15","0","636","23","0","110","0","0","0"
"761","0","0","15","0","637","23","0","113","0","0","0"
"762","0","0","15","0","637","23","0","114","0","0","0"
"763","0","0","15","0","637","23","0","109","0","0","0"
"764","0","0","15","94","638","22","1","0","0","0","0"
"765","0","0","1","67112","639","21","2","0","0","0","0"
"766","-1","-1","1","0","640","28","2","0","0","0","0"
"767","0","0","15","0","641","6","0","0","0","0","8"
"768","0","0","1","67407","642","21","0","0","0","0","0"
"769","0","0","20","0","643","2","0","0","0","0","0"
"770","0","0","10","0","644","23","0","115","0","0","0"
"771","0","0","1","94","645","34","0","0","0","0","0"
"772","0","1","50","0","646","35","0","0","0","0","0"
"773","0","0","15","0","647","2","0","0","0","0","0"
"774","0","0","20","0","648","2","0","0","0","0","0"
"775","0","0","30","0","649","2","0","0","0","0","0"
"776","0","0","15","126","650","22","1","0","0","0","0"
"777","0","0","1","67146","651","21","0","0","0","0","0"
"778","0","0","15","0","652","23","0","110","0","0","0"
"779","1","1","50","0","653","35","0","0","0","0","0"
"780","0","0","15","91","654","22","1","0","0","0","0"
"781","0","0","15","0","655","6","0","0","0","0","8"
"782","0","0","15","92","656","22","1","0","0","0","0"
"783","0","0","5","0","657","24","2","0","0","0","0"
"784","0","0","1","92","658","34","0","0","0","0","0"
"785","0","0","20","0","659","2","0","0","0","0","0"
"786","-1","0","1","0","660","28","2","0","0","0","0"
"787","0","0","10","0","661","23","0","110","0","0","0"
"788","0","0","20","0","662","2","0","0","0","0","0"
"789","0","0","20","0","663","2","0","0","0","0","0"
"790","0","0","200","0","664","2","0","0","0","0","0"
"791","0","0","0","0","665","17","2","0","0","0","0"
"794","0","0","15","0","668","41","0","0","0","0","0"
