Id,Unknown0,Unknown1,Unknown2,Unknown3
"231","1056815","5","1","6"
"232","1056813","5","1","7"
"233","1056817","5","1","9"
"234","1056814","5","1","10"
"235","1056819","5","1","11"
"236","1056812","5","1","12"
"237","1056811","5","1","14"
"238","1056823","5","1","15"
"239","1056816","5","1","16"
"240","1060782","8","0","0"
"241","1060784","8","0","1"
"242","1060778","8","0","2"
"243","1060780","8","0","3"
"244","1060779","8","0","4"
"245","1060783","8","0","5"
"246","1060781","8","0","6"
"247","1060777","8","0","7"
"248","1060776","8","0","8"
"249","1060775","8","0","9"
"250","1060768","6","1","0"
"251","1060772","6","1","1"
"252","1060769","6","1","2"
"253","1060767","6","1","3"
"254","1060765","6","1","4"
"255","1060771","6","1","5"
"256","1060766","6","1","6"
"257","1060770","6","1","7"
"258","1060817","5","0","0"
"259","1060815","5","0","1"
"260","1060814","5","0","2"
"261","1060816","5","0","3"
"262","1060818","5","0","4"
"263","1060820","5","0","5"
"264","1060819","5","0","6"
"265","1060751","4","0","1"
"266","1060755","4","0","2"
"267","1060759","4","0","3"
"268","1060763","4","0","4"
"269","1060754","4","0","5"
"270","1060757","4","0","6"
"271","1060762","4","0","7"
"272","1060764","4","0","8"
"273","1060752","4","0","10"
"274","1060756","4","0","11"
"275","1060750","4","0","12"
"276","1060758","4","0","13"
"277","1060760","4","0","14"
"278","1060753","4","0","15"
"279","1060749","4","0","16"
"280","1060761","4","0","17"
"281","1056459","1","1","0"
"282","1056447","1","1","1"
"283","1056446","1","1","2"
"284","1056451","1","1","3"
"285","1056440","1","1","4"
"286","1056453","1","1","5"
"287","1056443","1","1","6"
"288","1056455","1","1","7"
"289","1056450","1","1","8"
"290","1056436","1","1","9"
"291","1056449","1","1","10"
"292","1056444","1","1","11"
"293","1056452","1","1","12"
"294","1056445","1","1","13"
"295","1056463","1","1","14"
"296","1056461","1","1","15"
"297","1056442","1","1","16"
"298","1056456","1","1","17"
"299","1056437","1","1","18"
"300","1056460","1","1","19"
"301","1056441","1","1","20"
"302","1056462","1","1","21"
"303","1056457","1","1","22"
"304","1056464","1","1","23"
"305","1056454","1","1","24"
"306","1056438","1","1","25"
"307","1056448","1","1","26"
"308","1056458","1","1","27"
"309","1056465","1","1","28"
"310","1056439","1","1","29"
"311","1061233","5","0","7"
"312","1061226","5","0","8"
"313","1061232","5","0","9"
"314","1061234","5","0","10"
"315","1061227","5","0","11"
"316","1061231","5","0","12"
"317","1061238","5","0","13"
"318","1061235","5","0","14"
"319","1061228","5","0","15"
"320","1061236","5","0","16"
"321","1061229","5","0","17"
"322","1061230","5","0","18"
"323","1061237","5","0","19"
"324","1067023","6","0","0"
"325","1067017","6","0","1"
"326","1067018","6","0","2"
"327","1067019","6","0","3"
"328","1067021","6","0","4"
"329","1067013","6","0","5"
"330","1067016","6","0","6"
"331","1067015","6","0","7"
"332","1067022","6","0","8"
"333","1067014","6","0","9"
"334","1069058","7","1","0"
"335","1069048","7","1","1"
"337","1069050","7","1","2"
"338","1069056","7","1","3"
"339","1069046","7","1","4"
"340","1069057","7","1","5"
"341","1069052","7","1","6"
"342","1069051","7","1","7"
"343","1069054","7","1","8"
"344","1069047","7","1","9"
"345","1069053","7","1","10"
"346","1069049","7","1","11"
"347","1069059","7","1","12"
"348","1069055","7","1","13"
"351","1054937","23","0","0"
"352","1054931","1","0","1"
"355","1054925","23","0","3"
"356","1054931","23","0","1"
"357","1054917","23","0","2"
"358","1054926","23","0","4"
"359","1054933","23","0","5"
"360","1054934","23","0","6"
"361","1054921","23","0","7"
"362","1054938","23","0","8"
"363","1054923","23","0","9"
"364","1054929","23","0","10"
"365","1054929","23","0","11"
"366","1054935","23","0","12"
"367","1054922","23","0","13"
"368","1054918","23","0","14"
"369","1103216","10","1","0"
"370","1103217","10","1","1"
"371","1103231","10","1","2"
"372","1103221","10","1","3"
"373","1103215","10","1","4"
"374","1103232","10","1","5"
"375","1103226","10","1","6"
"376","1103212","10","1","7"
"377","1103227","10","1","8"
"378","1103223","10","1","9"
"379","1103229","10","1","10"
"380","1103213","10","1","11"
"381","1103214","10","1","12"
"382","1103222","10","1","13"
"383","1103224","10","1","14"
"384","1103228","10","1","15"
"385","1103220","10","1","16"
"386","1103219","10","1","17"
"387","1103230","10","1","18"
"388","1103225","10","1","19"
"389","1103057","10","0","0"
"390","1103052","10","0","1"
"391","1103046","10","0","2"
"392","1103050","10","0","3"
"393","1103048","10","0","4"
"394","1103064","10","0","5"
"395","1103063","10","0","6"
"396","1103065","10","0","7"
"397","1103047","10","0","8"
"398","1103058","10","0","9"
"399","1103062","10","0","10"
"400","1103066","10","0","11"
"401","1103056","10","0","12"
"402","1103054","10","0","13"
"403","1103051","10","0","14"
"404","1103059","10","0","15"
"405","1103055","10","0","16"
"406","1103049","10","0","17"
"407","1103045","10","0","18"
"408","1103067","10","0","19"
