Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4
"166","384","3","1","8","0"
"167","385","7","0","1","0"
"168","386","7","0","3","0"
"169","387","7","0","16","0"
"170","390","7","0","5","0"
"171","390","7","0","4","0"
"172","393","7","0","19","0"
"173","394","7","0","9","0"
"174","395","7","0","10","0"
"175","396","7","0","6","0"
"176","397","7","0","7","0"
"177","398","7","0","8","0"
"178","399","7","1","1","0"
"179","400","7","1","3","0"
"180","401","7","1","16","0"
"181","403","7","1","5","0"
"182","403","7","1","4","0"
"183","404","7","1","19","0"
"184","405","7","1","9","0"
"185","406","7","1","10","0"
"186","407","7","1","6","0"
"187","408","7","1","7","0"
"188","409","7","1","8","0"
"189","410","4","0","1","0"
"190","411","4","0","3","0"
"191","412","4","0","16","0"
"192","414","4","0","5","0"
"193","414","4","0","4","0"
"194","415","4","0","19","0"
"195","416","4","0","9","0"
"196","417","4","0","10","0"
"197","418","4","0","6","0"
"198","419","4","0","7","0"
"199","420","4","0","8","0"
"200","421","4","1","1","0"
"201","422","4","1","3","0"
"202","423","4","1","16","0"
"203","425","4","1","5","0"
"204","425","4","1","4","0"
"205","426","4","1","19","0"
"206","427","4","1","9","0"
"207","428","4","1","10","0"
"208","429","4","1","6","0"
"209","430","4","1","7","0"
"210","431","4","1","8","0"
"211","432","9","0","1","0"
"212","433","9","0","3","0"
"213","434","9","0","16","0"
"214","436","9","0","5","0"
"215","436","9","0","4","0"
"216","437","9","0","19","0"
"217","438","9","0","9","0"
"218","439","9","0","10","0"
"219","440","9","0","6","0"
"220","441","9","0","7","0"
"221","442","9","0","8","0"
"222","443","9","1","1","0"
"223","444","9","1","3","0"
"224","445","9","1","16","0"
"225","447","9","1","5","0"
"226","447","9","1","4","0"
"227","448","9","1","19","0"
"228","449","9","1","9","0"
"229","450","9","1","10","0"
"230","451","9","1","6","0"
"231","452","9","1","7","0"
"232","453","9","1","8","0"
"233","454","10","0","1","0"
"234","455","10","0","3","0"
"235","456","10","0","16","0"
"236","458","10","0","5","0"
"237","458","10","0","4","0"
"238","459","10","0","19","0"
"239","460","10","0","9","0"
"240","461","10","0","10","0"
"241","462","10","0","6","0"
"242","463","10","0","7","0"
"243","464","10","0","8","0"
"244","465","10","1","1","0"
"245","466","10","1","3","0"
"246","467","10","1","16","0"
"247","469","10","1","5","0"
"248","469","10","1","4","0"
"249","470","10","1","19","0"
"250","471","10","1","9","0"
"251","472","10","1","10","0"
"252","473","10","1","6","0"
"253","474","10","1","7","0"
"254","475","10","1","8","0"
"255","476","2","0","1","0"
"256","477","2","0","3","0"
"257","478","2","0","16","0"
"258","480","2","0","5","0"
"259","480","2","0","4","0"
"260","481","2","0","19","0"
"261","482","2","0","9","0"
"262","483","2","0","10","0"
"263","484","2","0","6","0"
"264","485","2","0","7","0"
"265","486","2","0","8","0"
"266","487","2","1","1","0"
"267","488","2","1","3","0"
"268","489","2","1","16","0"
"269","491","2","1","5","0"
"270","491","2","1","4","0"
"271","492","2","1","19","0"
"272","493","2","1","9","0"
"273","494","2","1","10","0"
"274","495","2","1","6","0"
"275","496","2","1","7","0"
"276","497","2","1","8","0"
"277","498","6","0","1","0"
"278","499","6","0","3","0"
"279","500","6","0","16","0"
"280","502","6","0","5","0"
"281","502","6","0","4","0"
"282","503","6","0","19","0"
"283","504","6","0","9","0"
"284","505","6","0","10","0"
"285","506","6","0","6","0"
"286","507","6","0","7","0"
"287","508","6","0","8","0"
"288","509","6","1","1","0"
"289","510","6","1","3","0"
"290","511","6","1","16","0"
"291","513","6","1","5","0"
"292","513","6","1","4","0"
"293","514","6","1","19","0"
"294","515","6","1","9","0"
"295","516","6","1","10","0"
"296","517","6","1","6","0"
"297","518","6","1","7","0"
"298","519","6","1","8","0"
"299","520","8","0","1","0"
"300","521","8","0","3","0"
"301","522","8","0","16","0"
"302","689","8","0","5","0"
"303","524","8","0","4","0"
"304","525","8","0","19","0"
"305","526","8","0","9","0"
"306","527","8","0","10","0"
"307","528","8","0","6","0"
"308","529","8","0","7","0"
"309","530","8","0","8","0"
"310","531","8","1","1","0"
"311","532","8","1","3","0"
"312","533","8","1","16","0"
"313","535","8","1","5","0"
"314","535","8","1","4","0"
"315","536","8","1","19","0"
"316","537","8","1","9","0"
"317","538","8","1","10","0"
"318","539","8","1","6","0"
"319","540","8","1","7","0"
"320","541","8","1","8","0"
"321","542","5","0","1","0"
"322","543","5","0","3","0"
"323","544","5","0","16","0"
"324","690","5","0","5","0"
"325","546","5","0","4","0"
"326","547","5","0","19","0"
"327","548","5","0","9","0"
"328","549","5","0","10","0"
"329","550","5","0","6","0"
"330","551","5","0","7","0"
"331","552","5","0","8","0"
"332","553","5","1","1","0"
"333","554","5","1","3","0"
"334","555","5","1","16","0"
"335","557","5","1","5","0"
"336","557","5","1","4","0"
"337","558","5","1","19","0"
"338","559","5","1","9","0"
"339","560","5","1","10","0"
"340","561","5","1","6","0"
"341","562","5","1","7","0"
"342","563","5","1","8","0"
"352","225","1","0","20","0"
"353","277","1","1","20","0"
"354","288","24","0","20","0"
"355","301","24","1","20","0"
"356","288","26","0","20","0"
"357","301","26","1","20","0"
"358","288","25","0","20","0"
"359","301","25","1","20","0"
"360","312","22","0","20","0"
"361","323","22","1","20","0"
"362","334","11","0","20","0"
"363","347","11","1","20","0"
"364","366","3","0","20","0"
"365","377","3","1","20","0"
"366","389","7","0","20","0"
"367","402","7","1","20","0"
"368","413","4","0","20","0"
"369","424","4","1","20","0"
"370","435","9","0","20","0"
"371","446","9","1","20","0"
"372","457","10","0","20","0"
"373","468","10","1","20","0"
"374","479","2","0","20","0"
"375","490","2","1","20","0"
"376","501","6","0","20","0"
"377","512","6","1","20","0"
"378","523","8","0","20","0"
"379","534","8","1","20","0"
"380","545","5","0","20","0"
"381","556","5","1","20","0"
"382","236","23","0","1","0"
"383","221","23","0","3","0"
"384","235","23","0","16","0"
"385","674","23","0","5","0"
"386","225","23","0","20","0"
"387","229","23","0","4","0"
"388","230","23","0","19","0"
"389","226","23","0","10","0"
"390","234","23","0","6","0"
"391","237","23","0","9","0"
"392","228","23","0","7","0"
"393","227","23","0","8","0"
"394","274","23","1","1","0"
"395","275","23","1","3","0"
"396","276","23","1","16","0"
"397","278","23","1","5","0"
"398","278","23","1","4","0"
"399","277","23","1","20","0"
"400","279","23","1","19","0"
"401","280","23","1","9","0"
"402","281","23","1","10","0"
"403","282","23","1","6","0"
"404","283","23","1","7","0"
"405","284","23","1","8","0"
"410","723","1","0","3","1"
"411","724","1","1","3","1"
"412","740","2","0","3","1"
"413","741","2","1","3","1"
"414","731","3","0","3","1"
"415","809","3","1","3","1"
"416","734","4","0","3","1"
"417","735","4","1","3","1"
"418","746","5","0","3","1"
"419","747","5","1","3","1"
"420","742","6","0","3","1"
"421","743","6","1","3","1"
"422","732","7","0","3","1"
"423","733","7","1","3","1"
"424","744","8","0","3","1"
"425","745","8","1","3","1"
"426","736","9","0","3","1"
"427","737","9","1","3","1"
"428","738","10","0","3","1"
"429","739","10","1","3","1"
"430","729","11","0","3","1"
"431","730","11","1","3","1"
"432","727","22","0","3","1"
"433","728","22","1","3","1"
"434","723","23","0","3","1"
"435","724","23","1","3","1"
"436","725","24","0","3","1"
"437","725","25","0","3","1"
"438","725","26","0","3","1"
"439","726","24","1","3","1"
"440","726","25","1","3","1"
"441","726","26","1","3","1"
