Id,Unknown0,Unknown1,Unknown2,Unknown3
"128","Heroic Difficulty requires you to be level 85.","346","10174","0"
"129","You must be at least level 85 to enter.","1579","10174","0"
"130","You must be at least level 58 to enter.","49","6289","0"
"131","You must be at least level 57 to enter.","50","9915","0"
"132","You must be at least level 15 to enter.","8","4865","0"
"133","You must be at least level 65 to enter.","27","5960","0"
"134","You must be at least level 10 to enter.","33","4866","0"
"135","You must be at least level 80 to enter.","485","7500","0"
"136","You must be at least level 80 to enter.","486","7500","0"
"137","You must have defeated The Lich King in the 25 Player raid before attempting 25 Player Heroic difficulty.","488","7500","0"
"138","You must be at least level 65 to enter.","60","5953","0"
"139","You must be at least level 65 to enter.","59","5960","0"
"140","You must be at least level 63 to enter.","61","9918","0"
"142","You must be at least level 30 to enter.","17","4869","0"
"143","You must be at least level 42 to enter.","25","9913","0"
"144","You must be at least level 25 to enter.","31","4867","0"
"145","Heroic Difficulty requires you to be level 85.","749","10174","0"
"146","You must be at least level 80 to enter.","754","7500","0"
"147","Heroic Difficulty requires you to be level 85.","755","10174","0"
"148","You must be at least level 19 to enter.","18","9908","0"
"149","You must be at least level 35 to enter.","20","4870","0"
"150","You must be at least level 48 to enter.","24","9914","0"
"151","You must be at least level 65 to enter.","52","5960","0"
"152","You must be at least level 60 to enter.","53","7383","0"
"153","You must be at least level 59 to enter.","54","36870","0"
"154","You must be at least level 65 to enter.","58","5960","0"
"155","You must be at least level 70 to enter.","81","6379","0"
"156","You must be at least level 83 to enter.","816","11037","0"
"157","You must be at least level 77 to enter.","745","10265","0"
"158","You must be at least level 83 to enter.","746","11037","0"
"159","Heroic Difficulty requires you to be level 80.","152","7500","0"
"160","You must be at least level 75 to enter.","91","7549","0"
"161","You must be at least level 74 to enter.","95","9921","0"
"162","You must be at least level 71 to enter.","96","7704","0"
"163","You must be at least level 69 to enter.","97","7499","0"
"164","You must be at least level 75 to enter.","98","7549","0"
"165","You must be at least level 80, in control of Wintergrasp and in a raid group to enter.","160","7500","0"
"166","You must be at least level 80 to enter.","161","7500","0"
"167","Heroic Difficulty requires you to be level 80.","162","7500","0"
"168","You must be at least level 85 to enter.","824","10174","0"
"169","Heroic Difficulty requires you to be level 85.","829","10174","0"
"170","","838","6379","0"
"171","You must be at least level 70 to enter.","114","6379","0"
"172","Heroic Difficulty requires you to be level 80.","143","7500","0"
"173","Heroic Difficulty requires you to be level 80.","144","7500","0"
"174","Heroic Difficulty requires you to be level 80.","145","7500","0"
"175","Heroic Difficulty requires you to be level 80.","146","7500","0"
"176","You must be at least level 85 to enter.","832","10174","0"
"177","Heroic Difficulty requires you to be level 85.","839","10174","0"
"178","You must have defeated The Lich King in the 10 Player raid before attempting 10 Player Heroic difficulty.","487","7500","0"
"179","You must be at least level 80 to enter.","800","7500","0"
"180","Heroic difficulty is not available for Baradin Hold.","1614","5703","0"
"181","Heroic difficulty is not available for Baradin Hold.","1615","5703","0"
"182","","1611","5793","0"
"183","You must be at least level 85 to enter.","1646","10174","0"
"184","You must be at least level 85 to enter.","348","10174","0"
"185","You must be at least level 75 to enter.","481","8993","0"
"186","Heroic Difficulty requires you to be level 85.","806","10174","0"
"187","You must be at least level 85 to enter.","814","10174","0"
"188","Heroic Difficulty requires level 85 to enter.","1690","10174","0"
"189","You must be at least level 85 to enter.","1820","10174","0"
"190","You must be at least level 70 to enter on Heroic Difficulty.","141","6379","0"
"191","You must be at least level 80 to enter.","221","7500","0"
"192","You must be at least level 80 to enter.","222","7500","0"
"193","You must be at least level 80 to enter.","124","7500","0"
"194","You must be level 80 and in a raid group to enter.","323","7500","0"
"195","You must be level 80 to enter.","26","7500","0"
"196","You must be at least level 80 to enter.","750","7500","0"
"197","You must be at least level 80 to enter.","751","7500","0"
"198","You must be at least level 80 to enter.","752","7500","0"
"199","","2707","20547","0"
"200","You must be at least level 80 to enter.","753","7500","0"
"201","Heroic Difficulty requires you to be level 80.","159","7500","0"
"202","Heroic Difficulty requires you to be level 90.","2038","15343","0"
"203","Heroic Difficulty requires you to be level 80.","482","7500","0"
"204","You must be level 75 to enter.","483","8989","0"
"205","You must be level 80 before entering the Heroic difficulty of the Pit of Saron.","484","8990","0"
"206","You must be at least level 80, in control of Wintergrasp and in a raid group to enter.","119","7500","0"
"207","You must be at least level 31 to enter.","35","9909","0"
"209","","3464","46285","0"
"210","","3465","46285","0"
"212","","3467","46285","0"
"213","","3489","30835","0"
"214","You must be at least level 65 to enter.","57","5960","0"
"215","You must be at least level 10 to enter.","10","4866","0"
"216","You must be at least level 85 to enter.","810","10174","0"
"217","You must be at least level 85 to enter.","831","10174","0"
"218","You must be at least level 85 to enter.","347","10174","0"
"219","You must be at least level 85 to enter.","773","10174","0"
"220","You must be at least level 85 to enter.","813","10174","0"
"221","You must be at least level 85 to enter.","344","10174","0"
"222","Challenge Mode is not available for this dungeon.","2577","5703","0"
"223","You must be at least level 85 to enter.","774","10174","0"
"224","Heroic Difficulty requires you to be level 85 and have earned the Heroic: End Time achievement.","1822","10174","0"
"225","You must be at least level 85 to enter.","1876","10174","0"
"226","You must be at least level 90 to enter.","2061","17879","0"
"227","Heroic Difficulty requires you to be level 90.","2046","15343","0"
"228","Heroic Difficulty requires you to be level 90.","2059","15343","0"
"229","You must be at least level 61 to enter.","62","6038","0"
"230","You must be at least level 37 to enter.","30","9911","0"
"231","You must be at least level 62 to enter.","63","9917","0"
"232","You must be at least level 90 to enter.","2519","19478","0"
"233","Heroic Difficulty requires you to be level 85 and have earned the Heroic: Well of Eternity achievement.","1824","10174","0"
"234","You must be at least level 85 to enter.","1924","10174","0"
"235","You must be at least level 85 to enter.","1875","10174","0"
"236","","1846","12681","0"
"237","You must be at least level 85 to enter.","741","10174","0"
"238","You must be at least level 90 to enter.","2513","19476","0"
"239","Challenge Mode is not available for this dungeon.","2579","5703","0"
"240","You must be at least level 100 to enter.","3009","18367","0"
"241","You must be at least level 100 to enter.","3042","27917","0"
"242","","3064","18367","0"
"243","","3065","5793","0"
"244","","3066","5793","0"
"245","","3164","28269","0"
"246","","2995","31246","0"
"247","You must be at least level 100 to enter on Heroic difficulty.","3044","27907","0"
"248","You must be at least level 85 to enter.","1861","10174","0"
"249","You must be at least level 85 to enter.","1862","10174","0"
"250","You must be at least level 90 to enter.","2077","19458","0"
"251","Heroic Difficulty requires you to be level 90.","1868","15343","0"
"252","You must be at least level 85 to enter.","2556","10174","0"
"253","Challenge difficulty is unavailable for this dungeon.","3045","21439","0"
"254","Heroic Difficulty requires you to be level 90.","1870","15343","0"
"255","You must be at least level 33 to enter.","2058","9910","0"
"256","You must be at least level 23 to enter.","2045","16678","0"
"257","You must be at least level 85 to enter.","1865","10174","0"
"258","You must be at least level 90 to enter.","2520","19478","0"
"259","Heroic Difficulty requires you to be level 90.","1866","15343","0"
"260","You must be at least level 21 to enter.","2037","5164","0"
"261","You must be at least level 88 to enter.","1869","18749","0"
"262","You must be at least level 87 to enter.","1863","16675","0"
"263","Heroic Difficulty requires you to be level 90.","2012","15343","0"
"264","Challenge Mode is not available for this dungeon.","2580","5703","0"
"265","Challenge Mode is not available for this dungeon.","2581","5703","0"
"266","Challenge Mode is not available for this dungeon.","2583","5703","0"
"267","Challenge Mode is not available for this dungeon.","2584","5703","0"
"268","You must be at least level 87 to enter.","2074","16675","0"
"269","You must be at least level 90 to enter.","2075","15343","0"
"270","You must be at least level 100 to enter.","3233","38513","0"
"271","You must be at least level 85 to enter.","1867","10174","0"
"272","You must be at least level 90 to enter.","2076","19458","0"
"273","","2606","17432","0"
"274","","2607","17434","0"
"275","","2608","18247","0"
"276","You must be at least level 90 to enter.","2689","20543","0"
"277","You must be at least level 90 to enter.","2690","20544","0"
"278","You must be at least level 90 to enter.","2691","21398","0"
"279","You must be at least level 100 to enter.","3117","18367","0"
"280","You must be at least level 100 to enter.","3118","27921","0"
"281","You must be at least level 90 to enter.","2692","21398","0"
"282","You must be at least level 90 to enter.","2512","19476","0"
"283","Challenge Mode is not available for this dungeon.","2576","5703","0"
"284","You must be at least level 90 to enter.","2514","19477","0"
"285","You must be at least level 70 to enter on Heroic Difficulty.","139","6379","0"
"286","You must be at least level 110 to access Darkheart Thicket on Heroic difficulty.","3252","34797","0"
"287","You must be at least level 98 to enter.","3251","38496","0"
"288","","3253","46285","0"
"289","","3265","33882","0"
"290","You must be at least level 100 to enter on Mythic difficulty.","3269","18367","0"
"291","You must be at least level 100 to enter.","3270","18367","0"
"292","You must be at least level 100 to enter on Mythic difficulty.","3271","18367","0"
"293","You must be at least level 100 to enter on Mythic difficulty.","3272","18367","0"
"294","You must be at least level 100 to enter.","3273","18367","0"
"295","You must be at least level 100 to enter on Mythic difficulty.","3274","18367","0"
"296","You must be at least level 70 to enter on Heroic Difficulty.","132","6379","0"
"297","You must be at least level 70 to enter on Heroic Difficulty.","138","6379","0"
"298","You must be at least level 90 to enter.","1864","15343","0"
"299","Zul'Gurub is only available as a Heroic Difficulty level 85 dungeon.","1645","5793","0"
"300","You must be at least level 85 to enter.","1925","10174","0"
"301","You must be at least level 90 to enter.","2060","17879","0"
"302","You must be at least level 90 to enter.","2122","19479","0"
"303","You must be at least level 87 to enter.","2011","16675","0"
"304","You must be at least level 90 to enter.","2515","19477","0"
"305","Challenge Mode is not available for this dungeon.","2578","5703","0"
"306","Challenge Mode is not available for this dungeon.","2582","5703","0"
"307","You must be at least level 90 to enter.","2829","15343","0"
"308","You must be at least level 100 to enter.","2830","18367","0"
"309","You must be level 90 to enter.","2799","15343","0"
"310","You must be at least level 100 to enter.","3275","18367","0"
"311","You must be at least level 94 to enter.","2841","26562","0"
"312","You must be at least level 100 to enter.","3276","18367","0"
"313","You must be at least level 100 to enter.","2887","18367","0"
"314","You must be at least level 100 to enter.","2873","27915","0"
"315","Challenge difficulty is unavailable for this dungeon.","2874","21439","0"
"316","You must be level 90 to enter.","2877","15343","0"
"317","You must be level 90 to enter.","2878","15343","0"
"318","","2879","15343","0"
"319","","2880","25123","0"
"320","","2885","26041","0"
"321","You must be at least level 96 to enter.","2888","28716","0"
"322","You must be at least level 100 to enter on Heroic difficulty.","2889","27913","0"
"323","Challenge difficulty is unavailable for this dungeon.","2890","21439","0"
"324","You must be at least level 92 to enter.","3007","28718","0"
"325","You must be level 100 and in a raid group to enter.","2944","27806","0"
"326","You must be level 100 and in a raid group to enter.","2945","27807","0"
"327","You must be level 100 and in a raid group to enter.","2946","27810","0"
"328","You must be at least level 90 to enter.","3119","25031","0"
"329","You must be at least level 100 to enter on Heroic difficulty.","2956","27911","0"
"330","Challenge difficulty is unavailable for this dungeon.","2957","21439","0"
"331","You must be at least level 110 to enter.","3288","34797","0"
"332","You must be at least level 110 and in a raid group to enter.","3360","34797","1"
"333","You must be at least level 110 and in a raid group to enter.","3361","34797","1"
"334","You must be at least level 110 and in a raid group to enter.","3362","34797","1"
"335","You must be level 100 and in a raid group to enter.","2951","27290","0"
"336","You must be level 100 and in a raid group to enter.","2952","27291","0"
"337","You must be level 100 and in a raid group to enter.","2953","27292","0"
"338","Challenge difficulty is unavailable for this dungeon.","3136","21439","0"
"339","","3078","31245","0"
"340","You must be at least level 100 to enter on Heroic difficulty.","3103","27909","0"
"341","Challenge difficulty is unavailable for this dungeon.","3104","21439","0"
"342","Challenge difficulty is unavailable for this dungeon.","3109","21439","0"
"343","Challenge difficulty is unavailable for this dungeon.","3110","21439","0"
"344","You must be at least level 98 to enter.","3235","38543","0"
"345","You must be at least level 110 to access Neltharion's Lair on Heroic difficulty.","3236","34797","0"
"346","","3237","46285","0"
"347","You must be level 100 and in a raid group to enter.","3246","33719","0"
"348","You must be level 100 and in a raid group to enter.","3247","33720","0"
"349","You must be level 100 and in a raid group to enter.","3248","33721","0"
"350","","3250","32774","0"
"351","You must be at least level 100 to enter.","3257","18367","0"
"352","You must be at least level 98 to enter.","3264","38549","0"
"353","You must be at least level 100 to enter.","3079","27919","0"
"354","You must be at least level 110 to access the Eye of Azshara on Challenge difficulty.","3313","46285","0"
"355","You must be at least level 110 to enter.","3289","34797","0"
"356","You must be at least level 110 to access the Halls of Valor on Heroic difficulty.","3308","34797","0"
"357","You must be at least level 110 to access the Vault of the Wardens on Heroic difficulty.","3315","34797","0"
"358","You must be at least level 110 to access the Eye of Azshara on Heroic difficulty.","3312","34797","0"
"359","You must be at least level 110 to enter.","3316","34797","0"
"360","You must be at least level 110 to access Black Rook Hold on Heroic difficulty.","3317","34797","0"
"361","","3318","46285","0"
"362","You must be level 110 and in a raid group to enter.","3374","34797","1"
"363","You must be level 110 and in a raid group to enter.","3375","34797","1"
"364","You must be level 110 and in a raid group to enter.","3376","34797","2"
"365","You must be at least level 105 to enter.","3389","38546","0"
"366","You must be at least level 110 to access the Maw of Souls on Heroic difficulty.","3382","34797","0"
"367","You must be at least level 110 to access Violet Hold on Heroic difficulty.","3390","34797","0"
"368","","3386","30835","0"
"369","","3398","30835","0"
"370","","3399","30835","0"
"371","","3469","30835","0"
"372","","3470","30835","0"
"373","","3420","30835","0"
"375","","3422","30835","0"
"376","","3423","30835","0"
"377","","3424","30835","0"
"378","","3425","30835","0"
"379","","3427","30835","0"
"380","","3428","30835","0"
"381","","3429","30835","0"
"382","","3430","30835","0"
"383","","3431","30835","0"
"384","","3448","30835","0"
"385","","3449","30835","0"
"386","","3491","30835","0"
"387","","3505","30835","0"
"388","","3510","30835","0"
"389","","3432","29029","0"
"390","","3433","30835","0"
"391","","3434","30835","0"
"392","","3435","30835","0"
"393","","3490","30835","0"
"394","","3511","30835","0"
"451","","3522","30835","0"
"452","","3557","30835","0"
"453","","3559","4383","0"
"454","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","754","40817","2"
"456","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","50","40817","2"
"457","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","131","40817","2"
"458","The Nighthold is not yet available.","3360","38631","0"
"459","The Nighthold is not yet available.","3361","38632","0"
"460","The Nighthold is not yet available on Mythic difficulty.","3362","38634","0"
"461","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","49","40817","2"
"462","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","130","40817","2"
"463","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","54","40817","2"
"464","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","53","40817","1"
"465","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","133","40817","1"
"466","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","62","40817","2"
"468","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","63","40817","2"
"469","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","141","40817","2"
"470","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","61","40817","2"
"471","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","139","40817","2"
"475","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","65","40817","0"
"476","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","142","40817","1"
"477","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","27","40817","2"
"478","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","48","40817","2"
"479","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","52","40817","2"
"480","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","132","40817","2"
"481","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","57","40817","2"
"482","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","58","40817","2"
"483","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","136","40817","2"
"484","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","59","40817","2"
"485","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","137","40817","2"
"486","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","60","40817","2"
"487","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","138","40817","2"
"488","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","81","40817","2"
"489","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","74","40817","2"
"490","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","143","40817","2"
"491","","3569","30835","0"
"492","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","76","40817","2"
"493","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","97","40817","2"
"494","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","152","40817","2"
"495","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","114","40817","2"
"496","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","96","40817","2"
"497","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","151","40817","2"
"498","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","104","40817","2"
"499","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","156","40817","2"
"500","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","100","40817","2"
"501","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","95","40817","2"
"502","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","150","40817","2"
"503","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","75","40817","2"
"504","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","77","40817","2"
"505","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","146","40817","2"
"506","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","91","40817","2"
"507","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","148","40817","2"
"508","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","98","40817","2"
"509","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","125","40817","2"
"510","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","162","40817","2"
"511","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","745","40817","2"
"513","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","747","40817","2"
"514","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","749","40817","2"
"515","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","481","40817","2"
"516","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","482","40817","2"
"517","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","800","40817","2"
"519","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","746","40817","2"
"520","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","748","40817","2"
"521","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","345","40817","2"
"522","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","816","40817","2"
"523","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","1863","40817","2"
"524","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","1864","40817","2"
"525","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","2011","40817","2"
"526","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","2012","40817","2"
"527","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","2074","40817","2"
"528","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","2075","40817","2"
"529","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","1869","40817","2"
"530","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","1870","40817","2"
"531","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","1865","40817","2"
"532","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","1866","40817","2"
"533","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","1867","40817","2"
"534","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","1868","40817","2"
"535","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","2038","40817","2"
"536","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","2046","40817","2"
"537","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","2059","40817","2"
"538","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","2799","40817","2"
"539","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","2877","40817","2"
"540","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","2878","40817","2"
"541","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","2879","40817","1"
"542","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","1690","40817","2"
"543","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","343","40817","2"
"544","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","344","40817","2"
"545","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","773","40817","2"
"546","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","774","40817","2"
"547","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","347","40817","2"
"548","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","348","40817","2"
"549","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","823","40817","2"
"550","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","824","40817","2"
"551","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","741","40817","2"
"552","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","1579","40817","2"
"553","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","1861","40817","2"
"554","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","1862","40817","2"
"555","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","809","40817","2"
"556","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","810","40817","2"
"557","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","831","40817","2"
"558","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","832","40817","2"
"559","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","813","40817","2"
"560","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","814","40817","2"
"561","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","1820","40817","2"
"562","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","1875","40817","2"
"563","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","1876","40817","2"
"564","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","1924","40817","2"
"565","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","1925","40817","2"
"566","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","2556","40817","2"
"567","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","1646","40817","2"
"568","You must be at least level 110 to access the Halls of Valor on Mythic difficulty.","3572","46284","0"
"571","","3571","40784","0"
"573","","3582","29029","0"
"574","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","483","40817","2"
"575","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","2512","40817","2"
"576","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","2513","40817","2"
"577","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","2514","40817","2"
