Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4
"216","POWER_TYPE_VITA","0","0","212","252"
"217","POWER_TYPE_DEMONIC_FURY","0","176","58","255"
"218","POWER_TYPE_FEL_FURY","0","0","164","0"
"219","POWER_TYPE_ANIMA","0","255","53","0"
"220","POWER_TYPE_DINO_SONIC","0","232","229","55"
"222","POWER_TYPE_ENERGY","3","255","255","255"
"223","POWER_TYPE_OLD_GOD_ENERGY","3","108","30","189"
"227","POWER_TYPE_FOCUS","3","255","180","0"
"228","POWER_TYPE_MOLTEN_ENERGY","3","244","69","0"
"230","POWER_TYPE_DEMENTIA","0","167","0","174"
"231","POWER_TYPE_MINER_FUEL","0","109","109","109"
"232","POWER_TYPE_BLACKROCK_ORE","0","131","131","131"
"233","POWER_TYPE_IRON_FURY","3","255","98","0"
"234","POWER_TYPE_SPORE_ENERGY","3","124","63","8"
"235","POWER_TYPE_EXPERIENCE","3","158","0","155"
"236","POWER_TYPE_AQUEOUS_ENERGY","0","131","220","255"
"237","POWER_TYPE_RED_POWER","3","192","25","25"
"238","FUEL","0","255","122","0"
"239","POWER_TYPE_SOUL_ENERGY","0","106","217","255"
"240","POWER_TYPE_ENERGY","3","2","255","0"
"241","POWER_TYPE_ENERGY","3","128","17","255"
"242","POWER_TYPE_ENERGY","3","255","142","0"
"243","POWER_TYPE_FEL_AMMO","3","54","198","0"
"244","POWER_TYPE_POWER","3","98","224","33"
"245","POWER_TYPE_POWER","3","224","57","33"
"246","POWER_TYPE_STEAM","0","242","242","242"
"247","POWER_TYPE_FEL_RADIANCE","0","129","246","0"
"248","POWER_TYPE_FEL_ENERGY","0","27","255","0"
"249","POWER_TYPE_INSANITY","13","51","0","102"
"250","POWER_TYPE_MAELSTROM","11","0","143","255"
"251","POWER_TYPE_ARCANE_CHARGES","16","0","255","255"
"252","POWER_TYPE_MANA","0","5","0","255"
"254","POWER_TYPE_FURY","3","165","75","225"
"255","POWER_TYPE_LUNAR_POWER","8","113","0","197"
"256","BRUTALITY","3","255","70","0"
"257","POWER_TYPE_FURY_DEMONHUNTER","0","209","76","223"
"258","POWER_TYPE_NIGHTWELL_ENERGY","3","211","0","202"
"259","POWER_TYPE_PAIN","18","255","147","0"
"260","POWER_TYPE_RED_POWER","3","177","0","0"
"261","POWER_TYPE_MOLTEN_ENERGY","0","255","135","88"
"262","FROST_POWER","0","95","192","246"
"266","7.0_NIGHTMARE_RAID_XAVIUS_NIGHTMARE_CORRUPTION","3","230","23","97"
"269","POWER_TYPE_ENERGY","3","57","225","254"
"270","POWER_TYPE_ENERGY","3","254","245","57"
"271","POWER_TYPE_HATRED","3","250","110","34"
"272","POWER_TYPE_VENGEANCE","3","128","17","255"
"273","POWER_TYPE_ENERGY","3","17","25","255"
"221","POWER_TYPE_ARCANE_ENERGY","3","148","108","189"
"202","POWER_TYPE_RED_POWER","3","255","0","0"
