Id,Unknown0,Unknown1,Unknown2,Unknown3
"818","Intro-NorthernHeadlands","25","1","23091"
"819","Intro-RygnasLair","25","1","23092"
"820","Intro-StagecoachCrashSite","25","1","23094"
"821","Intro-Taldoren","25","1","23095"
"822","Intro-TheBlackwald","25","1","23097"
"823","Intro-TheHeadlands","25","1","23099"
"826","Intro-AllianceBeachhead","25","1","23103"
"827","Intro-BilgewaterLumberYard","25","1","23104"
"828","Intro-DireStrait","25","1","23108"
"829","Intro-DrakasFury","25","1","23109"
"830","Intro-GallywixDocks","25","1","23110"
"831","Intro-GallywixLaborMine","25","1","23111"
"832","Intro-HordeBaseCamp","25","1","23112"
"833","Intro-KajamiteCavern","25","1","23114"
"834","Intro-KTCOilPlatform","25","1","23116"
"835","Intro-LandingSite","25","1","23118"
"836","Intro-LostCaldera","25","1","23119"
"837","Intro-LostPeak","25","1","23121"
"838","Intro-RaptorRise","25","1","23123"
"839","Intro-ScorchedGully","25","1","23124"
"840","Intro-ShipwreckShore","25","1","23125"
"841","Intro-SkyFalls","25","1","23127"
"842","Intro-TheGreatSeaLostIsles","25","1","23128"
"843","Intro-SavageGlen","25","1","23129"
"844","Intro-SlavePits","25","1","23130"
"845","Intro-ViciousVale","25","1","23131"
"846","Intro-TownInABox","25","1","23132"
"847","Intro-TranquilCoast","25","1","23133"
"848","Intro-RuinsofVashjelan","25","1","23134"
"849","Intro-VengeanceWake","25","1","23138"
"850","Intro-VerdantHighlands","25","1","23139"
"851","Intro-VolcanothsLair","25","1","23140"
"852","Intro-WarchiefsLookout","25","1","23141"
"853","Intro-WildOverlook","25","1","23143"
"854","Intro-BlackDrake","25","1","23148"
"855","Intro-Bloodgulch","25","1","23149"
"856","Intro-CrucibleofCarnage","25","1","23151"
"857","Intro-Crushblow","25","1","23152"
"858","Intro-DragonmawPass","25","1","23154"
"859","Intro-DragonmawPort","25","1","23155"
"860","Intro-Highbank","25","1","23157"
"861","Intro-TwilightCitadel","25","1","23161"
"862","Intro-TwilightAltarofStorms","25","1","23162"
"863","Intro-VictoryPoint","25","1","23163"
"864","Intro-WeepingWound","25","1","23164"
"867","intro-ogre","40","1","23757"
"868","Intro-ChillBreeze","25","1","23763"
"869","Intro-Bashal'AranCollapse","25","1","23777"
"870","silent","0","0","0"
"871","Intro-TheHighSeat","60","1","7338"
"881","intro-zg-thecoil","40","1","24661"
"882","intro-zg-thedevilsterrace","40","1","24662"
"883","intro-zg-thecacheofmadness","40","1","24660"
"884","intro-zg-telpleofbethekk","40","1","24659"
"885","intro-zg-mandokirsdomain","40","1","24658"
"886","intro-zg-altarofthebloodgod","40","1","24657"
"904","Intro-FL-RagnarosReach","40","1","25424"
"905","Intro-FL-Flamebreach","40","1","25414"
"906","Intro-FL-BethtilacsLair","40","1","25423"
"907","Intro-FL-SulfuronKeep","40","1","25388"
"908","Intro-FL-IgneousDepths","40","1","25410"
"909","Intro-FL-MalfurionsBreach","40","1","25413"
"943","Intro-50-WanderingIsle","40","0","25832"
"944","Intro-50-WanderingIsle-Temple","40","0","33525"
"947","Intro-50-DawningSpan","40","0","25852"
"948","Intro-DMF-IslandIntro","40","1","26537"
"949","Intro-DMF-DeathMatch","40","1","26538"
"952","Intro-43-EndTime-Intro","40","1","26570"
"953","Intro-43-EndTime-AzureIntro","40","1","26572"
"954","Intro-43-EndTime-EmeraldIntro","40","1","26575"
"955","Intro-43-EndTime-ObsidianIntro","40","1","26569"
"956","Intro-43-EndTime-MurozondIntro","40","1","26571"
"957","Intro-43-FotF-RavenholdtIntro","40","1","26596"
"958","Intro-43-WellOfEternity-AzsharaIntro","40","1","26579"
"959","Intro-43-WellOfEternity-MannorothIntro","40","1","26580"
"961","Intro-43-HourOfTwilight-Intro","40","1","26605"
"962","Intro-43-HourOfTwilight-GalakrondIntro","40","1","26606"
"963","Intro-43-HourOfTwilight-WyrmrestIntro","40","1","26607"
"964","Intro-43-DragonSoul-WyrmrestIntro","40","1","26612"
"965","Intro-43-DragonSoul-SkyfireIntro","40","1","26613"
"966","Intro-43-DragonSoul-MaelstromIntro","40","1","26620"
"967","Intro-43-WellOfEternity-Intro","40","1","26578"
"994","Intro-50-SpiritPath","40","0","28765"
"995","Intro-50-MSV-Raid-MoguShanVaults","40","0","33201"
"997","Intro-50-ValeofEternalBlossom","40","0","28772"
"998","Intro-50-ShenZinSu","40","0","30231"
"999","Intro-50-TempleoftheJadeSerpent","40","0","31982"
"1000","Intro-50-TJS-HeartofJade","40","0","31985"
"1001","Intro-50-TJS-Dungeon-LiuFlameheart","40","0","31989"
"1002","Intro-50-TJS-Dungeon-ShaofDoubt","40","0","31988"
"1003","Intro-50-MoguShanPalace","40","0","33190"
"1004","Intro-50-MoguShanPalace-BOSS","40","0","33194"
"1005","Intro-50-MSV-Raid-BOSS","40","0","33207"
"1006","Intro-50-MSV-Raid-EmpReach","40","0","33203"
"1007","Intro-50-MSV-Raid-Forge-EngineofNalaksha","40","0","33205"
"1008","Intro-50-MSV-Raid-Forge-HallofShapers","40","0","33209"
"1009","Intro-50-KW-TurtleBeach","40","0","33380"
"1010","Intro-50-WanderingIsle-TempleFire","40","0","33524"
"1011","Intro-50-WanderingIsle-TempleWater/Earth","40","0","33526"
"1012","Intro-50-WanderingIsle-Hozen","40","0","33523"
"1013","Intro-50-WanderingIsle-WoodofStaves","40","0","30576"
"1014","Intro-50-Dungeon-Scholomance","40","0","33514"
"1015","Intro","0","0","0"
"1016","Intro-50-GSS-Dungeon-CrossingtheBridge","40","0","33603"
"1017","Intro-50-GSS-Dungeon-GateoftheSettingSun","40","0","33605"
"1018","Intro-50-GSS-Dungeon-Courtyard","40","0","33604"
"1019","Intro-50-SoN-Dungeon-SiegeofNiuzao","40","0","33611"
"1020","Intro-50-SoN-Dungeon-NiuzaoExterior","40","0","33613"
"1021","Intro-50-TES-Raid-TerraceofEndlessSpring","40","0","33624"
"1022","Intro-50-JadeForest","40","0","33642"
"1023","Intro-50-SPM-Dungeon-ShadoPan","40","0","33650"
"1024","Intro-50-SPM-Dungeon-Sha","40","0","33648"
"1025","Intro-50-SPM-Dungeon-Snowdrift","40","0","33649"
"1026","Intro-50-SPM-Dungeon-SealedChamber","40","0","33655"
"1027","Intro-50-SPM-ShadoPan","40","0","33657"
"1028","Intro-50-SPM-SealedChamber","40","0","33659"
"1029","Intro-50-SPM-GroveofFallingBlossoms","40","0","33661"
"1030","Intro-50-VFW-ValleyoftheFourWinds","40","0","33692"
"1031","Intro-50-HOF-Raid-Antechamber","40","0","33699"
"1032","Intro-50-HOF-Raid-Training","40","0","33702"
"1033","Intro-50-HOF-Raid-StagingDread","40","0","33705"
"1034","Intro-50-HOF-Raid-Amber","40","0","33708"
"1035","Intro-50-HOF-Raid-HeartofFear","40","0","33710"
"1036","Intro-50-SM-Dungeon-ScarletEntrance","40","0","33718"
"1037","Intro-50-SM-Dungeon-Vestibule","40","0","33720"
"1038","Intro-50-SM-Dungeon-Training","40","0","33724"
"1039","Intro-50-SM-Dungeon-Armory","40","0","33726"
"1040","Intro-50-SM-Dungeon-Champions","40","0","33728"
"1041","Intro-50-SM-Dungeon-Treasures","40","0","33730"
"1042","Intro-50-SM-Dungeon-Athenaeum","40","0","33732"
"1043","Intro-50-SM-Dungeon-Forlorn","40","0","33734"
"1044","Intro-50-SM-Dungeon-ChapelGardens","40","0","33736"
"1045","Intro-50-SM-Dungeon-Crusader","40","0","33739"
"1046","Intro-50-SM-Dungeon-ChapelRoom","40","0","33741"
"1047","Intro-50-SSB-TricklingPassage-A","40","0","33749"
"1048","Intro-50-SSB-GrainCellar","40","0","33753"
"1049","Intro-50-SSB -Brewhall","40","0","33757"
"1050","Intro-50-SSB-Exterior1 ","40","0","33758"
"1051","Intro-50-SSB-Exterior2","40","0","33761"
"1052","Intro-50-SSB-TheGreatWheel","40","0","33764"
"1053","Intro-50-SSB-Exterior3","40","0","33771"
"1054","Zone-50-DW_RikkitunVillage_Intro","40","0","33820"
"1055","Zone-50-DW_TheSunsetBrewgarden_Intro","40","0","33828"
"1056","Zone-50-DW_TheHorridMarch_TheThunderingRun_Intro","40","0","33830"
"1059","Intro-50-VeiledStair-HundredSteps","40","0","33847"
"1060","Intro-50-VeiledStair-SecretAerie","40","0","33851"
"1061","Intro-50-TS-SikvessLair","40","0","33854"
"1062","Intro-50-TS-HatredsVice","40","0","33860"
"1063","Intro-50-KLS-KunLaiSummit","40","0","33864"
"1064","Intro-50-KLS-TempleoftheWhiteTiger","40","0","33871"
"1065","Intro-50-KLS-PeakofSerenity","40","0","33873"
"1066","Intro-50-KLS-ZouchinVillage","40","0","33879"
"1067","Intro-50-KLS-NeverestPinnacle","40","0","33884"
"1068","Intro-50-KW-KrasarangWilds","40","0","33899"
"1073","Intro-50-TS-ShanzeDao","40","0","33965"
"1076","Intro-51-KW-LionsLanding-INTRO","40","0","34879"
"1077","Intro-51-KW-DominationPoint-INTRO","40","0","34882"
"1078","Intro-51-PurgeofDalaran-Horde-INTRO","40","0","34991"
"1079","Intro-51-PurgeofDalaran-City-INTRO","40","0","34996"
"1080","Intro-51-Darnassus-Alliance-Jaina-INTRO","40","0","34997"
"1081","Intro-52-StormwindKeep","40","2","36283"
"1082","Intro-IsleOfThunder","25","1","36582"
"1083","Intro-IOTK_Sunreaver","25","1","36649"
"1084","Intro-IOTK_KirinTor","25","1","36647"
"1086","Intro-52-IOTK-MoguGraveyard","40","0","36780"
"1088","Intro-52-TKRaid_ThroneOfThunder","40","1","36701"
"1089","Intro-52-IOTK-LootRoom-1","5","0","36912"
"1090","Intro-52-IOTK-LootRoom-2","5","0","36913"
"1091","Intro-52-IOTK-LootRoom-3","5","0","36914"
"1092","Intro-52-IOTK-Zebtula-Shaolmara","40","0","36964"
"1093","Intro-52-LootRun","0","0","36968"
"1094","Intro-52-TKRaid_Horridon","40","1","36720"
"1095","Intro-52-TKRaid_JinRokh","20","1","36706"
"1096","Intro-52-TKRaid_Tortos","40","1","36850"
"1097","Intro-52-TKRaid_JiKun","40","1","36852"
"1098","Intro-52-TKRaid_IronQon","40","1","36857"
"1099","Intro-52-TKRaid_HallofKings","40","1","36859"
"1100","Intro-52-TKRaid_MoguQueens","20","1","36860"
"1101","Intro-52-TKRaid_PinnacleofStorms","40","1","36862"
"1102","Intro-52-TKRaid_Beholder","40","1","36853"
"1103","Intro-52-TKRaid_RaDen","40","1","37012"
"1104","Intro-52-IOG_IsleOfGiants","40","1","37015"
"1105","Intro-53-Quest-BattleforRazorHill","25","1","37643"
"1106","Intro-54-TI_TimelessIsle","40","1","39124"
