Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4
"59","89.73143","143.5703","205.1004","358.9257","59"
"60","89.78143","143.6503","205.2147","359.1257","60"
"61","89.82951","143.7272","205.3246","359.318","61"
"62","89.8758","143.8013","205.4304","359.5032","62"
"63","89.92045","143.8727","205.5325","359.6818","63"
"64","89.96355","143.9417","205.631","359.8542","64"
"65","90.00522","144.0083","205.7262","360.0209","65"
"66","90.04554","144.0729","205.8184","360.1822","66"
"67","90.0846","144.1354","205.9077","360.3384","67"
"68","90.12248","144.196","205.9942","360.4899","68"
"69","90.15925","144.2548","206.0783","360.637","69"
"70","90.19496","144.3119","206.1599","360.7798","70"
"71","90.22968","144.3675","206.2393","360.9187","71"
"72","90.26347","144.4215","206.3165","361.0539","72"
"73","90.29636","144.4742","206.3917","361.1855","73"
"74","90.32841","144.5255","206.4649","361.3137","74"
"75","90.35966","144.5755","206.5364","361.4387","75"
"76","90.39015","144.6242","206.6061","361.5606","76"
"77","90.41991","144.6719","206.6741","361.6797","77"
"78","90.44898","144.7184","206.7405","361.7959","78"
"79","90.47739","144.7638","206.8055","361.9096","79"
"80","90.50517","144.8083","206.869","362.0207","80"
"81","90.875","145.4","207.7143","363.5","81"
"82","91.15278","145.8445","208.3492","364.6111","82"
"83","91.46528","146.3445","209.0635","365.8611","83"
"84","91.77778","146.8445","209.7778","367.1111","84"
"85","92.09028","147.3445","210.4921","368.3611","85"
"86","92.40278","147.8445","211.2063","369.6111","86"
"87","92.71528","148.3445","211.9206","370.8611","87"
"88","93.02778","148.8445","212.6349","372.1111","88"
"89","93.34028","149.3445","213.3492","373.3611","89"
"90","93.375","149.4","213.4286","373.5","90"
"91","93.79166","150.0667","214.381","375.1667","91"
"92","94.20834","150.7333","215.3333","376.8333","92"
"93","94.625","151.4","216.2857","378.5","93"
"94","95.04166","152.0667","217.2381","380.1667","94"
"95","95.45834","152.7333","218.1905","381.8333","95"
"96","95.875","153.4","219.1429","383.5","96"
"97","96.29166","154.0667","220.0952","385.1667","97"
"98","96.70834","154.7333","221.0476","386.8333","98"
"99","97.125","155.4","222","388.5","99"
"100","97.54166","156.0667","222.9524","390.1667","100"
"101","97.95834","156.7333","223.9048","391.8333","101"
"102","98.375","157.4","224.8571","393.5","102"
"103","98.79166","158.0667","225.8095","395.1667","103"
"104","99.20834","158.7333","226.7619","396.8333","104"
"105","99.625","159.4","227.7143","398.5","105"
"106","100.0417","160.0667","228.6667","400.1667","106"
"107","100.4583","160.7333","229.619","401.8333","107"
"108","100.875","161.4","230.5714","403.5","108"
"109","101.0833","161.7333","231.0476","404.3333","109"
"110","101.2917","162.0667","231.5238","405.1667","110"
"111","101.5","162.4","232","406","111"
"112","101.7083","162.7333","232.4762","406.8333","112"
"113","101.9167","163.0667","232.9524","407.6667","113"
"114","102.125","163.4","233.4286","408.5","114"
"115","102.2813","163.65","233.7857","409.125","115"
"116","102.4375","163.9","234.1429","409.75","116"
"117","102.5938","164.15","234.5","410.375","117"
"118","102.75","164.4","234.8571","411","118"
"119","102.9063","164.65","235.2143","411.625","119"
"120","103.0625","164.9","235.5714","412.25","120"
"121","103.2188","165.15","235.9286","412.875","121"
"122","103.375","165.4","236.2857","413.5","122"
"123","103.5313","165.65","236.6429","414.125","123"
"124","103.6875","165.9","237","414.75","124"
"125","103.8438","166.15","237.3571","415.375","125"
"126","104","166.4","237.7143","416","126"
"127","104.1563","166.65","238.0714","416.625","127"
"128","104.3125","166.9","238.4286","417.25","128"
"129","104.4688","167.15","238.7857","417.875","129"
"130","104.625","167.4","239.1429","418.5","130"
"131","104.7813","167.65","239.5","419.125","131"
"132","104.9375","167.9","239.8571","419.75","132"
"133","105.0938","168.15","240.2143","420.375","133"
"134","105.25","168.4","240.5714","421","134"
"135","105.4063","168.65","240.9286","421.625","135"
"136","105.5625","168.9","241.2857","422.25","136"
"137","105.7188","169.15","241.6429","422.875","137"
"138","105.875","169.4","242","423.5","138"
"139","106.0313","169.65","242.3571","424.125","139"
"140","106.1875","169.9","242.7143","424.75","140"
"141","106.3438","170.15","243.0714","425.375","141"
"142","106.5","170.4","243.4286","426","142"
"143","106.6563","170.65","243.7857","426.625","143"
"144","106.8125","170.9","244.1429","427.25","144"
"145","106.9688","171.15","244.5","427.875","145"
"146","107.125","171.4","244.8571","428.5","146"
"147","107.4375","171.9","245.5714","429.75","147"
"148","107.75","172.4","246.2857","431","148"
"149","108.0625","172.9","247","432.25","149"
"150","108.375","173.4","247.7143","433.5","150"
"151","108.6875","173.9","248.4286","434.75","151"
"152","109","174.4","249.1429","436","152"
"153","109.3125","174.9","249.8571","437.25","153"
"154","109.625","175.4","250.5714","438.5","154"
"155","109.9375","175.9","251.2857","439.75","155"
"156","110.25","176.4","252","441","156"
"157","110.5625","176.9","252.7143","442.25","157"
"158","110.875","177.4","253.4286","443.5","158"
"159","111.1875","177.9","254.1429","444.75","159"
"160","111.5","178.4","254.8571","446","160"
"161","111.8125","178.9","255.5714","447.25","161"
"162","113.375","181.4","259.1429","453.5","162"
"163","113.4792","181.5667","259.381","453.9167","163"
"164","113.5833","181.7333","259.619","454.3333","164"
"165","113.6875","181.9","259.8571","454.75","165"
"166","113.7917","182.0667","260.0952","455.1667","166"
"167","113.8958","182.2333","260.3333","455.5833","167"
"168","114","182.4","260.5714","456","168"
"169","114.1042","182.5667","260.8095","456.4167","169"
"170","114.2083","182.7333","261.0476","456.8333","170"
"171","114.3125","182.9","261.2857","457.25","171"
"172","114.4167","183.0667","261.5238","457.6667","172"
"173","114.5208","183.2333","261.7619","458.0833","173"
"174","114.625","183.4","262","458.5","174"
"175","114.6633","183.4612","262.0875","458.6531","175"
"176","114.7015","183.5224","262.1749","458.8061","176"
"177","114.7398","183.5837","262.2624","458.9592","177"
"178","114.7781","183.6449","262.3499","459.1122","178"
"179","114.8163","183.7061","262.4373","459.2653","179"
"180","114.8546","183.7673","262.5248","459.4184","180"
"181","114.8929","183.8286","262.6122","459.5714","181"
"182","114.9311","183.8898","262.6997","459.7245","182"
"183","114.9694","183.951","262.7872","459.8776","183"
"184","115.0077","184.0122","262.8746","460.0306","184"
"185","115.0459","184.0735","262.9621","460.1837","185"
"186","115.0842","184.1347","263.0496","460.3367","186"
"187","115.1225","184.1959","263.137","460.4898","187"
"188","115.1607","184.2571","263.2245","460.6429","188"
"189","115.199","184.3184","263.312","460.7959","189"
"190","115.2372","184.3796","263.3994","460.949","190"
"191","115.2755","184.4408","263.4869","461.1021","191"
"192","115.3138","184.502","263.5743","461.2551","192"
"193","115.352","184.5633","263.6618","461.4082","193"
"194","115.3903","184.6245","263.7493","461.5612","194"
"195","115.4286","184.6857","263.8367","461.7143","195"
"196","115.4668","184.7469","263.9242","461.8673","196"
"197","115.5051","184.8082","264.0117","462.0204","197"
"198","115.5434","184.8694","264.0991","462.1735","198"
"199","115.5816","184.9306","264.1866","462.3265","199"
"200","115.6199","184.9918","264.274","462.4796","200"
"201","115.6582","185.0531","264.3615","462.6327","201"
"202","115.6964","185.1143","264.449","462.7857","202"
"203","115.7347","185.1755","264.5364","462.9388","203"
"204","115.773","185.2367","264.6239","463.0918","204"
"205","115.8112","185.298","264.7114","463.2449","205"
"206","115.8495","185.3592","264.7988","463.3979","206"
"207","115.8878","185.4204","264.8863","463.551","207"
"208","115.926","185.4816","264.9738","463.7041","208"
"209","115.9643","185.5429","265.0612","463.8571","209"
"210","116.0025","185.6041","265.1487","464.0102","210"
"211","116.0408","185.6653","265.2361","464.1633","211"
"212","116.0791","185.7265","265.3236","464.3163","212"
"213","116.1173","185.7878","265.4111","464.4694","213"
"214","116.1556","185.849","265.4985","464.6224","214"
"215","116.1939","185.9102","265.586","464.7755","215"
"216","116.2321","185.9714","265.6735","464.9286","216"
"217","116.2704","186.0327","265.7609","465.0816","217"
"218","116.3087","186.0939","265.8484","465.2347","218"
"219","116.3469","186.1551","265.9359","465.3878","219"
"220","116.3852","186.2163","266.0233","465.5408","220"
"221","116.4235","186.2776","266.1108","465.6939","221"
"222","116.4617","186.3388","266.1982","465.8469","222"
"223","116.5","186.4","266.2857","466","223"
"224","116.5383","186.4612","266.3732","466.1531","224"
"225","116.5765","186.5224","266.4606","466.3061","225"
"226","116.6148","186.5837","266.5481","466.4592","226"
"227","116.6531","186.6449","266.6356","466.6122","227"
"228","116.6913","186.7061","266.723","466.7653","228"
"229","116.7296","186.7673","266.8105","466.9184","229"
"230","116.7679","186.8286","266.8979","467.0714","230"
"231","116.8061","186.8898","266.9854","467.2245","231"
"232","116.8444","186.951","267.0729","467.3776","232"
"233","116.8827","187.0122","267.1603","467.5306","233"
"234","116.9209","187.0735","267.2478","467.6837","234"
"235","116.9592","187.1347","267.3353","467.8367","235"
"236","116.9975","187.1959","267.4227","467.9898","236"
"237","117.0357","187.2571","267.5102","468.1429","237"
"238","117.074","187.3184","267.5977","468.2959","238"
"239","117.1122","187.3796","267.6851","468.449","239"
"240","117.1505","187.4408","267.7726","468.6021","240"
"241","117.1888","187.502","267.86","468.7551","241"
"242","117.227","187.5633","267.9475","468.9082","242"
"243","117.2653","187.6245","268.035","469.0612","243"
"244","117.3036","187.6857","268.1224","469.2143","244"
"245","117.3418","187.7469","268.2099","469.3673","245"
"246","117.3801","187.8082","268.2974","469.5204","246"
"247","117.4184","187.8694","268.3848","469.6735","247"
"248","117.4566","187.9306","268.4723","469.8265","248"
"249","117.4949","187.9918","268.5598","469.9796","249"
"250","117.5332","188.0531","268.6472","470.1327","250"
"251","117.5714","188.1143","268.7347","470.2857","251"
"252","117.6097","188.1755","268.8221","470.4388","252"
"253","117.648","188.2367","268.9096","470.5918","253"
"254","117.6862","188.298","268.9971","470.7449","254"
"255","117.7245","188.3592","269.0845","470.8979","255"
"256","117.7628","188.4204","269.172","471.051","256"
"257","117.801","188.4816","269.2595","471.2041","257"
"258","117.8393","188.5429","269.3469","471.3571","258"
"259","117.8775","188.6041","269.4344","471.5102","259"
"260","117.9158","188.6653","269.5219","471.6633","260"
"261","117.9541","188.7265","269.6093","471.8163","261"
"262","117.9923","188.7878","269.6968","471.9694","262"
"263","118.0306","188.849","269.7843","472.1224","263"
"264","118.0689","188.9102","269.8717","472.2755","264"
"265","118.1071","188.9714","269.9592","472.4286","265"
"266","118.1454","189.0327","270.0467","472.5816","266"
"267","118.1837","189.0939","270.1341","472.7347","267"
"268","118.2219","189.1551","270.2216","472.8878","268"
"269","118.2602","189.2163","270.3091","473.0408","269"
"270","118.2985","189.2776","270.3965","473.1939","270"
"271","118.3367","189.3388","270.484","473.3469","271"
"272","118.375","189.4","270.5714","473.5","272"
"273","118.4485","189.5177","270.7395","473.7941","273"
"274","118.5177","189.6284","270.8977","474.0709","274"
"275","118.5829","189.7326","271.0465","474.3315","275"
"276","118.6442","189.8307","271.1867","474.5767","276"
"277","118.7019","189.923","271.3185","474.8075","277"
"278","118.7562","190.0099","271.4427","475.0247","278"
"279","118.8073","190.0916","271.5595","475.2291","279"
"280","118.8554","190.1686","271.6694","475.4215","280"
"281","118.9007","190.241","271.7729","475.6026","281"
"282","118.9433","190.3092","271.8703","475.773","282"
"283","118.9834","190.3734","271.962","475.9334","283"
"284","119.0211","190.4338","272.0482","476.0844","284"
"285","119.0566","190.4906","272.1294","476.2265","285"
"286","119.0901","190.5441","272.2058","476.3602","286"
"287","119.1215","190.5944","272.2778","476.4861","287"
"288","119.1512","190.6418","272.3455","476.6046","288"
"289","119.625","191.4","273.4286","478.5","289"
"290","119.7813","191.65","273.7857","479.125","290"
"291","119.9375","191.9","274.1429","479.75","291"
"292","120.0938","192.15","274.5","480.375","292"
"293","120.25","192.4","274.8571","481","293"
"294","120.4063","192.65","275.2143","481.625","294"
"295","120.5625","192.9","275.5714","482.25","295"
"296","120.7188","193.15","275.9286","482.875","296"
"297","120.875","193.4","276.2857","483.5","297"
"298","121.0313","193.65","276.6429","484.125","298"
"299","121.1875","193.9","277","484.75","299"
"300","121.3438","194.15","277.3571","485.375","300"
"301","121.5","194.4","277.7143","486","301"
"302","121.6563","194.65","278.0714","486.625","302"
"303","121.8125","194.9","278.4286","487.25","303"
"304","121.9688","195.15","278.7857","487.875","304"
"305","122.125","195.4","279.1429","488.5","305"
"306","122.2212","195.5538","279.3626","488.8846","306"
"307","122.3173","195.7077","279.5824","489.2692","307"
"308","122.4135","195.8615","279.8022","489.6538","308"
"309","122.5096","196.0154","280.022","490.0385","309"
"310","122.6058","196.1692","280.2418","490.4231","310"
"311","122.7019","196.3231","280.4615","490.8077","311"
"312","122.7981","196.4769","280.6813","491.1923","312"
"313","122.8942","196.6308","280.9011","491.5769","313"
"314","122.9904","196.7846","281.1209","491.9615","314"
"315","123.0865","196.9385","281.3407","492.3462","315"
"316","123.1827","197.0923","281.5604","492.7308","316"
"317","123.2788","197.2462","281.7802","493.1154","317"
"318","123.375","197.4","282","493.5","318"
"319","123.4275","197.484","282.1201","493.7101","319"
"320","123.48","197.5681","282.2401","493.9202","320"
"321","123.5326","197.6521","282.3601","494.1302","321"
"322","123.5851","197.7361","282.4802","494.3403","322"
"323","123.6376","197.8202","282.6003","494.5504","323"
"324","123.6901","197.9042","282.7203","494.7605","324"
"325","123.7427","197.9882","282.8403","494.9706","325"
"326","123.7952","198.0723","282.9604","495.1807","326"
"327","123.8477","198.1563","283.0804","495.3907","327"
"328","123.9002","198.2403","283.2005","495.6008","328"
"329","123.9527","198.3244","283.3205","495.8109","329"
"330","124.0052","198.4084","283.4406","496.021","330"
"331","124.0578","198.4924","283.5606","496.2311","331"
"332","124.1103","198.5765","283.6807","496.4412","332"
"333","124.1628","198.6605","283.8007","496.6513","333"
"334","124.2153","198.7445","283.9208","496.8614","334"
"335","124.2679","198.8286","284.0408","497.0714","335"
"336","124.3204","198.9126","284.1609","497.2815","336"
"337","124.3729","198.9966","284.2809","497.4916","337"
"338","124.4254","199.0807","284.401","497.7017","338"
"339","124.4779","199.1647","284.521","497.9118","339"
"340","124.5305","199.2487","284.6411","498.1219","340"
"341","124.583","199.3328","284.7611","498.3319","341"
"342","124.6355","199.4168","284.8812","498.542","342"
"343","124.688","199.5008","285.0012","498.7521","343"
"344","124.7405","199.5849","285.1212","498.9622","344"
"345","124.7931","199.6689","285.2413","499.1723","345"
"346","124.8456","199.7529","285.3614","499.3824","346"
"347","124.8981","199.837","285.4814","499.5924","347"
"348","124.9506","199.921","285.6014","499.8025","348"
"349","125.0032","200.005","285.7215","500.0126","349"
"350","125.0557","200.0891","285.8415","500.2227","350"
"351","125.1082","200.1731","285.9616","500.4328","351"
"352","125.1607","200.2571","286.0816","500.6429","352"
"353","125.2132","200.3412","286.2017","500.8529","353"
"354","125.2657","200.4252","286.3217","501.063","354"
"355","125.3183","200.5092","286.4418","501.2731","355"
"356","125.3708","200.5933","286.5618","501.4832","356"
"357","125.4233","200.6773","286.6819","501.6933","357"
"358","125.4758","200.7613","286.8019","501.9034","358"
"359","125.5284","200.8454","286.922","502.1134","359"
"360","125.5809","200.9294","287.042","502.3235","360"
"361","125.6334","201.0134","287.1621","502.5336","361"
"362","125.6859","201.0975","287.2821","502.7437","362"
"363","125.7384","201.1815","287.4022","502.9538","363"
"364","125.791","201.2655","287.5222","503.1639","364"
"365","125.8435","201.3496","287.6422","503.374","365"
"366","125.896","201.4336","287.7623","503.584","366"
"367","125.9485","201.5177","287.8824","503.7941","367"
"368","126.0011","201.6017","288.0024","504.0042","368"
"369","126.0536","201.6857","288.1224","504.2143","369"
"370","126.1061","201.7697","288.2425","504.4244","370"
"371","126.1586","201.8538","288.3625","504.6345","371"
"372","126.2111","201.9378","288.4826","504.8445","372"
"373","126.2637","202.0219","288.6026","505.0546","373"
"374","126.3162","202.1059","288.7227","505.2647","374"
"375","126.3687","202.1899","288.8427","505.4748","375"
"376","126.4212","202.274","288.9628","505.6849","376"
"377","126.4737","202.358","289.0828","505.895","377"
"378","126.5263","202.442","289.2029","506.105","378"
"379","126.5788","202.526","289.3229","506.3151","379"
"380","126.6313","202.6101","289.443","506.5252","380"
"381","126.6838","202.6941","289.563","506.7353","381"
"382","126.7363","202.7782","289.6831","506.9454","382"
"383","126.7889","202.8622","289.8031","507.1555","383"
"384","126.8414","202.9462","289.9232","507.3655","384"
"385","126.8939","203.0303","290.0432","507.5756","385"
"386","126.9464","203.1143","290.1633","507.7857","386"
"387","126.9989","203.1983","290.2833","507.9958","387"
"388","127.0515","203.2823","290.4034","508.2059","388"
"389","127.104","203.3664","290.5234","508.416","389"
"390","127.1565","203.4504","290.6435","508.626","390"
"391","127.209","203.5345","290.7635","508.8361","391"
"392","127.2616","203.6185","290.8835","509.0462","392"
"393","127.3141","203.7025","291.0036","509.2563","393"
"394","127.3666","203.7866","291.1237","509.4664","394"
"395","127.4191","203.8706","291.2437","509.6765","395"
"396","127.4716","203.9546","291.3637","509.8866","396"
"397","127.5242","204.0387","291.4838","510.0966","397"
"398","127.5767","204.1227","291.6039","510.3067","398"
"399","127.6292","204.2067","291.7239","510.5168","399"
"400","127.6817","204.2908","291.8439","510.7269","400"
"401","127.7343","204.3748","291.964","510.937","401"
"402","127.7868","204.4588","292.084","511.1471","402"
"403","127.8393","204.5429","292.2041","511.3571","403"
"404","127.8918","204.6269","292.3241","511.5672","404"
"405","127.9443","204.7109","292.4442","511.7773","405"
"406","127.9968","204.795","292.5642","511.9874","406"
"407","128.0494","204.879","292.6843","512.1974","407"
"408","128.1019","204.963","292.8043","512.4076","408"
"409","128.1544","205.0471","292.9244","512.6177","409"
"410","128.2069","205.1311","293.0444","512.8278","410"
"411","128.2595","205.2151","293.1645","513.0378","411"
"412","128.312","205.2992","293.2845","513.2479","412"
"413","128.3645","205.3832","293.4046","513.458","413"
"414","128.417","205.4672","293.5246","513.6681","414"
"415","128.4695","205.5513","293.6447","513.8782","415"
"416","128.5221","205.6353","293.7647","514.0883","416"
"417","128.5746","205.7193","293.8848","514.2983","417"
"418","128.6271","205.8034","294.0048","514.5084","418"
"419","128.6796","205.8874","294.1248","514.7185","419"
"420","128.7321","205.9714","294.2449","514.9286","420"
"421","128.7847","206.0555","294.365","515.1387","421"
"422","128.8372","206.1395","294.485","515.3488","422"
"423","128.8897","206.2235","294.605","515.5588","423"
"424","128.9422","206.3076","294.7251","515.7689","424"
"425","128.9948","206.3916","294.8451","515.979","425"
"426","129.0473","206.4756","294.9652","516.1891","426"
"427","129.0998","206.5597","295.0852","516.3992","427"
"428","129.1523","206.6437","295.2053","516.6093","428"
"429","129.2048","206.7277","295.3253","516.8193","429"
"430","129.2574","206.8118","295.4454","517.0294","430"
"431","129.3099","206.8958","295.5654","517.2395","431"
"432","129.3624","206.9798","295.6855","517.4496","432"
"433","129.4149","207.0639","295.8055","517.6597","433"
"434","129.4674","207.1479","295.9256","517.8698","434"
"435","129.52","207.2319","296.0456","518.0798","435"
"436","129.5725","207.316","296.1657","518.2899","436"
"437","129.625","207.4","296.2857","518.5","437"
"438","129.6448","207.4317","296.3311","518.5793","438"
"439","129.6647","207.4635","296.3764","518.6588","439"
"440","129.6845","207.4952","296.4218","518.7381","440"
"441","129.7044","207.527","296.4671","518.8174","441"
"442","129.7242","207.5587","296.5125","518.8969","442"
"443","129.744","207.5905","296.5578","518.9762","443"
"444","129.7639","207.6222","296.6032","519.0555","444"
"445","129.7837","207.654","296.6485","519.1349","445"
"446","129.8036","207.6857","296.6939","519.2143","446"
"447","129.8234","207.7175","296.7392","519.2936","447"
"448","129.8432","207.7492","296.7846","519.373","448"
"449","129.8631","207.7809","296.8299","519.4524","449"
"450","129.8829","207.8127","296.8753","519.5317","450"
"451","129.9028","207.8445","296.9206","519.6111","451"
"452","129.9226","207.8762","296.966","519.6905","452"
"453","129.9425","207.9079","297.0114","519.7698","453"
"454","129.9623","207.9397","297.0567","519.8492","454"
"455","129.9821","207.9714","297.1021","519.9286","455"
"456","130.002","208.0032","297.1474","520.0079","456"
"457","130.0218","208.0349","297.1927","520.0873","457"
"458","130.0417","208.0667","297.2381","520.1667","458"
"459","130.0615","208.0984","297.2834","520.246","459"
"460","130.0813","208.1302","297.3288","520.3254","460"
"461","130.1012","208.1619","297.3741","520.4048","461"
"462","130.121","208.1936","297.4195","520.4841","462"
"463","130.1409","208.2254","297.4648","520.5635","463"
"464","130.1607","208.2571","297.5102","520.6429","464"
"465","130.1806","208.2889","297.5555","520.7222","465"
"466","130.2004","208.3206","297.6009","520.8016","466"
"467","130.2202","208.3524","297.6463","520.881","467"
"468","130.2401","208.3841","297.6916","520.9603","468"
"469","130.2599","208.4159","297.737","521.0397","469"
"470","130.2798","208.4476","297.7823","521.119","470"
"471","130.2996","208.4794","297.8277","521.1984","471"
"472","130.3194","208.5111","297.873","521.2778","472"
"473","130.3393","208.5429","297.9184","521.3571","473"
"474","130.3591","208.5746","297.9637","521.4365","474"
"475","130.379","208.6064","298.0091","521.5159","475"
"476","130.3988","208.6381","298.0544","521.5952","476"
"477","130.4187","208.6698","298.0998","521.6746","477"
"478","130.4385","208.7016","298.1451","521.754","478"
"479","130.4583","208.7333","298.1905","521.8333","479"
"480","130.4782","208.7651","298.2358","521.9127","480"
"481","130.498","208.7968","298.2812","521.9921","481"
"482","130.5179","208.8286","298.3265","522.0714","482"
"483","130.5377","208.8603","298.3719","522.1508","483"
"484","130.5575","208.8921","298.4172","522.2302","484"
"485","130.5774","208.9238","298.4626","522.3095","485"
"486","130.5972","208.9556","298.5079","522.3889","486"
"487","130.6171","208.9873","298.5533","522.4683","487"
"488","130.6369","209.019","298.5986","522.5476","488"
"489","130.6568","209.0508","298.644","522.627","489"
"490","130.6766","209.0825","298.6893","522.7064","490"
"491","130.6964","209.1143","298.7347","522.7857","491"
"492","130.7163","209.146","298.7801","522.8651","492"
"493","130.7361","209.1778","298.8254","522.9445","493"
"494","130.756","209.2095","298.8708","523.0238","494"
"495","130.7758","209.2413","298.9161","523.1031","495"
"496","130.7956","209.273","298.9615","523.1826","496"
"497","130.8155","209.3048","299.0068","523.2619","497"
"498","130.8353","209.3365","299.0522","523.3412","498"
"499","130.8552","209.3683","299.0975","523.4207","499"
"500","130.875","209.4","299.1429","523.5","500"
"501","132.6","212.16","303.0857","530.4","501"
"502","134.325","214.92","307.0286","537.3","502"
"503","136.05","217.68","310.9714","544.2","503"
"504","137.775","220.44","314.9143","551.1","504"
"505","139.5","223.2","318.8571","558","505"
"506","141.225","225.96","322.8","564.9","506"
"507","142.95","228.72","326.7429","571.8","507"
"508","144.675","231.48","330.6857","578.7","508"
"509","146.4","234.24","334.6286","585.6","509"
"510","148.125","237","338.5714","592.5","510"
"511","150.0875","240.14","343.0571","600.35","511"
"512","152.05","243.28","347.5428","608.2","512"
"513","154.0125","246.42","352.0286","616.05","513"
"514","155.975","249.56","356.5143","623.9","514"
"515","157.9375","252.7","361","631.75","515"
"516","159.9","255.84","365.4857","639.6","516"
"517","161.8625","258.98","369.9714","647.45","517"
"518","163.825","262.12","374.4572","655.3","518"
"519","165.7875","265.26","378.9429","663.15","519"
"520","167.75","268.4","383.4286","671","520"
"521","169.95","271.92","388.4572","679.8","521"
"522","172.15","275.44","393.4857","688.6","522"
"523","174.35","278.96","398.5143","697.4","523"
"524","176.55","282.48","403.5428","706.2","524"
"525","178.75","286","408.5714","715","525"
"526","180.95","289.52","413.6","723.8","526"
"527","183.15","293.04","418.6286","732.6","527"
"528","185.35","296.56","423.6571","741.4","528"
"529","187.55","300.08","428.6857","750.2","529"
"530","189.75","303.6","433.7143","759","530"
"531","192.25","307.6","439.4286","769","531"
"532","194.75","311.6","445.1429","779","532"
"533","197.25","315.6","450.8571","789","533"
"534","199.75","319.6","456.5714","799","534"
"535","202.25","323.6","462.2857","809","535"
"536","204.75","327.6","468","819","536"
"537","207.25","331.6","473.7143","829","537"
"538","209.75","335.6","479.4286","839","538"
"539","212.25","339.6","485.1429","849","539"
"540","214.75","343.6","490.8571","859","540"
"541","217.5875","348.14","497.3429","870.35","541"
"542","220.425","352.68","503.8286","881.7","542"
"543","223.2625","357.22","510.3143","893.05","543"
"544","226.1","361.76","516.8","904.4","544"
"545","228.9375","366.3","523.2857","915.75","545"
"546","231.775","370.84","529.7714","927.1","546"
"547","234.6125","375.38","536.2571","938.45","547"
"548","237.45","379.92","542.7429","949.8","548"
"549","240.2875","384.46","549.2286","961.15","549"
"550","243.125","389","555.7143","972.5","550"
"551","246.325","394.12","563.0286","985.3","551"
"552","249.525","399.24","570.3428","998.1","552"
"553","252.725","404.36","577.6572","1010.9","553"
"554","255.925","409.48","584.9714","1023.7","554"
"555","259.125","414.6","592.2857","1036.5","555"
"556","262.325","419.72","599.6","1049.3","556"
"557","265.525","424.84","606.9143","1062.1","557"
"558","268.725","429.96","614.2286","1074.9","558"
"559","271.925","435.08","621.5428","1087.7","559"
"560","275.125","440.2","628.8571","1100.5","560"
"561","278.75","446","637.1429","1115","561"
"562","282.375","451.8","645.4286","1129.5","562"
"563","286","457.6","653.7143","1144","563"
"564","289.625","463.4","662","1158.5","564"
"565","293.25","469.2","670.2857","1173","565"
"566","296.875","475","678.5714","1187.5","566"
"567","300.5","480.8","686.8571","1202","567"
