Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6
"176","524305","Volcano","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Causes the ground beneath the enemy team to tremble. 

After 2 rounds, the ground erupts for 2 rounds, causing the current enemy pet to take [StandardDamage(3,1,175)] [School()] damage and have a 25% chance to be stunned for 1 round.","0","6","0","5"
"177","135817","Immolate","Deals [StandardDamage(1,1)] Elemental damage every round.

|cFFFF2020Burning|r","28","6","0","0"
"178","135817","Immolate","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage instantly.  The enemy |cFFFF2020Burns|r for  [StandardDamage(1,1,177)] additional [School()] damage per round for [duration(1,2)] |4round:rounds;.","0","6","0","0"
"179","135827","Conflagrate","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage.

Deals [StandardDamage(1,3)] [School()] additional damage if the target is |cFFFF2020Burning|r.","0","6","0","4"
"184","132924","Quills","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Flings 1-2 Quills at the enemy, dealing [StandardDamage(1,1)] [School()] damage per hit.

Hits an additional time if the user attacks first.","0","2","0","0"
"185","464973","Reckless Strike","Your damage taken has been increased by [abs(abilityStateMod( 24, 185 ))]%.","530","-1","3","0"
"186","132158","Reckless Strike","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1, 1)] [School()] damage, but increases the damage you take for [duration(1,3)] round by [abs(abilityStateMod(24, 185 ))]%.","0","2","0","1"
"187","132212","Accuracy","Hit chance increased by [abs(abilityStateMod(41,187))]%.","0","-1","2","0"
"188","132212","Accuracy","Increases your team's hit chance by [abs(abilityStateMod(41,187))]% for 4 |4round:rounds;.","0","2","2","0"
"189","136018","Cyclone","Deals [StandardDamage(1,1)] [School()] damage to your team each round.

[StandardAccuracy(1,1)] |cffffffffHit Chance|r","225","2","0","0"
"190","136018","Cyclone","Creates a cyclone which has a [accuracy(1,1,189)]% chance to deal [StandardDamage(1,1,189)] [School()] damage to the enemy team each round.

Lasts [duration(1,1)] rounds.","0","2","0","5"
"193","537468","Flank","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Flanks the enemy 1-2 times, dealing [StandardDamage(1,1)] [School()] damage per hit.

Hits an additional time if the user attacks first.","0","4","0","0"
"194","132307","Metabolic Boost","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Instantly deals [StandardDamage(1,1)] [School()] damage and increases your speed by [abs(abilityStateMod( 25, 195 ))]% for [duration(1,2)] round.","0","5","0","0"
"195","648208","Metabolic Boost","Speed has been increased by [abs(abilityStateMod( 25, 195 ))]%.","26","-1","2","0"
"196","134339","Adrenaline Glands","Chance to critically strike increased by [abs(abilityStateMod( 40, 196 ))]%.
Accuracy reduced by [abs(abilityStateMod( 41, 196 ))]%.","0","-1","2","0"
"197","134339","Adrenal Glands","Increases your critical strike chance by [abs(abilityStateMod(40, 841))]% for [duration(1,1)] |4round:rounds.","0","5","2","0"
"198","136217","Zergling Rush","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Starts a Zergling Rush, causing [FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3))] [School()] damage.

Opponents struck by the rush take double damage for [duration(1,4)] rounds.

Zergling Rush continues for [numTurns()] rounds.","0","5","0","0"
"202","451161","Thrash","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Wildly flails at the enemy 1-2 times, dealing [StandardDamage(1,1)] [School()] damage per hit.

Hits an additional time if the user attacks first.","0","7","0","0"
"203","463562","Lightning Storm","All pets deal [StandardDamage(getProcIndex(PROC_ON_DAMAGE_DEALT ),1)] bonus [School()] damage each time they attack. 

Mechanical abilities deal 25% additional damage.","169","9","2","0"
"204","463562","Call Lightning","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and causes a Lightning Storm for [duration(1,2)] |4round:rounds;.

During a Lightning Storm, all pets deal [StandardDamage(getProcIndex(PROC_ON_DAMAGE_DEALT, 203 ),1,203)] bonus [School(203)] damage on each attack and Mechanical abilities deal 25% additional damage.","0","9","0","5"
"205","135857","Blizzard","All pets are considered |cFF0070DDChilled|r.","170","6","2","0"
"206","135857","Call Blizzard","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and causes a Blizzard for  [duration(1,2)] rounds.

During a Blizzard, all pets are considered |cFF0070DDChilled|r.","0","6","0","3"
"207","648206","Supercharged","Damage increased by [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 207 ))]%.","320","-1","2","0"
"208","135769","Supercharge","Increases the damage of your next attack made within [duration(1,1)] |4round:rounds; by [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 207 ))]%.","0","9","2","3"
"209","132207","Ion Cannon","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Instantly deals [StandardDamage(1,1)] Mechanical damage. The user must recharge for two |4round:rounds; afterwards.

While recharging, you cannot perform any other actions.","0","9","0","5"
"210","237244","Shadow Slash","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Slashes at the target with dark energy, dealing [StandardDamage(1, 1)] [School()] damage.","0","3","0","0"
"211","136188","Siphon Life","Deals [StandardDamage(1,1)] Undead damage every round. The caster of the aura is healed for [StandardHealing(1,2)].","0","3","0","0"
"212","136188","Siphon Life","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1,211)] [School()] damage per round for [duration(1,1)] |4round:rounds and heals the user for [StandardHealing(1,2,211)].","0","3","0","0"
"213","136144","Death and Decay","Deals [StandardDamage(1,1)] Undead damage to the current pet every round.","104","3","0","0"
"214","136144","Death and Decay","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1,213)] [School()] damage to the enemy's active pet every round for [duration(1,1)] |4round:rounds;. Persists through pet swaps.","0","3","0","0"
"215","135934","Inner Vision","Damage increased by [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 215 ))]%.","320","-1","2","0"
"216","135934","Inner Vision","Increases damage by [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 215 ))]% for 1 round.","0","5","2","1"
"217","136122","Curse of Doom","Deals [StandardDamage(5,1)] [School()] damage when the effect ends.

[StandardAccuracy(5,1)] |cffffffffHit Chance|r","0","3","0","0"
"218","136122","Curse of Doom","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(5,1,217)] [School()] damage after [numTurns(217)-1] |4round:rounds;.","0","3","0","5"
"219","574572","Jab","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Jabs at the enemy, dealing [StandardDamage(1, 1)] [School()] damage.","0","0","0","0"
"220","237161","Jacob's Test Aura","Increases healing taken by [abilityStateMod(66)]%.

There are [remainingDuration()] |4round:rounds; remaining.

Deals [StandardDamage(getProcIndex(PROC_ON_SWAP_IN), 1)] damage when swapping in.","0","-1","1","0"
"221","628134","Takedown","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Takes down an enemy, dealing [StandardDamage(1,1)] [School()] damage.

Deals double damage if the target is |cFF808080Stunned|r.","0","0","0","0"
"222","648206","Focus Chi","Damage increased by [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 222 ))]%.","320","-1","2","0"
"223","572034","Focus Chi","Increases the damage of your next attack made within [duration(1,1)] |4round:rounds; by [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 222 ))]%.","0","0","2","1"
"224","574577","Staggered Steps","Your damage taken has been reduced by [abs(abilityStateMod( 24, 224 ))]%.","27","-1","2","0"
"225","574577","Staggered Steps","The user shrugs off attacks, reducing all damage taken by 50% for 2 rounds.","0","0","2","3"
"226","574573","Fury of 1,000 Fists","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage.

Has a [accuracy(1,1)]% chance to stun the target for [duration(1,3)] |4round:rounds; if the target is |cff9933FFBlinded|r.","0","0","0","4"
"227","574575","Blackout Kick","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Stun the target for [duration(1,1)] |4round:rounds;.","0","0","2","5"
"228","350575","Tongue Lash","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Licks the enemy 1-2 times,  dealing [StandardDamage(1,1)] [School()] damage per hit.

Hits an additional time if the user attacks first.","0","4","0","0"
"229","132852","Cleansing Rain","Hostile damage over time effects last one less round.

Aquatic abilities deal 25% more damage.","177","8","2","0"
"230","132852","Cleansing Rain","Restores [StandardHealing(1,1)] health to your team and calls down a cleansing rain for [duration(1,4)] rounds. 

During a cleansing rain,  the duration of hostile damage over time effects is reduced by 1 round and Aquatic abilities deal 25% more damage.","0","8","2","3"
"231","136128","Swarm of Flies","Deals [StandardDamage(1,1)] [School()] damage to the current pet every round.","219","4","0","0"
"232","136128","Swarm of Flies","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

A swarm of flies attacks the enemy's active pet, dealing [StandardDamage(1,1,231)] [School()] damage every round for [duration(1,1)] |4round:rounds;. Persists through pet swaps.","0","4","0","0"
"233","136209","Frog Kiss","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and has a [accuracy(1,3)]% chance to transform the target into a frog for [duration(1,3)] |4round:rounds;.
 
Damage increases by [FormatDamage(5*AttackBonus())] each time it is used. Max [FormatDamage(25 *AttackBonus())] [School()] damage.","0","8","0","1"
"234","319458","Jacob's Test Aura 2","Every time you are damaged, you will heal for [points(getProcIndex(PROC_ON_DAMAGE_TAKEN), 1)]% of that damage. Every time you attack, you will take [points(getProcIndex(PROC_ON_DAMAGE_DEALT), 1)]% of that damage.","0","-1","0","0"
"235","136072","Jacob's Test Aura 3","Lasts forever increasing speed.","0","-1","0","0"
"236","618973","Critter","|cFFFFFFFFPassive:|r
Critters are immune to stun, root, and sleep effects.

|cFFFFFFFFDamage Taken|r
|TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t 50% from Beast abilities
|TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t 33% from Elemental abilities","0","4","6","0"
"237","618972","Beast","|cFFFFFFFFPassive:|r
Beasts deal 25% extra damage below half health.

|cFFFFFFFFDamage Taken|r
|TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t 50% from Mechanical abilities
|TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t 33% from Humanoids abilities","44","7","6","0"
"238","618977","Humanoid","|cFFFFFFFFPassive:|r
Humanoids recover [percentage(1,1,726)]% of their maximum health if they dealt damage this round.

|cFFFFFFFFDamage Taken|r
|TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t 50% from Undead abilities
|TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t 33% from Critter abilities","0","0","6","0"
"239","618976","Flying","|cFFFFFFFFPassive:|r
Flying creatures gain 50% extra speed while above 50% health.

|cFFFFFFFFDamage Taken|r
|TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t 50% from Magic abilities
|TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t 33% from Beast abilities","0","2","6","0"
"240","618981","Aquatic","|cFFFFFFFFPassive: Purity|r
Harmful damage over time effects are reduced by 50% on Aquatic pets.

|cFFFFFFFFDamage Taken|r
|TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t 50% from Flying abilities
|TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t 33% from Undead abilities","0","8","10","0"
"241","618975","Elemental","|cFFFFFFFFPassive:|r
Elementals ignore all negative weather effects.  Enemy pets can still gain the beneficial effects from weather when facing an elemental.

|cFFFFFFFFDamage Taken|r
|TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t 50% from Aquatic abilities
|TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t 33% from Mechanical abilities","0","6","6","0"
"242","618980","Undead","|cFFFFFFFFPassive:|r
Undead pets return to life immortal for one round when killed, but deal 25% less damage.

|cFFFFFFFFDamage Taken|r
|TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t 50% from Critter abilities
|TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t 33% from Dragonkin abilities","0","3","6","0"
"243","618978","Magic","|cFFFFFFFFPassive:|r
Magic pets cannot be dealt more than 35% of their maximum health in one attack.

|cFFFFFFFFDamage Taken|r
|TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t 50% from Dragonkin abilities
|TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t 33% from Aquatic abilities","0","5","6","0"
"244","618979","Mechanical","|cFFFFFFFFPassive:|r
Comes back to life once per battle, returning to 20% health.

|cFFFFFFFFDamage Taken|r
|TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t 50% from Elemental abilities
|TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t 33% from Magic abilities","0","9","6","0"
"245","618974","Dragonkin","|cFFFFFFFFPassive:|r
Dragons deal 50% additional damage on the next round after bringing a target's health below 50%.

|cFFFFFFFFDamage Taken|r
|TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t 50% from Humanoid abilities
|TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t 33% from Flying abilities","0","1","6","0"
"246","132156","Hibernation","Hibernating. 
Restores increasing health every round.","45","-1","2","0"
"247","132156","Hibernate","Fall asleep, restoring [StandardHealing(1,1,246)] health on the first round, [StandardHealing(2,1,246)] health on the second, then [StandardHealing(3,1, 246)] health on the third.

While Hibernating you cannot swap pets.","0","7","2","5"
"248","136091","Rooted","This pet cannot be swapped.","166","-1","3","0"
"249","135834","Grasp","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Grabs the target, dealing [StandardDamage(1,1)] [School()] damage.

The target cannot swap for [duration(1,2)] |4round:rounds;.","0","8","0","0"
"250","136045","Spiderling Swarm","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Swarms the enemy with spiderlings, dealing [FormatDamage(SimpleDamage(1,1)*2)] [School()] damage. 

Deals double damage if the target is |cffffffffWebbed|r.","0","7","0","4"
"251","135725","Uncanny Luck","Hit chance increased by [abs(abilityStateMod(41,251))]%.
Critical strike chance increased by [abs(abilityStateMod(40,251))]%.","320","-1","2","0"
"252","135725","Uncanny Luck","Increases your team's hit chance by [abs(abilityStateMod(41,251))]% and critical strike chance by [abs(abilityStateMod(40,251))]% for [duration(1,1)]  |4round:rounds;.","0","4","2","0"
"253","132214","Comeback","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,2)] [School()] damage. 

Deals [StandardDamage(1,1)] additional damage if the user has lower health than the target.","0","4","0","0"
"254","136107","Tranquility","Fills the area with peace, causing your active pet to restore [StandardHealing(1,1,255)] health every round.

Lasts [duration(1,1)] |4round:rounds;. Persists through pet swaps.","0","4","2","0"
"255","136107","Tranquility","Restores [StandardHealing(1,1)] health per round.","142","-1","0","0"
"256","136223","Call Darkness","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

A shadow falls across the battlefield, dealing [StandardDamage(1,1)] [School()] damage and turning the weather to Darkness for [duration(1,2)] rounds.

During Darkness, all pets are considered |cff9933FFBlinded|r and all healing received is reduced by [abs(abilityStateMod(66,257))]%.","0","0","0","5"
"257","136223","Darkness","Healing received reduced by [abs(abilityStateMod(66,257))]%.
Accuracy reduced by [abs(abilityStateMod(41,257))]%.

|cff9933FFBlinded|r by the darkness.","450","-1","2","0"
"258","236168","Starfall","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage to all enemy pets, restores [SimpleDamage(1,4)] health to all allies and turns the weather into Moonlight for [duration(1,7)]  |4round:rounds.

During Moonlight, all pets receive 25% additional healing and Magic abilities deal 10% additional damage.","0","1","0","5"
"259","132220","Invisibility","After two |4round:rounds, you will become invisible for one round, becoming unable to be attacked.","0","5","0","4"
"260","135994","Fading","Turning invisible...","0","-1","0","0"
"261","132220","Invisible","Invisible.
Immune to normal attacks.","370","-1","0","0"
"262","463517","Crystal Overload","Damage increased by 100%.
Your next attack will deal [FormatDamage(SimpleDamage(1,1)*2)] [School()] damage to you.","320","6","2","0"
"263","463517","Crystal Overload","Your next attack made within [duration(1,1)] |4round:rounds; deals double damage, but deals [FormatDamage(SimpleDamage(1,1,262)+SimpleDamage(1,1,262))] [School()] damage to you.","0","6","2","1"
"264","348539","Grounded","Grounded.","0","-1","3","0"
"265","237477","Boulder Toss","Deals [StandardDamage(1,2)] [School()] damage. 

Can hit flying pets and will bring them to the ground for two  |4round:rounds.","0","6","0","0"
"267","136085","Photosynthesis","Restores [StandardDamage(1,1,267)] health per round.

Twice as effective in Sunny weather.","0","-1","0","0"
"268","136085","Photosynthesis","Restores [StandardDamage(1,1,267)] healing every round.  Lasts [duration(1,1)] |4round:rounds;.

Twice as effective in sunny weather.","0","6","2","0"
"270","132273","Glowing Toxin","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [points(1,1,271)]% of the target's max health as damage every round.

Lasts [duration(1,1)] |4round:rounds.","0","2","2","0"
"271","132273","Glowing Toxin","Deals [points(1,1)]% of maximum health as damage every round.","386","2","3","0"
"273","645203","Wish","Next round, your active pet will be healed for 50% of its maximum health.","0","5","2","5"
"274","645203","Wish","Next round, your active pet will be healed for 50% of its maximum health.","0","-1","0","0"
"275","252282","Nerfbat","Deals [StandardDamage(1,1)] [petTypeName(abilityPetType())] damage.

Deals double damage if the user has lower health.","0","8","0","0"
"276","463487","Swallow You Whole","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage.

Deals double damage if the target is below 25% health.","0","8","0","0"
"277","237586","Life Exchange","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Equalizes the health between the user and his enemy.

Health gained cannot exceed the caster's maximum health.","0","5","2","5"
"278","132281","Repair","Enters repair mode, performing no actions for two |4round:rounds;, then repairs [StandardHealing(3,1)] health.","0","9","2","5"
