Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7
"52","7394","135996","10685","|cFFFFD200Vendor: |r""Plucky"" Johnson|n|cFFFFD200Zone: |rThousand Needles|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","It thinks you taste like chicken too.","2","2","2"
"55","7395","294474","10688","|cFFFFD200Vendor: |rDealer Rashaad|n|cFFFFD200Zone: |rNetherstorm|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200Vendor: |rJeremiah Payson|n|cFFFFD200Zone: |rTirisfal Glades|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","The cockroach is usually an impulse buy. Its owners have a hard time parting with it even after numerous attempts.","2","4","2"
"56","7543","134154","10695","|cFFFFD200Drop: |rWhelplings|n|cFFFFD200Zone: |rWetlands, Dustwallow Marsh, Badlands, Burning Steppes","Hopes that someday it can grow up to destroy villages, just like mommy.","2","1","0"
"57","7547","134155","10696","|cFFFFD200Drop: |rWorld Drop|n|cFFFFD200Zone: |rWinterspring","Like other members of the blue dragonflight, these whimsical little critters display an affinity to arcane magic.","2","1","0"
"58","7544","134158","10697","|cFFFFD200Drop: |rWorld Drop|n|cFFFFD200Zone: |rWetlands","Hailing from the Wetlands, this young dragon is just learning how to hunt, breathe fire, and go on cute destructive rampages.","2","1","0"
"59","7545","134157","10698","|cFFFFD200Drop: |rNoxious Whelp|n|cFFFFD200Zone: |rFeralas","Once bred and raised by the green dragon Itharius, this unique breed of dragon has settled in the jungles of Feralas.","2","1","0"
"64","7550","237579","10703","|cFFFFD200Vendor: |rFlik|n|cFFFFD200Zone: |rDarkmoon Island|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","Vendors at the Darkmoon Faire offer strange and exotic wonders. They also sell wood frogs.","2","8","2"
"65","7549","237579","10704","|cFFFFD200Vendor: |rFlik|n|cFFFFD200Zone: |rDarkmoon Island|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","Known for their powerful legs and keen eyesight.","2","8","2"
"67","7555","132150","10706","|cFFFFD200Vendor: |rShylenai|n|cFFFFD200Zone: |rTeldrassil|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","This dark-feathered bird of prey is often seen as a harbinger of doom amongst the druids of Teldrassil.","2","2","2"
"68","7553","132150","10707","|cFFFFD200Vendor: |rShylenai|n|cFFFFD200Zone: |rTeldrassil|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","Night elf children are given an owl feather on their first birthday as a token of good luck.","2","2","2"
"69","7554","132150","0","|cFFFFD200Pet Battle: |rWinterspring|n|cFFFFD200Season: |rWinter","Winterspring's furbolg prize the brilliant white feathers of these majestic creatures for ritual purposes.","26","2","4"
"70","14421","656176","10709","|cFFFFD200Vendor: |rHalpa, Naleen|n|cFFFFD200Zone: |rMulgore|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","A complex system of burrows protects the prairie dog from its neighbors' massive hooves.","2","4","2"
"72","7560","132762","10711","|cFFFFD200Vendor: |rYarlyn Amberstill|n|cFFFFD200Zone: |rDun Morogh|n|cFFFFD200Cost: |r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","If you go chasing snowshoe rabbits, you know you're going to fall.","2","4","2"
"74","7561","136040","10713","|cFFFFD200Vendor: |rBreanni|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","A favored companion of Kirin Tor magi, this reptile makes one wonder whether it's truly a snake or something else altogether.","2","7","2"
"75","7565","136040","10714","|cFFFFD200Vendor: |rXan'tish|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","Xan'tish fearlessly tracks, captures, and trains these noble snakes so they will aid their comrades in battle.","2","7","2"
"77","7562","136040","10716","|cFFFFD200Vendor: |rXan'tish|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","The brown snake is native to Horde-controlled territories. It seems unremarkable until its victims are within range.","2","7","2"
"78","7567","136040","10717","|cFFFFD200Vendor: |rDealer Rashaad|n|cFFFFD200Zone: |rNetherstorm|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200Vendor: |rXan'tish|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","The crimson snake is favored among the Darkspear trolls for not only its vicious nature, but also its steadfast loyalty.","2","7","2"
"83","8376","656513","12243","|cFFFFD200Quest:|r An OOX of Your Own|n|cFFFFD200Zone:|r Booty Bay|n","Not to worry; the combat mechanisms and homing logic have been disabled on this unit, I think. --Oglethorpe Obnoticus","18","9","1"
"84","30379","135996","13548","|cFFFFD200Quest: |rCLUCK!|n|cFFFFD200Zone: |rWestfall","Don't call this bird chicken unless you want egg on your face.","18","2","1"
"85","9656","133712","15048","|cFFFFD200Profession: |rEngineering","Possibly explosive, definitely adorable. Keep away from open flame.","2","9","3"
"86","9657","294476","15049","|cFFFFD200Profession: |rEngineering","This tiny peacekeeper security bot is often outfitted with the latest arcane nullifiers and crowd pummelers. Not for the environmentally minded.","2","9","3"
"87","9662","657499","15067","|cFFFFD200Drop: |rWorld Drop|n|cFFFFD200Zone: |rFeralas","These adorable critters love snuggling with their owners after a long day of brutal, bloody battle.","2","1","0"
"89","10259","132599","15999","|cFFFFD200Drop: |rQuartermaster Zigris|n|cFFFFD200Zone: |rLower Blackrock Spire","Worgs are the favored companions of orcs and are fiercely loyal on the battlefield.","2050","7","0"
"90","10598","132598","16450","|cFFFFD200Drop: |rMother Smolderweb|n|cFFFFD200Zone: |rLower Blackrock Spire","Although born in the warm heights of Blackrock Spire, the smolderweb hatchling can survive most environments.","2","7","0"
"92","11325","132494","17707","|cFFFFD200Promotion:|r World of Warcraft Collector's Edition","This pint-sized panda cub is highly sought after by adventurers around Azeroth - despite its narcoleptic nature.","82","7","7"
"93","11326","132787","17708","|cFFFFD200Promotion:|r World of Warcraft Collectors Edition","AND THE HEAVENS SHALL TREMBLE, AND MAN SHALL WEEP, AND THE END OF DAYS SHALL--wait, why are you so tall?","82","5","7"
"94","11327","136217","17709","|cFFFFD200Promotion:|r World of Warcraft Collectors Edition","A small, fierce member of the Zerg swarm, the zergling is not to be trifled with. Very dangerous in high numbers.","82","4","7"
"95","12419","237579","19772","|cFFFFD200Profession: |rEngineering","Talented engineers have crafted an exact replica of a wood frog, at only ten times the cost of buying the real thing.","2","9","3"
"106","14878","237579","23811","|cFFFFD200World Event:|r Darkmoon Faire","The legendary ale frog was believed to be extinct until the strange brews at the Darkmoon Faire brought them out of hiding.","18","8","6"
"107","15186","656556","24696","|cFFFFD200Promotion:|r BlizzCon 2005","Appearances of this beloved and ultra-reclusive murloc are sure to draw a crowd.","82","0","7"
"111","15358","656558","24988","|cFFFFD200Promotion:|r Burning Crusade Collector's Edition (EU only)|n","Lurky's charming disposition and lively antics are guaranteed to soothe frustration and lighten even the darkest moods.","82","0","7"
"114","15429","132107","25162","|cFFFFD200Drop:|r World Drop|n|cFFFFD200Creature:|r Oozes, Slimes and Worms","Warning: Wear gloves and goggles while handling disgusting oozeling. DO NOT WASH. Will stain most armor.","2","5","0"
"115","86445","294472","172695","|cFFFFD200Profession:|r Fishing|n|cFFFFD200Vendor:|r Nat Pagle|n|cFFFFD200Zone:|r Garrison, Fishing Shack|n|cFFFFD200Cost:|r 50|Tinterface\icons\inv_misc_coin_19.blp:0|t","After birth, newborn sharks quickly flee their hungry mothers. Their early independence makes them dangerous, even while young.","2","8","3"
"116","15699","132189","26010","|cFFFFD200Profession: |rEngineering","This clever toy is equipped with a secret switch to disable its 'tranquil' mode. Luckily, even the engineers who built it don't know how to find it.","2","9","3"
"117","15710","655957","26045","|cFFFFD200World Event:|r Feast of Winter Veil|n","He loves to dance and wave and play with you! He melts after Winter Veil, but don't worry; he'll be back again someday!","2","6","6"
"118","15706","133706","26529","|cFFFFD200World Event:|r Feast of Winter Veil","Would rather not spend any more time inside a wrapped holiday gift box.","2","4","6"
"119","15698","133204","26533","|cFFFFD200World Event:|r Feast of Winter Veil","These off-season allies work tirelessly to prepare for the Feast of Winter Veil, and would appreciate not being disturbed the rest of the year.","2","0","6"
"120","15705","133202","26541","|cFFFFD200World Event:|r Feast of Winter Veil","During the majestic Winter Veil celebration, these faithful companions spread joy throughout the land. The rest of the year, they are busy.","2","0","6"
"121","16069","656557","27241","|cFFFFD200Promotion:|r EU Fansite Promotion|n","Gurky is a born performer, though she remains elusive, making public appearances only on the rarest of occasions.","82","0","7"
"122","16085","132382","27570","|cFFFFD200World Event:|r Love is in the Air|n|cFFFFD200Vendor: |rLovely Merchant|n|cFFFFD200Cost: |r40|TINTERFACE\ICONS\INV_ValentinesCard01:0|t|n","The power of love can be a dangerous thing, especially when wielded by an airborne, ill-tempered goblin.","2","0","6"
"124","16456","132498","28505","|cFFFFD200Promotion:|r iCoke","This cub shares many traits with its relatives, but it's in a league of its own with its singing ability.","82","7","7"
"125","16547","656341","28738","|cFFFFD200World Event:|r Children's Week","Slow and steady wins the race.","2","8","6"
"126","16548","132514","28739","|cFFFFD200World Event:|r Children's Week","Many assume 'Wiggles' refers to the motion of this pig's posterior. They discover the true meaning when they see their own entrails.","2","4","6"
"127","16549","294480","28740","|cFFFFD200World Event:|r Children's Week","A clever tactician, Whiskers will feign death to fool predators and bill collectors.","2","4","6"
"128","16701","134813","28871","|cFFFFD200World Event:|r Midsummer Fire Festival|n|cFFFFD200Vendor: |rMidsummer Merchant|n|cFFFFD200Cost: |r350|TINTERFACE\ICONS\INV_SummerFest_FireFlower:0|t","This little piece of summer smells of warm evenings and lightning storms. If you look closely, you might be able to make out a face.","2","6","6"
"130","17255","132833","30156","|cFFFFD200Trading Card Game:|r Heroes of Azeroth","After a harpy incursion in Feralas, several hippogryph nesting grounds were attacked. Hundreds of hatchlings were orphaned, and they have been entrusted to the care of the druids on Sardor Isle.","2","2","8"
"131","18381","134539","32298","|cFFFFD200Promotion:|r Burning Crusade Collector's Edition","Offspring of the nether drakes of Outland, this young dragon is still growing into its role as hunter, protector, and adorable terror of the skies.","82","1","7"
"132","18839","133900","33050","|cFFFFD200Fishing:|r Fishing (430)|n|cFFFFD200Zone:|r Terokkar Forest (Fishing Nodes)","Only magical wishes make magical crawdads. If you wish for a fish, fish for a wish.","2","8","3"
"136","20408","136006","35156","|cFFFFD200Vendor: |rDealer Rashaad|n|cFFFFD200Zone: |rNetherstorm|n|cFFFFD200Cost: |r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","The ethereal Rashaad began breeding these enigmatic creatures after learning of their ability to feed on arcane energies.","2","5","2"
"137","20472","132762","35239","|cFFFFD200Vendor: |rDealer Rashaad|n|cFFFFD200Zone: |rNetherstorm|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","This bunny is the cutest thing its opponent will ever see. It'll also be the last.","2","4","2"
"138","21010","236193","35907","|cFFFFD200Vendor: |rSixx|n|cFFFFD200Zone: |rThe Exodar|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","Delicate denizen of Azuremyst Isle, this magical insect has been rumored to possess healing abilities.","2","2","2"
"139","21009","236193","35909","|cFFFFD200Vendor: |rDealer Rashaad|n|cFFFFD200Zone: |rNetherstorm|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","A product of exposure to wild magical energies, this insect is the unexpectedly colorful result of Azerothian moth species being released into the eco-domes of the Netherstorm.","2","2","2"
"140","21008","236193","35910","|cFFFFD200Vendor: |rSixx|n|cFFFFD200Zone: |rThe Exodar|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","Prefers flying during thunderstorms, which are common in Azuremyst Isle.","2","2","2"
"141","21018","236193","35911","|cFFFFD200Vendor: |rSixx|n|cFFFFD200Zone: |rThe Exodar|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","Prefers flying during foggy nights, which are common in Azuremyst Isle.","2","2","2"
"142","21055","132188","36027","|cFFFFD200Vendor: |rJilanne|n|cFFFFD200Zone: |rEversong Woods|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","Once prized by dragonhawk breeders in Silvermoon. Stands out at night to predators, making it necessary to gain awareness at an early age.","2","1","2"
"143","21064","132188","36028","|cFFFFD200Vendor: |rJilanne|n|cFFFFD200Zone: |rEversong Woods|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","Mortal enemies with silver dragonhawks; on pretty good terms with golden dragonhawks.","2","1","2"
"144","21063","132188","36029","|cFFFFD200Vendor: |rJilanne|n|cFFFFD200Zone: |rEversong Woods|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","Ferocious species of dragonhawk, often seen diving down on prey from high in the sky.","2","1","2"
"145","21056","132188","36031","|cFFFFD200Vendor: |rDealer Rashaad|n|cFFFFD200Zone: |rNetherstorm|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","Raised by the few dealers still willing to trade in Netherstorm.","2","1","2"
"146","21076","236196","36034","|cFFFFD200Drop: |rBogflare Needler|n|cFFFFD200Zone: |rZangarmarsh","Commonly used by sporelings as a light source as they navigate the waterways of Zangarmarsh, this luminescent insect helps them avoid the dangerous bogflare needlers.","2","2","0"
"149","22445","132598","39181","|cFFFFD200Quest:|r Skywing|n|cFFFFD200Zone:|r Terokkar Forest|n|n","The magical energies released during Skywing's transformation back into his true arakkoa form liberated this poor creature, a fledgling bird imprisoned by Luanga in order to power his fowl curse.","18","2","1"
"153","22943","132800","39709","|cFFFFD200World Event:|r Brewfest","Many a drunken Brewfest goer has told the tale of this mysterious creature, but few remember that tale in the morning.","2","4","6"
"155","23198","133858","40405","|cFFFFD200Promotion:|r World Wide Invitational 2007|n","Lucky squeals when he's angry or when he's eating. Either way, you don't want to bother him.","82","4","7"
"156","23234","133980","40549","|cFFFFD200Trading Card Game:|r Through the Dark Portal","Although loath to part with Bananas, Landro realized it would be safer if the pet was far from Booty Bay when his father, King Mukla, discovered he was missing.","2","7","8"
"157","23231","294482","40613","|cFFFFD200World Event:|r Children's Week","He's slightly evil but extremely narcoleptic. Keep him away from critters!","2","5","6"
"158","23258","294475","40614","|cFFFFD200World Event:|r Children's Week","The sin'dorei use hawkstriders as mounts, but this little one was deemed unfit after being diagnosed with numerous anxiety disorders.","2","4","6"
"159","23266","656598","40634","|cFFFFD200World Event:|r Children's Week","Domesticated elekks are trained as mounts by the draenei people. In the wild they are hunted for their ivory tusks.","2","4","6"
"160","23274","132599","40990","|cFFFFD200Achievement: |rShop Smart, Shop Pet...Smart|n|cFFFFD200Category: |rPet Battles","Stinker uses his aroma to repel predators and attract cats. He's much more successful with the former than the latter.","82","4","5"
"162","23909","134015","42609","|cFFFFD200World Event:|r Hallow's End","This mischievous gourd likes to pop out of the ground and scare you right out of your pants. Hail to the pumpkin song!","2","6","6"
"163","24388","656555","43697","|cFFFFD200Profession: |rFishing|n|cFFFFD200Zone: |rShattrath","The crocolisk's hide and meat are prized by hunters, but the beast is ferocious and seldom taken by surprise.","2","8","3"
"164","24389","656553","43698","|cFFFFD200Profession:|r Fishing|n|cFFFFD200Zone:|r Shattrath","Muckbreath is just like other crocolisks, except he has an excellent sense of humor.","2","8","3"
"165","24480","237579","43918","|cFFFFD200Drop:|r Forest Frog|n|cFFFFD200Zone:|r Zul'Aman","Amani witch doctors have turned many victims into frogs. Some never recover.","2","8","0"
"166","24753","656600","44369","|cFFFFD200World Event:|r Brewfest|n|cFFFFD200Vendor: |rBelbi Quikswitch|n|cFFFFD200Zone: |rDun Morogh|n|cFFFFD200Cost: |r100|TINTERFACE\ICONS\INV_Misc_Coin_01:0|t|n|n|cFFFFD200Vendor: |rBliz Fixwidget|n|cFFFFD200Zone: |rDurotar|n|cFFFFD200Cost: |r100|TINTERFACE\ICONS\INV_Misc_Coin_01:0|t","A shy creature, the pink elekk will only make its presence known to those that have befriended it, or to anyone too intoxicated to harm it.","2","4","6"
"167","25062","132197","45082","|cFFFFD200Vendor: |rMycah|n|cFFFFD200Zone: |rZangarmarsh|n|cFFFFD200Faction: |rSporeggar - Exalted|n|cFFFFD200Cost: |r30|TINTERFACE\ICONS\INV_Mushroom_02:0|t","Wild sporebats are vicious creatures, but if tamed at a young age, they can be loyal companions.","2","2","2"
"168","25109","133883","45125","|cFFFFD200Trading Card Game:|r March of the Legion","When the Burning Legion invaded Outland, Landro Longshot contributed this design to the war effort. Both the Alliance and Horde passed on production.","2","9","8"
"169","25110","133838","45127","|cFFFFD200Trading Card Game:|r March of the Legion","Much quieter than a real dragon.","2050","2","8"
"170","25146","133784","45174","|cFFFFD200Promotion:|r Recruit-A-Friend|n","This golden pig honors its ancestors by giving its allies good fortune.","82","4","7"
"171","25147","133786","45175","|cFFFFD200Promotion:|r Recruit-A-Friend","Druids think silver pigs have a special bond with golden pigs, as both breeds appeared on Azeroth at the same time.","82","4","7"
"172","25706","294481","45890","|cFFFFD200Vendor:|r Zen'Vorka|n|cFFFFD200Zone:|r Molten Front|n|cFFFFD200Cost: |r30|TINTERFACE\ICONS\INV_MISC_MARKOFTHEWORLDTREE.BLP:0|t","Elder shaman have warned that wisps of Ragnaros, loyal servants of the Firelord, have taken to the Molten Front.  Vigilance is advised.","2","6","2"
"173","26050","656554","46425","|cFFFFD200Profession: |rFishing|n|cFFFFD200Zone: |rShattrath","Crocolisks are six-legged amphibian predators found in coastal waters. Archaeologists believe they may be descended from the diemetradons of Un'Goro Crater.","2","8","3"
"174","26056","656552","46426","|cFFFFD200Profession: |rFishing|n|cFFFFD200Zone: |rShattrath","After studying the crocolisk species for several years, the famed angler Nat Pagle determined that baby crocolisks are mostly harmless.","2","8","3"
"175","26119","134373","46599","|cFFFFD200Drop: |rKael'thas Sunstrider|n|cFFFFD200Zone: |rMagisters' Terrace","A child of phoenix god Al'ar, the hatchling takes flight immediately after birth.","2","6","0"
"179","27217","133278","48406","|cFFFFD200Promotion:|r Battleground Event","These stunning creatures, awarded to heroes for victory in battle, represent bravery and strength.","18","1","7"
"180","27346","133443","48408","|cFFFFD200Promotion:|r China PVP Event","Only heroes who have proven their valor through great acts are gifted one of these mystical serpentine creatures.","18","1","7"
"183","27914","136039","49964","|cFFFFD200Trading Card Game:|r The Hunt for Illidan","Ethereal soul-traders will travel with those who can free the essences they need from unruly hosts.","2","5","8"
"186","28470","132191","51716","|cFFFFD200Vendor: |rGrella|n|cFFFFD200Zone: |rTerokkar Forest|n|cFFFFD200Faction: |rSha'tari Skyguard - Exalted|n|cFFFFD200Cost: |r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","Native to the Terokkar Forest, nether rays spawn during the rainy season. Out of the hundreds of offspring resulting from one hatching, very few survive to adulthood.","2","2","2"
"187","28513","132182","51851","|cFFFFD200Drop: |rPrince Tenris Mirkblood|n|cFFFFD200Zone: |rKarazhan","Vampire bats have been trained as scouts and mounts by the Forsaken of the Undercity and the Amani trolls of Zul'Aman.","18","3","0"
"188","28883","237441","52615","|cFFFFD200Promotion:|r Wrath of the Lich King Collector's Edition","Accidentally created when the Lich King's deathly powers raised Rimefang from undeath.","82","3","7"
"189","29089","135277","53082","|cFFFFD200Promotion:|r World Wide Invitational 2008","'I am Justice itself!'","82","0","7"
"190","29147","133730","53316","|cFFFFD200Vendor: |rDarahir|n|cFFFFD200Zone: |rCrystalsong Forest|n|cFFFFD200Cost: |r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","When it senses the impending death of a nearby creature, the skull will emit an ear-piercing cackle.","2","3","2"
"191","24968","133000","54187","|cFFFFD200World Event:|r Feast of Winter Veil","This mechanical warrior is a favorite gift during Winter Veil. Batteries not included, but rockets definitely are!","2","9","6"
"192","29726","327502","55068","|cFFFFD200Promotion:|r Wow/Battle.net Account Merger","Mr. Chilly's appearance evokes a more civilized era, when duelists battled in tuxedos.","82","8","7"
"193","31575","134324","59250","|cFFFFD200Profession:|r Fishing|n|cFFFFD200Zone:|r Dalaran","You wouldn't want to meet this rat in a dark alley. Or anywhere else, for that matter.","2","4","3"
"194","32589","132192","61348","|cFFFFD200Drop: |rMysterious Egg","Unlike most of Geen the gorloc's 'mysterious eggs,' this one actually contained a living thing.","2","2","0"
"195","32590","132192","61349","|cFFFFD200Drop: |rMysterious Egg","The rare albino tickbird is revered amongst the Oracles. It is seen as a sign of heavy rainstorms, good grub harvests, and hibernating wolvar.","2","2","0"
"196","32592","236233","61350","|cFFFFD200Drop: |rMysterious Egg","These voracious whelps grow at an incredible rate and can devour nearly twice their weight in raw meat per day.","2","1","0"
"197","32591","236177","61351","|cFFFFD200Drop: |rMysterious Egg","The cobras of Azeroth are renowned for their fast-acting venom and swift strikes.","2","7","0"
"198","32595","655866","61357","|cFFFFD200Vendor: |rSairuk|n|cFFFFD200Zone: |rDragonblight|n|cFFFFD200Faction: |rThe Kalu'ak - Exalted|n|cFFFFD200Cost: |r12|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rTanaika|n|cFFFFD200Zone: |rHowling Fjord|n|cFFFFD200Faction: |rThe Kalu'ak - Exalted|n|cFFFFD200Cost: |r12|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","Notable for its wide eyes and sassy slide.","2","8","2"
"199","32643","132102","61472","|cFFFFD200Achievement:|r Higher Learning|n|cFFFFD200Category: |rGeneral","To prevent apprentices from secretly using the familiar to complete their chores, the archmagi placed the ritual required to summon the creature across the pages of several spellbooks hidden throughout Dalaran.","82","6","5"
"200","32791","134010","61725","|cFFFFD200World Event:|r Noblegarden|n|cFFFFD200Vendor: |rNoblegarden Merchant|n|cFFFFD200Cost: |r100|TINTERFACE\ICONS\Achievement_Noblegarden_Chocolate_Egg:0|t","Spring rabbits symbolize fertility, and they love to demonstrate why.","2","4","6"
"201","32818","250626","61773","|cFFFFD200World Event:|r Pilgrim's Bounty","He's humble, clairvoyant, and delicious with cranberry sauce.","82","2","6"
"202","32841","294471","61855","|cFFFFD200Achievement: |rWoW's 4th Anniversary|n|cFFFFD200Category: |rFeats of Strength","This rare bear is bred for its small size and perpetually youthful appearance.","82","7","5"
"203","32939","656350","61991","|cFFFFD200Achievement: |rLil' Game Hunter|n|cFFFFD200Category: |rPet Battles","She likes the company of friends. Seventy-five of them, to be precise.","82","4","5"
"204","33188","134183","62491","|cFFFFD200Vendor: |rRook Hawkfist|n|cFFFFD200Zone: |rIcecrown|n|cFFFFD200Cost: |r40|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t","It always wakes up dancing. What a happy little tree!","2","6","2"
"205","33194","236243","62508","|cFFFFD200Vendor: |rDerrick Brindlebeard|n|cFFFFD200Zone: |rIcecrown|n|cFFFFD200Cost: |r40|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t ","The bears of Dun Morogh are prized for their hardiness, loyalty, and combat prowess. Their time among the dwarves does little to curb their ferocity.","2","7","2"
